Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
BRCA_TCGA-BH-A204	4	5	0	5	24	4	3	7	0
BRCA_TCGA-BH-A208	0	8	0	0	33	0	3	38	0
BRCA_TCGA-BH-A209	2	3	3	0	11	0	0	100	0
BRCA_TCGA-BH-A28Q	0	7	3	4	6	0	0	3	3
BRCA_TCGA-BH-A2L8	0	9	0	0	0	11	2	606	0
BRCA_TCGA-BH-A42U	1	2	0	0	14	0	0	15	0
BRCA_TCGA-BH-A42V	0	4	0	0	11	0	2	38	0
BRCA_TCGA-BH-A5IZ	0	9	0	2	46	13	11	15	0
BRCA_TCGA-BH-A5J0	6	7	0	7	26	0	3	51	2
BRCA_TCGA-BH-A6R8	1	10	1	2	14	0	3	6	0
BRCA_TCGA-BH-A6R9	3	3	0	1	16	0	1	0	1
BRCA_TCGA-BH-A8FY	0	0	1	10	34	1	0	10	0
BRCA_TCGA-BH-A8FZ	2	5	0	14	20	5	15	18	12
BRCA_TCGA-BH-A8G0	1	4	2	0	4	0	3	1	2
BRCA_TCGA-BH-AB28	0	7	5	9	6	4	0	6	6
BRCA_TCGA-C8-A12K	0	1	6	8	57	6	13	80	2
BRCA_TCGA-C8-A12L	0	0	8	12	63	0	0	6	0
BRCA_TCGA-C8-A12M	4	14	8	5	42	0	3	2	4
BRCA_TCGA-C8-A12N	0	9	4	0	3	1	5	5	0
BRCA_TCGA-C8-A12O	1	16	0	0	24	3	1	4	0
BRCA_TCGA-C8-A12P	8	18	7	1	32	0	8	117	11
BRCA_TCGA-C8-A12Q	11	4	0	5	28	0	7	81	3
BRCA_TCGA-C8-A12T	6	11	4	0	0	9	2	182	0
BRCA_TCGA-C8-A12U	0	15	5	0	30	0	2	9	0
BRCA_TCGA-C8-A12V	0	2	11	0	17	9	1	5	7
BRCA_TCGA-C8-A12W	3	29	0	0	31	1	9	4	0
BRCA_TCGA-C8-A12X	0	16	7	3	28	0	2	2	7
BRCA_TCGA-C8-A12Y	0	15	8	11	0	4	5	3	0
BRCA_TCGA-C8-A12Z	1	11	3	1	19	0	3	23	0
BRCA_TCGA-C8-A130	2	20	2	0	13	0	4	8	5
BRCA_TCGA-C8-A131	5	0	0	14	41	0	1	8	5
BRCA_TCGA-C8-A132	0	8	5	0	26	1	5	39	0
BRCA_TCGA-C8-A133	1	0	4	0	15	5	0	5	3
BRCA_TCGA-C8-A134	11	0	8	3	62	21	6	6	0
BRCA_TCGA-C8-A135	3	25	3	9	13	2	10	11	1
BRCA_TCGA-C8-A137	3	8	0	0	20	0	1	26	4
BRCA_TCGA-C8-A138	4	8	0	0	26	8	6	0	0
BRCA_TCGA-C8-A1HE	0	4	1	1	18	0	2	28	0
BRCA_TCGA-C8-A1HF	2	3	2	3	10	3	1	15	0
BRCA_TCGA-C8-A1HG	0	17	0	5	30	1	8	8	0
BRCA_TCGA-C8-A1HI	0	15	1	0	24	6	8	18	0
BRCA_TCGA-C8-A1HJ	0	6	17	4	41	9	15	18	14
BRCA_TCGA-C8-A1HK	7	8	8	3	9	0	5	33	0
BRCA_TCGA-C8-A1HL	1	0	1	9	22	4	0	0	0
BRCA_TCGA-C8-A1HM	12	20	17	4	7	0	0	385	3
BRCA_TCGA-C8-A1HN	0	15	2	0	39	3	5	6	0
BRCA_TCGA-C8-A1HO	3	4	2	0	20	4	3	13	0
BRCA_TCGA-C8-A26V	3	10	3	4	4	0	4	59	9
BRCA_TCGA-C8-A26W	3	4	0	2	24	0	6	28	2
BRCA_TCGA-C8-A26X	2	12	4	3	41	3	3	6	1
BRCA_TCGA-C8-A26Y	32	6	10	3	31	9	26	754	45
BRCA_TCGA-C8-A26Z	2	11	0	7	27	0	0	1	1
BRCA_TCGA-C8-A273	2	5	2	0	13	0	0	1	1
BRCA_TCGA-C8-A274	5	11	11	11	0	5	8	229	1
BRCA_TCGA-C8-A275	0	7	6	2	21	0	1	99	6
BRCA_TCGA-C8-A278	3	10	1	0	19	0	5	15	0
BRCA_TCGA-C8-A27A	8	5	0	1	15	0	1	10	0
BRCA_TCGA-C8-A27B	0	1	7	9	19	1	7	102	16
BRCA_TCGA-C8-A3M7	12	14	0	6	48	4	2	135	0
BRCA_TCGA-C8-A3M8	0	8	0	8	23	0	9	14	0
BRCA_TCGA-C8-A8HP	16	11	8	7	9	0	0	218	4
BRCA_TCGA-C8-A8HQ	14	26	4	0	12	3	1	301	11
BRCA_TCGA-C8-A8HR	0	10	0	3	22	1	7	5	12
BRCA_TCGA-C8-A9FZ	0	9	0	7	5	0	3	5	0
BRCA_TCGA-D8-A13Y	0	5	1	2	35	3	10	22	4
BRCA_TCGA-D8-A13Z	0	18	10	1	42	0	0	19	13
BRCA_TCGA-D8-A140	1	7	0	19	66	5	8	28	0
BRCA_TCGA-D8-A141	0	4	0	0	17	0	0	0	0
BRCA_TCGA-D8-A142	0	32	0	1	81	11	13	16	12
BRCA_TCGA-D8-A143	0	10	4	4	39	0	0	4	0
BRCA_TCGA-D8-A145	0	11	5	5	16	0	6	4	0
BRCA_TCGA-D8-A146	2	6	0	4	18	0	5	5	1
BRCA_TCGA-D8-A147	0	0	15	1	62	13	3	76	30
BRCA_TCGA-D8-A1J8	43	64	148	55	55	0	32	564	0
BRCA_TCGA-D8-A1J9	26	6	2	1	1	0	0	226	16
BRCA_TCGA-D8-A1JB	0	1	2	2	35	4	5	8	6
BRCA_TCGA-D8-A1JC	5	9	0	0	30	4	3	70	1
BRCA_TCGA-D8-A1JD	6	0	25	7	52	0	0	28	4
BRCA_TCGA-D8-A1JE	0	10	5	0	11	4	6	4	0
BRCA_TCGA-D8-A1JF	0	7	9	8	16	0	3	6	0
BRCA_TCGA-D8-A1JG	62	18	0	8	52	6	6	16	1
BRCA_TCGA-D8-A1JH	0	3	0	2	6	4	4	3	2
BRCA_TCGA-D8-A1JI	0	0	5	2	31	0	3	1	0
BRCA_TCGA-D8-A1JJ	3	9	6	5	19	0	3	46	7
BRCA_TCGA-D8-A1JK	0	0	3	15	115	37	32	32	15
BRCA_TCGA-D8-A1JL	3	0	7	5	70	4	18	14	6
BRCA_TCGA-D8-A1JM	1	8	0	0	39	0	1	3	1
BRCA_TCGA-D8-A1JN	19	10	0	2	43	0	0	131	3
BRCA_TCGA-D8-A1JP	0	0	5	5	71	0	22	17	15
BRCA_TCGA-D8-A1JS	1	4	0	2	14	1	4	3	0
BRCA_TCGA-D8-A1JT	0	6	0	3	27	4	1	0	0
BRCA_TCGA-D8-A1JU	0	5	0	0	8	0	6	1	0
BRCA_TCGA-D8-A1X5	7	14	0	2	6	13	11	9	4
BRCA_TCGA-D8-A1X6	2	13	5	4	14	0	1	3	0
BRCA_TCGA-D8-A1X7	0	2	0	2	24	0	1	3	0
BRCA_TCGA-D8-A1X9	3	0	24	0	46	11	7	10	1
BRCA_TCGA-D8-A1XA	1	5	0	0	14	0	6	1	1
BRCA_TCGA-D8-A1XB	1	10	1	8	17	0	2	9	2
BRCA_TCGA-D8-A1XC	1	6	3	4	16	1	2	1	0
BRCA_TCGA-D8-A1XF	3	12	0	6	18	4	0	5	3
BRCA_TCGA-D8-A1XG	1	0	10	3	6	2	2	2	1
BRCA_TCGA-D8-A1XK	0	129	132	14	0	8	929	0	88
BRCA_TCGA-D8-A1XL	5	3	1	6	46	13	14	12	10
BRCA_TCGA-D8-A1XM	5	8	0	0	30	0	0	21	0
BRCA_TCGA-D8-A1XO	0	4	5	0	8	0	0	12	0
BRCA_TCGA-D8-A1XQ	9	181	259	27	154	0	312	44	45
BRCA_TCGA-D8-A1XR	0	5	10	6	1	3	3	3	1
BRCA_TCGA-D8-A1XS	2	3	0	4	9	0	0	6	2
BRCA_TCGA-D8-A1XT	0	7	0	4	20	4	2	6	2
BRCA_TCGA-D8-A1XU	0	3	2	0	15	0	2	13	0
BRCA_TCGA-D8-A1XV	0	10	0	0	15	3	4	4	0
BRCA_TCGA-D8-A1XW	0	4	1	7	62	0	13	19	16
BRCA_TCGA-D8-A1XY	0	17	1	5	19	8	0	9	0
BRCA_TCGA-D8-A1XZ	2	30	10	6	37	0	0	11	0
BRCA_TCGA-D8-A1Y0	4	4	6	0	31	9	9	18	0
BRCA_TCGA-D8-A1Y1	0	132	24	0	12	14	26	25	0
BRCA_TCGA-D8-A1Y2	0	7	0	0	0	2	2	11	0
BRCA_TCGA-D8-A1Y3	0	24	2	0	33	0	5	2	1
BRCA_TCGA-D8-A27E	1	1	2	0	5	0	0	1	1
BRCA_TCGA-D8-A27F	3	0	6	1	40	0	6	14	0
BRCA_TCGA-D8-A27G	35	2	0	13	13	5	2	1106	0
BRCA_TCGA-D8-A27H	0	6	5	1	42	5	18	82	1
BRCA_TCGA-D8-A27I	0	8	2	0	10	0	5	11	0
BRCA_TCGA-D8-A27K	0	5	2	0	12	0	1	1	0
BRCA_TCGA-D8-A27L	1	3	0	5	24	0	0	20	0
BRCA_TCGA-D8-A27M	9	1	0	11	40	3	4	18	4
BRCA_TCGA-D8-A27N	2	16	4	4	26	2	0	5	1
BRCA_TCGA-D8-A27P	0	1	0	10	16	0	2	1	0
BRCA_TCGA-D8-A27R	1	0	0	5	23	0	0	5	1
BRCA_TCGA-D8-A27T	0	9	1	5	7	3	1	5	0
BRCA_TCGA-D8-A27V	14	6	0	2	40	0	5	168	0
BRCA_TCGA-D8-A27W	0	23	3	4	17	0	3	5	0
BRCA_TCGA-D8-A3Z6	1	9	9	1	7	0	2	8	0
BRCA_TCGA-D8-A4Z1	4	1	0	3	10	0	0	28	0
BRCA_TCGA-D8-A73U	5	5	0	6	33	3	7	148	0
BRCA_TCGA-D8-A73W	0	12	6	11	14	0	0	4	5
BRCA_TCGA-D8-A73X	1	14	0	0	17	2	11	7	0
BRCA_TCGA-E2-A105	0	11	4	1	27	5	9	10	0
BRCA_TCGA-E2-A107	3	7	0	0	14	0	5	7	0
BRCA_TCGA-E2-A108	0	6	5	0	0	12	13	150	0
BRCA_TCGA-E2-A109	2	9	6	9	44	10	2	1	1
BRCA_TCGA-E2-A10A	0	0	0	6	13	0	0	9	0
BRCA_TCGA-E2-A10B	0	7	7	0	12	4	5	32	6
BRCA_TCGA-E2-A10C	23	6	0	1	16	0	4	467	2
BRCA_TCGA-E2-A10F	0	9	0	3	9	0	3	6	0
BRCA_TCGA-E2-A14N	0	1	1	6	55	0	2	26	18
BRCA_TCGA-E2-A14O	4	10	0	0	20	0	0	1	1
BRCA_TCGA-E2-A14P	6	15	0	8	44	0	9	30	0
BRCA_TCGA-E2-A14Q	0	10	0	0	14	5	3	6	2
BRCA_TCGA-E2-A14R	5	2	13	5	73	3	14	20	8
BRCA_TCGA-E2-A14T	1	8	0	6	5	0	0	9	14
BRCA_TCGA-E2-A14V	2	21	0	0	30	5	7	64	12
BRCA_TCGA-E2-A14W	0	0	7	6	60	1	3	16	9
BRCA_TCGA-E2-A14X	1	14	0	6	6	0	0	8	2
BRCA_TCGA-E2-A14Y	0	8	4	0	1	1	3	33	0
BRCA_TCGA-E2-A14Z	6	5	0	0	41	2	2	32	7
BRCA_TCGA-E2-A150	13	10	6	13	25	0	4	7	13
BRCA_TCGA-E2-A152	13	5	6	0	31	0	0	112	4
BRCA_TCGA-E2-A153	0	9	0	1	6	0	3	7	0
BRCA_TCGA-E2-A154	7	14	5	2	27	0	0	2	1
BRCA_TCGA-E2-A155	3	11	12	3	32	0	2	17	1
BRCA_TCGA-E2-A156	0	3	2	0	11	0	2	6	1
BRCA_TCGA-E2-A158	0	5	13	0	54	6	3	5	11
BRCA_TCGA-E2-A159	0	11	4	2	7	3	5	162	7
BRCA_TCGA-E2-A15A	0	6	0	7	28	8	2	6	5
BRCA_TCGA-E2-A15C	0	13	5	4	21	2	3	2	0
BRCA_TCGA-E2-A15D	4	12	4	3	3	0	6	0	2
BRCA_TCGA-E2-A15E	0	11	2	0	9	1	10	7	0
BRCA_TCGA-E2-A15F	0	8	2	0	15	0	2	1	0
BRCA_TCGA-E2-A15G	0	10	1	0	47	0	7	8	0
BRCA_TCGA-E2-A15H	0	8	4	4	15	0	1	1	0
BRCA_TCGA-E2-A15I	0	13	0	0	22	2	1	5	0
BRCA_TCGA-E2-A15J	0	2	0	8	12	0	0	0	0
BRCA_TCGA-E2-A15K	0	8	0	6	28	7	1	3	0
BRCA_TCGA-E2-A15L	0	13	0	0	11	1	5	4	0
BRCA_TCGA-E2-A15M	0	15	0	10	33	8	6	36	0
BRCA_TCGA-E2-A15O	0	9	1	0	18	0	1	2	3
BRCA_TCGA-E2-A15P	0	5	0	3	15	0	4	1	0
BRCA_TCGA-E2-A15R	1	12	0	0	28	0	1	5	0
BRCA_TCGA-E2-A15S	0	4	2	0	20	10	12	13	7
BRCA_TCGA-E2-A15T	0	10	0	0	21	0	6	3	0
BRCA_TCGA-E2-A1AZ	8	3	4	7	22	0	0	30	5
BRCA_TCGA-E2-A1B0	3	11	0	1	18	0	14	9	4
BRCA_TCGA-E2-A1B1	0	7	0	0	21	3	0	35	0
BRCA_TCGA-E2-A1B4	2	0	0	10	21	0	0	8	1
BRCA_TCGA-E2-A1B5	1	7	0	2	8	0	3	21	4
BRCA_TCGA-E2-A1B6	0	8	1	8	27	5	3	4	0
BRCA_TCGA-E2-A1BC	0	2	0	12	24	0	1	2	0
BRCA_TCGA-E2-A1BD	1	13	1	0	23	4	1	0	0
BRCA_TCGA-E2-A1IE	0	4	2	0	15	5	2	0	2
BRCA_TCGA-E2-A1IF	0	3	0	3	13	0	5	0	0
BRCA_TCGA-E2-A1IG	3	7	0	0	35	0	3	9	0
BRCA_TCGA-E2-A1IH	1	6	0	5	21	0	12	39	1
BRCA_TCGA-E2-A1II	0	8	0	4	17	0	0	1	4
BRCA_TCGA-E2-A1IJ	0	6	0	0	6	3	1	0	2
BRCA_TCGA-E2-A1IK	3	3	0	1	5	0	2	1	2
BRCA_TCGA-E2-A1IL	3	3	0	7	14	0	0	0	4
BRCA_TCGA-E2-A1IN	0	14	19	1	0	0	3	207	4
BRCA_TCGA-E2-A1IO	1	6	0	0	6	0	2	1	0
BRCA_TCGA-E2-A1IU	3	2	0	1	16	0	0	6	3
BRCA_TCGA-E2-A1L6	3	2	3	1	13	0	1	2	3
BRCA_TCGA-E2-A1L7	0	3	0	0	43	12	10	5	8
BRCA_TCGA-E2-A1L8	0	5	0	0	10	7	8	8	0
BRCA_TCGA-E2-A1L9	0	5	5	1	9	0	2	4	2
BRCA_TCGA-E2-A1LA	0	6	21	1	41	0	10	12	16
BRCA_TCGA-E2-A1LB	4	3	0	0	11	5	4	28	0
BRCA_TCGA-E2-A1LG	5	9	4	0	12	2	0	181	6
BRCA_TCGA-E2-A1LH	7	8	0	0	64	25	28	80	19
BRCA_TCGA-E2-A1LI	0	1	2	1	10	4	0	16	3
BRCA_TCGA-E2-A1LK	3	27	0	9	5	0	0	4	6
BRCA_TCGA-E2-A1LL	0	6	0	7	22	4	6	6	10
BRCA_TCGA-E2-A2P6	6	9	0	14	38	0	0	118	1
BRCA_TCGA-E2-A56Z	3	8	0	8	28	0	11	1	1
BRCA_TCGA-E2-A570	0	6	0	0	20	0	3	1	0
BRCA_TCGA-E2-A572	0	12	0	0	5	0	8	4	0
BRCA_TCGA-E2-A573	4	4	0	14	27	4	8	7	4
BRCA_TCGA-E2-A574	8	12	0	12	53	0	1	66	4
BRCA_TCGA-E2-A576	0	18	7	0	42	2	0	1	0
BRCA_TCGA-E2-A9RU	11	26	0	10	31	0	5	22	2
BRCA_TCGA-E9-A1N3	3	2	7	4	2	5	0	4	4
BRCA_TCGA-E9-A1N4	2	7	0	0	10	0	0	14	1
BRCA_TCGA-E9-A1N5	0	2	12	3	0	0	5	16	1
BRCA_TCGA-E9-A1N8	9	2	1	0	0	0	10	12	2
BRCA_TCGA-E9-A1N9	0	13	3	0	23	11	4	11	1
BRCA_TCGA-E9-A1NA	4	2	0	7	69	7	2	25	1
BRCA_TCGA-E9-A1NE	6	0	0	13	25	5	4	9	0
BRCA_TCGA-E9-A1NF	1	4	1	0	32	0	2	21	0
BRCA_TCGA-E9-A1NG	0	4	3	0	12	0	1	1	0
BRCA_TCGA-E9-A1NH	0	6	0	0	18	2	9	2	0
BRCA_TCGA-E9-A1QZ	0	2	0	3	14	0	4	0	0
BRCA_TCGA-E9-A1R0	1	9	0	2	13	0	1	9	0
BRCA_TCGA-E9-A1R2	0	4	3	1	25	0	13	17	3
BRCA_TCGA-E9-A1R3	1	5	3	1	8	0	2	4	1
BRCA_TCGA-E9-A1R4	6	3	1	7	36	4	3	93	0
BRCA_TCGA-E9-A1R5	1	12	0	0	26	1	6	5	0
BRCA_TCGA-E9-A1R6	6	9	1	0	13	0	2	2	3
BRCA_TCGA-E9-A1R7	0	0	3	9	34	0	2	12	3
BRCA_TCGA-E9-A1RA	1	4	0	0	9	1	1	5	4
BRCA_TCGA-E9-A1RB	0	7	11	1	13	3	3	0	0
BRCA_TCGA-E9-A1RC	1	13	0	7	23	0	6	1	4
BRCA_TCGA-E9-A1RD	0	4	2	2	8	0	0	7	0
BRCA_TCGA-E9-A1RE	0	16	3	9	29	0	6	3	0
BRCA_TCGA-E9-A1RF	6	14	3	14	96	6	5	26	0
BRCA_TCGA-E9-A1RG	0	4	0	1	16	5	5	10	0
BRCA_TCGA-E9-A1RH	3	12	1	1	60	6	11	17	0
BRCA_TCGA-E9-A1RI	3	3	0	3	10	2	2	6	0
BRCA_TCGA-E9-A226	5	7	0	4	13	0	1	47	2
BRCA_TCGA-E9-A227	0	1	2	0	12	0	0	4	0
BRCA_TCGA-E9-A228	0	16	0	3	7	8	3	14	1
BRCA_TCGA-E9-A229	0	7	0	5	5	2	2	7	2
BRCA_TCGA-E9-A22A	0	5	0	0	16	1	2	12	0
BRCA_TCGA-E9-A22B	0	13	0	5	33	0	3	14	8
BRCA_TCGA-E9-A22D	5	14	0	4	8	0	0	7	2
BRCA_TCGA-E9-A22E	0	5	0	5	58	9	7	45	15
BRCA_TCGA-E9-A22G	2	0	11	2	48	6	25	9	14
BRCA_TCGA-E9-A22H	0	11	0	0	10	0	3	2	0
BRCA_TCGA-E9-A243	4	5	13	2	28	0	11	24	2
BRCA_TCGA-E9-A244	3	18	18	7	52	8	5	7	3
BRCA_TCGA-E9-A245	3	0	1	0	16	0	2	0	1
BRCA_TCGA-E9-A247	0	20	0	14	6	3	2	1	1
BRCA_TCGA-E9-A248	0	8	0	6	0	7	0	7	0
BRCA_TCGA-E9-A249	1	9	0	7	5	0	0	2	1
BRCA_TCGA-E9-A24A	4	4	0	0	12	1	0	0	1
BRCA_TCGA-E9-A295	10	29	0	0	37	25	3	5	0
BRCA_TCGA-E9-A2JS	2	27	0	3	40	8	3	2	4
BRCA_TCGA-E9-A2JT	1	0	1	0	0	0	0	26	0
BRCA_TCGA-E9-A3HO	0	0	11	0	41	0	6	10	4
BRCA_TCGA-E9-A3QA	0	0	7	0	26	0	0	29	0
BRCA_TCGA-E9-A3X8	0	4	0	2	20	0	0	8	3
BRCA_TCGA-E9-A54Y	1	11	1	2	19	0	3	21	0
BRCA_TCGA-E9-A5FK	1	5	5	2	22	0	1	3	0
BRCA_TCGA-E9-A5FL	4	1	13	15	56	0	8	29	7
BRCA_TCGA-E9-A5UO	0	8	5	2	19	2	1	1	0
BRCA_TCGA-E9-A6HE	0	4	0	4	11	0	1	1	1
BRCA_TCGA-EW-A1IW	0	13	6	0	29	3	2	74	0
BRCA_TCGA-EW-A1IX	1	0	10	0	0	0	0	31	0
BRCA_TCGA-EW-A1IY	4	1	0	0	16	0	2	14	1
BRCA_TCGA-EW-A1IZ	8	126	109	44	37	28	69	6	8
BRCA_TCGA-EW-A1J1	0	6	0	3	7	3	0	0	4
BRCA_TCGA-EW-A1J3	0	1	0	3	17	2	5	2	0
BRCA_TCGA-EW-A1J5	6	7	8	0	12	5	2	500	0
BRCA_TCGA-EW-A1J6	0	9	0	0	29	3	1	2	0
BRCA_TCGA-EW-A1OV	0	7	2	0	27	0	1	103	0
BRCA_TCGA-EW-A1OX	0	1	0	5	7	0	0	8	0
BRCA_TCGA-EW-A1OZ	0	18	0	2	24	5	4	12	11
BRCA_TCGA-EW-A1P0	0	1	5	0	15	2	2	0	3
BRCA_TCGA-EW-A1P1	0	1	0	0	2	0	0	0	0
BRCA_TCGA-EW-A1P3	0	4	0	0	21	0	1	2	0
BRCA_TCGA-EW-A1P4	2	9	5	0	31	0	18	10	2
BRCA_TCGA-EW-A1P5	2	9	0	8	0	0	0	1	0
BRCA_TCGA-EW-A1P6	0	5	0	0	17	0	3	1	0
BRCA_TCGA-EW-A1P7	0	0	7	1	9	0	1	0	1
BRCA_TCGA-EW-A1P8	0	0	0	10	24	2	0	2	1
BRCA_TCGA-EW-A1PA	5	3	0	5	17	2	1	7	1
BRCA_TCGA-EW-A1PB	3	0	5	0	56	5	6	107	0
BRCA_TCGA-EW-A1PD	0	0	5	6	36	11	7	25	3
BRCA_TCGA-EW-A1PE	0	2	0	8	14	0	2	8	4
BRCA_TCGA-EW-A1PG	2	2	0	0	2	0	3	1	1
BRCA_TCGA-EW-A1PH	2	15	2	0	25	0	5	9	4
BRCA_TCGA-EW-A2FR	0	8	1	0	28	0	1	16	0
BRCA_TCGA-EW-A2FS	0	8	4	0	15	10	7	1	0
BRCA_TCGA-EW-A2FV	2	1	0	2	24	0	1	1	1
BRCA_TCGA-EW-A2FW	0	13	0	1	4	2	2	4	0
BRCA_TCGA-EW-A423	0	11	3	10	40	0	2	22	0
BRCA_TCGA-EW-A6S9	2	8	2	2	8	3	1	5	0
BRCA_TCGA-EW-A6SA	5	8	7	15	64	3	1	20	0
BRCA_TCGA-EW-A6SB	2	14	9	0	30	0	10	7	9
BRCA_TCGA-EW-A6SC	0	0	6	6	16	0	4	7	0
BRCA_TCGA-EW-A6SD	1	9	5	3	0	6	6	38	0
BRCA_TCGA-GI-A2C8	0	12	13	13	64	10	2	29	5
BRCA_TCGA-GM-A2D9	12	6	0	6	69	13	6	533	0
BRCA_TCGA-GM-A2DA	3	10	4	0	17	0	1	10	0
BRCA_TCGA-GM-A2DB	3	15	0	3	66	14	9	14	4
BRCA_TCGA-GM-A2DC	0	10	0	0	15	0	1	0	1
BRCA_TCGA-GM-A2DD	2	4	5	9	28	2	8	6	4
BRCA_TCGA-GM-A2DF	0	11	1	2	21	3	3	8	4
BRCA_TCGA-GM-A2DH	7	3	16	7	60	5	1	130	3
BRCA_TCGA-GM-A2DI	3	3	0	0	16	0	0	68	1
BRCA_TCGA-GM-A2DK	1	5	3	0	14	1	6	4	3
BRCA_TCGA-GM-A2DL	7	6	0	0	20	1	2	13	0
BRCA_TCGA-GM-A2DM	3	0	0	0	10	0	8	5	1
BRCA_TCGA-GM-A2DN	0	3	0	0	10	1	2	3	0
BRCA_TCGA-GM-A2DO	13	7	0	0	29	0	0	166	5
BRCA_TCGA-GM-A3NW	0	14	0	6	13	1	0	57	4
BRCA_TCGA-GM-A3XL	0	7	12	1	53	0	14	55	2
BRCA_TCGA-GM-A4E0	1	9	1	1	18	2	2	0	0
BRCA_TCGA-GM-A5PV	0	4	0	0	23	0	8	11	1
BRCA_TCGA-GM-A5PX	0	6	6	1	15	0	4	8	2
BRCA_TCGA-HN-A2NL	0	9	0	0	45	14	12	11	0
BRCA_TCGA-HN-A2OB	0	6	2	0	3	0	1	4	3
BRCA_TCGA-JL-A3YX	0	8	5	3	2	7	0	24	0
BRCA_TCGA-LD-A66U	1	7	9	8	13	0	5	1	0
BRCA_TCGA-LD-A74U	1	17	0	0	67	0	0	267	0
BRCA_TCGA-LD-A7W5	2	15	11	1	16	0	2	17	1
BRCA_TCGA-LD-A7W6	0	6	0	7	24	1	4	4	0
BRCA_TCGA-LD-A9QF	0	13	0	0	19	0	4	3	0
BRCA_TCGA-LL-A440	0	1	0	0	4	0	0	1	0
BRCA_TCGA-LL-A50Y	0	12	3	0	13	2	10	3	0
BRCA_TCGA-LL-A5YL	4	10	0	1	42	0	1	35	0
BRCA_TCGA-LL-A5YM	0	4	0	6	25	0	1	4	0
BRCA_TCGA-LL-A5YN	0	6	3	1	26	0	3	0	4
BRCA_TCGA-LL-A5YO	1	0	6	8	17	0	3	19	7
BRCA_TCGA-LL-A5YP	4	0	8	10	58	1	6	18	0
BRCA_TCGA-LL-A6FP	5	0	1	5	44	0	3	16	1
BRCA_TCGA-LL-A6FQ	0	18	2	7	33	1	3	5	0
BRCA_TCGA-LL-A6FR	0	13	7	0	32	0	7	4	0
BRCA_TCGA-LL-A73Y	6	10	12	1	0	0	16	141	7
BRCA_TCGA-LL-A73Z	0	9	10	1	25	0	0	3	0
BRCA_TCGA-LL-A740	0	5	1	7	38	1	9	7	0
BRCA_TCGA-LL-A7SZ	7	14	7	3	19	0	6	11	8
BRCA_TCGA-LL-A7T0	4	19	0	10	22	0	6	14	2
BRCA_TCGA-LL-A8F5	0	7	18	2	109	10	20	22	12
BRCA_TCGA-LL-A9Q3	0	11	4	9	27	3	0	10	4
BRCA_TCGA-OK-A5Q2	4	9	1	0	16	0	0	6	7
BRCA_TCGA-OL-A5D6	2	9	0	0	32	0	4	8	2
BRCA_TCGA-OL-A5D7	0	11	10	0	30	0	8	17	4
BRCA_TCGA-OL-A5D8	0	8	0	6	5	3	1	4	12
BRCA_TCGA-OL-A5DA	8	9	3	1	25	0	1	61	6
BRCA_TCGA-OL-A5RU	0	9	0	6	28	0	2	1	0
BRCA_TCGA-OL-A5RV	0	7	3	0	6	0	0	0	1
BRCA_TCGA-OL-A5RW	0	0	22	12	48	0	15	145	11
BRCA_TCGA-OL-A5RX	1	9	1	6	10	0	4	3	1
BRCA_TCGA-OL-A5RY	0	4	4	2	0	0	0	3	0
BRCA_TCGA-OL-A5RZ	6	27	0	19	66	3	4	23	4
BRCA_TCGA-OL-A5S0	0	13	3	0	16	0	4	6	2
BRCA_TCGA-OL-A66H	0	2	4	4	17	0	0	0	0
BRCA_TCGA-OL-A66I	0	7	0	4	30	7	1	7	0
BRCA_TCGA-OL-A66J	1	14	0	5	20	8	8	11	1
BRCA_TCGA-OL-A66K	0	8	0	18	16	0	0	5	0
BRCA_TCGA-OL-A66L	3	7	3	3	8	0	4	65	1
BRCA_TCGA-OL-A66N	0	18	2	4	23	2	4	3	2
BRCA_TCGA-OL-A66O	0	13	3	2	11	0	3	2	4
BRCA_TCGA-OL-A66P	7	1	0	11	72	6	21	3	2
BRCA_TCGA-OL-A6VO	3	12	5	2	12	0	0	3	1
BRCA_TCGA-OL-A6VQ	4	9	5	3	5	0	6	50	0
BRCA_TCGA-OL-A6VR	0	3	3	7	1	0	1	2	0
BRCA_TCGA-OL-A97C	0	8	17	8	25	6	4	2	0
BRCA_TCGA-PE-A5DC	0	9	1	9	75	11	11	24	14
BRCA_TCGA-PE-A5DD	0	10	1	2	29	0	2	41	0
BRCA_TCGA-PE-A5DE	30	4	0	18	105	0	0	522	10
BRCA_TCGA-PL-A8LV	7	4	4	6	54	6	18	55	1
BRCA_TCGA-PL-A8LX	0	10	11	4	13	0	9	1	1
BRCA_TCGA-PL-A8LY	0	1	3	0	0	0	2	0	1
BRCA_TCGA-PL-A8LZ	0	0	3	10	87	17	0	17	2
BRCA_TCGA-S3-A6ZF	0	20	0	0	21	3	2	6	0
BRCA_TCGA-S3-A6ZG	5	13	4	0	24	0	1	4	9
BRCA_TCGA-S3-A6ZH	4	9	1	7	11	0	0	4	9
BRCA_TCGA-S3-AA0Z	3	13	7	0	24	3	8	19	0
BRCA_TCGA-S3-AA10	0	0	1	7	83	7	18	28	6
BRCA_TCGA-S3-AA11	8	0	5	9	61	1	7	5	0
BRCA_TCGA-S3-AA12	0	9	0	0	33	5	5	6	2
