Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
MLH1_0_multinomial_train1.6	9.77E-92	2.16E-02	4.37E-107	0.00E+00	3.20E-02	1.37E-04	9.06E-11	2.30E-03	2.34E-31	3.89E-03	3.40E-03
MLH1_0_multinomial_train1.7	1.90E-82	2.18E-02	7.38E-04	1.33E-03	3.20E-02	0.00E+00	2.03E-30	2.62E-03	7.08E-30	5.01E-03	1.72E-03
MLH1_0_multinomial_train1.8	4.44E-73	2.21E-02	0.00E+00	1.47E-03	3.09E-02	0.00E+00	9.90E-16	0.00E+00	2.82E-24	4.58E-03	2.13E-03
MLH1_0_multinomial_train1.9	1.29E-26	2.24E-02	2.76E-136	1.08E-03	3.13E-02	7.47E-06	8.90E-04	4.15E-04	5.26E-43	3.43E-03	1.35E-03
MLH1_0_multinomial_train1.10	4.27E-89	2.26E-02	6.82E-147	9.10E-04	3.17E-02	1.51E-03	7.83E-04	2.82E-108	9.59E-04	3.68E-03	8.16E-47
MLH1_0_multinomial_train1.11	2.00E-46	2.27E-02	6.41E-05	8.94E-04	3.19E-02	5.99E-56	6.65E-04	4.27E-28	1.56E-19	3.96E-03	1.63E-03
MLH1_0_multinomial_train1.12	3.07E-19	2.09E-02	0.00E+00	0.00E+00	3.03E-02	0.00E+00	3.43E-33	2.68E-03	6.27E-60	3.89E-03	1.90E-03
MLH1_0_multinomial_train1.13	1.36E-79	2.15E-02	0.00E+00	1.39E-03	3.13E-02	0.00E+00	3.92E-05	2.95E-03	3.62E-24	5.11E-03	1.78E-04
MLH1_0_multinomial_train1.14	5.20E-21	2.21E-02	0.00E+00	1.06E-03	3.14E-02	8.80E-04	4.34E-05	9.31E-04	8.08E-23	4.42E-03	1.60E-03
MLH1_0_multinomial_train1.15	6.63E-26	2.21E-02	1.74E-106	2.25E-03	3.04E-02	3.34E-04	1.20E-03	1.69E-145	4.56E-48	2.96E-03	1.56E-04
MLH1_0_multinomial_train1.16	1.00E-31	2.21E-02	1.39E-99	1.27E-03	3.09E-02	1.44E-11	1.50E-03	6.22E-25	1.05E-03	3.22E-03	8.38E-04
MLH1_0_multinomial_train1.17	5.58E-104	2.27E-02	7.63E-04	1.58E-03	3.24E-02	2.54E-18	3.52E-04	1.41E-79	5.15E-07	3.87E-03	1.35E-51
MLH1_0_multinomial_train1.18	3.63E-46	2.22E-02	1.04E-03	1.13E-03	3.07E-02	9.95E-118	2.50E-03	2.06E-116	1.20E-55	2.08E-03	9.92E-04
MLH1_0_multinomial_train1.19	1.41E-03	2.19E-02	5.36E-139	1.86E-03	2.95E-02	7.34E-05	5.09E-04	6.34E-145	3.24E-76	3.13E-03	3.34E-04
MLH1_0_multinomial_train1.20	8.13E-90	2.17E-02	0.00E+00	0.00E+00	3.01E-02	4.20E-04	8.44E-101	1.37E-08	8.42E-45	3.15E-03	1.21E-03
MLH1_0_multinomial_train1.21	1.02E-32	2.19E-02	0.00E+00	0.00E+00	3.07E-02	1.06E-89	3.53E-05	9.40E-04	3.41E-49	3.72E-03	2.33E-03
MLH1_0_multinomial_train1.22	1.34E-09	2.20E-02	3.30E-124	8.40E-04	3.12E-02	1.47E-04	1.00E-03	1.53E-57	1.38E-47	3.57E-03	1.85E-03
MLH1_0_multinomial_train1.23	6.06E-114	2.25E-02	2.06E-52	4.32E-04	3.18E-02	8.33E-04	2.30E-05	8.56E-35	1.17E-03	4.67E-03	1.20E-03
MLH1_0_multinomial_train1.24	4.48E-07	2.21E-02	4.50E-149	1.86E-03	3.08E-02	9.84E-04	1.48E-03	3.72E-29	2.12E-41	3.28E-03	6.55E-04
MLH1_0_multinomial_train1.25	7.50E-70	2.25E-02	2.58E-69	9.87E-04	3.16E-02	7.31E-04	5.32E-34	7.24E-04	2.58E-27	2.90E-03	1.97E-03
MLH1_0_multinomial_train1.26	4.50E-04	2.20E-02	4.42E-125	2.94E-03	2.93E-02	3.36E-04	1.78E-03	1.36E-63	4.58E-74	2.17E-04	4.71E-04
MLH1_0_multinomial_train1.27	5.77E-160	2.16E-02	1.21E-04	2.22E-03	3.22E-02	9.83E-04	2.62E-03	3.54E-03	2.49E-12	2.62E-03	3.38E-04
MLH1_0_multinomial_train1.28	2.59E-86	2.19E-02	3.57E-03	1.24E-03	3.23E-02	0.00E+00	3.06E-04	1.18E-03	2.60E-04	3.55E-03	3.18E-04
MLH1_0_multinomial_train1.29	3.17E-15	2.20E-02	0.00E+00	2.22E-03	3.02E-02	2.55E-04	1.49E-03	6.84E-34	2.64E-46	3.50E-03	1.31E-03
MLH1_0_multinomial_train1.30	1.47E-22	2.24E-02	4.57E-107	1.84E-03	3.11E-02	9.76E-52	7.22E-04	1.09E-42	1.30E-44	4.40E-03	3.83E-04
MLH1_0_multinomial_train1.31	5.99E-63	2.24E-02	0.00E+00	1.40E-03	3.11E-02	4.21E-04	0.00E+00	1.03E-86	2.02E-05	5.19E-03	3.77E-35
MLH1_0_multinomial_train1.32	4.32E-116	2.13E-02	0.00E+00	1.03E-25	3.15E-02	1.44E-03	2.63E-03	2.46E-03	1.72E-03	3.01E-03	3.78E-03
MLH1_0_multinomial_train1.33	4.79E-42	2.24E-02	1.17E-04	2.57E-03	3.16E-02	4.85E-04	1.42E-25	7.46E-41	1.74E-49	6.14E-03	2.18E-03
MLH1_0_multinomial_train1.34	6.30E-66	2.25E-02	4.36E-17	4.06E-04	3.24E-02	4.19E-04	7.95E-04	5.43E-14	2.49E-23	4.24E-03	2.68E-03
MLH1_0_multinomial_train1.35	2.69E-87	2.08E-02	0.00E+00	0.00E+00	3.10E-02	0.00E+00	7.51E-04	2.64E-03	1.52E-52	3.06E-03	1.91E-03
MLH1_0_multinomial_train1.36	3.32E-45	2.27E-02	7.24E-04	3.52E-03	3.16E-02	0.00E+00	2.56E-03	0.00E+00	2.10E-43	1.15E-08	4.80E-04
MLH1_0_multinomial_train1.37	1.04E-57	2.15E-02	1.57E-153	1.03E-03	3.01E-02	2.34E-158	2.87E-53	4.42E-20	6.41E-48	4.06E-03	7.51E-04
MLH1_0_multinomial_train1.38	2.60E-30	2.27E-02	4.36E-150	1.64E-03	3.21E-02	6.23E-04	5.67E-19	2.67E-160	1.36E-28	3.48E-03	5.35E-04
MLH1_0_multinomial_train1.39	5.50E-66	2.12E-02	3.95E-04	1.19E-03	3.27E-02	1.13E-150	1.12E-03	4.65E-03	7.34E-37	3.91E-03	9.44E-04
MLH1_0_multinomial_train1.40	4.87E-64	2.17E-02	1.45E-154	2.80E-03	3.01E-02	9.29E-62	0.00E+00	0.00E+00	1.11E-25	6.22E-03	5.85E-25
MLH1_0_multinomial_train1.41	2.81E-60	2.03E-02	0.00E+00	0.00E+00	2.99E-02	0.00E+00	3.42E-20	3.94E-03	8.27E-75	3.80E-03	2.47E-03
MLH1_0_multinomial_train1.42	2.09E-122	2.13E-02	3.20E-03	0.00E+00	3.26E-02	9.21E-86	1.05E-03	1.17E-03	1.77E-03	3.17E-03	2.45E-03
MLH1_0_multinomial_train1.43	7.00E-113	2.19E-02	1.32E-103	2.44E-45	3.27E-02	3.59E-03	9.23E-05	7.35E-04	2.21E-03	3.90E-03	1.47E-03
MLH1_0_multinomial_train1.44	1.52E-82	2.17E-02	0.00E+00	1.70E-03	3.03E-02	1.06E-04	1.59E-04	0.00E+00	2.14E-27	4.69E-03	6.78E-15
MLH1_0_multinomial_train1.45	1.34E-58	2.19E-02	2.37E-03	2.49E-03	3.03E-02	0.00E+00	6.08E-144	0.00E+00	1.95E-66	5.20E-03	7.97E-50
MLH1_0_multinomial_train1.46	5.50E-61	2.29E-02	4.52E-74	1.53E-03	3.28E-02	7.53E-04	1.01E-03	1.04E-33	1.49E-04	3.35E-03	5.70E-38
MLH1_0_multinomial_train1.47	6.38E-27	2.21E-02	0.00E+00	1.31E-03	3.09E-02	0.00E+00	7.78E-04	2.38E-136	2.33E-30	4.13E-03	2.84E-03
MLH1_0_multinomial_train1.48	1.09E-28	2.11E-02	0.00E+00	0.00E+00	3.14E-02	5.52E-04	4.35E-12	3.20E-03	5.07E-26	4.38E-03	3.41E-03
MLH1_0_multinomial_train1.49	1.30E-64	2.17E-02	2.32E-04	2.01E-15	3.05E-02	9.70E-05	2.44E-04	4.86E-04	1.43E-53	4.03E-03	1.77E-03
MLH1_0_multinomial_train1.50	6.68E-70	2.12E-02	2.61E-126	7.11E-127	3.09E-02	5.26E-24	5.77E-04	2.43E-03	1.43E-17	3.09E-03	1.45E-03
MLH1_0_multinomial_train1.51	3.05E-129	2.15E-02	3.59E-03	9.58E-27	3.28E-02	6.22E-04	4.01E-14	2.11E-03	1.28E-03	4.30E-03	1.80E-126
MLH1_0_multinomial_train1.52	1.29E-153	2.18E-02	3.24E-03	2.03E-03	3.19E-02	1.46E-04	1.47E-03	7.00E-05	1.68E-05	2.63E-03	3.90E-04
MLH1_0_multinomial_train1.53	1.99E-03	2.15E-02	2.65E-151	4.73E-04	2.96E-02	3.26E-110	1.23E-03	2.15E-62	1.86E-70	2.71E-03	2.74E-03
MLH1_0_multinomial_train1.54	8.60E-49	2.18E-02	2.70E-03	6.53E-04	3.03E-02	1.27E-114	3.59E-23	6.36E-76	2.98E-71	3.78E-03	2.54E-03
MLH1_0_multinomial_train1.55	7.21E-08	2.25E-02	0.00E+00	9.66E-04	3.05E-02	0.00E+00	4.65E-04	0.00E+00	2.61E-34	2.80E-03	2.62E-14
MLH1_0_multinomial_train1.56	5.57E-131	2.11E-02	0.00E+00	1.39E-03	3.14E-02	3.14E-03	7.36E-51	5.13E-04	8.60E-04	5.99E-03	2.82E-03
MLH1_0_multinomial_train1.57	2.77E-83	2.15E-02	2.12E-03	0.00E+00	3.23E-02	0.00E+00	1.88E-41	2.54E-03	1.04E-20	3.83E-03	5.06E-04
MLH1_0_multinomial_train1.58	7.70E-132	2.03E-02	4.96E-146	1.09E-03	3.15E-02	5.64E-106	2.19E-22	4.45E-03	5.63E-31	5.46E-03	6.51E-04
MLH1_0_multinomial_train1.59	6.31E-75	2.18E-02	0.00E+00	2.52E-03	3.08E-02	6.11E-04	7.63E-16	2.85E-134	2.36E-04	6.81E-03	5.08E-03
MLH1_0_multinomial_train1.60	1.36E-37	2.19E-02	9.46E-123	0.00E+00	3.18E-02	6.49E-131	4.52E-24	1.77E-03	9.83E-46	3.68E-03	1.48E-03
MLH1_0_multinomial_train1.61	2.09E-92	2.20E-02	0.00E+00	1.46E-03	3.12E-02	1.01E-03	3.41E-05	6.37E-34	1.44E-30	4.74E-03	1.23E-03
MLH1_0_multinomial_train1.62	2.40E-03	2.09E-02	7.08E-161	1.51E-03	2.85E-02	7.80E-85	1.07E-03	2.17E-03	4.67E-86	2.39E-03	4.14E-03
MLH1_0_multinomial_train1.63	3.57E-99	2.19E-02	2.91E-03	0.00E+00	3.13E-02	0.00E+00	1.01E-04	1.59E-27	1.00E-05	2.64E-03	6.65E-97
MLH1_0_multinomial_train1.64	8.91E-47	2.16E-02	0.00E+00	3.20E-04	3.02E-02	1.38E-51	4.95E-04	1.10E-04	6.66E-51	4.10E-03	1.83E-03
MLH1_0_multinomial_train1.65	4.73E-72	2.24E-02	3.16E-04	8.63E-53	3.21E-02	8.68E-10	9.54E-04	4.83E-15	2.29E-14	2.92E-03	1.92E-03
MLH1_0_multinomial_train1.66	7.11E-112	2.03E-02	4.29E-03	0.00E+00	3.02E-02	9.23E-69	3.33E-04	3.10E-03	1.54E-78	3.37E-03	1.36E-03
MLH1_0_multinomial_train1.67	8.31E-70	2.16E-02	4.17E-120	4.54E-04	3.08E-02	0.00E+00	1.54E-03	1.53E-03	2.13E-33	3.80E-03	9.48E-04
MLH1_0_multinomial_train1.68	5.15E-12	2.22E-02	8.45E-158	1.80E-03	3.08E-02	0.00E+00	2.41E-03	5.59E-77	3.36E-45	2.02E-03	8.51E-04
MLH1_0_multinomial_train1.69	2.96E-18	2.22E-02	1.29E-64	1.13E-03	3.16E-02	7.21E-05	4.74E-03	4.09E-81	1.29E-46	4.40E-03	1.36E-03
MLH1_0_multinomial_train1.70	0.00E+00	2.10E-02	7.46E-55	0.00E+00	3.15E-02	2.31E-85	3.26E-08	3.06E-03	6.18E-22	3.90E-03	2.40E-03
MLH1_0_multinomial_train1.71	8.91E-97	2.18E-02	0.00E+00	1.16E-03	3.08E-02	1.06E-143	1.49E-13	1.11E-12	1.61E-21	5.27E-03	1.79E-28
MLH1_0_multinomial_train1.72	3.80E-90	2.18E-02	9.94E-67	0.00E+00	3.09E-02	7.82E-94	3.81E-03	1.58E-48	4.54E-45	2.63E-03	1.83E-03
MLH1_0_multinomial_train1.73	1.49E-68	2.21E-02	0.00E+00	1.53E-03	3.11E-02	2.74E-33	1.42E-03	4.44E-33	1.03E-03	3.58E-03	4.50E-03
MLH1_0_multinomial_train1.74	1.30E-03	2.14E-02	0.00E+00	9.11E-04	2.92E-02	0.00E+00	2.20E-04	5.74E-32	4.60E-88	4.14E-03	5.89E-30
MLH1_0_multinomial_train1.75	8.88E-13	2.18E-02	1.48E-148	1.58E-04	3.11E-02	2.39E-03	3.94E-03	6.50E-17	1.43E-09	3.30E-03	1.64E-03
MLH1_0_multinomial_train1.76	5.72E-115	2.10E-02	3.07E-03	4.93E-141	3.23E-02	5.73E-04	3.30E-04	1.99E-03	5.71E-36	3.82E-03	2.27E-03
MLH1_0_multinomial_train1.77	2.68E-53	2.18E-02	0.00E+00	0.00E+00	3.06E-02	2.49E-52	6.45E-04	0.00E+00	2.23E-26	3.65E-03	3.79E-03
MLH1_0_multinomial_train1.78	1.02E-50	2.24E-02	0.00E+00	5.83E-04	3.08E-02	3.98E-26	4.68E-04	0.00E+00	7.70E-04	4.25E-03	1.90E-03
MLH1_0_multinomial_train1.79	1.21E-60	2.21E-02	4.69E-136	1.12E-04	3.05E-02	2.36E-108	6.70E-04	2.22E-04	5.08E-47	3.48E-03	8.21E-04
MLH1_0_multinomial_train1.80	1.29E-94	2.08E-02	1.68E-117	5.93E-57	3.24E-02	4.74E-03	8.81E-73	5.97E-04	1.75E-03	5.13E-03	4.92E-03
MLH1_0_multinomial_train1.81	1.00E-118	2.23E-02	5.51E-113	0.00E+00	3.12E-02	3.80E-23	8.21E-16	0.00E+00	2.04E-18	2.39E-03	8.07E-52
MLH1_0_multinomial_train1.82	1.43E-27	2.15E-02	5.58E-130	4.83E-04	3.03E-02	7.40E-107	5.91E-04	1.69E-03	4.28E-48	3.49E-03	1.68E-03
MLH1_0_multinomial_train1.83	1.53E-77	2.11E-02	0.00E+00	2.21E-03	3.06E-02	0.00E+00	2.87E-04	2.41E-03	1.27E-49	4.86E-03	3.58E-04
MLH1_0_multinomial_train1.84	1.91E-66	2.18E-02	3.67E-102	2.28E-03	3.08E-02	0.00E+00	0.00E+00	0.00E+00	2.32E-28	6.81E-03	3.60E-03
MLH1_0_multinomial_train1.85	1.13E-81	2.19E-02	3.07E-03	9.16E-04	3.03E-02	0.00E+00	4.50E-09	2.61E-102	1.46E-44	4.00E-03	2.34E-49
MLH1_0_multinomial_train1.86	3.32E-04	2.23E-02	3.43E-137	2.05E-03	3.09E-02	4.16E-04	8.05E-04	0.00E+00	5.11E-44	2.13E-03	2.70E-31
MLH1_0_multinomial_train1.87	5.12E-77	2.21E-02	1.84E-03	1.36E-03	3.11E-02	1.03E-119	2.19E-05	7.33E-04	1.50E-35	4.09E-03	7.33E-04
MLH1_0_multinomial_train1.88	1.86E-96	2.22E-02	0.00E+00	4.35E-04	3.12E-02	7.36E-04	5.55E-04	2.32E-27	4.57E-04	5.27E-03	4.48E-03
MLH1_0_multinomial_train1.89	1.18E-96	2.19E-02	5.49E-04	2.11E-03	3.19E-02	7.95E-48	6.86E-07	2.88E-03	1.21E-23	4.09E-03	5.65E-04
MLH1_0_multinomial_train1.90	1.63E-64	2.24E-02	2.72E-03	1.89E-03	3.23E-02	1.26E-04	0.00E+00	1.14E-107	3.46E-17	4.97E-03	1.83E-03
MLH1_0_multinomial_train1.91	6.94E-75	2.21E-02	0.00E+00	2.33E-03	3.08E-02	6.04E-04	1.68E-04	1.62E-109	1.79E-14	5.00E-03	1.05E-36
MLH1_0_multinomial_train1.92	0.00E+00	2.10E-02	4.32E-03	5.10E-04	3.24E-02	4.23E-13	7.77E-04	3.06E-03	1.54E-04	3.83E-03	4.90E-04
MLH1_0_multinomial_train1.93	3.37E-117	2.22E-02	2.21E-03	8.45E-04	3.30E-02	1.72E-03	1.34E-03	2.17E-88	1.54E-03	3.95E-03	1.17E-03
MLH1_0_multinomial_train1.94	2.27E-110	2.06E-02	0.00E+00	1.80E-21	3.06E-02	9.10E-04	1.91E-53	4.30E-03	7.80E-33	5.70E-03	5.40E-47
MLH1_0_multinomial_train1.95	4.33E-122	2.16E-02	2.60E-03	1.97E-03	3.19E-02	0.00E+00	0.00E+00	9.67E-24	8.05E-47	5.56E-03	3.47E-03
MLH1_0_multinomial_train1.96	7.33E-82	2.21E-02	1.40E-03	1.45E-03	3.07E-02	0.00E+00	4.28E-48	0.00E+00	2.86E-45	4.39E-03	4.96E-04
MLH1_0_multinomial_train1.97	1.20E-102	2.16E-02	5.12E-64	4.86E-04	3.08E-02	0.00E+00	3.26E-33	2.16E-03	3.49E-32	4.47E-03	2.30E-03
MLH1_0_multinomial_train1.98	5.54E-31	2.20E-02	0.00E+00	2.07E-03	3.05E-02	4.25E-04	3.09E-05	3.04E-49	4.84E-40	4.37E-03	6.76E-32
MSH2_0_multinomial_train1	1.24E-01	4.74E-02	1.80E-02	1.10E-04	4.86E-03	3.65E-03	7.12E-03	5.98E-13	4.42E-123	4.04E-03	1.46E-01
MSH2_0_multinomial_train1.1	1.23E-01	4.74E-02	1.83E-02	1.40E-03	5.75E-03	4.51E-03	6.73E-03	1.14E-35	2.26E-71	2.82E-13	1.45E-01
MSH2_0_multinomial_train1.2	1.18E-01	4.63E-02	1.76E-02	1.34E-03	6.44E-03	4.26E-03	6.59E-03	3.22E-41	4.89E-03	1.28E-03	1.39E-01
MSH2_0_multinomial_train1.3	1.21E-01	4.72E-02	1.60E-02	6.27E-04	4.42E-03	5.12E-03	7.04E-03	3.36E-03	3.86E-03	2.25E-03	1.44E-01
MSH2_0_multinomial_train1.4	1.22E-01	4.70E-02	1.82E-02	2.75E-139	7.09E-03	2.74E-03	4.02E-03	1.39E-139	4.24E-03	8.83E-04	1.44E-01
MSH2_0_multinomial_train1.5	1.20E-01	4.62E-02	1.72E-02	2.09E-03	5.58E-03	4.42E-03	8.22E-03	1.60E-129	1.23E-18	4.48E-03	1.42E-01
MSH2_0_multinomial_train1.6	1.22E-01	4.72E-02	1.53E-02	9.40E-04	5.47E-03	4.73E-03	6.59E-03	3.85E-53	1.30E-51	2.30E-03	1.46E-01
MSH2_0_multinomial_train1.7	1.21E-01	4.70E-02	1.58E-02	2.13E-03	4.98E-03	3.29E-03	8.16E-03	1.00E-82	2.29E-03	3.50E-06	1.45E-01
MSH2_0_multinomial_train1.8	1.27E-01	4.81E-02	1.80E-02	1.55E-31	4.55E-03	4.47E-03	5.41E-03	2.72E-130	3.16E-126	3.37E-04	1.51E-01
MSH2_0_multinomial_train1.9	1.21E-01	4.68E-02	1.69E-02	5.39E-04	6.05E-03	3.97E-03	5.31E-03	1.51E-03	7.23E-68	2.56E-03	1.43E-01
MSH2_0_multinomial_train1.10	1.18E-01	4.66E-02	1.73E-02	0.00E+00	5.17E-03	3.36E-03	7.16E-03	4.48E-03	8.08E-77	5.96E-04	1.39E-01
MSH2_0_multinomial_train1.11	1.18E-01	4.61E-02	1.68E-02	7.58E-25	6.02E-03	4.22E-03	5.82E-03	2.18E-06	1.78E-03	3.45E-03	1.40E-01
MSH2_0_multinomial_train1.12	1.23E-01	4.72E-02	1.53E-02	1.43E-03	3.17E-03	3.74E-03	8.21E-03	3.55E-92	5.28E-89	4.60E-03	1.45E-01
MSH2_0_multinomial_train1.13	1.19E-01	4.64E-02	1.71E-02	6.72E-10	4.65E-03	4.33E-03	7.03E-03	4.33E-10	1.64E-47	4.94E-03	1.41E-01
MSH2_0_multinomial_train1.14	1.21E-01	4.71E-02	1.70E-02	1.96E-03	6.33E-03	4.42E-03	7.51E-03	1.51E-24	1.55E-03	1.81E-03	1.44E-01
MSH2_0_multinomial_train1.15	1.20E-01	4.76E-02	1.35E-02	2.13E-03	3.33E-03	3.71E-03	8.49E-03	3.32E-03	4.39E-03	2.39E-03	1.42E-01
MSH2_0_multinomial_train1.16	1.20E-01	4.69E-02	1.75E-02	1.61E-03	4.31E-03	4.12E-03	7.74E-03	1.11E-16	2.83E-03	3.23E-03	1.41E-01
MSH2_0_multinomial_train1.17	1.21E-01	4.71E-02	1.88E-02	1.95E-03	6.62E-03	2.77E-03	6.22E-03	1.63E-107	3.85E-03	1.98E-03	1.43E-01
MSH2_0_multinomial_train1.18	1.19E-01	4.65E-02	1.82E-02	3.30E-07	5.62E-03	3.21E-03	5.56E-03	2.21E-32	3.47E-03	2.65E-03	1.41E-01
MSH2_0_multinomial_train1.19	1.20E-01	4.62E-02	1.76E-02	1.46E-03	8.38E-03	3.24E-03	5.75E-03	1.31E-11	4.61E-03	2.36E-03	1.42E-01
MSH2_0_multinomial_train1.20	1.23E-01	4.75E-02	1.70E-02	2.06E-30	3.88E-03	3.19E-03	5.11E-03	3.55E-32	2.08E-03	2.25E-03	1.46E-01
MSH2_0_multinomial_train1.21	1.25E-01	4.81E-02	1.57E-02	2.24E-03	2.59E-03	4.35E-03	7.77E-03	1.11E-03	2.19E-03	3.26E-03	1.48E-01
MSH2_0_multinomial_train1.22	1.24E-01	4.78E-02	1.47E-02	7.01E-10	2.47E-03	2.96E-03	6.07E-03	9.89E-04	4.65E-31	3.52E-03	1.46E-01
MSH2_0_multinomial_train1.23	1.19E-01	4.68E-02	1.70E-02	2.36E-39	3.70E-03	4.51E-03	7.15E-03	4.25E-03	6.87E-32	2.12E-03	1.41E-01
MSH2_0_multinomial_train1.24	1.20E-01	4.66E-02	1.94E-02	1.36E-03	6.50E-03	3.56E-03	7.36E-03	2.21E-40	5.29E-99	2.62E-04	1.41E-01
MSH2_0_multinomial_train1.25	1.22E-01	4.70E-02	1.74E-02	1.56E-03	6.34E-03	4.51E-03	7.38E-03	7.84E-32	1.20E-10	5.05E-61	1.46E-01
MSH2_0_multinomial_train1.26	1.26E-01	4.84E-02	1.42E-02	8.78E-04	2.45E-03	3.58E-03	5.93E-03	4.00E-05	7.09E-70	1.68E-04	1.49E-01
MSH2_0_multinomial_train1.27	1.22E-01	4.76E-02	1.64E-02	1.21E-03	5.90E-03	2.54E-03	6.59E-03	8.82E-77	2.82E-03	1.99E-03	1.45E-01
MSH2_0_multinomial_train1.28	1.21E-01	4.70E-02	1.76E-02	1.93E-03	5.67E-03	2.63E-03	6.83E-03	0.00E+00	3.05E-03	1.53E-03	1.43E-01
MSH2_0_multinomial_train1.29	1.24E-01	4.77E-02	1.79E-02	4.64E-08	4.95E-03	4.08E-03	5.25E-03	4.05E-105	1.78E-11	1.65E-03	1.46E-01
MSH2_0_multinomial_train1.30	1.19E-01	4.62E-02	1.71E-02	2.03E-03	5.35E-03	3.46E-03	8.66E-03	1.83E-04	1.06E-40	2.75E-03	1.41E-01
MSH2_0_multinomial_train1.31	1.20E-01	4.66E-02	1.72E-02	1.93E-03	6.62E-03	4.48E-03	8.13E-03	1.37E-12	1.74E-17	1.76E-03	1.43E-01
MSH2_0_multinomial_train1.32	1.24E-01	4.75E-02	1.80E-02	2.75E-03	7.40E-03	3.10E-03	7.84E-03	3.02E-34	1.65E-33	1.40E-03	1.47E-01
MSH2_0_multinomial_train1.33	1.22E-01	4.68E-02	1.78E-02	2.17E-03	6.30E-03	3.44E-03	8.07E-03	5.73E-54	4.14E-06	1.82E-44	1.44E-01
MSH2_0_multinomial_train1.34	1.19E-01	4.67E-02	1.67E-02	6.35E-27	4.85E-03	3.23E-03	5.97E-03	9.69E-15	5.76E-03	2.86E-03	1.41E-01
MSH2_0_multinomial_train1.35	1.22E-01	4.75E-02	1.55E-02	1.04E-03	6.07E-03	3.93E-03	6.60E-03	8.54E-74	2.33E-03	2.21E-03	1.46E-01
MSH2_0_multinomial_train1.36	1.24E-01	4.73E-02	1.77E-02	1.26E-03	5.03E-03	3.86E-03	7.17E-03	9.26E-27	6.73E-105	2.27E-03	1.46E-01
MSH2_0_multinomial_train1.37	1.23E-01	4.73E-02	1.58E-02	1.71E-03	5.70E-03	3.62E-03	6.30E-03	6.24E-28	1.65E-03	1.51E-03	1.46E-01
MSH2_0_multinomial_train1.38	1.20E-01	4.71E-02	1.63E-02	2.82E-04	4.14E-03	3.94E-03	6.56E-03	3.58E-03	3.15E-03	1.37E-03	1.43E-01
MSH2_0_multinomial_train1.39	1.23E-01	4.72E-02	1.75E-02	2.69E-03	5.87E-03	3.64E-03	9.54E-03	1.03E-12	4.04E-35	1.66E-03	1.46E-01
MSH2_0_multinomial_train1.40	1.23E-01	4.80E-02	1.65E-02	1.75E-03	5.27E-03	3.83E-03	7.41E-03	7.50E-69	3.51E-03	1.24E-03	1.47E-01
MSH2_0_multinomial_train1.41	1.20E-01	4.66E-02	1.72E-02	2.04E-03	6.86E-03	4.52E-03	6.31E-03	2.53E-59	4.18E-03	2.10E-03	1.42E-01
MSH2_0_multinomial_train1.42	1.22E-01	4.71E-02	1.80E-02	2.40E-03	5.55E-03	3.33E-03	8.63E-03	1.55E-42	1.26E-55	9.11E-04	1.44E-01
MSH2_0_multinomial_train1.43	1.24E-01	4.76E-02	1.52E-02	1.91E-23	4.39E-03	4.56E-03	7.35E-03	1.69E-62	1.52E-04	4.12E-03	1.47E-01
MSH2_0_multinomial_train1.44	1.25E-01	4.80E-02	1.73E-02	2.07E-30	4.34E-03	3.59E-03	6.46E-03	4.26E-06	1.32E-23	3.07E-03	1.48E-01
MSH2_0_multinomial_train1.45	1.22E-01	4.68E-02	1.77E-02	2.58E-03	3.60E-03	4.22E-03	9.86E-03	0.00E+00	5.32E-04	1.96E-03	1.45E-01
MSH2_0_multinomial_train1.46	1.20E-01	4.64E-02	1.78E-02	2.00E-03	5.03E-03	5.21E-03	8.43E-03	6.15E-05	2.32E-84	3.11E-03	1.41E-01
MSH2_0_multinomial_train1.47	1.21E-01	4.69E-02	1.74E-02	3.47E-03	7.02E-03	3.54E-03	9.99E-03	5.33E-89	2.70E-58	6.50E-29	1.44E-01
MSH2_0_multinomial_train1.48	1.23E-01	4.71E-02	1.75E-02	1.19E-06	6.68E-03	3.36E-03	7.25E-03	8.26E-115	2.92E-80	3.61E-03	1.46E-01
MSH2_0_multinomial_train1.49	1.22E-01	4.80E-02	1.38E-02	1.61E-03	3.60E-03	3.19E-03	7.21E-03	3.86E-66	4.38E-03	2.97E-03	1.45E-01
MSH2_0_multinomial_train1.50	1.21E-01	4.70E-02	1.75E-02	1.41E-03	5.09E-03	3.79E-03	7.57E-03	2.49E-03	2.27E-95	2.13E-03	1.43E-01
MSH2_0_multinomial_train1.51	1.19E-01	4.61E-02	1.76E-02	5.63E-04	6.45E-03	3.79E-03	5.10E-03	3.22E-25	1.49E-95	1.41E-03	1.40E-01
MSH2_0_multinomial_train1.52	1.23E-01	4.77E-02	1.58E-02	2.25E-03	6.12E-03	3.84E-03	7.87E-03	1.47E-64	3.72E-03	1.09E-03	1.47E-01
MSH2_0_multinomial_train1.53	1.22E-01	4.73E-02	1.48E-02	0.00E+00	3.87E-03	3.86E-03	5.67E-03	4.79E-03	2.21E-03	2.13E-03	1.44E-01
MSH2_0_multinomial_train1.54	1.24E-01	4.78E-02	1.82E-02	1.79E-03	4.96E-03	3.87E-03	7.69E-03	6.33E-130	2.60E-03	1.73E-03	1.48E-01
