Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J
MLH1_0_multinomial_train1.2	1.78E-01	5.21E-02	3.87E-08	5.86E-03	7.02E-02	1.00E-01	3.12E-03	1.24E-01	3.74E-03	5.55E-03
MLH1_0_multinomial_train1.3	1.75E-01	5.59E-02	8.96E-04	3.28E-03	6.88E-02	9.70E-02	4.23E-04	1.21E-01	4.86E-03	5.66E-03
MLH1_0_multinomial_train1.4	1.81E-01	5.47E-02	1.55E-07	0.00E+00	6.87E-02	1.01E-01	4.89E-03	1.27E-01	3.30E-03	3.83E-03
MLH1_0_multinomial_train1.5	1.73E-01	5.54E-02	7.95E-04	9.50E-04	6.78E-02	9.56E-02	2.28E-03	1.21E-01	4.13E-03	4.55E-03
MLH1_0_multinomial_train1.6	1.75E-01	5.40E-02	2.41E-04	2.00E-03	6.91E-02	9.74E-02	3.00E-03	1.21E-01	3.99E-03	4.44E-03
MLH1_0_multinomial_train1.7	1.72E-01	5.50E-02	4.61E-04	2.53E-03	6.79E-02	9.59E-02	3.82E-03	1.18E-01	5.27E-03	6.28E-03
MLH1_0_multinomial_train1.8	1.78E-01	5.30E-02	1.12E-04	2.27E-03	6.92E-02	9.97E-02	2.88E-03	1.24E-01	4.29E-03	5.03E-03
MLH1_0_multinomial_train1.9	1.78E-01	5.32E-02	8.09E-04	3.05E-03	6.91E-02	9.99E-02	1.10E-03	1.25E-01	3.42E-03	4.52E-03
MLH1_0_multinomial_train1.10	1.76E-01	5.34E-02	2.78E-03	3.13E-03	6.84E-02	9.82E-02	6.57E-04	1.23E-01	2.96E-03	3.58E-03
MLH1_0_multinomial_train1.11	1.77E-01	5.55E-02	1.47E-03	1.83E-04	6.80E-02	9.86E-02	6.37E-03	1.24E-01	4.58E-03	5.41E-03
MLH1_0_multinomial_train1.12	1.78E-01	5.04E-02	1.17E-40	2.43E-03	7.11E-02	1.01E-01	1.16E-03	1.22E-01	4.22E-03	4.90E-03
MLH1_0_multinomial_train1.13	1.74E-01	5.15E-02	1.39E-04	3.04E-03	6.91E-02	9.83E-02	1.74E-04	1.20E-01	4.81E-03	5.57E-03
MLH1_0_multinomial_train1.14	1.77E-01	5.02E-02	8.01E-04	2.80E-03	7.02E-02	1.00E-01	4.60E-101	1.24E-01	4.78E-03	5.55E-03
MLH1_0_multinomial_train1.15	1.77E-01	5.26E-02	9.20E-40	2.81E-03	6.96E-02	9.97E-02	5.19E-03	1.24E-01	2.92E-03	3.91E-03
MLH1_0_multinomial_train1.16	1.79E-01	5.33E-02	4.65E-39	1.05E-03	6.94E-02	9.96E-02	5.56E-03	1.26E-01	3.01E-03	3.25E-03
MLH1_0_multinomial_train1.17	1.74E-01	5.55E-02	4.20E-03	2.20E-03	6.72E-02	9.66E-02	3.07E-03	1.22E-01	3.52E-03	4.31E-03
MLH1_0_multinomial_train1.18	1.76E-01	5.57E-02	8.43E-20	9.88E-04	6.76E-02	9.80E-02	6.28E-03	1.24E-01	1.82E-03	2.26E-03
MLH1_0_multinomial_train1.19	1.83E-01	5.02E-02	9.13E-65	4.25E-03	7.10E-02	1.05E-01	2.89E-03	1.29E-01	3.22E-03	4.74E-03
MLH1_0_multinomial_train1.20	1.76E-01	5.42E-02	1.67E-11	1.66E-44	6.83E-02	9.86E-02	2.35E-03	1.23E-01	3.20E-03	3.73E-03
MLH1_0_multinomial_train1.21	1.80E-01	5.10E-02	2.59E-14	1.31E-03	7.03E-02	1.02E-01	2.56E-20	1.26E-01	3.69E-03	3.98E-03
MLH1_0_multinomial_train1.22	1.77E-01	5.30E-02	2.23E-10	1.08E-04	6.89E-02	9.95E-02	5.90E-03	1.25E-01	3.43E-03	4.25E-03
MLH1_0_multinomial_train1.23	1.77E-01	5.53E-02	2.27E-03	1.95E-03	6.87E-02	9.77E-02	1.57E-03	1.24E-01	4.25E-03	4.86E-03
MLH1_0_multinomial_train1.24	1.77E-01	4.97E-02	2.44E-10	7.49E-04	7.02E-02	1.00E-01	7.26E-03	1.25E-01	3.15E-03	4.51E-03
MLH1_0_multinomial_train1.25	1.78E-01	5.52E-02	6.18E-04	3.03E-03	6.87E-02	9.88E-02	1.27E-03	1.24E-01	3.24E-03	4.35E-03
MLH1_0_multinomial_train1.26	1.81E-01	5.24E-02	3.88E-85	2.67E-03	6.90E-02	1.03E-01	6.00E-03	1.28E-01	6.25E-04	7.22E-04
MLH1_0_multinomial_train1.27	1.71E-01	5.54E-02	1.55E-04	3.39E-03	6.85E-02	9.41E-02	2.05E-03	1.18E-01	2.83E-03	3.33E-03
MLH1_0_multinomial_train1.28	1.72E-01	5.48E-02	1.16E-03	1.27E-03	6.68E-02	9.60E-02	2.52E-03	1.21E-01	2.73E-03	3.63E-03
MLH1_0_multinomial_train1.29	1.80E-01	5.27E-02	5.00E-22	1.86E-03	6.91E-02	1.02E-01	5.59E-03	1.26E-01	3.60E-03	4.53E-03
MLH1_0_multinomial_train1.30	1.77E-01	5.28E-02	6.96E-12	2.25E-03	6.89E-02	9.89E-02	4.16E-03	1.24E-01	3.86E-03	4.98E-03
MLH1_0_multinomial_train1.31	1.77E-01	5.31E-02	9.80E-04	3.00E-03	6.87E-02	9.93E-02	1.92E-03	1.23E-01	4.96E-03	6.16E-03
MLH1_0_multinomial_train1.32	1.72E-01	5.15E-02	5.24E-19	2.01E-03	6.91E-02	9.59E-02	7.46E-03	1.20E-01	7.19E-03	7.96E-03
MLH1_0_multinomial_train1.33	1.75E-01	5.52E-02	4.75E-05	3.82E-03	6.80E-02	9.76E-02	2.47E-03	1.22E-01	6.06E-03	7.13E-03
MLH1_0_multinomial_train1.34	1.77E-01	5.53E-02	2.04E-03	2.24E-03	6.84E-02	9.80E-02	1.31E-160	1.24E-01	4.19E-03	4.72E-03
MLH1_0_multinomial_train1.35	1.74E-01	5.30E-02	2.38E-11	3.18E-03	6.93E-02	9.82E-02	6.17E-60	1.19E-01	2.95E-03	3.45E-03
MLH1_0_multinomial_train1.36	1.78E-01	5.58E-02	3.50E-09	4.16E-03	6.80E-02	9.95E-02	5.53E-03	1.26E-01	1.78E-03	1.63E-03
MLH1_0_multinomial_train1.37	1.75E-01	5.25E-02	1.18E-27	1.75E-03	6.91E-02	9.84E-02	3.84E-03	1.22E-01	5.01E-03	6.04E-03
MLH1_0_multinomial_train1.38	1.75E-01	5.19E-02	2.34E-03	2.75E-03	6.90E-02	9.80E-02	3.83E-03	1.23E-01	3.12E-03	4.44E-03
MLH1_0_multinomial_train1.39	1.70E-01	5.48E-02	1.17E-03	5.00E-03	6.83E-02	9.59E-02	4.28E-03	1.16E-01	3.39E-03	4.48E-03
MLH1_0_multinomial_train1.40	1.78E-01	5.35E-02	6.07E-06	5.18E-03	6.94E-02	9.98E-02	5.98E-103	1.24E-01	5.92E-03	7.13E-03
MLH1_0_multinomial_train1.41	1.74E-01	5.31E-02	6.70E-81	4.15E-03	7.00E-02	9.81E-02	4.52E-03	1.18E-01	4.28E-03	5.08E-03
MLH1_0_multinomial_train1.42	1.68E-01	5.41E-02	3.50E-03	1.39E-11	6.74E-02	9.28E-02	5.60E-03	1.18E-01	4.58E-03	5.13E-03
MLH1_0_multinomial_train1.43	1.71E-01	5.38E-02	8.62E-04	8.64E-04	6.67E-02	9.54E-02	3.02E-03	1.21E-01	4.30E-03	4.74E-03
MLH1_0_multinomial_train1.44	1.78E-01	5.34E-02	2.94E-07	4.12E-03	6.89E-02	1.00E-01	2.08E-41	1.24E-01	4.56E-03	5.31E-03
MLH1_0_multinomial_train1.45	1.76E-01	5.58E-02	3.70E-32	4.08E-03	6.74E-02	9.86E-02	1.93E-03	1.24E-01	4.42E-03	5.90E-03
MLH1_0_multinomial_train1.46	1.76E-01	5.46E-02	2.82E-03	3.74E-04	6.84E-02	9.74E-02	5.83E-03	1.23E-01	3.04E-03	4.11E-03
MLH1_0_multinomial_train1.47	1.83E-01	5.23E-02	6.52E-04	3.66E-03	6.98E-02	1.04E-01	2.02E-18	1.28E-01	3.93E-03	4.41E-03
MLH1_0_multinomial_train1.48	1.77E-01	4.82E-02	9.49E-05	2.96E-03	7.17E-02	1.01E-01	0.00E+00	1.22E-01	3.90E-03	4.55E-03
MLH1_0_multinomial_train1.49	1.78E-01	5.60E-02	2.06E-09	1.99E-03	6.81E-02	9.92E-02	6.86E-92	1.24E-01	3.89E-03	4.56E-03
MLH1_0_multinomial_train1.50	1.76E-01	5.33E-02	1.78E-13	2.94E-03	6.95E-02	9.85E-02	3.39E-03	1.22E-01	3.14E-03	3.50E-03
MLH1_0_multinomial_train1.51	1.69E-01	5.45E-02	2.27E-03	2.04E-03	6.68E-02	9.43E-02	1.49E-48	1.19E-01	3.68E-03	4.26E-03
MLH1_0_multinomial_train1.52	1.71E-01	5.47E-02	5.20E-03	3.78E-03	6.71E-02	9.46E-02	2.04E-03	1.21E-01	2.31E-03	3.45E-03
MLH1_0_multinomial_train1.53	1.83E-01	4.99E-02	1.48E-92	7.32E-05	7.12E-02	1.04E-01	6.15E-03	1.29E-01	3.00E-03	3.69E-03
MLH1_0_multinomial_train1.54	1.75E-01	5.51E-02	6.21E-47	2.89E-04	6.70E-02	9.81E-02	6.20E-03	1.24E-01	4.16E-03	4.98E-03
MLH1_0_multinomial_train1.55	1.82E-01	5.10E-02	9.32E-05	1.99E-03	6.99E-02	1.03E-01	2.67E-03	1.28E-01	2.12E-03	2.85E-03
MLH1_0_multinomial_train1.56	1.71E-01	5.09E-02	1.74E-18	3.38E-03	6.79E-02	9.58E-02	4.47E-94	1.20E-01	6.04E-03	6.85E-03
MLH1_0_multinomial_train1.57	1.72E-01	5.55E-02	2.26E-03	2.30E-03	6.79E-02	9.63E-02	1.48E-88	1.19E-01	3.55E-03	4.12E-03
MLH1_0_multinomial_train1.58	1.69E-01	5.30E-02	1.79E-05	4.83E-03	7.00E-02	9.49E-02	0.00E+00	1.14E-01	6.01E-03	7.10E-03
MLH1_0_multinomial_train1.59	1.77E-01	4.90E-02	1.35E-09	2.82E-03	7.14E-02	1.00E-01	4.54E-03	1.24E-01	5.82E-03	6.59E-03
MLH1_0_multinomial_train1.60	1.76E-01	5.41E-02	1.05E-03	1.44E-03	6.84E-02	9.89E-02	4.04E-27	1.22E-01	3.64E-03	4.25E-03
MLH1_0_multinomial_train1.61	1.77E-01	5.30E-02	9.13E-06	3.63E-03	6.95E-02	9.82E-02	3.81E-101	1.23E-01	5.06E-03	5.66E-03
MLH1_0_multinomial_train1.62	1.84E-01	5.06E-02	0.00E+00	1.46E-03	7.12E-02	1.06E-01	5.18E-03	1.29E-01	2.81E-03	3.55E-03
MLH1_0_multinomial_train1.63	1.73E-01	5.53E-02	1.17E-03	8.20E-105	6.66E-02	9.63E-02	2.71E-03	1.22E-01	2.48E-03	2.79E-03
MLH1_0_multinomial_train1.64	1.79E-01	5.18E-02	4.57E-22	2.42E-03	6.97E-02	1.01E-01	3.49E-87	1.25E-01	4.14E-03	5.00E-03
MLH1_0_multinomial_train1.65	1.76E-01	5.55E-02	2.70E-04	7.90E-05	6.86E-02	9.74E-02	7.29E-03	1.23E-01	5.05E-03	5.54E-03
MLH1_0_multinomial_train1.66	1.68E-01	5.38E-02	2.55E-122	3.02E-03	6.76E-02	9.39E-02	4.28E-03	1.17E-01	3.13E-03	3.70E-03
MLH1_0_multinomial_train1.67	1.74E-01	5.43E-02	2.86E-11	8.87E-04	6.86E-02	9.76E-02	7.57E-03	1.21E-01	6.18E-03	7.15E-03
MLH1_0_multinomial_train1.68	1.78E-01	5.17E-02	1.40E-12	1.38E-03	6.97E-02	1.01E-01	6.91E-03	1.25E-01	2.47E-03	3.10E-03
MLH1_0_multinomial_train1.69	1.74E-01	5.47E-02	3.23E-10	9.32E-04	6.76E-02	9.77E-02	1.02E-02	1.22E-01	4.35E-03	5.19E-03
MLH1_0_multinomial_train1.70	1.71E-01	5.47E-02	3.40E-05	2.98E-03	6.90E-02	9.44E-02	2.92E-03	1.17E-01	3.97E-03	4.42E-03
MLH1_0_multinomial_train1.71	1.75E-01	5.19E-02	9.57E-06	2.23E-03	6.95E-02	9.79E-02	2.19E-03	1.22E-01	5.38E-03	6.42E-03
MLH1_0_multinomial_train1.72	1.74E-01	5.45E-02	2.15E-25	1.50E-46	6.85E-02	9.59E-02	9.33E-03	1.22E-01	4.33E-03	5.25E-03
MLH1_0_multinomial_train1.73	1.81E-01	5.14E-02	4.98E-10	1.23E-03	7.07E-02	1.01E-01	5.46E-03	1.27E-01	2.97E-03	3.10E-03
MLH1_0_multinomial_train1.74	1.81E-01	4.77E-02	3.61E-45	2.99E-03	7.13E-02	1.05E-01	1.28E-109	1.27E-01	4.37E-03	5.41E-03
MLH1_0_multinomial_train1.75	1.75E-01	5.07E-02	1.06E-25	8.02E-19	6.94E-02	9.87E-02	7.52E-03	1.23E-01	3.03E-03	3.50E-03
MLH1_0_multinomial_train1.76	1.70E-01	5.40E-02	1.51E-04	1.73E-03	6.77E-02	9.44E-02	2.42E-03	1.19E-01	4.10E-03	4.58E-03
MLH1_0_multinomial_train1.77	1.80E-01	5.23E-02	8.80E-16	1.79E-03	6.94E-02	1.01E-01	1.11E-05	1.26E-01	3.14E-03	3.31E-03
MLH1_0_multinomial_train1.78	1.83E-01	5.28E-02	2.56E-08	3.24E-03	7.04E-02	1.02E-01	2.82E-137	1.28E-01	4.43E-03	4.94E-03
MLH1_0_multinomial_train1.79	1.80E-01	5.48E-02	2.50E-26	2.17E-03	6.88E-02	1.01E-01	1.21E-86	1.26E-01	3.53E-03	4.06E-03
MLH1_0_multinomial_train1.80	1.69E-01	5.30E-02	1.99E-05	2.05E-03	6.57E-02	9.54E-02	1.61E-129	1.20E-01	4.84E-03	5.45E-03
MLH1_0_multinomial_train1.81	1.75E-01	5.43E-02	4.43E-03	1.95E-03	6.75E-02	9.77E-02	0.00E+00	1.23E-01	2.37E-03	2.67E-03
MLH1_0_multinomial_train1.82	1.78E-01	5.27E-02	3.31E-15	1.63E-03	6.96E-02	1.00E-01	4.70E-03	1.24E-01	3.66E-03	4.15E-03
MLH1_0_multinomial_train1.83	1.72E-01	5.25E-02	1.58E-21	3.33E-03	6.89E-02	9.72E-02	4.79E-04	1.18E-01	4.61E-03	5.68E-03
MLH1_0_multinomial_train1.84	1.78E-01	5.42E-02	4.51E-04	5.30E-03	6.94E-02	9.91E-02	6.38E-25	1.24E-01	6.54E-03	7.82E-03
MLH1_0_multinomial_train1.85	1.75E-01	5.56E-02	4.19E-27	2.83E-03	6.65E-02	9.78E-02	1.28E-03	1.24E-01	4.05E-03	4.45E-03
MLH1_0_multinomial_train1.86	1.80E-01	5.13E-02	3.69E-04	4.27E-03	6.93E-02	1.02E-01	2.45E-03	1.26E-01	1.50E-03	2.89E-03
MLH1_0_multinomial_train1.87	1.76E-01	5.56E-02	3.25E-05	2.62E-03	6.79E-02	9.82E-02	5.77E-04	1.23E-01	3.69E-03	4.54E-03
MLH1_0_multinomial_train1.88	1.78E-01	5.07E-02	8.81E-04	2.60E-03	7.02E-02	9.96E-02	1.91E-156	1.25E-01	4.24E-03	4.75E-03
MLH1_0_multinomial_train1.89	1.72E-01	5.55E-02	1.13E-03	3.12E-03	6.77E-02	9.61E-02	1.40E-03	1.19E-01	3.38E-03	4.76E-03
MLH1_0_multinomial_train1.90	1.74E-01	5.51E-02	2.79E-03	3.21E-03	6.73E-02	9.68E-02	1.86E-03	1.23E-01	4.32E-03	5.68E-03
MLH1_0_multinomial_train1.91	1.76E-01	5.25E-02	3.96E-12	2.51E-03	6.93E-02	9.87E-02	4.97E-03	1.23E-01	4.75E-03	5.74E-03
MLH1_0_multinomial_train1.92	1.66E-01	5.36E-02	5.47E-04	2.89E-03	6.75E-02	9.20E-02	2.97E-03	1.15E-01	4.17E-03	4.75E-03
MLH1_0_multinomial_train1.93	1.75E-01	5.56E-02	2.93E-03	2.04E-03	6.79E-02	9.58E-02	1.94E-03	1.23E-01	3.24E-03	3.64E-03
MLH1_0_multinomial_train1.94	1.73E-01	5.06E-02	4.31E-14	2.72E-03	7.08E-02	9.82E-02	1.16E-03	1.19E-01	5.48E-03	6.51E-03
MLH1_0_multinomial_train1.95	1.71E-01	5.46E-02	1.06E-04	3.71E-03	6.76E-02	9.49E-02	1.57E-58	1.20E-01	6.06E-03	7.17E-03
MLH1_0_multinomial_train1.96	1.76E-01	5.62E-02	4.45E-06	3.13E-03	6.74E-02	9.82E-02	2.23E-03	1.24E-01	4.82E-03	5.70E-03
MLH1_0_multinomial_train1.97	1.76E-01	5.53E-02	1.54E-06	2.45E-03	6.87E-02	9.80E-02	4.58E-08	1.22E-01	4.82E-03	5.51E-03
MLH1_0_multinomial_train1.98	1.76E-01	5.21E-02	3.55E-05	4.14E-03	6.85E-02	9.98E-02	1.35E-03	1.23E-01	3.59E-03	5.27E-03
MSH2_0_multinomial_train1	5.86E-121	2.65E-03	0.00E+00	2.13E-12	5.28E-03	1.22E-01	2.84E-02	3.81E-62	6.39E-02	1.23E-01
MSH2_0_multinomial_train1.1	4.08E-113	4.61E-03	2.50E-125	1.93E-03	2.05E-03	1.21E-01	2.89E-02	1.29E-86	6.30E-02	1.23E-01
MSH2_0_multinomial_train1.2	1.22E-03	4.47E-03	5.33E-04	1.39E-03	2.50E-03	1.18E-01	2.93E-02	9.32E-04	6.28E-02	1.19E-01
MSH2_0_multinomial_train1.3	1.69E-03	6.63E-123	2.15E-156	2.32E-05	3.79E-03	1.21E-01	2.92E-02	3.62E-03	6.34E-02	1.22E-01
MSH2_0_multinomial_train1.4	3.43E-107	4.75E-03	2.81E-04	0.00E+00	2.24E-03	1.20E-01	2.83E-02	0.00E+00	6.32E-02	1.22E-01
MSH2_0_multinomial_train1.5	5.20E-118	1.75E-03	3.82E-140	1.97E-04	5.45E-03	1.18E-01	2.85E-02	0.00E+00	6.30E-02	1.19E-01
MSH2_0_multinomial_train1.6	0.00E+00	1.55E-135	2.54E-110	1.04E-03	4.01E-03	1.21E-01	2.84E-02	3.00E-149	6.33E-02	1.22E-01
MSH2_0_multinomial_train1.7	1.90E-83	1.17E-134	1.27E-140	2.60E-03	2.17E-03	1.21E-01	2.91E-02	1.19E-145	6.28E-02	1.21E-01
MSH2_0_multinomial_train1.8	5.35E-91	8.87E-05	0.00E+00	2.46E-115	3.36E-03	1.26E-01	2.85E-02	0.00E+00	6.37E-02	1.26E-01
MSH2_0_multinomial_train1.9	0.00E+00	1.53E-04	2.43E-81	4.52E-04	4.86E-03	1.20E-01	2.86E-02	1.92E-03	6.32E-02	1.20E-01
MSH2_0_multinomial_train1.10	6.05E-121	3.64E-03	1.96E-103	4.62E-03	1.47E-03	1.17E-01	3.03E-02	7.58E-03	6.32E-02	1.19E-01
MSH2_0_multinomial_train1.11	2.38E-61	1.70E-03	8.06E-07	4.40E-55	5.04E-03	1.17E-01	2.85E-02	1.16E-03	6.26E-02	1.18E-01
MSH2_0_multinomial_train1.12	1.19E-138	0.00E+00	0.00E+00	9.56E-04	4.72E-03	1.21E-01	2.85E-02	0.00E+00	6.31E-02	1.22E-01
MSH2_0_multinomial_train1.13	0.00E+00	3.09E-03	0.00E+00	3.95E-04	6.98E-03	1.17E-01	2.88E-02	3.59E-74	6.29E-02	1.19E-01
MSH2_0_multinomial_train1.14	1.77E-03	8.84E-05	1.12E-03	7.74E-04	2.18E-03	1.21E-01	2.85E-02	7.66E-04	6.29E-02	1.21E-01
MSH2_0_multinomial_train1.15	2.29E-03	0.00E+00	0.00E+00	2.20E-03	3.50E-03	1.20E-01	3.02E-02	4.20E-03	6.31E-02	1.21E-01
MSH2_0_multinomial_train1.16	2.39E-03	3.04E-03	8.17E-150	3.12E-35	4.81E-03	1.20E-01	2.94E-02	1.45E-03	6.36E-02	1.21E-01
MSH2_0_multinomial_train1.17	3.18E-04	6.95E-03	2.40E-05	1.58E-03	1.73E-03	1.19E-01	2.88E-02	2.51E-88	6.32E-02	1.22E-01
MSH2_0_multinomial_train1.18	4.29E-85	6.10E-03	4.38E-77	7.50E-119	3.37E-03	1.18E-01	2.80E-02	2.91E-21	6.29E-02	1.20E-01
MSH2_0_multinomial_train1.19	0.00E+00	3.49E-03	4.44E-03	9.36E-04	2.72E-03	1.18E-01	2.86E-02	4.41E-61	6.32E-02	1.19E-01
MSH2_0_multinomial_train1.20	1.71E-108	7.52E-46	0.00E+00	1.46E-102	3.82E-03	1.22E-01	2.81E-02	8.56E-93	6.29E-02	1.23E-01
MSH2_0_multinomial_train1.21	1.18E-03	0.00E+00	0.00E+00	1.06E-03	2.32E-03	1.24E-01	2.87E-02	2.14E-03	6.36E-02	1.25E-01
MSH2_0_multinomial_train1.22	0.00E+00	0.00E+00	0.00E+00	1.27E-04	5.37E-03	1.22E-01	2.83E-02	8.20E-41	6.29E-02	1.23E-01
MSH2_0_multinomial_train1.23	1.44E-119	9.32E-04	0.00E+00	3.03E-03	3.81E-03	1.18E-01	2.97E-02	5.02E-03	6.27E-02	1.19E-01
MSH2_0_multinomial_train1.24	5.04E-149	8.83E-03	1.32E-43	2.00E-03	2.15E-03	1.17E-01	2.90E-02	2.47E-69	6.29E-02	1.20E-01
MSH2_0_multinomial_train1.25	3.28E-130	7.77E-04	8.25E-61	1.40E-03	6.13E-11	1.21E-01	2.84E-02	9.87E-101	6.23E-02	1.22E-01
MSH2_0_multinomial_train1.26	7.50E-107	0.00E+00	0.00E+00	1.08E-03	2.55E-03	1.24E-01	2.81E-02	3.71E-92	6.25E-02	1.25E-01
MSH2_0_multinomial_train1.27	2.78E-26	2.83E-86	1.15E-15	7.24E-04	1.17E-03	1.22E-01	2.80E-02	5.92E-88	6.27E-02	1.22E-01
MSH2_0_multinomial_train1.28	3.37E-56	3.38E-03	7.61E-72	1.34E-03	4.36E-03	1.20E-01	2.89E-02	0.00E+00	6.33E-02	1.21E-01
MSH2_0_multinomial_train1.29	1.16E-107	2.06E-03	1.31E-158	1.26E-66	3.19E-03	1.22E-01	2.80E-02	0.00E+00	6.30E-02	1.23E-01
MSH2_0_multinomial_train1.30	9.46E-137	2.30E-03	1.17E-108	2.16E-03	3.20E-03	1.18E-01	2.88E-02	1.40E-03	6.27E-02	1.18E-01
MSH2_0_multinomial_train1.31	1.34E-149	1.72E-03	6.16E-04	2.62E-03	5.38E-06	1.19E-01	2.88E-02	1.83E-52	6.28E-02	1.20E-01
MSH2_0_multinomial_train1.32	2.57E-107	2.79E-03	7.61E-28	2.48E-03	2.15E-155	1.22E-01	2.85E-02	1.06E-113	6.36E-02	1.24E-01
MSH2_0_multinomial_train1.33	8.58E-145	3.80E-03	2.52E-122	3.07E-03	1.19E-75	1.20E-01	2.92E-02	4.16E-130	6.27E-02	1.22E-01
MSH2_0_multinomial_train1.34	2.58E-03	3.47E-04	1.54E-97	4.70E-107	4.37E-03	1.18E-01	2.89E-02	8.72E-04	6.30E-02	1.19E-01
MSH2_0_multinomial_train1.35	3.28E-35	1.68E-60	1.13E-03	4.28E-23	2.45E-03	1.22E-01	2.77E-02	2.57E-93	6.30E-02	1.22E-01
MSH2_0_multinomial_train1.36	4.94E-124	1.28E-03	3.40E-150	1.86E-03	3.74E-03	1.22E-01	2.89E-02	1.15E-60	6.38E-02	1.23E-01
MSH2_0_multinomial_train1.37	2.38E-108	1.40E-135	1.17E-96	1.14E-03	3.46E-03	1.22E-01	2.86E-02	8.24E-52	6.34E-02	1.23E-01
MSH2_0_multinomial_train1.38	5.31E-30	5.67E-74	0.00E+00	2.96E-03	2.59E-03	1.20E-01	2.94E-02	5.13E-03	6.28E-02	1.20E-01
MSH2_0_multinomial_train1.39	3.64E-143	1.22E-03	4.79E-119	4.50E-03	1.26E-79	1.21E-01	2.99E-02	6.57E-92	6.33E-02	1.22E-01
MSH2_0_multinomial_train1.40	3.21E-03	1.51E-108	3.95E-80	1.04E-03	4.38E-03	1.23E-01	2.90E-02	9.09E-59	6.36E-02	1.24E-01
MSH2_0_multinomial_train1.41	4.08E-28	8.53E-04	2.98E-03	1.22E-03	3.72E-03	1.20E-01	2.89E-02	4.99E-63	6.35E-02	1.21E-01
MSH2_0_multinomial_train1.42	2.51E-138	4.41E-03	1.73E-132	3.44E-03	8.34E-62	1.20E-01	2.95E-02	3.56E-50	6.32E-02	1.22E-01
MSH2_0_multinomial_train1.43	1.13E-93	0.00E+00	0.00E+00	1.06E-111	5.40E-03	1.24E-01	2.87E-02	1.11E-69	6.40E-02	1.24E-01
MSH2_0_multinomial_train1.44	1.71E-134	9.15E-14	0.00E+00	8.73E-80	3.96E-03	1.24E-01	2.80E-02	1.30E-41	6.34E-02	1.24E-01
MSH2_0_multinomial_train1.45	9.83E-68	1.81E-03	0.00E+00	3.67E-03	3.26E-13	1.21E-01	2.95E-02	0.00E+00	6.29E-02	1.22E-01
MSH2_0_multinomial_train1.46	1.06E-79	4.26E-03	2.93E-127	1.29E-03	4.15E-03	1.19E-01	2.90E-02	1.23E-03	6.34E-02	1.20E-01
MSH2_0_multinomial_train1.47	0.00E+00	2.22E-03	6.86E-56	5.00E-03	1.51E-129	1.19E-01	2.99E-02	0.00E+00	6.30E-02	1.21E-01
MSH2_0_multinomial_train1.48	0.00E+00	3.99E-04	1.72E-37	1.46E-08	4.57E-03	1.22E-01	2.82E-02	0.00E+00	6.41E-02	1.23E-01
MSH2_0_multinomial_train1.49	1.81E-04	1.56E-139	0.00E+00	1.95E-03	2.48E-03	1.23E-01	2.85E-02	4.00E-116	6.33E-02	1.23E-01
MSH2_0_multinomial_train1.50	1.93E-127	1.67E-03	5.82E-138	7.44E-04	3.60E-03	1.20E-01	2.85E-02	1.84E-03	6.30E-02	1.21E-01
MSH2_0_multinomial_train1.51	7.86E-163	4.63E-03	5.05E-68	6.87E-04	4.74E-03	1.17E-01	2.89E-02	8.26E-54	6.27E-02	1.19E-01
MSH2_0_multinomial_train1.52	1.90E-42	4.96E-48	8.80E-04	3.21E-03	1.55E-32	1.23E-01	2.94E-02	8.17E-87	6.35E-02	1.24E-01
MSH2_0_multinomial_train1.53	8.41E-80	0.00E+00	0.00E+00	2.68E-03	3.19E-03	1.21E-01	2.96E-02	4.40E-03	6.30E-02	1.21E-01
MSH2_0_multinomial_train1.54	3.79E-69	2.72E-03	3.09E-137	2.34E-03	3.42E-77	1.23E-01	2.87E-02	8.69E-148	6.33E-02	1.24E-01
MSH2_0_multinomial_train1.55	1.13E-74	4.17E-03	3.40E-04	2.58E-101	4.60E-03	1.18E-01	2.85E-02	6.86E-07	6.30E-02	1.19E-01
MSH2_0_multinomial_train1.56	1.30E-09	5.40E-78	0.00E+00	2.51E-90	2.62E-03	1.22E-01	2.79E-02	5.09E-27	6.27E-02	1.23E-01
MSH2_0_multinomial_train1.57	1.15E-155	8.18E-03	0.00E+00	3.18E-03	1.73E-36	1.17E-01	2.92E-02	4.19E-158	6.24E-02	1.21E-01
MSH2_0_multinomial_train1.58	2.75E-122	4.62E-03	8.24E-32	7.53E-04	3.06E-03	1.20E-01	2.82E-02	3.31E-60	6.35E-02	1.21E-01
MSH2_0_multinomial_train1.59	1.26E-24	1.53E-83	5.07E-21	1.65E-03	3.89E-03	1.21E-01	2.90E-02	5.11E-95	6.33E-02	1.21E-01
MSH2_0_multinomial_train1.60	9.17E-51	2.45E-03	6.39E-55	3.52E-138	5.15E-03	1.20E-01	2.84E-02	4.04E-122	6.37E-02	1.21E-01
MSH2_0_multinomial_train1.61	2.58E-31	1.96E-03	7.37E-131	5.48E-57	4.20E-03	1.21E-01	2.84E-02	7.80E-04	6.33E-02	1.22E-01
MSH2_0_multinomial_train1.62	1.45E-76	3.53E-121	0.00E+00	2.19E-03	3.75E-03	1.22E-01	2.93E-02	4.11E-03	6.33E-02	1.22E-01
