Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
ATP2B4_1_multinomial_train1.2	4.78E-116	0.00E+00	0.00E+00	1.14E-01	8.61E-02	4.96E-02	7.37E-02
ATP2B4_1_multinomial_train1.3	6.40E-79	5.98E-03	2.87E-129	1.22E-01	7.56E-02	5.27E-02	6.93E-02
ATP2B4_0_multinomial_train1.2	1.56E-02	0.00E+00	1.04E-02	9.59E-02	6.09E-02	6.51E-02	5.74E-02
ATP2B4_1_multinomial_train1.4	0.00E+00	2.30E-03	0.00E+00	1.19E-01	7.52E-02	5.30E-02	7.46E-02
ATP2B4_0_multinomial_train1.3	1.88E-02	0.00E+00	9.26E-03	9.80E-02	6.37E-02	6.62E-02	5.80E-02
ATP2B4_0_multinomial_train1.4	5.59E-04	4.93E-03	8.47E-03	1.05E-01	6.77E-02	5.66E-02	6.23E-02
ATP2B4_0_multinomial_train1.5	1.62E-118	6.56E-03	9.67E-03	9.63E-02	6.46E-02	6.08E-02	6.23E-02
ATP2B4_0_multinomial_train1.6	9.42E-03	2.34E-03	5.01E-03	9.85E-02	6.72E-02	5.47E-02	5.95E-02
ATP2B4_1_multinomial_train1.5	2.87E-22	4.07E-03	0.00E+00	9.46E-02	7.02E-02	4.10E-02	6.76E-02
ATP2B4_0_multinomial_train1.7	0.00E+00	1.06E-02	4.17E-03	9.57E-02	6.55E-02	5.61E-02	6.50E-02
ATP2B4_1_multinomial_train1.6	0.00E+00	4.45E-03	0.00E+00	9.80E-02	6.59E-02	4.44E-02	6.75E-02
ATP2B4_1_multinomial_train1.7	0.00E+00	2.18E-03	0.00E+00	1.10E-01	7.33E-02	4.60E-02	6.75E-02
ATP2B4_1_multinomial_train1.8	5.73E-157	6.89E-03	1.17E-105	1.20E-01	8.55E-02	5.17E-02	6.75E-02
ATP2B4_1_multinomial_train1.9	1.88E-03	2.10E-03	0.00E+00	1.06E-01	8.02E-02	4.48E-02	6.74E-02
ATP2B4_1_multinomial_train1.10	1.50E-96	8.31E-03	0.00E+00	9.59E-02	6.83E-02	4.91E-02	6.13E-02
ATP2B4_1_multinomial_train1.11	0.00E+00	4.67E-03	7.36E-120	1.18E-01	9.32E-02	5.15E-02	6.89E-02
ATP2B4_1_multinomial_train1.12	0.00E+00	6.35E-03	0.00E+00	1.21E-01	7.88E-02	5.59E-02	7.48E-02
ATP2B4_1_multinomial_train1.13	0.00E+00	0.00E+00	0.00E+00	1.18E-01	8.01E-02	4.95E-02	7.25E-02
ATP2B4_0_multinomial_train1.8	1.63E-02	8.24E-03	2.44E-03	1.04E-01	6.58E-02	6.69E-02	6.11E-02
ATP2B4_1_multinomial_train1.14	2.75E-151	5.36E-03	1.14E-03	8.85E-02	6.92E-02	3.35E-02	6.30E-02
ATP2B4_1_multinomial_train1.15	2.73E-03	4.16E-03	2.07E-99	1.12E-01	1.01E-01	4.68E-02	7.11E-02
ATP2B4_0_multinomial_train1.9	3.70E-03	7.55E-03	1.76E-03	9.19E-02	6.72E-02	4.85E-02	5.94E-02
ATP2B4_0_multinomial_train1.10	9.10E-03	0.00E+00	1.15E-02	1.08E-01	6.71E-02	7.04E-02	6.13E-02
ATP2B4_0_multinomial_train1.11	8.35E-03	1.19E-02	7.08E-03	1.02E-01	6.56E-02	6.64E-02	6.01E-02
ATP2B4_1_multinomial_train1.16	0.00E+00	2.40E-03	0.00E+00	1.03E-01	6.61E-02	4.28E-02	6.47E-02
ATP2B4_0_multinomial_train1.12	1.21E-02	4.94E-03	2.68E-03	9.09E-02	6.49E-02	5.21E-02	5.69E-02
ATP2B4_0_multinomial_train1.13	1.12E-02	1.92E-03	7.21E-03	9.50E-02	6.18E-02	5.61E-02	5.66E-02
ATP2B4_0_multinomial_train1.14	4.39E-03	1.02E-02	1.99E-03	1.07E-01	7.78E-02	5.45E-02	6.27E-02
ATP2B4_0_multinomial_train1.15	1.39E-02	1.81E-139	6.51E-03	1.06E-01	6.95E-02	6.12E-02	6.51E-02
ATP2B4_1_multinomial_train1.17	0.00E+00	1.77E-03	2.00E-128	1.13E-01	9.23E-02	4.32E-02	6.90E-02
ATP2B4_1_multinomial_train1.18	0.00E+00	7.72E-04	1.13E-147	1.05E-01	7.74E-02	4.67E-02	7.01E-02
ATP2B4_1_multinomial_train1.19	2.01E-40	4.29E-03	3.73E-112	8.84E-02	5.99E-02	4.31E-02	5.58E-02
ATP2B4_1_multinomial_train1.20	2.72E-142	2.08E-03	3.01E-03	1.15E-01	9.04E-02	4.77E-02	6.58E-02
ATP2B4_0_multinomial_train1.16	1.23E-02	3.53E-03	5.79E-03	9.07E-02	6.10E-02	5.73E-02	6.14E-02
ATP2B4_1_multinomial_train1.21	1.75E-93	5.08E-03	0.00E+00	1.13E-01	8.74E-02	5.15E-02	6.62E-02
ATP2B4_1_multinomial_train1.22	8.67E-03	1.47E-03	0.00E+00	1.09E-01	8.35E-02	4.99E-02	6.83E-02
ATP2B4_0_multinomial_train1.17	1.51E-04	4.00E-03	1.16E-02	1.07E-01	6.63E-02	6.30E-02	6.09E-02
ATP2B4_0_multinomial_train1.18	5.47E-03	4.56E-03	6.19E-03	8.40E-02	7.77E-02	4.07E-02	5.54E-02
ATP2B4_1_multinomial_train1.23	0.00E+00	4.23E-03	0.00E+00	9.72E-02	6.66E-02	4.11E-02	6.08E-02
ATP2B4_1_multinomial_train1.24	1.77E-20	3.67E-03	4.26E-03	1.15E-01	8.66E-02	4.88E-02	6.42E-02
ATP2B4_0_multinomial_train1.19	3.46E-03	4.43E-03	2.55E-03	1.00E-01	7.29E-02	5.21E-02	6.31E-02
ATP2B4_1_multinomial_train1.25	0.00E+00	8.42E-03	0.00E+00	1.15E-01	7.84E-02	5.43E-02	6.58E-02
ATP2B4_0_multinomial_train1.20	5.72E-04	4.06E-03	2.70E-03	1.04E-01	7.52E-02	5.23E-02	6.03E-02
ATP2B4_0_multinomial_train1.21	6.30E-03	3.37E-03	1.12E-02	8.55E-02	6.73E-02	3.84E-02	5.68E-02
ATP2B4_0_multinomial_train1.22	1.18E-02	3.68E-03	3.14E-03	8.87E-02	6.56E-02	5.10E-02	6.45E-02
ATP2B4_0_multinomial_train1.23	1.36E-02	6.26E-03	1.84E-03	9.11E-02	6.71E-02	5.22E-02	5.79E-02
ATP2B4_0_multinomial_train1.24	1.37E-02	3.33E-03	3.25E-03	9.64E-02	6.88E-02	5.57E-02	6.11E-02
ATP2B4_1_multinomial_train1.26	0.00E+00	0.00E+00	0.00E+00	1.26E-01	8.29E-02	5.63E-02	6.94E-02
ATP2B4_0_multinomial_train1.25	4.84E-03	8.08E-03	7.24E-153	1.06E-01	7.29E-02	5.74E-02	6.78E-02
ATP2B4_1_multinomial_train1.27	6.27E-03	0.00E+00	0.00E+00	1.07E-01	8.61E-02	4.60E-02	6.73E-02
ATP2B4_0_multinomial_train1.26	1.13E-02	0.00E+00	9.01E-03	9.81E-02	6.25E-02	5.91E-02	5.62E-02
ATP2B4_1_multinomial_train1.28	0.00E+00	2.04E-03	0.00E+00	1.20E-01	8.28E-02	5.02E-02	7.00E-02
ATP2B4_0_multinomial_train1.27	8.00E-03	1.08E-02	4.00E-03	9.48E-02	6.39E-02	5.45E-02	5.85E-02
ATP2B4_1_multinomial_train1.29	4.01E-96	2.02E-03	0.00E+00	1.01E-01	8.28E-02	3.91E-02	6.17E-02
ATP2B4_0_multinomial_train1.28	6.45E-03	5.06E-03	5.26E-03	8.44E-02	6.39E-02	5.18E-02	5.78E-02
ATP2B4_0_multinomial_train1.29	1.02E-02	2.92E-03	3.02E-03	9.25E-02	6.94E-02	5.43E-02	6.36E-02
ATP2B4_0_multinomial_train1.30	8.22E-03	3.28E-03	6.03E-03	8.77E-02	7.51E-02	4.37E-02	5.89E-02
ATP2B4_0_multinomial_train1.31	8.67E-03	1.12E-02	1.29E-02	8.83E-02	5.78E-02	6.41E-02	5.11E-02
ATP2B4_1_multinomial_train1.30	6.08E-03	6.46E-03	0.00E+00	1.18E-01	7.61E-02	6.05E-02	6.79E-02
ATP2B4_1_multinomial_train1.31	0.00E+00	9.93E-04	0.00E+00	1.28E-01	8.49E-02	5.34E-02	7.32E-02
ATP2B4_1_multinomial_train1.32	6.61E-90	3.00E-03	0.00E+00	1.23E-01	8.01E-02	6.05E-02	6.85E-02
ATP2B4_0_multinomial_train1.32	9.98E-03	7.68E-137	2.25E-03	9.38E-02	6.86E-02	4.98E-02	5.61E-02
ATP2B4_0_multinomial_train1.33	7.86E-03	5.01E-03	6.77E-03	1.07E-01	7.10E-02	6.64E-02	6.89E-02
ATP2B4_0_multinomial_train1.34	6.29E-03	3.57E-03	2.62E-03	9.81E-02	7.03E-02	5.06E-02	5.92E-02
ATP2B4_0_multinomial_train1.35	1.48E-02	8.96E-03	5.69E-03	8.50E-02	6.20E-02	5.73E-02	5.77E-02
ATP2B4_1_multinomial_train1.33	0.00E+00	2.05E-03	5.30E-158	1.05E-01	6.95E-02	4.49E-02	6.39E-02
ATP2B4_1_multinomial_train1.34	2.03E-03	8.26E-03	0.00E+00	1.02E-01	7.53E-02	5.13E-02	6.69E-02
ATP2B4_1_multinomial_train1.35	2.34E-61	2.93E-03	5.91E-132	1.09E-01	9.40E-02	4.36E-02	6.61E-02
ATP2B4_1_multinomial_train1.36	0.00E+00	7.01E-03	1.34E-64	1.16E-01	9.40E-02	4.88E-02	6.97E-02
ATP2B4_0_multinomial_train1.36	1.08E-02	0.00E+00	4.16E-03	9.21E-02	6.31E-02	5.45E-02	6.01E-02
ATP2B4_0_multinomial_train1.37	1.55E-02	5.65E-03	3.20E-03	9.36E-02	6.26E-02	5.84E-02	5.76E-02
ATP2B4_1_multinomial_train1.37	0.00E+00	3.71E-03	0.00E+00	1.15E-01	8.91E-02	4.64E-02	7.73E-02
ATP2B4_1_multinomial_train1.38	0.00E+00	5.94E-03	0.00E+00	1.23E-01	8.14E-02	5.34E-02	6.67E-02
ATP2B4_1_multinomial_train1.39	0.00E+00	8.28E-03	0.00E+00	1.08E-01	8.52E-02	5.16E-02	7.37E-02
ATP2B4_1_multinomial_train1.40	8.18E-160	0.00E+00	0.00E+00	1.05E-01	7.87E-02	4.57E-02	7.03E-02
ATP2B4_1_multinomial_train1.41	9.44E-62	3.17E-03	0.00E+00	1.14E-01	7.71E-02	5.15E-02	6.94E-02
ATP2B4_1_multinomial_train1.42	0.00E+00	3.55E-03	0.00E+00	9.41E-02	6.55E-02	4.46E-02	6.14E-02
ATP2B4_0_multinomial_train1.38	4.30E-64	7.79E-03	1.11E-02	1.06E-01	6.49E-02	6.11E-02	5.86E-02
ATP2B4_0_multinomial_train1.39	7.85E-03	6.50E-03	3.90E-03	9.33E-02	6.45E-02	5.20E-02	5.76E-02
ATP2B4_0_multinomial_train1.40	4.66E-96	4.82E-03	4.37E-03	9.86E-02	7.07E-02	5.45E-02	6.51E-02
ATP2B4_1_multinomial_train1.43	0.00E+00	4.26E-03	3.06E-149	1.10E-01	7.50E-02	5.01E-02	6.94E-02
ATP2B4_0_multinomial_train1.41	1.02E-02	1.32E-03	2.96E-03	9.45E-02	7.32E-02	4.53E-02	5.69E-02
ATP2B4_0_multinomial_train1.42	8.45E-03	0.00E+00	2.59E-03	9.57E-02	7.40E-02	4.91E-02	6.01E-02
ATP2B4_0_multinomial_train1.43	5.40E-03	0.00E+00	6.08E-03	1.04E-01	6.81E-02	5.59E-02	5.98E-02
ATP2B4_0_multinomial_train1.44	1.36E-02	1.02E-02	4.07E-03	8.52E-02	5.92E-02	5.56E-02	5.57E-02
ATP2B4_1_multinomial_train1.44	7.44E-140	0.00E+00	0.00E+00	1.13E-01	7.77E-02	5.06E-02	6.75E-02
ATP2B4_0_multinomial_train1.45	7.81E-03	6.16E-03	2.86E-03	8.76E-02	6.61E-02	4.82E-02	5.91E-02
ATP2B4_1_multinomial_train1.45	1.60E-03	5.76E-03	0.00E+00	9.18E-02	6.72E-02	4.96E-02	6.35E-02
ATP2B4_0_multinomial_train1.46	1.15E-02	5.71E-03	4.34E-03	1.13E-01	7.75E-02	5.87E-02	6.50E-02
ATP2B4_0_multinomial_train1.47	6.38E-03	9.71E-03	7.85E-03	9.67E-02	6.35E-02	6.10E-02	5.80E-02
ATP2B4_0_multinomial_train1.48	6.25E-03	3.26E-03	7.16E-03	1.06E-01	6.86E-02	6.06E-02	6.32E-02
ATP2B4_1_multinomial_train1.46	6.51E-131	5.27E-03	8.57E-04	1.31E-01	7.68E-02	6.11E-02	7.01E-02
ATP2B4_1_multinomial_train1.47	0.00E+00	6.52E-03	0.00E+00	1.33E-01	8.06E-02	6.22E-02	7.34E-02
ATP2B4_1_multinomial_train1.48	1.29E-94	9.35E-03	3.73E-70	9.68E-02	6.65E-02	4.83E-02	6.44E-02
PMS1_0_multinomial_train1	0.00E+00	3.52E-02	0.00E+00	7.86E-03	2.39E-02	5.78E-02	1.14E-02
MSH6_1_multinomial_train1	9.10E-155	3.09E-02	6.20E-03	4.07E-02	9.08E-03	1.67E-56	4.66E-03
MSH6_0_multinomial_train1	0.00E+00	2.38E-02	8.98E-03	3.90E-02	3.50E-04	8.30E-03	1.65E-03
MSH2_0_multinomial_train1	2.90E-61	1.69E-02	1.60E-02	3.03E-02	0.00E+00	5.42E-03	0.00E+00
MSH6_0_multinomial_train1.1	0.00E+00	2.54E-02	1.08E-02	4.13E-02	1.85E-03	4.32E-03	1.94E-03
MLH1_0_multinomial_train1	3.33E-119	1.91E-02	1.99E-02	3.52E-02	0.00E+00	2.41E-100	4.51E-03
MSH6_1_multinomial_train1.1	0.00E+00	2.82E-02	8.87E-03	4.09E-02	6.14E-03	0.00E+00	4.52E-03
MLH1_0_multinomial_train1.1	2.11E-86	1.80E-02	1.52E-02	3.21E-02	3.26E-88	1.13E-81	1.00E-02
PMS1_0_multinomial_train1.1	0.00E+00	4.44E-02	0.00E+00	7.16E-03	2.24E-02	5.52E-02	1.19E-02
PMS1_0_multinomial_train1.2	0.00E+00	3.49E-02	2.15E-03	1.23E-106	1.89E-02	5.03E-02	1.10E-02
MSH6_1_multinomial_train1.2	0.00E+00	2.57E-02	1.32E-02	4.00E-02	3.24E-03	0.00E+00	1.51E-03
MSH6_1_multinomial_train1.3	0.00E+00	2.56E-02	1.27E-02	4.10E-02	4.39E-116	0.00E+00	6.61E-03
PMS1_0_multinomial_train1.3	0.00E+00	3.85E-02	0.00E+00	8.65E-03	2.84E-02	5.86E-02	1.46E-02
PMS1_0_multinomial_train1.4	0.00E+00	3.98E-02	0.00E+00	7.51E-03	2.67E-02	5.81E-02	1.23E-02
PMS2_0_multinomial_train1	2.44E-02	5.89E-02	0.00E+00	9.89E-02	2.88E-03	1.90E-03	8.54E-04
MSH6_1_multinomial_train1.4	0.00E+00	3.17E-02	8.74E-03	4.54E-02	7.84E-03	0.00E+00	5.40E-03
MSH6_0_multinomial_train1.2	0.00E+00	2.55E-02	1.28E-02	4.35E-02	8.15E-04	4.91E-03	2.06E-03
PMS1_0_multinomial_train1.5	0.00E+00	4.53E-02	0.00E+00	9.20E-03	2.64E-02	5.67E-02	1.39E-02
PMS1_0_multinomial_train1.6	0.00E+00	4.61E-02	0.00E+00	8.29E-03	3.25E-02	6.31E-02	1.86E-02
PMS1_0_multinomial_train1.7	0.00E+00	4.74E-02	0.00E+00	6.64E-03	2.26E-02	5.72E-02	1.23E-02
MSH6_1_multinomial_train1.5	0.00E+00	2.66E-02	1.32E-02	4.35E-02	2.37E-03	6.30E-59	4.99E-03
MLH1_0_multinomial_train1.2	0.00E+00	2.24E-02	8.67E-03	3.35E-02	0.00E+00	4.68E-03	3.57E-03
PMS1_0_multinomial_train1.8	0.00E+00	3.61E-02	7.74E-86	0.00E+00	1.58E-02	5.16E-02	1.02E-02
PMS1_0_multinomial_train1.9	0.00E+00	4.44E-02	0.00E+00	8.05E-03	3.34E-02	6.08E-02	1.91E-02
MLH1_0_multinomial_train1.3	0.00E+00	1.76E-02	1.32E-02	2.97E-02	0.00E+00	2.79E-03	7.56E-03
MSH2_0_multinomial_train1.1	3.73E-79	1.61E-02	1.90E-02	3.14E-02	0.00E+00	5.44E-03	4.96E-60
MSH6_1_multinomial_train1.6	0.00E+00	2.58E-02	1.29E-02	4.31E-02	1.29E-03	2.69E-03	3.56E-03
MSH2_0_multinomial_train1.2	5.24E-154	1.99E-02	1.42E-02	3.38E-02	1.34E-04	5.98E-03	1.31E-04
PMS1_0_multinomial_train1.10	0.00E+00	3.47E-02	0.00E+00	6.14E-03	2.32E-02	5.78E-02	1.15E-02
MSH6_0_multinomial_train1.3	8.38E-160	2.31E-02	1.33E-02	4.09E-02	8.65E-05	6.20E-03	1.99E-03
MLH1_0_multinomial_train1.4	4.53E-138	2.15E-02	1.19E-02	3.56E-02	0.00E+00	4.81E-03	3.64E-03
MSH2_0_multinomial_train1.3	0.00E+00	1.40E-02	2.11E-02	2.77E-02	0.00E+00	4.99E-03	0.00E+00
MSH6_1_multinomial_train1.7	5.64E-153	2.76E-02	9.24E-03	3.92E-02	4.35E-03	1.68E-08	2.77E-03
MLH1_0_multinomial_train1.5	1.23E-29	1.98E-02	1.04E-02	3.43E-02	0.00E+00	5.13E-03	7.71E-03
MLH1_0_multinomial_train1.6	1.76E-03	1.56E-02	1.96E-02	2.95E-02	0.00E+00	3.21E-03	5.12E-03
MLH1_0_multinomial_train1.7	0.00E+00	2.16E-02	1.12E-02	3.38E-02	0.00E+00	6.34E-93	8.63E-03
MSH6_1_multinomial_train1.8	0.00E+00	3.02E-02	9.29E-03	4.45E-02	4.50E-03	0.00E+00	1.63E-03
PMS1_0_multinomial_train1.11	0.00E+00	4.68E-02	0.00E+00	5.81E-03	2.68E-02	5.93E-02	1.28E-02
PMS1_0_multinomial_train1.12	0.00E+00	4.52E-02	0.00E+00	6.04E-03	3.28E-02	5.67E-02	2.02E-02
MSH2_0_multinomial_train1.4	5.32E-103	1.70E-02	1.97E-02	3.14E-02	0.00E+00	4.33E-03	0.00E+00
PMS2_0_multinomial_train1.1	2.04E-02	5.75E-02	0.00E+00	9.70E-02	3.63E-03	2.68E-03	1.60E-03
MLH1_0_multinomial_train1.8	0.00E+00	1.95E-02	1.40E-02	3.29E-02	0.00E+00	2.02E-117	9.14E-03
PMS1_0_multinomial_train1.13	0.00E+00	5.30E-02	0.00E+00	5.99E-03	2.71E-02	6.30E-02	1.46E-02
MSH6_1_multinomial_train1.9	3.97E-107	2.78E-02	8.00E-03	3.88E-02	6.23E-03	2.90E-74	3.23E-03
MSH2_0_multinomial_train1.5	0.00E+00	1.74E-02	1.87E-02	3.11E-02	0.00E+00	3.75E-03	0.00E+00
MLH1_0_multinomial_train1.9	6.17E-49	1.88E-02	1.41E-02	3.53E-02	0.00E+00	5.64E-03	4.68E-03
MSH6_0_multinomial_train1.4	0.00E+00	2.85E-02	1.10E-03	4.34E-02	8.31E-04	1.20E-02	2.86E-03
PMS2_0_multinomial_train1.2	2.18E-02	5.38E-02	0.00E+00	9.18E-02	1.79E-03	3.82E-03	6.70E-04
MLH1_0_multinomial_train1.10	1.66E-158	1.70E-02	1.29E-02	2.87E-02	0.00E+00	3.35E-03	6.98E-03
MSH6_0_multinomial_train1.5	0.00E+00	2.55E-02	6.62E-03	4.11E-02	8.34E-04	1.05E-02	2.78E-03
PMS2_0_multinomial_train1.3	2.31E-02	5.95E-02	0.00E+00	9.74E-02	3.22E-03	4.77E-03	1.15E-03
MSH2_0_multinomial_train1.6	0.00E+00	1.75E-02	2.11E-02	3.33E-02	0.00E+00	3.19E-03	0.00E+00
MSH2_0_multinomial_train1.7	9.85E-146	1.40E-02	1.92E-02	2.79E-02	8.09E-05	6.39E-03	1.14E-03
MLH1_0_multinomial_train1.11	0.00E+00	1.89E-02	1.15E-02	3.08E-02	0.00E+00	3.43E-03	6.91E-03
MSH6_1_multinomial_train1.10	0.00E+00	2.74E-02	1.01E-02	4.36E-02	3.37E-03	3.38E-03	2.24E-03
PMS2_0_multinomial_train1.4	2.34E-02	5.60E-02	0.00E+00	9.42E-02	3.88E-03	3.01E-03	1.71E-03
MSH6_1_multinomial_train1.11	0.00E+00	2.77E-02	8.04E-03	3.88E-02	8.60E-03	0.00E+00	6.94E-03
MSH6_1_multinomial_train1.12	0.00E+00	3.14E-02	1.73E-83	3.83E-02	7.43E-03	1.29E-110	7.28E-03
MSH6_0_multinomial_train1.6	0.00E+00	2.75E-02	7.96E-03	4.35E-02	6.05E-69	8.00E-03	2.87E-03
MSH6_0_multinomial_train1.7	0.00E+00	2.72E-02	7.34E-03	4.03E-02	2.55E-03	6.19E-03	1.26E-03
MSH2_0_multinomial_train1.8	1.74E-06	1.55E-02	1.83E-02	3.00E-02	2.43E-19	5.56E-03	2.15E-04
MLH1_0_multinomial_train1.12	7.56E-137	1.56E-02	1.63E-02	2.79E-02	0.00E+00	8.04E-04	9.09E-03
PMS1_0_multinomial_train1.14	0.00E+00	4.43E-02	0.00E+00	8.70E-03	2.21E-02	5.60E-02	1.20E-02
MSH6_0_multinomial_train1.8	0.00E+00	2.66E-02	7.01E-03	4.10E-02	4.74E-04	7.16E-03	3.44E-03
MSH6_0_multinomial_train1.9	0.00E+00	2.54E-02	7.55E-03	4.04E-02	3.34E-03	8.07E-03	4.20E-03
MLH1_0_multinomial_train1.13	0.00E+00	2.06E-02	1.63E-02	3.52E-02	0.00E+00	0.00E+00	6.77E-03
MSH2_0_multinomial_train1.9	8.38E-161	1.69E-02	1.92E-02	3.05E-02	6.07E-132	3.86E-03	2.83E-20
MLH1_0_multinomial_train1.14	1.00E-55	1.75E-02	1.89E-02	3.21E-02	0.00E+00	2.48E-124	5.47E-03
PMS2_0_multinomial_train1.5	2.35E-02	5.62E-02	0.00E+00	9.47E-02	3.17E-03	3.28E-03	1.18E-03
PMS1_0_multinomial_train1.15	0.00E+00	4.37E-02	0.00E+00	0.00E+00	2.42E-02	6.43E-02	1.34E-02
MLH1_0_multinomial_train1.15	0.00E+00	1.87E-02	1.06E-02	3.06E-02	0.00E+00	4.47E-03	6.75E-03
MLH1_0_multinomial_train1.16	0.00E+00	1.84E-02	1.35E-02	3.36E-02	0.00E+00	4.10E-03	7.37E-03
MSH2_0_multinomial_train1.10	2.50E-100	1.58E-02	2.11E-02	3.10E-02	0.00E+00	3.63E-03	0.00E+00
MSH6_0_multinomial_train1.10	0.00E+00	2.27E-02	1.10E-02	3.79E-02	1.66E-03	5.39E-03	3.67E-03
MSH6_0_multinomial_train1.11	2.64E-113	2.40E-02	9.72E-03	4.00E-02	2.70E-04	6.03E-03	3.90E-03
PMS1_0_multinomial_train1.16	0.00E+00	3.90E-02	0.00E+00	1.25E-112	2.78E-02	5.53E-02	1.34E-02
PMS2_0_multinomial_train1.6	2.28E-02	5.32E-02	0.00E+00	9.37E-02	1.49E-03	3.57E-03	6.60E-04
PMS1_0_multinomial_train1.17	0.00E+00	3.86E-02	0.00E+00	6.16E-03	3.11E-02	5.77E-02	1.80E-02
MSH6_1_multinomial_train1.13	0.00E+00	2.75E-02	1.19E-02	4.33E-02	2.74E-03	0.00E+00	5.03E-03
MLH1_0_multinomial_train1.17	2.16E-03	1.94E-02	1.04E-02	3.34E-02	0.00E+00	6.89E-03	6.04E-03
PMS1_0_multinomial_train1.18	0.00E+00	4.60E-02	0.00E+00	6.08E-03	2.49E-02	5.89E-02	1.25E-02
PMS1_0_multinomial_train1.19	0.00E+00	3.49E-02	0.00E+00	0.00E+00	2.04E-02	5.74E-02	1.19E-02
PMS2_0_multinomial_train1.7	2.36E-02	5.54E-02	0.00E+00	9.53E-02	2.80E-03	2.97E-03	1.48E-03
MLH1_0_multinomial_train1.18	3.74E-91	1.80E-02	1.33E-02	3.16E-02	0.00E+00	3.75E-03	6.79E-03
PMS1_0_multinomial_train1.20	0.00E+00	5.08E-02	0.00E+00	1.45E-02	2.86E-02	5.12E-02	1.73E-02
MSH6_0_multinomial_train1.12	0.00E+00	2.51E-02	8.50E-03	4.15E-02	9.46E-04	6.39E-03	5.31E-03
PMS1_0_multinomial_train1.21	0.00E+00	3.72E-02	0.00E+00	6.97E-03	2.48E-02	5.89E-02	1.27E-02
MSH6_0_multinomial_train1.13	0.00E+00	2.31E-02	8.49E-03	3.89E-02	3.10E-04	9.91E-03	1.53E-03
MSH2_0_multinomial_train1.11	0.00E+00	1.84E-02	1.20E-02	3.17E-02	7.85E-04	8.40E-03	1.39E-03
MSH6_0_multinomial_train1.14	0.00E+00	2.62E-02	1.06E-02	4.32E-02	1.89E-04	4.10E-03	4.57E-03
MSH2_0_multinomial_train1.12	5.48E-68	1.61E-02	2.24E-02	3.11E-02	2.15E-05	2.89E-03	0.00E+00
PMS2_0_multinomial_train1.8	2.32E-02	5.55E-02	0.00E+00	9.49E-02	2.29E-03	4.36E-03	9.85E-04
MSH2_0_multinomial_train1.13	0.00E+00	2.00E-02	1.76E-02	3.33E-02	5.77E-65	2.43E-03	5.90E-135
PMS1_0_multinomial_train1.22	0.00E+00	4.21E-02	0.00E+00	7.36E-03	2.81E-02	6.02E-02	1.33E-02
OGG1_1_real_train2	4.49E-130	0.00E+00	4.41E-03	4.35E-02	8.55E-02	1.66E-03	4.31E-02
RNF168_1_real_train2	4.96E-03	1.07E-03	0.00E+00	1.13E-54	8.65E-04	2.34E-03	5.10E-03
UNG_1_real_train2	1.30E-48	5.79E-03	2.06E-03	3.70E-03	4.57E-03	8.17E-04	1.30E-03
ATP2B4_2_real_train2	3.74E-120	3.80E-03	0.00E+00	1.26E-01	7.70E-02	6.12E-02	6.73E-02
ATP2B4_3_real_train2	3.00E-03	0.00E+00	9.15E-03	1.07E-01	6.68E-02	6.07E-02	6.27E-02
MLH1_1_real_train2	5.85E-03	1.99E-02	1.51E-02	3.41E-02	0.00E+00	5.67E-03	1.97E-03
MSH6_2_real_train2	0.00E+00	2.84E-02	8.33E-03	3.92E-02	3.69E-03	2.16E-03	1.97E-60
MSH6_3_real_train2	0.00E+00	3.00E-02	1.00E-02	4.71E-02	1.78E-03	2.96E-03	9.37E-04
PMS1_1_real_train2	0.00E+00	3.98E-02	0.00E+00	8.52E-03	2.13E-02	4.99E-02	1.19E-02
PMS2_1_real_train2	3.01E-02	6.42E-02	0.00E+00	1.08E-01	8.95E-04	3.41E-03	0.00E+00
OGG1_1_multinomial_train2	0.00E+00	0.00E+00	2.21E-03	4.53E-02	8.49E-02	3.82E-03	4.29E-02
UNG_1_multinomial_train2	6.36E-148	5.56E-03	2.76E-03	5.01E-03	4.20E-03	9.50E-13	1.91E-03
UNG_1_multinomial_train2.1	6.23E-94	7.33E-03	3.40E-03	1.61E-03	1.85E-57	0.00E+00	6.48E-03
OGG1_1_multinomial_train2.1	0.00E+00	0.00E+00	8.52E-03	4.38E-02	9.05E-02	0.00E+00	4.32E-02
UNG_1_multinomial_train2.2	1.75E-03	4.22E-03	2.51E-03	8.00E-03	7.56E-03	1.45E-41	1.53E-03
UNG_1_multinomial_train2.3	2.12E-03	5.01E-03	1.99E-03	4.55E-03	6.58E-03	3.49E-58	4.72E-03
UNG_1_multinomial_train2.4	7.38E-155	4.78E-03	4.52E-03	1.30E-02	1.19E-02	6.54E-05	3.58E-03
UNG_1_multinomial_train2.5	1.69E-129	6.22E-03	2.45E-03	4.89E-03	3.36E-03	1.98E-03	0.00E+00
UNG_1_multinomial_train2.6	1.20E-114	5.75E-03	1.95E-03	4.25E-03	2.55E-03	0.00E+00	4.61E-03
UNG_1_multinomial_train2.7	0.00E+00	5.83E-03	6.53E-03	1.39E-03	1.92E-03	0.00E+00	0.00E+00
UNG_1_multinomial_train2.8	0.00E+00	6.67E-03	1.97E-03	7.54E-03	7.41E-03	4.62E-03	2.25E-03
