Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
UNG_boot.128	1.32E-04	1.05E-03	1.22E-02	8.03E-03	7.68E-03	2.88E-03
UNG_boot.129	0.00E+00	7.84E-04	1.88E-02	1.10E-02	1.76E-02	1.53E-02
UNG_boot.130	1.45E-04	9.31E-04	1.30E-02	9.00E-03	1.11E-02	8.47E-03
UNG_boot.131	8.88E-04	1.26E-03	1.59E-02	8.09E-03	1.33E-02	6.67E-03
UNG_boot.132	6.89E-04	1.36E-03	1.74E-02	9.42E-03	1.37E-02	6.55E-03
UNG_boot.133	3.24E-10	5.15E-04	1.02E-02	8.95E-03	7.38E-03	1.14E-02
UNG_boot.134	0.00E+00	1.45E-03	8.81E-03	8.24E-03	1.10E-02	1.34E-02
UNG_boot.135	0.00E+00	8.60E-04	1.43E-02	9.61E-03	1.29E-02	1.08E-02
UNG_boot.136	0.00E+00	3.05E-04	1.51E-02	1.05E-02	1.31E-02	2.07E-02
UNG_boot.137	3.07E-152	1.55E-03	1.34E-02	9.59E-03	9.19E-03	6.19E-03
UNG_boot.138	0.00E+00	1.14E-03	8.68E-03	8.25E-03	9.51E-03	1.45E-02
UNG_boot.139	6.09E-04	3.73E-04	1.30E-02	8.93E-03	1.40E-02	1.89E-02
UNG_boot.140	5.82E-04	1.67E-03	1.72E-02	8.26E-03	9.71E-03	1.44E-03
UNG_boot.141	3.62E-04	1.04E-03	1.80E-02	1.14E-02	9.82E-03	3.98E-03
UNG_boot.142	9.86E-04	7.95E-04	9.76E-03	9.23E-03	7.86E-03	1.03E-02
UNG_boot.143	7.24E-04	1.16E-03	2.44E-02	9.07E-03	1.88E-02	1.00E-02
UNG_boot.144	7.54E-05	1.01E-03	1.58E-02	8.99E-03	1.03E-02	3.49E-03
UNG_boot.145	1.21E-04	1.03E-03	1.50E-02	9.59E-03	1.14E-02	7.58E-03
UNG_boot.146	0.00E+00	9.22E-04	1.74E-02	1.01E-02	1.60E-02	1.15E-02
UNG_boot.147	0.00E+00	1.23E-03	2.09E-02	1.10E-02	1.30E-02	5.38E-03
UNG_boot.148	0.00E+00	1.43E-03	1.13E-02	8.84E-03	1.10E-02	1.03E-02
UNG_boot.149	0.00E+00	1.49E-03	1.06E-02	1.05E-02	6.75E-03	9.07E-03
UNG_boot.150	0.00E+00	7.28E-04	1.49E-02	9.09E-03	1.37E-02	1.20E-02
UNG_boot.151	1.16E-03	8.70E-04	2.13E-02	1.08E-02	2.31E-02	2.00E-02
UNG_boot.152	7.20E-97	1.24E-03	1.69E-02	9.05E-03	1.26E-02	5.24E-03
UNG_boot.153	1.27E-152	1.11E-03	1.58E-02	8.85E-03	1.14E-02	5.14E-03
UNG_boot.154	0.00E+00	9.62E-04	1.58E-02	1.17E-02	1.25E-02	1.34E-02
UNG_real	3.72E-04	0.00E+00	1.54E-02	1.03E-02	1.35E-02	1.20E-02
UNG_real.1	4.38E-04	1.10E-03	1.62E-02	9.65E-03	1.42E-02	9.96E-03
UNG_real.2	1.71E-04	1.08E-03	1.28E-02	9.35E-03	1.04E-02	8.51E-03
ATP2B4_boot	2.90E-03	0.00E+00	1.50E-02	4.07E-03	2.43E-02	2.50E-02
ATP2B4_boot.1	9.37E-04	1.50E-03	1.23E-02	0.00E+00	3.20E-03	1.50E-02
ATP2B4_boot.2	6.07E-04	1.12E-03	2.18E-03	2.67E-03	4.97E-03	6.41E-03
ATP2B4_boot.3	0.00E+00	1.80E-03	3.49E-02	1.93E-47	9.03E-03	3.36E-02
ATP2B4_boot.4	2.22E-03	7.36E-04	1.62E-02	5.67E-03	2.21E-02	2.25E-02
ATP2B4_boot.5	0.00E+00	2.36E-03	3.17E-02	2.31E-03	9.81E-03	3.54E-02
ATP2B4_boot.6	2.59E-03	2.65E-03	2.48E-02	1.21E-03	5.06E-03	2.52E-02
ATP2B4_boot.7	1.68E-03	0.00E+00	1.26E-02	4.06E-03	1.82E-02	2.43E-02
ATP2B4_boot.8	2.22E-03	1.87E-03	2.35E-02	2.27E-62	4.38E-03	2.42E-02
ATP2B4_boot.9	8.32E-04	0.00E+00	6.66E-03	3.78E-03	1.17E-02	1.43E-02
ATP2B4_boot.10	3.29E-03	3.14E-03	3.19E-02	1.89E-03	8.58E-03	3.35E-02
ATP2B4_boot.11	4.35E-04	1.57E-03	1.10E-02	3.89E-03	1.30E-02	2.07E-02
ATP2B4_boot.12	0.00E+00	4.21E-03	4.63E-02	4.18E-03	1.07E-02	5.02E-02
ATP2B4_boot.13	2.35E-03	2.32E-03	2.76E-02	0.00E+00	6.21E-03	3.03E-02
ATP2B4_boot.14	3.15E-152	2.18E-03	3.59E-02	9.85E-04	1.16E-02	3.17E-02
ATP2B4_boot.15	4.34E-03	1.05E-03	2.30E-02	3.72E-03	3.27E-02	3.02E-02
ATP2B4_boot.16	1.04E-03	1.41E-03	1.92E-02	0.00E+00	8.92E-03	2.69E-02
ATP2B4_boot.17	8.65E-04	7.61E-04	1.09E-02	4.64E-03	1.32E-02	1.17E-02
ATP2B4_boot.18	3.40E-03	2.46E-03	2.99E-02	4.12E-04	8.82E-03	2.79E-02
ATP2B4_boot.19	1.72E-04	6.97E-04	3.49E-03	3.36E-03	8.09E-03	8.85E-03
ATP2B4_boot.20	1.64E-03	2.64E-03	2.86E-02	3.83E-03	1.53E-02	3.86E-02
ATP2B4_boot.21	1.13E-03	1.96E-03	1.46E-02	4.49E-03	1.83E-02	2.73E-02
ATP2B4_boot.22	1.07E-03	5.93E-04	1.09E-02	4.68E-03	1.42E-02	1.30E-02
ATP2B4_boot.23	1.80E-03	3.02E-03	2.91E-02	2.85E-03	1.23E-02	3.73E-02
ATP2B4_boot.24	2.22E-03	9.48E-04	1.37E-02	4.41E-03	2.16E-02	2.22E-02
ATP2B4_boot.25	9.33E-04	2.50E-03	1.93E-02	3.62E-03	1.40E-02	3.09E-02
ATP2B4_boot.26	4.85E-03	3.47E-03	4.40E-02	1.09E-03	1.63E-02	4.19E-02
ATP2B4_boot.27	2.09E-04	1.38E-03	2.17E-02	5.83E-100	6.10E-03	2.61E-02
ATP2B4_boot.28	0.00E+00	1.59E-03	2.77E-02	2.79E-55	9.84E-03	3.49E-02
ATP2B4_boot.29	2.67E-03	0.00E+00	2.04E-02	6.21E-03	2.32E-02	1.83E-02
ATP2B4_boot.30	2.28E-03	4.40E-04	1.82E-02	5.69E-03	2.06E-02	1.73E-02
ATP2B4_boot.31	2.89E-03	3.61E-03	3.57E-02	2.95E-03	1.09E-02	4.01E-02
ATP2B4_boot.32	1.80E-03	7.40E-04	1.12E-02	4.15E-03	1.94E-02	1.94E-02
ATP2B4_boot.33	2.50E-03	3.82E-04	1.87E-02	5.17E-03	2.19E-02	1.81E-02
ATP2B4_boot.34	9.75E-04	1.91E-03	1.70E-02	4.24E-03	1.80E-02	3.08E-02
ATP2B4_boot.35	1.04E-03	1.40E-03	2.17E-02	0.00E+00	1.18E-02	3.12E-02
ATP2B4_boot.36	1.15E-03	3.46E-04	1.46E-02	3.44E-03	5.00E-03	1.95E-02
ATP2B4_boot.37	1.92E-03	1.62E-03	1.47E-02	1.19E-03	1.97E-03	1.46E-02
ATP2B4_boot.38	6.68E-04	1.78E-04	2.74E-03	3.89E-03	3.12E-03	1.71E-03
ATP2B4_boot.39	1.70E-03	1.88E-03	2.25E-02	3.28E-64	5.85E-03	2.63E-02
ATP2B4_boot.40	7.18E-04	8.38E-11	1.32E-02	3.24E-03	1.47E-02	2.53E-02
ATP2B4_boot.41	1.73E-03	1.97E-03	2.94E-02	0.00E+00	1.17E-02	3.68E-02
ATP2B4_boot.42	2.67E-03	2.80E-03	2.77E-02	2.11E-03	8.10E-03	3.13E-02
ATP2B4_boot.43	2.44E-03	2.10E-03	2.01E-02	1.99E-03	2.90E-03	2.07E-02
ATP2B4_boot.44	0.00E+00	2.03E-03	1.68E-02	2.50E-03	3.90E-03	2.10E-02
ATP2B4_boot.45	1.02E-03	1.05E-37	9.86E-03	4.91E-03	1.32E-02	1.20E-02
ATP2B4_boot.46	1.64E-03	2.86E-04	1.16E-02	3.50E-03	1.46E-02	1.04E-02
ATP2B4_boot.47	0.00E+00	2.95E-03	2.80E-02	5.18E-03	1.94E-02	4.10E-02
ATP2B4_boot.48	3.32E-03	2.76E-03	3.88E-02	0.00E+00	1.26E-02	4.09E-02
ATP2B4_boot.49	4.26E-04	1.18E-03	9.44E-03	0.00E+00	5.39E-03	1.50E-02
ATP2B4_boot.50	4.39E-04	1.74E-03	1.46E-02	1.94E-03	1.06E-02	2.38E-02
ATP2B4_boot.51	3.45E-03	1.98E-03	2.78E-02	4.81E-04	1.07E-02	2.64E-02
ATP2B4_boot.52	2.72E-03	4.73E-04	1.95E-02	3.77E-03	2.14E-02	1.73E-02
ATP2B4_boot.53	2.92E-03	2.45E-03	2.34E-02	1.84E-03	5.39E-03	2.39E-02
ATP2B4_boot.54	1.12E-03	1.90E-03	1.07E-02	2.25E-03	3.75E-03	1.43E-02
ATP2B4_boot.55	0.00E+00	2.56E-03	3.56E-02	3.49E-03	1.12E-02	3.94E-02
ATP2B4_boot.56	1.49E-03	2.53E-03	2.79E-02	2.90E-03	1.33E-02	3.68E-02
ATP2B4_boot.57	1.75E-03	0.00E+00	9.77E-03	3.82E-03	1.62E-02	1.84E-02
ATP2B4_boot.58	1.09E-03	2.21E-03	2.34E-02	2.46E-03	1.46E-02	3.44E-02
ATP2B4_boot.59	2.82E-03	1.56E-10	2.97E-02	5.45E-03	2.71E-02	1.56E-02
ATP2B4_boot.60	1.73E-03	3.01E-03	2.83E-02	3.40E-03	1.26E-02	3.68E-02
ATP2B4_boot.61	1.69E-03	5.65E-04	1.58E-02	4.07E-03	1.79E-02	1.69E-02
ATP2B4_boot.62	2.01E-03	7.06E-04	1.51E-02	5.40E-03	2.04E-02	1.81E-02
ATP2B4_boot.63	1.19E-03	3.12E-04	1.08E-02	4.67E-03	1.35E-02	9.56E-03
ATP2B4_boot.64	8.36E-04	1.45E-03	1.16E-02	5.23E-03	1.50E-02	1.99E-02
ATP2B4_boot.65	1.42E-03	5.91E-04	1.06E-02	3.98E-03	1.47E-02	1.33E-02
ATP2B4_boot.66	3.12E-03	0.00E+00	1.95E-02	5.68E-03	2.79E-02	2.67E-02
ATP2B4_boot.67	1.97E-03	1.73E-03	1.71E-02	5.60E-03	2.43E-02	3.00E-02
ATP2B4_boot.68	3.10E-03	0.00E+00	1.90E-02	5.66E-03	2.71E-02	2.68E-02
ATP2B4_boot.69	2.49E-04	7.60E-04	3.91E-03	2.84E-03	7.08E-03	1.07E-02
ATP2B4_boot.70	0.00E+00	2.51E-03	4.28E-02	2.35E-03	1.42E-02	4.53E-02
ATP2B4_boot.71	1.27E-03	2.03E-03	1.73E-02	2.97E-03	7.67E-03	2.43E-02
ATP2B4_boot.72	1.67E-03	0.00E+00	9.99E-03	3.87E-03	1.73E-02	1.53E-02
ATP2B4_boot.73	0.00E+00	1.75E-03	1.61E-02	1.18E-03	2.97E-03	1.93E-02
ATP2B4_boot.74	2.27E-03	2.55E-03	3.83E-02	0.00E+00	1.42E-02	4.54E-02
ATP2B4_boot.75	1.34E-03	3.61E-04	1.27E-02	5.80E-03	1.63E-02	1.52E-02
ATP2B4_boot.76	8.94E-04	1.31E-03	2.41E-02	0.00E+00	1.60E-02	3.60E-02
ATP2B4_boot.77	1.61E-03	1.34E-03	1.21E-02	4.09E-03	1.96E-02	2.44E-02
ATP2B4_boot.78	2.28E-03	2.46E-03	2.81E-02	1.36E-03	9.05E-03	3.25E-02
ATP2B4_boot.79	2.88E-03	3.13E-03	3.15E-02	2.11E-03	8.97E-03	3.40E-02
ATP2B4_boot.80	9.83E-04	0.00E+00	1.64E-02	2.73E-03	7.08E-03	2.27E-02
ATP2B4_boot.81	1.45E-03	8.41E-04	1.84E-02	0.00E+00	1.98E-02	3.37E-02
ATP2B4_boot.82	2.30E-03	0.00E+00	1.39E-02	4.44E-03	2.06E-02	2.08E-02
ATP2B4_boot.83	2.40E-03	4.95E-04	1.76E-02	3.84E-03	2.01E-02	1.77E-02
ATP2B4_boot.84	2.38E-03	6.35E-111	2.30E-02	5.41E-03	2.07E-02	1.71E-02
ATP2B4_boot.85	1.04E-03	1.17E-03	7.97E-03	3.97E-03	4.59E-03	1.35E-02
ATP2B4_boot.86	2.29E-03	5.13E-04	2.00E-02	5.34E-03	1.92E-02	1.37E-02
ATP2B4_boot.87	4.48E-04	2.09E-03	4.14E-02	9.99E-24	1.73E-02	5.16E-02
ATP2B4_boot.88	1.85E-03	1.88E-03	2.77E-02	3.92E-04	7.82E-03	2.54E-02
ATP2B4_boot.89	2.25E-03	2.47E-03	2.46E-02	1.65E-03	7.46E-03	2.84E-02
ATP2B4_boot.90	2.17E-03	1.15E-03	1.41E-02	4.59E-03	2.34E-02	2.52E-02
ATP2B4_boot.91	2.76E-03	2.30E-03	2.38E-02	2.13E-03	6.39E-03	2.57E-02
ATP2B4_boot.92	4.94E-04	4.43E-04	4.56E-03	3.36E-03	9.36E-03	9.57E-03
ATP2B4_boot.93	2.67E-03	9.28E-04	1.80E-02	5.56E-03	2.52E-02	2.45E-02
ATP2B4_boot.94	0.00E+00	1.61E-03	2.75E-02	1.10E-03	7.78E-03	2.42E-02
ATP2B4_boot.95	2.54E-03	1.11E-03	1.74E-02	5.29E-03	2.45E-02	2.38E-02
ATP2B4_boot.96	2.57E-03	2.25E-03	2.98E-02	0.00E+00	8.64E-03	3.18E-02
ATP2B4_boot.97	0.00E+00	1.59E-03	2.68E-02	0.00E+00	8.80E-03	3.27E-02
ATP2B4_boot.98	3.06E-03	7.64E-04	1.61E-02	1.32E-03	2.69E-02	2.70E-02
ATP2B4_boot.99	0.00E+00	8.27E-04	9.83E-03	5.38E-36	1.22E-02	2.11E-02
ATP2B4_boot.100	1.25E-03	0.00E+00	1.07E-02	4.48E-03	1.58E-02	1.76E-02
ATP2B4_boot.101	3.69E-03	0.00E+00	2.52E-02	5.57E-03	2.96E-02	2.56E-02
ATP2B4_boot.102	1.00E-03	0.00E+00	9.31E-03	3.77E-03	1.34E-02	1.12E-02
ATP2B4_boot.103	5.27E-04	1.33E-03	9.13E-03	2.30E-03	1.14E-02	1.95E-02
ATP2B4_boot.104	4.29E-04	1.02E-03	6.74E-03	3.53E-03	1.23E-02	1.43E-02
ATP2B4_boot.105	2.51E-04	0.00E+00	4.29E-03	3.28E-03	6.25E-03	1.03E-02
ATP2B4_boot.106	3.42E-03	0.00E+00	2.55E-02	4.25E-03	2.69E-02	2.24E-02
ATP2B4_boot.107	1.24E-03	0.00E+00	9.42E-03	3.97E-03	1.56E-02	1.52E-02
ATP2B4_boot.108	9.46E-04	1.20E-03	7.35E-03	2.19E-03	4.15E-03	1.22E-02
ATP2B4_boot.109	1.58E-03	1.03E-91	1.42E-02	3.49E-03	1.67E-02	1.27E-02
ATP2B4_boot.110	7.36E-04	1.78E-03	1.64E-02	2.94E-03	1.65E-02	2.94E-02
ATP2B4_boot.111	2.44E-03	3.77E-04	1.56E-02	3.64E-03	2.12E-02	1.86E-02
ATP2B4_boot.112	9.57E-04	7.23E-04	1.20E-02	0.00E+00	1.50E-02	2.48E-02
ATP2B4_boot.113	5.42E-04	0.00E+00	1.32E-02	5.23E-03	1.38E-02	2.27E-02
ATP2B4_boot.114	9.73E-04	0.00E+00	1.15E-02	4.62E-03	1.41E-02	9.29E-03
ATP2B4_boot.115	2.98E-04	0.00E+00	4.60E-03	2.78E-03	7.51E-03	1.13E-02
ATP2B4_boot.116	2.10E-03	0.00E+00	1.83E-02	3.47E-03	1.90E-02	1.49E-02
ATP2B4_boot.117	1.71E-03	1.54E-03	1.38E-02	1.53E-03	2.07E-03	1.59E-02
ATP2B4_boot.118	2.26E-03	0.00E+00	1.59E-02	3.67E-03	2.03E-02	1.69E-02
ATP2B4_boot.119	2.24E-03	7.55E-04	1.32E-02	2.49E-75	2.27E-02	2.80E-02
ATP2B4_boot.120	1.96E-03	1.34E-03	1.10E-02	3.01E-03	2.09E-02	2.34E-02
ATP2B4_boot.121	4.18E-04	1.41E-03	9.39E-03	2.29E-03	1.04E-02	1.87E-02
ATP2B4_boot.122	9.35E-04	1.64E-03	1.39E-02	2.35E-03	1.70E-02	2.74E-02
ATP2B4_boot.123	1.59E-03	1.96E-57	1.23E-02	4.71E-03	1.79E-02	1.75E-02
ATP2B4_boot.124	6.73E-04	1.36E-03	1.42E-02	3.47E-03	1.55E-02	2.59E-02
ATP2B4_boot.125	9.51E-04	1.36E-03	1.10E-02	5.34E-04	4.14E-03	1.55E-02
ATP2B4_boot.126	5.77E-04	1.64E-03	1.28E-02	1.78E-03	1.02E-02	2.22E-02
ATP2B4_boot.127	1.94E-03	6.99E-150	1.58E-02	5.89E-03	2.18E-02	2.16E-02
ATP2B4_boot.128	2.97E-03	0.00E+00	3.31E-02	4.18E-03	2.86E-02	1.58E-02
ATP2B4_boot.129	1.59E-03	0.00E+00	1.22E-02	4.43E-03	1.85E-02	2.20E-02
ATP2B4_boot.130	6.87E-04	2.16E-03	2.34E-02	3.11E-03	1.20E-02	3.23E-02
ATP2B4_boot.131	1.06E-03	1.66E-03	1.45E-02	1.81E-03	6.80E-03	2.10E-02
ATP2B4_boot.132	4.60E-04	0.00E+00	1.08E-02	4.75E-03	1.33E-02	1.95E-02
ATP2B4_boot.133	2.42E-03	0.00E+00	2.91E-02	6.07E-03	2.51E-02	1.54E-02
ATP2B4_boot.134	3.23E-03	0.00E+00	1.69E-02	3.65E-03	2.69E-02	2.60E-02
ATP2B4_boot.135	8.09E-04	5.24E-05	8.45E-03	2.48E-03	1.18E-02	7.85E-03
ATP2B4_boot.136	2.24E-04	1.38E-03	1.37E-02	1.52E-03	1.13E-02	2.37E-02
ATP2B4_boot.137	2.40E-03	0.00E+00	1.91E-02	6.30E-03	2.40E-02	2.13E-02
ATP2B4_boot.138	6.68E-04	1.90E-03	1.54E-02	3.28E-03	1.43E-02	2.67E-02
ATP2B4_boot.139	3.08E-03	0.00E+00	1.76E-02	4.40E-03	2.61E-02	2.66E-02
ATP2B4_boot.140	9.31E-04	1.74E-03	1.66E-02	2.41E-03	9.95E-03	2.52E-02
ATP2B4_boot.141	1.28E-03	1.64E-03	1.28E-02	3.08E-03	1.91E-02	2.69E-02
ATP2B4_boot.142	1.61E-03	1.71E-03	1.56E-02	4.20E-03	2.18E-02	2.89E-02
ATP2B4_boot.143	4.68E-04	1.57E-03	8.95E-03	2.03E-03	8.90E-03	1.76E-02
ATP2B4_boot.144	2.31E-03	7.58E-04	1.26E-02	0.00E+00	2.20E-02	2.67E-02
ATP2B4_boot.145	3.87E-04	1.45E-03	1.06E-02	3.01E-03	1.14E-02	2.06E-02
ATP2B4_boot.146	6.69E-04	0.00E+00	6.21E-03	2.82E-03	1.10E-02	8.32E-03
ATP2B4_boot.147	5.13E-04	8.30E-04	4.08E-03	1.98E-03	1.01E-02	1.30E-02
ATP2B4_boot.148	1.06E-03	1.09E-03	2.43E-02	7.36E-132	2.13E-02	3.96E-02
ATP2B4_boot.149	1.52E-03	0.00E+00	1.38E-02	3.67E-03	1.59E-02	1.09E-02
ATP2B4_boot.150	1.50E-03	1.38E-03	1.20E-02	2.68E-03	1.88E-02	2.49E-02
ATP2B4_boot.151	1.62E-03	1.69E-03	1.41E-02	3.63E-03	2.16E-02	2.83E-02
ATP2B4_boot.152	6.35E-04	1.24E-03	1.06E-02	1.50E-03	8.49E-03	1.90E-02
ATP2B4_boot.153	9.36E-04	2.01E-03	1.51E-02	3.37E-03	1.80E-02	2.85E-02
ATP2B4_boot.154	1.92E-03	1.20E-03	1.31E-02	3.18E-03	2.17E-02	2.64E-02
ATP2B4_boot.155	1.64E-03	1.10E-03	1.47E-02	4.52E-03	2.20E-02	2.75E-02
ATP2B4_boot.156	3.23E-03	8.13E-04	1.98E-02	4.34E-03	2.66E-02	2.45E-02
ATP2B4_boot.157	5.56E-05	3.28E-04	3.93E-03	3.32E-03	8.58E-03	8.47E-03
ATP2B4_boot.158	1.65E-03	0.00E+00	8.75E-03	3.11E-03	1.70E-02	1.59E-02
ATP2B4_boot.159	1.40E-03	1.04E-03	1.40E-02	4.52E-03	2.00E-02	2.52E-02
ATP2B4_boot.160	1.15E-03	1.29E-03	1.03E-02	2.24E-03	4.20E-03	1.52E-02
ATP2B4_boot.161	2.28E-03	0.00E+00	1.93E-02	4.72E-03	2.09E-02	1.73E-02
ATP2B4_boot.162	7.85E-04	1.69E-03	1.41E-02	3.54E-03	1.64E-02	2.64E-02
ATP2B4_boot.163	3.19E-04	9.25E-04	4.41E-03	2.20E-03	9.37E-03	1.31E-02
ATP2B4_boot.164	5.76E-04	1.26E-03	1.21E-02	1.23E-03	1.26E-02	2.31E-02
ATP2B4_boot.165	2.26E-03	0.00E+00	1.66E-02	4.64E-03	2.13E-02	1.74E-02
ATP2B4_boot.166	1.72E-03	0.00E+00	9.24E-03	2.96E-03	1.75E-02	1.62E-02
ATP2B4_boot.167	1.10E-03	2.01E-03	2.04E-02	1.76E-03	1.06E-02	2.87E-02
ATP2B4_boot.168	2.50E-03	0.00E+00	2.37E-02	5.13E-03	2.29E-02	1.70E-02
ATP2B4_boot.169	1.66E-03	5.51E-69	1.61E-02	3.69E-03	1.68E-02	1.20E-02
ATP2B4_boot.170	1.51E-03	9.61E-04	8.52E-03	2.46E-03	1.68E-02	1.82E-02
ATP2B4_boot.171	2.72E-03	0.00E+00	2.40E-02	3.95E-03	2.34E-02	2.01E-02
ATP2B4_boot.172	3.12E-03	2.84E-04	2.17E-02	3.76E-03	2.45E-02	1.92E-02
ATP2B4_boot.173	3.57E-03	0.00E+00	2.59E-02	6.36E-03	3.04E-02	2.53E-02
ATP2B4_boot.174	8.20E-04	6.46E-04	1.00E-02	8.74E-46	1.34E-02	2.19E-02
ATP2B4_boot.175	1.50E-03	1.20E-03	9.75E-03	2.91E-03	1.78E-02	1.90E-02
ATP2B4_boot.176	1.28E-03	3.72E-27	1.16E-02	3.10E-03	1.61E-02	2.35E-02
ATP2B4_boot.177	2.57E-03	0.00E+00	2.31E-02	4.97E-03	2.30E-02	1.66E-02
ATP2B4_boot.178	0.00E+00	1.30E-03	2.78E-02	0.00E+00	1.79E-02	4.06E-02
ATP2B4_boot.179	2.34E-03	3.55E-04	1.90E-02	5.77E-03	2.13E-02	1.64E-02
ATP2B4_boot.180	0.00E+00	1.34E-03	1.33E-02	5.05E-03	1.96E-02	2.19E-02
ATP2B4_boot.181	2.11E-03	1.01E-03	1.92E-02	5.18E-04	2.58E-02	3.69E-02
ATP2B4_boot.182	5.75E-04	8.60E-04	3.60E-03	3.71E-03	6.63E-03	8.85E-03
ATP2B4_boot.183	7.39E-04	1.06E-03	1.75E-02	0.00E+00	1.30E-02	2.83E-02
ATP2B4_boot.184	1.76E-03	5.22E-04	1.36E-02	4.66E-03	1.97E-02	1.77E-02
ATP2B4_boot.185	4.62E-04	8.95E-04	1.01E-02	7.81E-90	9.68E-03	1.93E-02
ATP2B4_boot.186	2.31E-03	8.81E-05	1.54E-02	4.95E-03	2.15E-02	2.10E-02
ATP2B4_boot.187	3.45E-03	8.97E-65	2.29E-02	6.02E-03	2.99E-02	2.63E-02
ATP2B4_boot.188	6.02E-04	1.62E-03	1.38E-02	2.75E-03	1.40E-02	2.55E-02
ATP2B4_boot.189	1.28E-03	7.62E-04	1.12E-02	4.42E-03	1.71E-02	1.71E-02
ATP2B4_boot.190	4.83E-04	1.22E-03	9.61E-03	1.86E-03	7.76E-03	1.73E-02
ATP2B4_boot.191	1.49E-03	7.38E-04	1.39E-02	0.00E+00	1.92E-02	2.87E-02
ATP2B4_boot.192	1.45E-03	8.48E-04	7.63E-03	1.55E-03	1.67E-02	1.86E-02
ATP2B4_boot.193	4.28E-04	4.22E-04	1.09E-02	5.39E-03	1.17E-02	1.03E-02
ATP2B4_boot.194	2.01E-03	6.43E-04	1.36E-02	4.16E-03	2.02E-02	1.84E-02
ATP2B4_boot.195	9.56E-04	0.00E+00	1.53E-02	3.91E-03	1.55E-02	2.65E-02
ATP2B4_boot.196	1.94E-03	3.56E-03	2.94E-02	5.56E-03	8.11E-03	3.46E-02
ATP2B4_boot.197	4.30E-03	0.00E+00	3.11E-02	2.23E-03	1.97E-02	3.75E-02
ATP2B4_boot.198	6.19E-04	1.49E-03	1.39E-02	4.98E-03	1.52E-02	2.32E-02
ATP2B4_boot.199	5.59E-04	1.06E-03	4.06E-03	0.00E+00	6.71E-03	6.11E-03
ATP2B4_boot.200	7.00E-03	8.29E-04	2.67E-02	1.28E-03	2.38E-02	3.39E-02
ATP2B4_boot.201	3.15E-03	1.34E-03	2.89E-02	1.35E-03	1.38E-02	3.48E-02
ATP2B4_boot.202	1.16E-03	8.92E-04	1.20E-03	3.04E-03	6.14E-03	3.27E-03
ATP2B4_boot.203	1.40E-03	9.94E-04	6.55E-03	1.02E-03	9.56E-03	2.88E-03
ATP2B4_boot.204	0.00E+00	2.76E-03	2.23E-02	6.27E-03	2.71E-02	3.72E-02
ATP2B4_boot.205	4.35E-03	0.00E+00	2.90E-02	2.32E-03	1.84E-02	3.57E-02
ATP2B4_boot.206	5.04E-03	0.00E+00	2.91E-02	2.69E-03	2.12E-02	3.09E-02
ATP2B4_boot.207	7.43E-129	3.84E-04	2.89E-02	1.78E-03	1.48E-02	3.25E-02
ATP2B4_boot.208	1.99E-03	1.35E-03	2.73E-02	1.75E-03	1.83E-02	2.25E-02
ATP2B4_boot.209	0.00E+00	5.90E-04	3.62E-02	1.27E-03	2.39E-02	3.20E-02
ATP2B4_boot.210	4.55E-03	5.68E-04	3.21E-02	1.30E-03	2.14E-02	3.98E-02
ATP2B4_boot.211	2.91E-03	1.63E-03	1.55E-02	9.71E-04	9.44E-03	9.34E-03
ATP2B4_boot.212	8.05E-04	2.08E-03	1.35E-02	5.34E-03	1.66E-02	2.31E-02
ATP2B4_boot.213	0.00E+00	0.00E+00	1.87E-02	2.75E-03	2.40E-02	3.44E-02
ATP2B4_boot.214	4.70E-03	1.43E-03	2.87E-02	3.52E-03	1.64E-02	3.31E-02
ATP2B4_boot.215	3.27E-03	2.53E-03	2.51E-02	0.00E+00	1.13E-02	1.64E-02
ATP2B4_boot.216	1.04E-15	0.00E+00	1.80E-02	3.38E-03	1.77E-02	2.61E-02
ATP2B4_boot.217	3.77E-03	5.05E-03	4.51E-02	3.43E-03	8.17E-03	4.24E-02
ATP2B4_boot.218	4.05E-04	2.45E-04	1.18E-02	2.21E-03	1.12E-02	1.21E-02
ATP2B4_boot.219	0.00E+00	1.79E-03	2.32E-02	3.38E-03	6.95E-03	2.77E-02
ATP2B4_boot.220	3.11E-03	0.00E+00	2.85E-02	1.80E-03	1.52E-02	3.60E-02
ATP2B4_boot.221	5.34E-03	0.00E+00	4.22E-02	1.89E-03	2.71E-02	4.22E-02
ATP2B4_boot.222	2.61E-03	1.71E-03	1.34E-02	3.24E-03	3.87E-03	1.24E-02
ATP2B4_boot.223	8.38E-04	0.00E+00	1.40E-02	4.74E-03	1.56E-02	2.47E-02
ATP2B4_boot.224	2.28E-03	1.84E-03	1.18E-02	1.59E-03	5.89E-03	7.67E-03
ATP2B4_boot.225	1.91E-03	7.09E-04	1.34E-02	2.98E-03	1.76E-02	1.74E-02
ATP2B4_boot.226	3.66E-03	0.00E+00	2.59E-02	3.44E-03	1.53E-02	3.30E-02
ATP2B4_boot.227	2.67E-03	1.51E-03	1.29E-02	6.86E-04	1.30E-02	4.11E-03
ATP2B4_boot.228	3.17E-03	8.55E-46	2.99E-02	2.63E-03	1.57E-02	3.70E-02
ATP2B4_boot.229	3.71E-03	1.55E-03	2.97E-02	2.72E-03	1.49E-02	3.61E-02
