Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
OGG1_0_multinomial_train1.40	0.00E+00	2.83E-65	4.96E-04	2.77E-03	3.22E-03	2.29E-03	8.92E-03	4.32E-03
OGG1_0_multinomial_train1.41	8.47E-78	0.00E+00	4.65E-04	4.94E-03	2.73E-03	6.18E-03	6.45E-03	7.85E-03
UNG_0_multinomial_train1.41	1.23E-02	1.61E-03	0.00E+00	1.08E-02	3.78E-03	1.43E-02	3.03E-10	4.76E-03
OGG1_0_multinomial_train1.42	0.00E+00	5.35E-43	0.00E+00	3.10E-03	4.15E-03	6.28E-04	7.14E-03	1.21E-02
UNG_0_multinomial_train1.42	4.71E-03	5.94E-03	0.00E+00	9.68E-03	0.00E+00	6.86E-03	3.10E-127	6.19E-37
OGG1_0_multinomial_train1.43	1.42E-37	3.22E-44	1.73E-03	4.40E-03	2.21E-03	6.89E-03	5.09E-03	3.61E-03
OGG1_0_multinomial_train1.44	2.96E-49	9.74E-03	0.00E+00	3.60E-03	4.97E-03	5.15E-03	4.47E-121	4.15E-03
OGG1_0_multinomial_train1.45	0.00E+00	4.27E-03	0.00E+00	2.46E-03	4.29E-03	6.77E-04	9.25E-03	7.07E-03
OGG1_0_multinomial_train1.46	0.00E+00	1.23E-02	0.00E+00	3.90E-03	3.90E-03	1.37E-02	2.69E-149	9.96E-03
UNG_0_multinomial_train1.43	0.00E+00	6.68E-04	5.19E-03	4.62E-03	3.98E-03	6.86E-03	1.18E-58	5.45E-03
OGG1_0_multinomial_train1.47	8.76E-04	9.99E-03	2.42E-03	3.82E-03	5.36E-03	7.22E-03	1.33E-112	1.30E-12
OGG1_0_multinomial_train1.48	0.00E+00	1.26E-56	2.73E-03	2.91E-03	3.85E-03	2.21E-03	3.33E-03	4.80E-03
OGG1_0_multinomial_train1.49	6.78E-111	2.74E-03	0.00E+00	1.24E-03	3.44E-03	4.50E-03	4.72E-03	6.77E-03
OGG1_0_multinomial_train1.50	0.00E+00	1.37E-120	1.33E-03	4.81E-03	2.40E-03	7.22E-04	6.82E-03	6.38E-03
UNG_0_multinomial_train1.44	1.94E-03	2.41E-03	3.65E-03	9.02E-03	2.61E-03	1.12E-02	5.44E-82	0.00E+00
OGG1_0_multinomial_train1.51	3.62E-59	4.65E-55	1.10E-03	4.39E-03	4.56E-03	7.22E-03	1.30E-03	1.84E-03
OGG1_0_multinomial_train1.52	3.63E-154	7.52E-125	1.40E-03	3.97E-03	4.49E-03	1.63E-03	1.42E-02	5.81E-03
ATP2B4_0_multinomial_train1	2.22E-03	3.25E-02	4.28E-03	8.84E-03	1.93E-04	1.13E-02	3.87E-02	1.54E-02
ATP2B4_1_multinomial_train1	1.53E-66	4.18E-02	3.08E-03	6.95E-03	8.32E-91	1.55E-02	4.88E-02	1.53E-02
ATP2B4_0_multinomial_train1.1	1.23E-02	3.08E-02	2.98E-03	9.32E-03	1.82E-44	1.73E-02	4.52E-02	1.29E-02
ATP2B4_1_multinomial_train1.1	2.92E-84	4.75E-02	0.00E+00	0.00E+00	4.80E-03	4.36E-03	4.69E-02	1.05E-02
ATP2B4_1_multinomial_train1.2	3.99E-13	4.60E-02	1.55E-03	0.00E+00	1.07E-02	4.56E-03	4.95E-02	1.54E-02
ATP2B4_1_multinomial_train1.3	4.01E-03	3.69E-02	4.50E-03	3.12E-07	0.00E+00	9.11E-03	4.71E-02	5.48E-03
ATP2B4_0_multinomial_train1.2	1.28E-02	2.18E-02	1.83E-03	1.08E-02	3.73E-03	2.89E-02	3.72E-02	1.13E-42
ATP2B4_1_multinomial_train1.4	0.00E+00	4.74E-02	3.63E-03	0.00E+00	1.30E-02	3.37E-03	5.16E-02	1.71E-02
ATP2B4_0_multinomial_train1.3	1.38E-02	2.33E-02	5.19E-04	9.86E-03	6.20E-138	1.89E-02	3.98E-02	9.62E-03
ATP2B4_0_multinomial_train1.4	1.66E-03	3.21E-02	5.46E-03	1.02E-02	0.00E+00	1.41E-02	4.47E-02	1.73E-02
ATP2B4_0_multinomial_train1.5	1.76E-03	2.68E-02	6.43E-03	9.89E-03	3.17E-03	1.63E-02	4.34E-02	1.35E-02
ATP2B4_0_multinomial_train1.6	8.52E-03	2.96E-02	4.56E-03	1.03E-02	1.27E-148	1.37E-02	4.29E-02	2.00E-02
ATP2B4_1_multinomial_train1.5	1.92E-64	4.30E-02	3.36E-03	0.00E+00	9.34E-03	3.85E-03	4.53E-02	1.68E-02
ATP2B4_0_multinomial_train1.7	6.63E-67	2.71E-02	5.43E-03	1.09E-02	4.66E-03	2.26E-02	4.28E-02	2.00E-02
ATP2B4_1_multinomial_train1.6	0.00E+00	4.25E-02	5.53E-03	0.00E+00	9.25E-03	7.50E-03	5.19E-02	1.94E-02
ATP2B4_1_multinomial_train1.7	0.00E+00	4.28E-02	2.54E-03	2.58E-121	9.35E-03	4.86E-03	4.76E-02	1.25E-02
ATP2B4_1_multinomial_train1.8	7.82E-161	4.74E-02	7.30E-03	3.37E-03	0.00E+00	8.69E-03	5.28E-02	2.44E-02
ATP2B4_1_multinomial_train1.9	1.24E-05	4.42E-02	1.33E-03	0.00E+00	7.65E-03	7.72E-03	4.37E-02	1.74E-02
ATP2B4_1_multinomial_train1.10	1.80E-06	3.40E-02	3.90E-03	0.00E+00	2.41E-03	1.55E-02	3.93E-02	5.48E-03
ATP2B4_1_multinomial_train1.11	0.00E+00	4.70E-02	4.94E-03	2.27E-67	0.00E+00	8.66E-03	4.84E-02	1.39E-02
ATP2B4_1_multinomial_train1.12	0.00E+00	4.11E-02	5.45E-03	0.00E+00	5.59E-03	7.82E-03	5.40E-02	4.57E-03
ATP2B4_1_multinomial_train1.13	1.17E-40	4.64E-02	0.00E+00	0.00E+00	1.14E-02	9.21E-03	5.64E-02	1.92E-02
ATP2B4_0_multinomial_train1.8	1.38E-02	2.79E-02	5.37E-03	3.77E-03	1.95E-03	2.34E-02	4.04E-02	6.15E-03
ATP2B4_1_multinomial_train1.14	0.00E+00	4.60E-02	2.92E-03	1.10E-72	1.15E-02	6.65E-03	4.56E-02	2.57E-02
ATP2B4_1_multinomial_train1.15	6.92E-03	4.66E-02	4.08E-03	2.02E-103	6.23E-03	8.35E-03	5.03E-02	2.25E-02
ATP2B4_0_multinomial_train1.9	4.95E-03	3.10E-02	3.60E-03	8.16E-03	3.61E-03	1.22E-02	4.23E-02	2.23E-02
ATP2B4_0_multinomial_train1.10	1.16E-02	2.80E-02	0.00E+00	1.00E-02	0.00E+00	1.72E-02	4.37E-02	8.86E-03
ATP2B4_0_multinomial_train1.11	9.68E-03	2.53E-02	4.41E-03	1.02E-02	1.78E-124	1.83E-02	4.07E-02	5.17E-03
ATP2B4_1_multinomial_train1.16	0.00E+00	4.43E-02	3.78E-03	0.00E+00	8.93E-03	4.37E-03	5.20E-02	1.38E-02
ATP2B4_0_multinomial_train1.12	9.97E-03	2.80E-02	6.29E-03	1.04E-02	0.00E+00	1.58E-02	4.10E-02	1.24E-02
ATP2B4_0_multinomial_train1.13	8.57E-03	2.39E-02	5.74E-03	1.22E-02	0.00E+00	1.44E-02	3.88E-02	8.49E-03
ATP2B4_0_multinomial_train1.14	8.93E-03	3.99E-02	6.15E-03	3.18E-03	4.94E-94	8.52E-03	4.59E-02	1.15E-02
ATP2B4_0_multinomial_train1.15	1.32E-02	3.11E-02	1.15E-04	8.03E-03	2.94E-03	1.26E-02	4.75E-02	5.29E-03
ATP2B4_1_multinomial_train1.17	0.00E+00	4.82E-02	3.48E-03	2.15E-54	0.00E+00	7.78E-03	5.13E-02	1.38E-02
ATP2B4_1_multinomial_train1.18	0.00E+00	4.34E-02	1.70E-03	0.00E+00	1.10E-02	5.29E-03	4.55E-02	2.28E-02
ATP2B4_1_multinomial_train1.19	3.05E-04	3.46E-02	3.79E-03	3.10E-124	6.51E-03	9.06E-03	4.49E-02	1.83E-02
ATP2B4_1_multinomial_train1.20	0.00E+00	4.38E-02	1.56E-03	7.33E-03	5.13E-03	3.33E-03	4.85E-02	1.70E-02
ATP2B4_0_multinomial_train1.16	1.03E-02	2.33E-02	5.32E-03	1.22E-02	4.18E-03	2.36E-02	3.96E-02	1.02E-02
ATP2B4_1_multinomial_train1.21	1.25E-136	4.13E-02	2.19E-03	0.00E+00	1.59E-03	1.38E-02	4.37E-02	7.97E-03
ATP2B4_1_multinomial_train1.22	1.48E-02	4.45E-02	9.51E-04	0.00E+00	7.97E-03	1.02E-02	5.01E-02	1.53E-02
ATP2B4_0_multinomial_train1.17	2.78E-03	2.74E-02	4.17E-03	1.15E-02	1.04E-57	2.09E-02	4.27E-02	1.29E-02
ATP2B4_0_multinomial_train1.18	4.88E-03	3.47E-02	4.14E-03	2.55E-03	4.93E-04	1.50E-02	3.33E-02	2.07E-02
ATP2B4_1_multinomial_train1.23	0.00E+00	4.39E-02	3.92E-03	0.00E+00	1.17E-02	5.40E-03	3.80E-02	2.20E-02
ATP2B4_1_multinomial_train1.24	2.37E-03	4.29E-02	3.16E-03	7.82E-03	3.26E-86	6.27E-03	4.87E-02	1.59E-02
ATP2B4_0_multinomial_train1.19	5.88E-03	3.17E-02	5.62E-03	1.13E-02	2.21E-03	1.54E-02	4.27E-02	9.39E-03
ATP2B4_1_multinomial_train1.25	0.00E+00	3.99E-02	8.39E-03	0.00E+00	4.04E-24	7.19E-03	4.88E-02	4.72E-03
ATP2B4_0_multinomial_train1.20	3.50E-03	3.48E-02	4.18E-03	9.71E-03	1.60E-04	1.20E-02	4.29E-02	1.07E-02
ATP2B4_0_multinomial_train1.21	7.53E-03	3.64E-02	5.82E-03	6.48E-03	4.67E-03	8.18E-03	3.40E-02	1.14E-02
ATP2B4_0_multinomial_train1.22	1.50E-02	2.75E-02	4.56E-03	1.06E-02	3.42E-03	1.83E-02	4.18E-02	2.20E-02
ATP2B4_0_multinomial_train1.23	1.17E-02	2.94E-02	6.71E-03	8.73E-03	2.45E-79	1.65E-02	4.17E-02	1.36E-02
ATP2B4_0_multinomial_train1.24	1.69E-02	3.35E-02	2.41E-03	7.68E-03	0.00E+00	1.94E-02	4.50E-02	1.58E-02
ATP2B4_1_multinomial_train1.26	1.76E-03	4.13E-02	2.96E-51	0.00E+00	0.00E+00	6.62E-03	5.06E-02	7.61E-03
ATP2B4_0_multinomial_train1.25	6.17E-03	3.33E-02	3.39E-03	2.67E-62	3.88E-03	1.79E-02	4.59E-02	9.11E-03
ATP2B4_1_multinomial_train1.27	7.14E-03	4.77E-02	0.00E+00	0.00E+00	6.04E-03	1.26E-02	4.49E-02	2.00E-02
ATP2B4_0_multinomial_train1.26	9.48E-03	2.32E-02	1.28E-03	9.27E-03	0.00E+00	2.31E-02	3.85E-02	6.46E-03
ATP2B4_1_multinomial_train1.28	0.00E+00	4.50E-02	5.22E-03	0.00E+00	8.93E-03	6.55E-03	5.54E-02	1.08E-02
ATP2B4_0_multinomial_train1.27	8.27E-03	2.78E-02	3.45E-03	8.74E-03	1.31E-74	1.60E-02	4.15E-02	7.52E-03
ATP2B4_1_multinomial_train1.29	6.22E-43	3.92E-02	5.78E-03	0.00E+00	0.00E+00	1.11E-02	4.58E-02	1.38E-02
ATP2B4_0_multinomial_train1.28	7.98E-03	2.80E-02	4.72E-03	9.25E-03	8.74E-04	2.13E-02	4.07E-02	1.83E-02
ATP2B4_0_multinomial_train1.29	1.30E-02	2.98E-02	2.95E-03	9.72E-03	3.15E-03	1.76E-02	4.47E-02	1.36E-02
ATP2B4_0_multinomial_train1.30	9.12E-03	3.25E-02	4.45E-03	6.75E-03	2.84E-03	1.29E-02	3.73E-02	1.28E-02
ATP2B4_0_multinomial_train1.31	1.23E-02	1.86E-02	6.01E-03	1.17E-02	0.00E+00	2.09E-02	3.39E-02	0.00E+00
ATP2B4_1_multinomial_train1.30	7.25E-03	3.79E-02	5.76E-03	0.00E+00	9.49E-51	1.23E-02	4.88E-02	1.25E-02
ATP2B4_1_multinomial_train1.31	0.00E+00	5.03E-02	3.83E-03	0.00E+00	1.13E-02	2.98E-03	5.93E-02	1.79E-02
ATP2B4_1_multinomial_train1.32	4.65E-03	4.10E-02	2.47E-03	1.96E-125	3.42E-03	1.15E-02	5.14E-02	1.99E-02
ATP2B4_0_multinomial_train1.32	7.34E-03	3.05E-02	2.47E-03	7.94E-03	3.54E-99	1.38E-02	3.92E-02	1.09E-02
ATP2B4_0_multinomial_train1.33	1.08E-02	3.08E-02	3.77E-03	1.10E-02	4.79E-03	1.71E-02	4.79E-02	1.04E-02
ATP2B4_0_multinomial_train1.34	7.94E-03	3.28E-02	5.14E-03	9.94E-03	2.71E-62	1.46E-02	4.18E-02	1.36E-02
ATP2B4_0_multinomial_train1.35	1.88E-02	2.41E-02	9.61E-03	1.41E-02	0.00E+00	2.45E-02	3.88E-02	4.78E-03
ATP2B4_1_multinomial_train1.33	0.00E+00	3.26E-02	2.38E-03	1.96E-100	2.89E-03	1.52E-02	4.57E-02	4.86E-03
ATP2B4_1_multinomial_train1.34	4.83E-03	3.56E-02	3.23E-03	0.00E+00	6.68E-03	8.48E-03	4.80E-02	1.58E-02
ATP2B4_1_multinomial_train1.35	4.82E-126	4.23E-02	3.07E-03	3.22E-108	5.58E-03	2.89E-03	4.54E-02	1.99E-02
ATP2B4_1_multinomial_train1.36	0.00E+00	4.78E-02	8.32E-03	2.24E-04	4.76E-03	1.16E-02	5.55E-02	2.67E-02
ATP2B4_0_multinomial_train1.36	8.52E-03	2.57E-02	1.24E-03	9.21E-03	3.95E-03	2.33E-02	3.93E-02	1.52E-02
ATP2B4_0_multinomial_train1.37	9.78E-03	2.46E-02	6.17E-03	8.12E-03	0.00E+00	1.91E-02	3.87E-02	1.48E-02
ATP2B4_1_multinomial_train1.37	0.00E+00	5.16E-02	4.85E-03	0.00E+00	1.31E-02	1.44E-03	5.85E-02	2.91E-02
ATP2B4_1_multinomial_train1.38	0.00E+00	4.24E-02	6.21E-03	1.88E-124	0.00E+00	9.15E-03	5.09E-02	1.10E-02
ATP2B4_1_multinomial_train1.39	3.21E-125	4.06E-02	6.92E-03	0.00E+00	9.65E-03	8.04E-03	5.25E-02	1.99E-02
ATP2B4_1_multinomial_train1.40	1.07E-141	4.63E-02	0.00E+00	0.00E+00	1.25E-02	6.45E-03	4.96E-02	2.30E-02
ATP2B4_1_multinomial_train1.41	1.66E-03	4.18E-02	3.13E-03	3.67E-47	1.08E-02	3.85E-03	5.45E-02	2.09E-02
ATP2B4_1_multinomial_train1.42	0.00E+00	3.88E-02	3.09E-03	0.00E+00	5.34E-03	8.36E-03	4.30E-02	1.26E-02
ATP2B4_0_multinomial_train1.38	2.48E-03	2.85E-02	4.11E-03	8.94E-03	0.00E+00	1.01E-02	4.23E-02	1.49E-02
ATP2B4_0_multinomial_train1.39	6.94E-03	2.71E-02	5.09E-03	1.15E-02	2.45E-57	1.80E-02	4.00E-02	1.37E-02
ATP2B4_0_multinomial_train1.40	9.16E-04	3.09E-02	5.15E-03	9.79E-03	3.64E-03	1.72E-02	4.43E-02	1.45E-02
ATP2B4_1_multinomial_train1.43	0.00E+00	4.29E-02	4.72E-03	1.29E-84	9.71E-03	4.44E-03	4.91E-02	1.57E-02
ATP2B4_0_multinomial_train1.41	1.45E-02	3.77E-02	2.18E-03	6.72E-03	0.00E+00	1.82E-02	4.44E-02	1.42E-02
ATP2B4_0_multinomial_train1.42	7.43E-03	3.22E-02	2.07E-03	6.91E-03	2.52E-03	1.23E-02	4.04E-02	1.20E-02
ATP2B4_0_multinomial_train1.43	6.51E-03	3.05E-02	2.94E-03	1.03E-02	5.54E-160	1.63E-02	4.34E-02	1.24E-02
ATP2B4_0_multinomial_train1.44	1.09E-02	2.40E-02	8.25E-03	7.11E-03	0.00E+00	2.30E-02	3.68E-02	6.66E-03
ATP2B4_1_multinomial_train1.44	5.71E-64	4.13E-02	0.00E+00	0.00E+00	7.23E-03	9.03E-03	4.85E-02	1.08E-02
ATP2B4_0_multinomial_train1.45	9.54E-03	2.83E-02	7.31E-03	9.52E-03	1.63E-03	1.87E-02	4.03E-02	1.38E-02
ATP2B4_1_multinomial_train1.45	4.44E-03	3.47E-02	6.07E-03	0.00E+00	4.05E-03	1.52E-02	4.27E-02	1.66E-02
ATP2B4_0_multinomial_train1.46	1.87E-02	4.09E-02	3.93E-03	9.24E-03	0.00E+00	1.97E-02	5.00E-02	1.09E-02
ATP2B4_0_multinomial_train1.47	6.78E-03	2.47E-02	6.28E-03	1.03E-02	0.00E+00	1.93E-02	3.92E-02	1.75E-02
ATP2B4_0_multinomial_train1.48	9.22E-03	3.04E-02	4.05E-03	1.14E-02	1.45E-120	1.72E-02	4.44E-02	1.32E-02
ATP2B4_1_multinomial_train1.46	3.78E-03	3.89E-02	2.50E-03	6.20E-03	0.00E+00	1.17E-02	4.99E-02	6.14E-03
ATP2B4_1_multinomial_train1.47	0.00E+00	4.41E-02	4.32E-03	0.00E+00	2.68E-40	8.57E-03	5.29E-02	7.90E-03
ATP2B4_1_multinomial_train1.48	3.77E-09	3.68E-02	7.20E-03	1.19E-63	5.58E-03	9.25E-03	4.84E-02	1.73E-02
PMS1_0_multinomial_train1	0.00E+00	2.62E-02	2.79E-02	1.16E-02	1.05E-02	6.16E-02	5.19E-03	8.32E-02
MSH6_1_multinomial_train1	4.18E-148	6.41E-03	6.40E-02	5.96E-03	2.81E-03	7.35E-02	3.59E-03	4.71E-03
MSH6_0_multinomial_train1	0.00E+00	1.45E-03	6.12E-02	9.38E-03	1.10E-03	6.67E-02	4.40E-03	1.32E-02
MSH2_0_multinomial_train1	3.88E-07	5.32E-03	5.29E-02	1.86E-02	1.13E-81	5.92E-02	2.61E-14	1.67E-02
MSH6_0_multinomial_train1.1	0.00E+00	9.06E-04	6.19E-02	1.17E-02	1.70E-03	6.90E-02	4.56E-03	1.12E-02
MLH1_0_multinomial_train1	1.79E-78	0.00E+00	5.61E-02	1.92E-02	0.00E+00	6.65E-02	4.95E-03	1.11E-02
MSH6_1_multinomial_train1.1	0.00E+00	3.41E-03	6.16E-02	9.91E-03	3.01E-03	7.04E-02	3.98E-03	2.98E-03
MLH1_0_multinomial_train1.1	1.60E-64	0.00E+00	5.55E-02	1.54E-02	9.49E-36	6.39E-02	6.68E-03	9.33E-03
PMS1_0_multinomial_train1.1	0.00E+00	2.88E-02	2.56E-02	1.75E-02	7.43E-03	5.96E-02	2.20E-03	8.52E-02
PMS1_0_multinomial_train1.2	0.00E+00	3.04E-02	2.73E-02	2.37E-02	2.92E-03	6.22E-02	5.76E-04	8.38E-02
MSH6_1_multinomial_train1.2	2.01E-147	5.45E-03	5.95E-02	1.54E-02	1.55E-03	6.82E-02	2.13E-03	2.16E-03
MSH6_1_multinomial_train1.3	0.00E+00	0.00E+00	5.89E-02	1.35E-02	3.68E-03	6.83E-02	6.68E-03	2.90E-03
PMS1_0_multinomial_train1.3	0.00E+00	2.13E-02	2.67E-02	1.58E-02	1.06E-02	5.91E-02	1.18E-02	8.01E-02
PMS1_0_multinomial_train1.4	0.00E+00	3.12E-02	2.52E-02	2.01E-02	9.24E-03	6.26E-02	6.38E-03	8.94E-02
PMS2_0_multinomial_train1	3.02E-02	0.00E+00	8.74E-02	0.00E+00	4.43E-03	1.25E-01	1.47E-41	1.83E-02
MSH6_1_multinomial_train1.4	0.00E+00	5.51E-03	6.39E-02	8.04E-03	4.29E-03	7.31E-02	3.05E-03	5.75E-03
MSH6_0_multinomial_train1.2	0.00E+00	3.20E-07	6.21E-02	1.51E-02	8.73E-04	7.26E-02	3.12E-03	1.25E-02
PMS1_0_multinomial_train1.5	0.00E+00	2.87E-02	2.53E-02	1.48E-02	1.24E-02	6.02E-02	8.45E-03	8.55E-02
PMS1_0_multinomial_train1.6	0.00E+00	2.22E-02	2.45E-02	1.58E-02	1.18E-02	5.87E-02	1.77E-02	8.30E-02
PMS1_0_multinomial_train1.7	0.00E+00	3.19E-02	2.43E-02	2.05E-02	5.82E-03	6.17E-02	2.12E-03	9.03E-02
MSH6_1_multinomial_train1.5	0.00E+00	1.98E-03	6.09E-02	1.47E-02	2.10E-03	7.16E-02	2.85E-03	8.99E-03
MLH1_0_multinomial_train1.2	5.53E-20	0.00E+00	6.10E-02	9.98E-03	0.00E+00	6.69E-02	3.51E-03	7.52E-03
PMS1_0_multinomial_train1.8	0.00E+00	3.15E-02	2.72E-02	2.69E-02	0.00E+00	6.70E-02	3.22E-09	8.65E-02
PMS1_0_multinomial_train1.9	0.00E+00	2.55E-02	2.46E-02	1.28E-02	1.55E-02	6.22E-02	1.79E-02	8.39E-02
MLH1_0_multinomial_train1.3	2.07E-124	0.00E+00	5.60E-02	1.37E-02	0.00E+00	6.28E-02	7.55E-03	1.02E-02
MSH2_0_multinomial_train1.1	8.73E-41	2.68E-03	5.25E-02	2.30E-02	1.86E-141	6.17E-02	0.00E+00	1.50E-02
MSH6_1_multinomial_train1.6	0.00E+00	1.69E-03	6.17E-02	1.53E-02	1.42E-03	7.24E-02	1.75E-03	1.12E-02
MSH2_0_multinomial_train1.2	8.70E-17	3.96E-03	5.58E-02	1.70E-02	4.72E-04	6.26E-02	5.68E-04	1.35E-02
PMS1_0_multinomial_train1.10	0.00E+00	2.43E-02	2.74E-02	2.15E-02	4.52E-03	6.08E-02	7.97E-03	8.27E-02
MSH6_0_multinomial_train1.3	5.81E-140	1.46E-03	6.02E-02	1.54E-02	3.43E-16	6.96E-02	3.41E-03	1.20E-02
MLH1_0_multinomial_train1.4	9.25E-09	0.00E+00	5.99E-02	1.35E-02	0.00E+00	6.86E-02	4.13E-03	1.02E-02
MSH2_0_multinomial_train1.3	1.66E-107	1.89E-03	5.05E-02	2.44E-02	0.00E+00	5.98E-02	1.99E-69	1.58E-02
MSH6_1_multinomial_train1.7	1.22E-124	5.02E-03	6.08E-02	1.08E-02	2.52E-03	7.09E-02	3.47E-03	8.89E-03
MLH1_0_multinomial_train1.5	5.05E-11	0.00E+00	5.87E-02	1.09E-02	0.00E+00	6.70E-02	7.69E-03	1.06E-02
MLH1_0_multinomial_train1.6	3.00E-05	0.00E+00	5.29E-02	2.16E-02	0.00E+00	6.22E-02	5.05E-03	1.29E-02
MLH1_0_multinomial_train1.7	4.92E-54	0.00E+00	5.90E-02	1.11E-02	0.00E+00	6.59E-02	5.92E-03	6.63E-03
MSH6_1_multinomial_train1.8	0.00E+00	1.49E-03	6.23E-02	1.06E-02	4.02E-03	7.15E-02	2.94E-03	4.89E-03
PMS1_0_multinomial_train1.11	0.00E+00	2.88E-02	2.27E-02	1.45E-02	1.07E-02	6.34E-02	7.91E-03	8.80E-02
PMS1_0_multinomial_train1.12	0.00E+00	2.67E-02	2.41E-02	9.68E-03	1.48E-02	6.14E-02	1.65E-02	8.23E-02
MSH2_0_multinomial_train1.4	2.46E-04	5.43E-03	5.33E-02	2.35E-02	0.00E+00	6.18E-02	0.00E+00	1.70E-02
PMS2_0_multinomial_train1.1	2.47E-02	0.00E+00	8.71E-02	0.00E+00	5.85E-03	1.21E-01	7.05E-04	2.15E-02
MLH1_0_multinomial_train1.8	6.20E-56	0.00E+00	5.79E-02	1.40E-02	5.47E-07	6.53E-02	6.81E-03	8.27E-03
PMS1_0_multinomial_train1.13	0.00E+00	3.80E-02	2.14E-02	2.11E-02	7.20E-03	6.83E-02	1.87E-03	1.02E-01
MSH6_1_multinomial_train1.9	4.20E-46	4.30E-03	6.00E-02	8.95E-03	3.27E-03	6.94E-02	4.48E-03	2.70E-03
MSH2_0_multinomial_train1.5	9.38E-14	5.25E-03	5.30E-02	2.33E-02	1.10E-03	6.07E-02	1.55E-52	1.57E-02
MLH1_0_multinomial_train1.9	3.60E-98	0.00E+00	5.65E-02	1.92E-02	0.00E+00	6.83E-02	3.71E-03	1.32E-02
MSH6_0_multinomial_train1.4	0.00E+00	1.15E-20	6.59E-02	1.22E-65	1.38E-03	7.12E-02	5.64E-03	1.31E-02
PMS2_0_multinomial_train1.2	2.64E-02	0.00E+00	8.32E-02	0.00E+00	2.76E-03	1.16E-01	0.00E+00	1.89E-02
MLH1_0_multinomial_train1.10	2.22E-41	0.00E+00	5.58E-02	1.34E-02	3.18E-118	6.22E-02	6.72E-03	9.65E-03
MSH6_0_multinomial_train1.5	0.00E+00	4.01E-04	6.35E-02	4.94E-03	1.16E-03	6.84E-02	6.07E-03	1.29E-02
PMS2_0_multinomial_train1.3	2.82E-02	1.87E-03	8.81E-02	0.00E+00	4.85E-03	1.24E-01	0.00E+00	2.12E-02
MSH2_0_multinomial_train1.6	0.00E+00	3.71E-03	5.38E-02	2.38E-02	8.83E-04	6.27E-02	1.23E-08	1.55E-02
MSH2_0_multinomial_train1.7	6.51E-137	1.46E-03	5.14E-02	2.33E-02	5.09E-04	5.96E-02	1.67E-03	1.60E-02
MLH1_0_multinomial_train1.11	1.96E-57	0.00E+00	5.76E-02	1.17E-02	0.00E+00	6.36E-02	7.33E-03	9.38E-03
MSH6_1_multinomial_train1.10	0.00E+00	3.45E-22	6.24E-02	1.26E-02	1.81E-03	7.17E-02	2.39E-03	9.33E-03
PMS2_0_multinomial_train1.4	2.86E-02	1.31E-24	8.57E-02	0.00E+00	6.20E-03	1.19E-01	9.51E-04	2.17E-02
MSH6_1_multinomial_train1.11	0.00E+00	4.55E-03	5.93E-02	7.91E-03	3.78E-03	6.84E-02	4.55E-03	1.98E-03
MSH6_1_multinomial_train1.12	0.00E+00	6.31E-03	6.49E-02	3.10E-117	5.20E-03	7.02E-02	7.46E-03	5.78E-03
MSH6_0_multinomial_train1.6	1.15E-148	1.29E-80	6.48E-02	7.91E-03	1.84E-07	7.37E-02	3.01E-03	8.34E-03
MSH6_0_multinomial_train1.7	0.00E+00	1.01E-03	6.38E-02	5.94E-03	1.49E-03	6.71E-02	5.44E-03	9.97E-03
MSH2_0_multinomial_train1.8	5.70E-21	2.08E-03	5.14E-02	2.21E-02	9.67E-04	5.91E-02	1.40E-03	1.65E-02
MLH1_0_multinomial_train1.12	3.18E-50	0.00E+00	5.45E-02	1.73E-02	1.51E-151	6.15E-02	5.15E-03	9.25E-03
PMS1_0_multinomial_train1.14	0.00E+00	3.02E-02	2.65E-02	2.02E-02	5.96E-03	5.68E-02	3.04E-03	8.67E-02
MSH6_0_multinomial_train1.8	7.76E-150	7.74E-04	6.30E-02	6.02E-03	1.51E-03	6.84E-02	6.74E-03	1.07E-02
MSH6_0_multinomial_train1.9	0.00E+00	7.74E-15	6.32E-02	5.34E-03	6.15E-04	6.69E-02	7.48E-03	1.27E-02
MLH1_0_multinomial_train1.13	6.87E-36	0.00E+00	5.60E-02	1.39E-02	0.00E+00	6.55E-02	6.65E-03	0.00E+00
MSH2_0_multinomial_train1.9	9.21E-18	6.13E-03	5.28E-02	2.40E-02	1.44E-03	6.03E-02	2.56E-49	1.60E-02
MLH1_0_multinomial_train1.14	1.59E-04	0.00E+00	5.41E-02	1.91E-02	0.00E+00	6.39E-02	5.70E-03	1.08E-02
PMS2_0_multinomial_train1.5	2.82E-02	0.00E+00	8.59E-02	0.00E+00	5.15E-03	1.18E-01	0.00E+00	2.15E-02
PMS1_0_multinomial_train1.15	0.00E+00	3.19E-02	2.22E-02	2.38E-02	6.80E-03	6.77E-02	2.18E-03	9.66E-02
MLH1_0_multinomial_train1.15	1.24E-76	0.00E+00	5.70E-02	1.08E-02	5.52E-04	6.20E-02	7.48E-03	9.77E-03
MLH1_0_multinomial_train1.16	1.20E-142	0.00E+00	5.78E-02	1.47E-02	0.00E+00	6.82E-02	5.77E-03	1.01E-02
MSH2_0_multinomial_train1.10	4.67E-16	5.26E-03	5.16E-02	2.40E-02	1.65E-146	6.06E-02	0.00E+00	1.65E-02
