Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
ATP2B4_1_multinomial_train1.16	0.00E+00	8.97E-03	0.00E+00	6.09E-02	7.62E-02	1.33E-02
ATP2B4_0_multinomial_train1.12	6.49E-03	8.29E-03	9.36E-03	6.80E-02	7.70E-02	0.00E+00
ATP2B4_0_multinomial_train1.13	6.41E-03	5.79E-03	1.29E-02	7.08E-02	7.97E-02	0.00E+00
ATP2B4_0_multinomial_train1.14	5.28E-03	6.85E-03	4.63E-03	7.83E-02	8.34E-02	2.01E-100
ATP2B4_0_multinomial_train1.15	6.60E-03	8.77E-03	9.89E-03	7.60E-02	7.97E-02	8.79E-04
ATP2B4_1_multinomial_train1.17	0.00E+00	4.87E-03	0.00E+00	8.48E-02	8.62E-02	1.66E-67
ATP2B4_1_multinomial_train1.18	0.00E+00	7.61E-03	0.00E+00	6.18E-02	8.04E-02	1.62E-02
ATP2B4_1_multinomial_train1.19	4.66E-03	9.78E-03	4.31E-157	5.03E-02	7.19E-02	1.38E-02
ATP2B4_1_multinomial_train1.20	0.00E+00	6.47E-03	6.04E-03	7.45E-02	8.35E-02	5.49E-03
ATP2B4_0_multinomial_train1.16	7.75E-03	7.92E-03	1.31E-02	7.25E-02	7.93E-02	2.41E-03
ATP2B4_1_multinomial_train1.21	7.55E-71	7.17E-03	0.00E+00	7.54E-02	8.34E-02	4.00E-03
ATP2B4_1_multinomial_train1.22	8.06E-03	9.64E-03	0.00E+00	6.86E-02	8.42E-02	9.48E-03
ATP2B4_0_multinomial_train1.17	3.35E-03	5.54E-03	1.31E-02	7.54E-02	8.19E-02	5.83E-33
ATP2B4_0_multinomial_train1.18	7.62E-03	1.29E-02	5.48E-03	5.27E-02	6.96E-02	8.60E-03
ATP2B4_1_multinomial_train1.23	0.00E+00	1.08E-02	0.00E+00	4.74E-02	7.34E-02	2.16E-02
ATP2B4_1_multinomial_train1.24	1.56E-23	6.48E-03	3.99E-03	7.96E-02	8.38E-02	4.07E-72
ATP2B4_0_multinomial_train1.19	2.52E-03	5.29E-03	7.64E-03	6.67E-02	7.99E-02	4.72E-03
ATP2B4_1_multinomial_train1.25	9.43E-138	4.97E-03	0.00E+00	7.92E-02	8.07E-02	1.53E-97
ATP2B4_0_multinomial_train1.20	2.83E-03	6.27E-03	7.14E-03	7.33E-02	8.11E-02	1.25E-03
ATP2B4_0_multinomial_train1.21	8.31E-03	1.00E-02	9.71E-03	4.32E-02	6.91E-02	1.64E-02
ATP2B4_0_multinomial_train1.22	8.92E-03	1.01E-02	9.34E-03	6.45E-02	7.61E-02	4.34E-03
ATP2B4_0_multinomial_train1.23	7.77E-03	9.84E-03	8.95E-03	6.91E-02	7.76E-02	3.20E-114
ATP2B4_0_multinomial_train1.24	1.25E-02	1.50E-02	1.12E-02	7.47E-02	8.33E-02	0.00E+00
ATP2B4_1_multinomial_train1.26	2.08E-88	5.73E-03	0.00E+00	8.75E-02	8.91E-02	0.00E+00
ATP2B4_0_multinomial_train1.25	4.72E-03	6.11E-03	2.55E-124	7.89E-02	8.34E-02	1.97E-03
ATP2B4_1_multinomial_train1.27	6.33E-03	9.19E-03	0.00E+00	6.67E-02	8.27E-02	1.08E-02
ATP2B4_0_multinomial_train1.26	6.53E-03	3.26E-03	1.43E-02	7.37E-02	8.27E-02	3.97E-123
ATP2B4_1_multinomial_train1.28	0.00E+00	5.92E-03	0.00E+00	7.97E-02	8.57E-02	3.90E-03
ATP2B4_0_multinomial_train1.27	4.83E-03	7.82E-03	1.16E-02	6.98E-02	7.89E-02	0.00E+00
ATP2B4_1_multinomial_train1.29	4.84E-73	7.84E-03	0.00E+00	7.41E-02	7.58E-02	2.34E-126
ATP2B4_0_multinomial_train1.28	7.25E-03	1.39E-02	1.01E-02	6.79E-02	7.64E-02	1.96E-50
ATP2B4_0_multinomial_train1.29	1.04E-02	1.18E-02	1.03E-02	7.04E-02	8.05E-02	3.00E-03
ATP2B4_0_multinomial_train1.30	8.30E-03	9.87E-03	6.15E-03	5.27E-02	7.23E-02	1.02E-02
ATP2B4_0_multinomial_train1.31	6.18E-03	8.24E-03	1.61E-02	7.61E-02	8.19E-02	0.00E+00
ATP2B4_1_multinomial_train1.30	3.95E-03	6.92E-03	0.00E+00	8.04E-02	8.27E-02	7.06E-26
ATP2B4_1_multinomial_train1.31	0.00E+00	5.09E-03	0.00E+00	8.38E-02	9.27E-02	6.21E-03
ATP2B4_1_multinomial_train1.32	2.82E-03	5.65E-03	0.00E+00	8.41E-02	8.68E-02	6.89E-04
ATP2B4_0_multinomial_train1.32	7.27E-03	6.38E-03	8.15E-03	6.75E-02	7.65E-02	4.91E-54
ATP2B4_0_multinomial_train1.33	8.36E-03	1.20E-02	1.03E-02	8.51E-02	8.53E-02	3.89E-03
ATP2B4_0_multinomial_train1.34	7.18E-03	8.68E-03	8.52E-03	7.03E-02	7.86E-02	2.59E-66
ATP2B4_0_multinomial_train1.35	1.26E-02	1.56E-02	1.35E-02	7.17E-02	8.03E-02	0.00E+00
ATP2B4_1_multinomial_train1.33	2.19E-64	2.42E-03	3.77E-98	7.55E-02	7.47E-02	1.19E-03
ATP2B4_1_multinomial_train1.34	2.42E-03	8.58E-03	0.00E+00	6.76E-02	7.91E-02	5.91E-03
ATP2B4_1_multinomial_train1.35	0.00E+00	1.06E-02	0.00E+00	6.32E-02	7.68E-02	9.13E-03
ATP2B4_1_multinomial_train1.36	0.00E+00	7.83E-03	1.01E-140	8.01E-02	8.48E-02	3.16E-03
ATP2B4_0_multinomial_train1.36	5.09E-03	5.18E-03	1.02E-02	6.72E-02	7.47E-02	3.11E-03
ATP2B4_0_multinomial_train1.37	8.24E-03	9.71E-03	1.08E-02	7.37E-02	8.23E-02	0.00E+00
ATP2B4_1_multinomial_train1.37	0.00E+00	1.27E-02	0.00E+00	6.02E-02	8.54E-02	2.14E-02
ATP2B4_1_multinomial_train1.38	0.00E+00	7.43E-03	0.00E+00	8.25E-02	8.36E-02	0.00E+00
ATP2B4_1_multinomial_train1.39	4.25E-142	9.24E-03	0.00E+00	6.98E-02	8.37E-02	8.46E-03
ATP2B4_1_multinomial_train1.40	0.00E+00	6.52E-03	0.00E+00	6.00E-02	8.07E-02	1.84E-02
ATP2B4_1_multinomial_train1.41	5.90E-87	8.24E-03	0.00E+00	6.92E-02	8.39E-02	9.37E-03
ATP2B4_1_multinomial_train1.42	0.00E+00	8.75E-03	0.00E+00	5.73E-02	7.52E-02	1.30E-02
ATP2B4_0_multinomial_train1.38	1.75E-03	5.85E-03	1.14E-02	7.57E-02	8.11E-02	0.00E+00
ATP2B4_0_multinomial_train1.39	5.37E-03	7.88E-03	9.57E-03	6.73E-02	7.59E-02	6.42E-136
ATP2B4_0_multinomial_train1.40	2.38E-03	8.60E-03	9.17E-03	7.23E-02	8.16E-02	2.63E-03
ATP2B4_1_multinomial_train1.43	0.00E+00	8.36E-03	0.00E+00	6.62E-02	8.30E-02	1.20E-02
ATP2B4_0_multinomial_train1.41	1.07E-02	1.12E-02	7.07E-03	6.74E-02	7.57E-02	0.00E+00
ATP2B4_0_multinomial_train1.42	5.99E-03	6.25E-03	7.60E-03	6.13E-02	7.73E-02	6.46E-03
ATP2B4_0_multinomial_train1.43	5.26E-03	5.01E-03	1.17E-02	7.30E-02	8.19E-02	0.00E+00
ATP2B4_0_multinomial_train1.44	7.76E-03	1.17E-02	1.13E-02	6.90E-02	7.81E-02	0.00E+00
ATP2B4_1_multinomial_train1.44	4.98E-79	3.86E-03	0.00E+00	7.21E-02	8.25E-02	6.59E-03
ATP2B4_0_multinomial_train1.45	9.00E-03	1.18E-02	8.00E-03	6.51E-02	7.39E-02	1.03E-03
ATP2B4_1_multinomial_train1.45	5.24E-03	1.22E-02	0.00E+00	6.59E-02	7.79E-02	6.90E-03
ATP2B4_0_multinomial_train1.46	1.10E-02	1.08E-02	1.04E-02	8.18E-02	9.00E-02	0.00E+00
ATP2B4_0_multinomial_train1.47	6.95E-03	8.55E-03	1.46E-02	7.46E-02	8.30E-02	7.31E-105
ATP2B4_0_multinomial_train1.48	7.64E-03	1.01E-02	1.30E-02	7.76E-02	8.63E-02	8.22E-101
ATP2B4_1_multinomial_train1.46	3.02E-03	2.86E-03	1.89E-03	8.59E-02	8.65E-02	0.00E+00
ATP2B4_1_multinomial_train1.47	0.00E+00	2.69E-03	0.00E+00	8.68E-02	8.70E-02	6.88E-41
ATP2B4_1_multinomial_train1.48	2.06E-03	9.20E-03	4.73E-80	6.25E-02	7.80E-02	9.71E-03
PMS1_0_multinomial_train1	5.54E-141	6.75E-02	4.47E-123	3.44E-02	7.37E-02	2.16E-02
MSH6_1_multinomial_train1	0.00E+00	5.71E-02	6.06E-03	1.02E-02	6.49E-02	2.20E-03
MSH6_0_multinomial_train1	0.00E+00	6.47E-02	1.08E-02	6.24E-04	6.75E-02	1.74E-03
MSH2_0_multinomial_train1	2.17E-100	6.57E-02	1.33E-02	0.00E+00	6.87E-02	4.22E-111
MSH6_0_multinomial_train1.1	0.00E+00	6.18E-02	1.33E-02	1.89E-03	6.69E-02	1.38E-03
MLH1_0_multinomial_train1	0.00E+00	6.42E-02	1.98E-02	1.32E-03	7.16E-02	0.00E+00
MSH6_1_multinomial_train1.1	0.00E+00	6.18E-02	1.07E-02	6.42E-03	6.86E-02	3.58E-03
MLH1_0_multinomial_train1.1	0.00E+00	6.83E-02	2.03E-02	5.23E-03	7.38E-02	1.47E-03
PMS1_0_multinomial_train1.1	2.56E-48	8.05E-02	8.19E-04	3.50E-02	7.35E-02	2.13E-02
PMS1_0_multinomial_train1.2	4.51E-69	7.54E-02	8.60E-03	4.27E-02	7.35E-02	1.70E-02
MSH6_1_multinomial_train1.2	0.00E+00	6.41E-02	1.53E-02	2.89E-03	7.04E-02	1.90E-03
MSH6_1_multinomial_train1.3	0.00E+00	6.35E-02	1.59E-02	3.77E-03	6.99E-02	1.87E-03
PMS1_0_multinomial_train1.3	0.00E+00	6.43E-02	7.49E-05	3.37E-02	7.26E-02	2.05E-02
PMS1_0_multinomial_train1.4	5.14E-114	7.70E-02	3.52E-03	4.03E-02	7.51E-02	2.12E-02
PMS2_0_multinomial_train1	2.06E-02	9.94E-03	0.00E+00	6.56E-03	1.80E-02	2.28E-03
MSH6_1_multinomial_train1.4	0.00E+00	5.77E-02	9.26E-03	7.43E-03	6.55E-02	3.66E-03
MSH6_0_multinomial_train1.2	0.00E+00	6.08E-02	1.55E-02	2.32E-03	6.64E-02	1.13E-03
PMS1_0_multinomial_train1.5	0.00E+00	8.06E-02	2.27E-42	3.55E-02	7.19E-02	2.10E-02
PMS1_0_multinomial_train1.6	0.00E+00	7.67E-02	2.43E-30	3.63E-02	7.80E-02	2.15E-02
PMS1_0_multinomial_train1.7	0.00E+00	7.59E-02	3.39E-03	3.97E-02	7.82E-02	2.12E-02
MSH6_1_multinomial_train1.5	0.00E+00	5.89E-02	1.56E-02	6.81E-03	6.66E-02	4.46E-03
MLH1_0_multinomial_train1.2	0.00E+00	7.29E-02	1.24E-02	6.84E-04	7.55E-02	0.00E+00
PMS1_0_multinomial_train1.8	0.00E+00	7.62E-02	1.22E-02	4.54E-02	7.80E-02	1.40E-02
PMS1_0_multinomial_train1.9	0.00E+00	7.70E-02	1.37E-111	3.57E-02	7.28E-02	2.10E-02
MLH1_0_multinomial_train1.3	0.00E+00	7.15E-02	1.80E-02	2.75E-03	7.47E-02	6.72E-156
MSH2_0_multinomial_train1.1	7.14E-137	6.52E-02	1.51E-02	1.62E-148	7.20E-02	1.23E-113
MSH6_1_multinomial_train1.6	0.00E+00	6.08E-02	1.58E-02	3.65E-03	6.81E-02	1.85E-03
MSH2_0_multinomial_train1.2	0.00E+00	6.59E-02	1.37E-02	1.17E-93	6.94E-02	8.69E-04
PMS1_0_multinomial_train1.10	6.31E-151	7.00E-02	7.36E-03	3.99E-02	8.12E-02	2.14E-02
MSH6_0_multinomial_train1.3	0.00E+00	6.15E-02	1.33E-02	1.50E-03	6.72E-02	5.64E-04
MLH1_0_multinomial_train1.4	0.00E+00	6.93E-02	1.61E-02	1.30E-03	7.28E-02	0.00E+00
MSH2_0_multinomial_train1.3	0.00E+00	6.69E-02	1.68E-02	0.00E+00	7.39E-02	0.00E+00
MSH6_1_multinomial_train1.7	3.53E-145	5.77E-02	1.10E-02	6.68E-03	6.50E-02	1.36E-03
MLH1_0_multinomial_train1.5	0.00E+00	6.77E-02	1.50E-02	3.74E-03	7.15E-02	2.97E-04
MLH1_0_multinomial_train1.6	0.00E+00	6.81E-02	1.93E-02	1.75E-03	7.45E-02	0.00E+00
MLH1_0_multinomial_train1.7	0.00E+00	7.04E-02	1.64E-02	3.01E-03	7.43E-02	2.70E-04
MSH6_1_multinomial_train1.8	0.00E+00	5.93E-02	1.05E-02	4.13E-03	6.65E-02	3.31E-03
PMS1_0_multinomial_train1.11	0.00E+00	8.50E-02	7.15E-54	3.66E-02	7.96E-02	2.24E-02
PMS1_0_multinomial_train1.12	0.00E+00	8.11E-02	0.00E+00	3.64E-02	7.19E-02	2.01E-02
MSH2_0_multinomial_train1.4	7.18E-116	6.68E-02	1.60E-02	0.00E+00	7.13E-02	0.00E+00
PMS2_0_multinomial_train1.1	1.77E-02	9.73E-03	0.00E+00	6.85E-03	1.69E-02	1.73E-03
MLH1_0_multinomial_train1.8	0.00E+00	7.11E-02	2.00E-02	3.76E-03	7.56E-02	6.28E-04
PMS1_0_multinomial_train1.13	0.00E+00	1.05E-01	2.81E-03	4.58E-02	8.75E-02	2.44E-02
MSH6_1_multinomial_train1.9	4.27E-05	5.87E-02	9.64E-03	6.33E-03	6.57E-02	2.14E-03
MSH2_0_multinomial_train1.5	0.00E+00	6.76E-02	1.62E-02	0.00E+00	7.20E-02	1.30E-88
MLH1_0_multinomial_train1.9	0.00E+00	6.26E-02	1.64E-02	2.11E-03	7.01E-02	0.00E+00
MSH6_0_multinomial_train1.4	0.00E+00	5.85E-02	1.50E-03	2.57E-04	6.17E-02	1.94E-03
PMS2_0_multinomial_train1.2	1.87E-02	6.48E-03	0.00E+00	7.88E-03	1.83E-02	1.16E-03
MLH1_0_multinomial_train1.10	0.00E+00	7.27E-02	1.74E-02	2.88E-03	7.55E-02	1.94E-04
MSH6_0_multinomial_train1.5	0.00E+00	6.22E-02	7.38E-03	7.13E-04	6.49E-02	2.15E-03
PMS2_0_multinomial_train1.3	1.98E-02	9.84E-03	0.00E+00	8.98E-03	1.73E-02	2.60E-03
MSH2_0_multinomial_train1.6	0.00E+00	6.50E-02	1.65E-02	0.00E+00	7.18E-02	0.00E+00
MSH2_0_multinomial_train1.7	0.00E+00	6.96E-02	1.63E-02	9.37E-04	7.59E-02	1.83E-109
MLH1_0_multinomial_train1.11	0.00E+00	7.25E-02	1.64E-02	2.55E-03	7.51E-02	0.00E+00
MSH6_1_multinomial_train1.10	0.00E+00	6.07E-02	1.32E-02	3.65E-03	6.71E-02	2.89E-03
PMS2_0_multinomial_train1.4	2.00E-02	7.45E-03	0.00E+00	8.75E-03	1.82E-02	2.19E-03
MSH6_1_multinomial_train1.11	0.00E+00	5.86E-02	8.80E-03	7.05E-03	6.54E-02	3.19E-03
MSH6_1_multinomial_train1.12	0.00E+00	5.92E-02	5.60E-45	9.62E-03	6.61E-02	1.63E-03
MSH6_0_multinomial_train1.6	0.00E+00	6.12E-02	9.25E-03	1.64E-03	6.58E-02	4.19E-04
MSH6_0_multinomial_train1.7	0.00E+00	6.53E-02	7.58E-03	1.37E-03	6.89E-02	1.35E-03
MSH2_0_multinomial_train1.8	8.40E-112	6.43E-02	1.50E-02	4.40E-70	7.08E-02	5.68E-04
MLH1_0_multinomial_train1.12	0.00E+00	7.47E-02	2.14E-02	4.76E-03	7.85E-02	9.23E-04
PMS1_0_multinomial_train1.14	9.59E-118	8.10E-02	3.28E-03	3.74E-02	7.67E-02	2.10E-02
MSH6_0_multinomial_train1.8	0.00E+00	6.18E-02	8.04E-03	2.33E-03	6.58E-02	1.46E-03
MSH6_0_multinomial_train1.9	0.00E+00	6.26E-02	8.57E-03	2.77E-03	6.61E-02	5.91E-04
MLH1_0_multinomial_train1.13	0.00E+00	6.71E-02	2.07E-02	2.88E-03	7.27E-02	0.00E+00
MSH2_0_multinomial_train1.9	0.00E+00	6.91E-02	1.61E-02	0.00E+00	7.31E-02	5.24E-04
MLH1_0_multinomial_train1.14	0.00E+00	6.65E-02	1.99E-02	1.67E-03	7.28E-02	0.00E+00
PMS2_0_multinomial_train1.5	1.99E-02	8.13E-03	0.00E+00	6.37E-03	1.77E-02	1.57E-03
PMS1_0_multinomial_train1.15	0.00E+00	8.32E-02	6.71E-03	4.32E-02	8.70E-02	2.27E-02
MLH1_0_multinomial_train1.15	0.00E+00	7.23E-02	1.52E-02	3.03E-03	7.47E-02	5.25E-04
MLH1_0_multinomial_train1.16	0.00E+00	6.72E-02	1.81E-02	3.35E-03	7.18E-02	0.00E+00
MSH2_0_multinomial_train1.10	1.17E-123	6.51E-02	1.49E-02	0.00E+00	7.06E-02	0.00E+00
MSH6_0_multinomial_train1.10	0.00E+00	6.31E-02	1.41E-02	2.57E-03	6.73E-02	1.60E-03
MSH6_0_multinomial_train1.11	0.00E+00	6.22E-02	1.27E-02	2.52E-03	6.70E-02	1.07E-03
PMS1_0_multinomial_train1.16	0.00E+00	7.72E-02	4.94E-03	4.01E-02	7.19E-02	1.98E-02
PMS2_0_multinomial_train1.6	1.89E-02	8.40E-03	0.00E+00	9.28E-03	1.55E-02	3.80E-04
PMS1_0_multinomial_train1.17	0.00E+00	6.91E-02	4.15E-05	3.38E-02	6.74E-02	1.96E-02
MSH6_1_multinomial_train1.13	0.00E+00	6.14E-02	1.45E-02	5.57E-03	6.87E-02	3.24E-03
MLH1_0_multinomial_train1.17	0.00E+00	6.65E-02	1.47E-02	3.51E-03	7.05E-02	4.03E-04
PMS1_0_multinomial_train1.18	0.00E+00	8.71E-02	1.88E-14	4.17E-02	8.02E-02	2.25E-02
PMS1_0_multinomial_train1.19	2.41E-77	6.82E-02	7.45E-03	4.42E-02	7.81E-02	1.85E-02
PMS2_0_multinomial_train1.7	2.02E-02	8.56E-03	0.00E+00	8.94E-03	1.74E-02	1.55E-03
MLH1_0_multinomial_train1.18	0.00E+00	6.96E-02	1.76E-02	3.17E-03	7.35E-02	2.68E-04
PMS1_0_multinomial_train1.20	0.00E+00	6.98E-02	0.00E+00	3.09E-02	6.85E-02	1.81E-02
MSH6_0_multinomial_train1.12	0.00E+00	6.05E-02	1.16E-02	3.64E-03	6.54E-02	1.51E-03
PMS1_0_multinomial_train1.21	0.00E+00	7.39E-02	3.03E-03	4.01E-02	7.47E-02	2.13E-02
MSH6_0_multinomial_train1.13	0.00E+00	6.51E-02	1.06E-02	2.99E-04	6.76E-02	1.72E-03
MSH2_0_multinomial_train1.11	0.00E+00	6.72E-02	1.19E-02	3.90E-18	6.95E-02	2.26E-03
MSH6_0_multinomial_train1.14	0.00E+00	6.02E-02	1.38E-02	2.69E-03	6.62E-02	1.42E-03
MSH2_0_multinomial_train1.12	0.00E+00	6.78E-02	1.89E-02	0.00E+00	7.50E-02	0.00E+00
PMS2_0_multinomial_train1.8	1.94E-02	9.02E-03	0.00E+00	9.66E-03	1.55E-02	1.14E-03
MSH2_0_multinomial_train1.13	0.00E+00	6.57E-02	1.65E-02	0.00E+00	7.03E-02	1.44E-52
PMS1_0_multinomial_train1.22	0.00E+00	7.75E-02	4.87E-04	3.58E-02	7.82E-02	2.24E-02
OGG1_1_real_train2	5.51E-104	1.20E-03	3.70E-03	2.70E-03	4.82E-02	4.49E-02
RNF168_1_real_train2	2.91E-03	1.59E-03	0.00E+00	4.91E-03	1.73E-03	1.37E-03
UNG_1_real_train2	1.55E-72	4.21E-03	5.57E-03	4.68E-04	1.07E-02	3.91E-03
ATP2B4_2_real_train2	1.16E-14	2.25E-03	0.00E+00	8.13E-02	8.13E-02	9.63E-04
ATP2B4_3_real_train2	2.43E-03	2.41E-03	9.36E-03	7.69E-02	7.30E-02	5.64E-03
MLH1_1_real_train2	4.02E-03	5.92E-02	1.40E-02	8.21E-04	6.58E-02	0.00E+00
MSH6_2_real_train2	0.00E+00	5.79E-02	1.05E-02	5.36E-03	6.31E-02	2.10E-03
MSH6_3_real_train2	0.00E+00	5.69E-02	1.19E-02	1.07E-03	6.35E-02	8.11E-04
PMS1_1_real_train2	0.00E+00	7.84E-02	2.52E-50	3.89E-02	6.63E-02	1.95E-02
PMS2_1_real_train2	2.38E-02	1.51E-02	0.00E+00	5.86E-03	1.52E-02	0.00E+00
OGG1_1_multinomial_train2	9.54E-114	1.16E-03	2.66E-03	4.64E-29	4.95E-02	4.51E-02
UNG_1_multinomial_train2	0.00E+00	8.50E-03	5.61E-03	2.72E-03	1.47E-02	4.68E-03
UNG_1_multinomial_train2.1	3.32E-139	3.59E-03	7.51E-03	2.73E-03	1.05E-02	2.75E-03
OGG1_1_multinomial_train2.1	0.00E+00	0.00E+00	7.64E-03	1.17E-02	4.69E-02	4.70E-02
UNG_1_multinomial_train2.2	1.04E-03	4.15E-03	5.17E-03	3.78E-72	1.08E-02	5.29E-03
UNG_1_multinomial_train2.3	8.88E-04	3.93E-03	5.32E-03	3.23E-03	9.82E-03	5.54E-03
UNG_1_multinomial_train2.4	2.35E-158	3.01E-03	5.90E-03	0.00E+00	1.34E-02	7.79E-03
UNG_1_multinomial_train2.5	5.41E-30	2.77E-03	3.71E-03	1.16E-84	5.67E-03	2.64E-03
UNG_1_multinomial_train2.6	0.00E+00	6.11E-03	5.51E-03	2.54E-03	1.20E-02	4.11E-03
UNG_1_multinomial_train2.7	0.00E+00	1.21E-02	8.74E-03	0.00E+00	1.85E-02	1.03E-03
UNG_1_multinomial_train2.8	0.00E+00	4.99E-03	5.60E-03	0.00E+00	1.11E-02	4.85E-03
OGG1_1_multinomial_train2.2	5.08E-101	2.32E-03	3.14E-03	1.79E-49	5.12E-02	4.58E-02
OGG1_1_multinomial_train2.3	9.83E-143	0.00E+00	3.92E-03	3.01E-03	5.04E-02	4.64E-02
UNG_1_multinomial_train2.9	2.11E-67	2.36E-03	5.05E-03	1.19E-10	8.49E-03	5.35E-03
OGG1_1_multinomial_train2.4	1.38E-109	0.00E+00	3.34E-03	1.64E-03	5.00E-02	4.58E-02
OGG1_1_multinomial_train2.5	9.84E-37	9.60E-04	2.96E-03	5.21E-41	4.95E-02	4.55E-02
OGG1_1_multinomial_train2.6	1.27E-23	2.35E-03	3.73E-03	6.90E-25	4.46E-02	4.17E-02
OGG1_1_multinomial_train2.7	1.81E-03	2.52E-03	4.78E-03	3.89E-03	4.83E-02	4.56E-02
OGG1_1_multinomial_train2.8	1.08E-03	2.25E-03	4.54E-03	4.50E-03	4.52E-02	4.30E-02
UNG_1_multinomial_train2.10	0.00E+00	5.24E-03	7.87E-03	0.00E+00	7.17E-03	0.00E+00
OGG1_1_multinomial_train2.9	7.06E-04	1.55E-03	4.24E-03	0.00E+00	5.32E-02	4.51E-02
UNG_1_multinomial_train2.11	1.28E-03	3.16E-03	5.91E-03	1.03E-96	9.84E-03	2.82E-03
UNG_1_multinomial_train2.12	1.31E-03	3.50E-03	5.12E-03	8.63E-04	9.03E-03	4.38E-03
OGG1_1_multinomial_train2.10	0.00E+00	0.00E+00	7.53E-03	1.38E-02	4.29E-02	4.32E-02
OGG1_1_multinomial_train2.11	1.62E-94	4.46E-50	3.21E-03	4.32E-04	4.89E-02	4.49E-02
UNG_1_multinomial_train2.13	8.50E-123	5.66E-03	5.38E-03	4.59E-04	1.12E-02	4.03E-03
UNG_1_multinomial_train2.14	8.49E-17	4.29E-03	6.05E-03	2.32E-97	1.12E-02	3.57E-03
UNG_1_multinomial_train2.15	0.00E+00	4.94E-03	5.77E-03	7.94E-94	1.07E-02	3.08E-03
UNG_1_multinomial_train2.16	4.39E-162	9.21E-03	7.64E-03	1.07E-02	1.54E-02	7.76E-03
OGG1_1_multinomial_train2.12	0.00E+00	9.25E-04	6.02E-03	1.00E-02	4.58E-02	4.47E-02
UNG_1_multinomial_train2.17	0.00E+00	6.53E-03	6.99E-03	1.84E-03	1.32E-02	4.07E-03
OGG1_1_multinomial_train2.13	2.33E-03	1.44E-03	6.22E-03	8.30E-118	5.63E-02	4.64E-02
UNG_1_multinomial_train2.18	1.63E-96	4.64E-03	7.00E-03	6.23E-04	1.15E-02	2.74E-03
OGG1_1_multinomial_train2.14	3.54E-152	0.00E+00	3.39E-03	3.85E-32	5.14E-02	4.70E-02
UNG_1_multinomial_train2.19	0.00E+00	5.15E-03	5.97E-03	1.33E-03	1.08E-02	3.93E-03
UNG_1_multinomial_train2.20	0.00E+00	5.22E-03	6.17E-03	2.22E-03	1.24E-02	4.30E-03
OGG1_1_multinomial_train2.15	0.00E+00	1.90E-03	7.21E-03	1.11E-02	4.64E-02	4.62E-02
UNG_1_multinomial_train2.21	2.73E-50	2.53E-03	8.50E-03	0.00E+00	9.12E-03	0.00E+00
UNG_1_multinomial_train2.22	5.49E-146	9.51E-03	7.41E-03	6.45E-03	1.61E-02	5.47E-03
OGG1_1_multinomial_train2.16	1.46E-117	1.29E-03	2.95E-03	1.10E-95	4.84E-02	4.37E-02
OGG1_1_multinomial_train2.17	6.53E-04	1.53E-03	3.80E-03	2.29E-03	4.88E-02	4.51E-02
UNG_1_multinomial_train2.23	1.22E-61	1.71E-03	5.21E-03	3.72E-03	6.77E-03	1.83E-03
OGG1_1_multinomial_train2.18	2.65E-119	0.00E+00	3.01E-03	1.75E-03	4.84E-02	4.50E-02
UNG_1_multinomial_train2.24	2.18E-55	5.09E-03	4.80E-03	1.91E-36	1.07E-02	4.83E-03
UNG_1_multinomial_train2.25	0.00E+00	6.01E-03	9.00E-03	1.18E-02	1.57E-02	6.05E-03
UNG_1_multinomial_train2.26	2.74E-04	3.71E-03	5.24E-03	2.10E-31	8.72E-03	3.41E-03
UNG_1_multinomial_train2.27	0.00E+00	0.00E+00	4.91E-03	7.11E-03	6.37E-03	4.41E-03
UNG_1_multinomial_train2.28	6.34E-117	3.58E-03	6.27E-03	9.09E-03	6.83E-03	6.79E-03
OGG1_1_multinomial_train2.19	5.75E-141	0.00E+00	1.07E-02	2.17E-02	4.00E-02	4.38E-02
UNG_1_multinomial_train2.29	3.78E-17	5.36E-03	6.59E-03	5.94E-03	1.19E-02	5.34E-03
OGG1_1_multinomial_train2.20	0.00E+00	1.29E-03	7.82E-03	9.65E-03	4.53E-02	4.57E-02
UNG_1_multinomial_train2.30	1.27E-03	3.28E-03	3.99E-03	2.93E-55	6.89E-03	2.64E-03
UNG_1_multinomial_train2.31	0.00E+00	5.01E-03	8.93E-03	0.00E+00	1.21E-02	0.00E+00
UNG_1_multinomial_train2.32	3.11E-12	5.12E-03	7.17E-03	1.05E-44	1.15E-02	3.04E-03
UNG_1_multinomial_train2.33	8.82E-92	7.50E-03	6.46E-03	7.72E-03	1.34E-02	4.95E-03
OGG1_1_multinomial_train2.21	0.00E+00	0.00E+00	3.35E-03	2.40E-08	5.01E-02	4.68E-02
UNG_1_multinomial_train2.34	2.38E-04	3.11E-04	4.99E-03	3.60E-03	4.66E-03	3.03E-03
OGG1_1_multinomial_train2.22	6.20E-52	1.29E-03	2.56E-03	1.46E-56	5.01E-02	4.50E-02
OGG1_1_multinomial_train2.23	1.02E-95	0.00E+00	3.43E-03	5.86E-48	4.75E-02	4.38E-02
UNG_1_multinomial_train2.35	4.19E-73	3.19E-03	6.18E-03	3.91E-03	8.35E-03	4.89E-03
UNG_1_multinomial_train2.36	5.75E-107	7.75E-03	5.67E-03	5.05E-148	1.29E-02	2.95E-03
