Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
UNG_boot.48	4.03E-03	9.45E-03	1.01E-02	7.53E-03	1.20E-02	1.33E-02	1.78E-02	3.26E-03	2.45E-02
UNG_boot.49	2.89E-10	9.27E-03	6.70E-03	1.34E-02	9.36E-03	1.22E-02	1.88E-02	3.95E-53	2.87E-02
UNG_boot.50	1.86E-03	2.07E-03	7.77E-03	1.03E-02	1.11E-02	1.15E-02	1.26E-02	1.36E-02	1.98E-02
UNG_boot.51	2.46E-03	7.24E-03	0.00E+00	3.34E-03	1.16E-03	1.25E-02	2.78E-02	4.03E-02	8.55E-03
UNG_boot.52	2.99E-03	8.18E-03	0.00E+00	4.82E-03	2.79E-03	1.37E-02	3.77E-02	5.40E-02	7.85E-03
UNG_boot.53	1.86E-04	5.54E-03	3.94E-28	1.33E-02	1.86E-03	7.27E-03	2.78E-02	3.73E-02	4.91E-03
UNG_boot.54	2.49E-03	8.01E-03	0.00E+00	8.62E-03	2.43E-03	1.24E-02	3.66E-02	5.06E-02	3.00E-85
UNG_boot.55	3.37E-03	9.05E-03	3.50E-04	2.17E-03	3.82E-03	1.32E-02	3.14E-02	4.99E-02	1.07E-02
UNG_boot.56	3.58E-03	1.02E-02	1.74E-03	1.08E-02	3.58E-03	1.47E-02	4.01E-02	5.67E-02	4.38E-03
UNG_boot.57	3.45E-102	8.94E-03	0.00E+00	1.08E-02	1.94E-03	1.22E-02	3.55E-02	4.79E-02	4.15E-03
UNG_boot.58	0.00E+00	1.02E-02	3.26E-117	5.80E-04	6.10E-03	1.84E-02	4.32E-02	6.27E-02	1.15E-02
UNG_boot.59	2.68E-03	6.06E-03	0.00E+00	5.95E-03	2.98E-03	1.22E-02	3.26E-02	5.08E-02	4.30E-03
UNG_boot.60	1.99E-03	7.15E-03	0.00E+00	7.11E-03	2.87E-03	1.26E-02	3.70E-02	4.78E-02	4.54E-03
UNG_boot.61	1.82E-03	8.05E-03	1.70E-03	1.34E-03	2.15E-03	1.69E-02	3.81E-02	4.87E-02	7.29E-03
UNG_boot.62	2.16E-78	7.42E-03	0.00E+00	7.01E-03	3.07E-03	1.31E-02	3.71E-02	5.50E-02	3.13E-03
UNG_boot.63	1.71E-03	7.25E-03	0.00E+00	4.85E-03	1.98E-03	1.66E-02	4.11E-02	5.10E-02	4.91E-03
UNG_boot.64	2.58E-03	6.60E-03	0.00E+00	4.27E-03	2.20E-03	1.03E-02	2.83E-02	4.49E-02	7.74E-03
UNG_boot.65	0.00E+00	1.09E-02	2.00E-03	1.16E-02	2.49E-03	1.19E-02	4.00E-02	4.73E-02	5.87E-03
UNG_boot.66	3.06E-03	8.32E-03	0.00E+00	8.45E-03	2.41E-03	1.36E-02	3.79E-02	5.27E-02	2.55E-03
UNG_boot.67	3.57E-03	5.91E-03	1.04E-03	5.45E-03	3.28E-03	1.44E-02	3.36E-02	4.87E-02	6.28E-03
UNG_boot.68	2.41E-03	5.92E-03	0.00E+00	5.27E-03	2.18E-03	1.34E-02	3.50E-02	4.97E-02	5.24E-03
UNG_boot.69	2.63E-03	7.13E-03	0.00E+00	7.78E-04	3.60E-03	1.30E-02	2.45E-02	3.35E-02	7.86E-03
UNG_boot.70	2.24E-03	7.12E-03	1.19E-03	5.84E-03	9.30E-24	1.13E-02	2.82E-02	4.00E-02	2.41E-03
UNG_boot.71	3.05E-03	6.34E-03	0.00E+00	6.81E-03	2.27E-03	9.25E-03	2.94E-02	4.52E-02	5.13E-03
UNG_boot.72	5.23E-03	7.53E-03	2.13E-03	5.25E-03	3.91E-03	1.36E-02	3.26E-02	5.26E-02	6.61E-03
UNG_boot.73	1.55E-03	6.92E-03	0.00E+00	7.89E-03	2.00E-03	1.37E-02	3.47E-02	4.66E-02	2.70E-03
UNG_boot.74	2.30E-03	6.37E-03	1.37E-03	2.81E-03	2.05E-03	1.51E-02	3.25E-02	3.81E-02	8.85E-03
UNG_boot.75	2.92E-03	7.61E-03	0.00E+00	1.26E-03	2.62E-03	1.45E-02	3.23E-02	5.01E-02	1.02E-02
UNG_boot.76	1.99E-03	8.77E-03	0.00E+00	1.09E-02	2.48E-03	1.20E-02	4.04E-02	5.17E-02	5.43E-03
UNG_boot.77	2.76E-03	6.63E-03	1.15E-03	7.89E-03	2.11E-03	1.28E-02	3.37E-02	4.83E-02	3.19E-03
UNG_boot.78	3.99E-03	9.87E-03	1.02E-03	7.12E-03	5.14E-03	1.44E-02	3.72E-02	5.33E-02	8.17E-03
UNG_boot.79	5.56E-04	6.84E-03	4.35E-11	7.40E-03	2.36E-03	1.27E-02	3.89E-02	4.90E-02	5.46E-03
UNG_boot.80	3.02E-03	8.25E-03	0.00E+00	4.39E-03	3.08E-03	1.34E-02	3.51E-02	4.91E-02	4.57E-03
UNG_boot.81	4.74E-03	8.30E-03	3.20E-03	9.54E-03	4.12E-03	1.40E-02	3.96E-02	5.43E-02	5.79E-03
UNG_boot.82	3.59E-03	1.03E-02	9.69E-05	1.25E-02	4.12E-03	1.08E-02	4.35E-02	5.32E-02	8.85E-03
UNG_boot.83	2.50E-03	8.32E-03	5.86E-12	3.54E-03	1.66E-03	1.33E-02	2.90E-02	3.63E-02	6.67E-03
UNG_boot.84	2.06E-03	8.51E-03	0.00E+00	1.14E-02	3.41E-03	1.29E-02	4.27E-02	4.92E-02	1.27E-02
UNG_boot.85	3.11E-03	7.76E-03	9.22E-04	9.66E-03	2.03E-03	1.11E-02	3.33E-02	4.64E-02	3.81E-03
UNG_boot.86	2.96E-03	7.69E-03	0.00E+00	4.64E-03	3.64E-03	1.76E-02	4.42E-02	6.07E-02	8.12E-03
UNG_boot.87	2.56E-03	6.31E-03	0.00E+00	5.51E-03	2.72E-03	1.56E-02	3.69E-02	5.02E-02	6.02E-03
UNG_boot.88	4.34E-49	9.36E-03	0.00E+00	1.09E-02	2.39E-03	1.45E-02	4.71E-02	5.65E-02	4.01E-03
UNG_boot.89	2.97E-03	9.65E-03	0.00E+00	1.07E-02	1.95E-03	1.35E-02	3.60E-02	4.48E-02	5.04E-03
UNG_boot.90	2.11E-03	9.43E-03	0.00E+00	1.09E-02	4.46E-03	1.35E-02	4.27E-02	5.97E-02	5.25E-04
UNG_boot.91	2.55E-03	6.53E-03	0.00E+00	4.44E-03	2.31E-03	1.58E-02	3.71E-02	5.14E-02	3.80E-03
UNG_boot.92	2.83E-03	1.22E-02	0.00E+00	1.39E-02	5.11E-03	1.40E-02	4.29E-02	5.81E-02	7.85E-03
UNG_boot.93	2.81E-03	9.55E-03	9.34E-141	9.35E-03	4.27E-03	1.51E-02	4.32E-02	5.72E-02	8.13E-03
UNG_boot.94	2.61E-03	9.86E-03	4.45E-04	1.14E-02	1.99E-03	1.35E-02	3.76E-02	4.29E-02	1.16E-02
UNG_boot.95	2.45E-03	7.89E-03	0.00E+00	7.65E-03	4.52E-03	1.50E-02	4.29E-02	5.71E-02	6.55E-03
UNG_boot.96	3.49E-03	9.78E-03	2.01E-04	1.09E-02	5.02E-03	1.54E-02	4.52E-02	6.03E-02	7.90E-03
UNG_boot.97	2.36E-03	9.05E-03	2.80E-04	9.05E-03	2.72E-03	1.39E-02	4.04E-02	5.16E-02	6.79E-03
UNG_boot.98	3.92E-03	8.04E-03	9.10E-04	8.07E-03	8.78E-04	1.28E-02	3.55E-02	5.19E-02	2.88E-03
UNG_boot.99	2.94E-03	8.05E-03	0.00E+00	7.30E-03	4.87E-03	1.55E-02	4.19E-02	5.81E-02	7.76E-03
UNG_boot.100	3.67E-03	7.83E-03	1.14E-03	4.77E-03	5.32E-03	1.31E-02	3.53E-02	5.96E-02	1.09E-02
UNG_boot.101	3.75E-03	8.14E-03	2.30E-03	7.50E-03	4.52E-03	1.35E-02	3.69E-02	5.73E-02	6.55E-03
UNG_boot.102	2.61E-03	7.19E-03	8.47E-04	5.04E-03	2.06E-03	1.25E-02	2.81E-02	3.95E-02	4.18E-03
UNG_boot.103	0.00E+00	8.61E-03	0.00E+00	9.50E-03	2.25E-03	1.34E-02	3.85E-02	4.89E-02	1.01E-03
UNG_boot.104	0.00E+00	8.06E-03	0.00E+00	8.76E-03	2.29E-03	1.21E-02	3.86E-02	4.04E-02	8.99E-03
UNG_boot.105	2.07E-03	5.92E-03	0.00E+00	9.38E-03	2.39E-03	1.14E-02	3.66E-02	4.59E-02	6.48E-03
UNG_boot.106	2.82E-03	8.21E-03	5.88E-04	1.24E-02	1.28E-03	7.79E-03	2.49E-02	3.23E-02	3.66E-03
UNG_boot.107	2.99E-03	1.04E-02	0.00E+00	1.17E-02	3.95E-03	1.53E-02	4.62E-02	6.45E-02	1.53E-03
UNG_boot.108	3.92E-03	9.71E-03	2.76E-04	9.95E-03	2.31E-03	1.07E-02	3.19E-02	5.08E-02	9.55E-03
UNG_boot.109	4.70E-03	6.96E-03	2.63E-03	1.50E-02	3.59E-03	6.43E-03	2.61E-02	4.24E-02	5.28E-03
UNG_boot.110	3.53E-03	8.39E-03	1.99E-162	7.47E-03	2.33E-03	1.59E-02	3.92E-02	6.13E-02	6.29E-03
UNG_boot.111	3.86E-03	6.85E-03	0.00E+00	5.79E-03	1.74E-03	1.43E-02	3.91E-02	5.87E-02	6.64E-03
UNG_boot.112	2.96E-03	8.59E-03	0.00E+00	9.37E-03	4.43E-03	1.74E-02	4.45E-02	5.99E-02	7.29E-03
UNG_boot.113	2.50E-03	8.78E-03	0.00E+00	1.02E-02	2.10E-03	1.17E-02	3.19E-02	4.54E-02	5.06E-03
UNG_boot.114	3.97E-03	1.13E-02	0.00E+00	1.23E-02	2.87E-03	6.78E-03	3.71E-02	4.82E-02	6.57E-03
UNG_boot.115	2.47E-03	4.58E-03	5.27E-114	3.95E-03	3.19E-03	1.04E-02	2.96E-02	4.75E-02	6.41E-03
UNG_boot.116	3.20E-03	5.86E-03	1.47E-82	1.03E-02	3.76E-03	8.35E-03	2.96E-02	5.38E-02	1.25E-02
UNG_boot.117	4.16E-03	7.98E-03	2.24E-03	1.05E-02	3.53E-03	1.15E-02	3.60E-02	5.50E-02	5.45E-03
UNG_boot.118	2.55E-04	7.89E-03	7.02E-04	1.01E-02	3.20E-03	1.01E-02	3.45E-02	4.65E-02	3.93E-03
UNG_boot.119	2.90E-03	6.94E-03	1.38E-04	8.27E-03	7.39E-03	1.43E-02	4.36E-02	6.25E-02	6.17E-03
UNG_boot.120	4.44E-03	7.41E-03	1.79E-03	1.02E-02	3.72E-03	1.45E-02	3.70E-02	5.55E-02	5.80E-03
UNG_boot.121	0.00E+00	9.08E-03	0.00E+00	1.15E-02	2.56E-03	7.50E-03	2.80E-02	4.81E-02	1.41E-02
UNG_boot.122	2.24E-04	1.02E-02	3.59E-111	1.29E-02	4.54E-03	1.27E-02	3.87E-02	5.25E-02	6.05E-03
UNG_boot.123	2.51E-04	1.03E-02	9.83E-04	1.20E-02	2.38E-03	1.57E-02	4.80E-02	6.09E-02	9.13E-03
UNG_boot.124	3.32E-03	9.57E-03	7.00E-04	1.39E-02	1.85E-03	6.67E-03	2.90E-02	4.53E-02	6.99E-03
UNG_boot.125	3.02E-154	8.53E-03	0.00E+00	1.26E-02	5.41E-03	1.19E-02	4.06E-02	5.96E-02	3.23E-03
UNG_boot.126	1.83E-156	1.07E-02	1.91E-04	8.16E-03	4.57E-03	1.17E-02	3.08E-02	4.52E-02	7.10E-03
UNG_boot.127	2.65E-03	8.60E-03	0.00E+00	1.31E-02	4.46E-03	9.99E-03	3.74E-02	5.06E-02	5.23E-03
UNG_boot.128	4.43E-03	6.57E-03	2.12E-03	7.64E-03	4.08E-03	1.29E-02	3.51E-02	5.05E-02	4.25E-03
UNG_boot.129	0.00E+00	8.64E-03	0.00E+00	7.21E-03	7.20E-03	1.62E-02	4.60E-02	6.91E-02	5.16E-03
UNG_boot.130	3.18E-03	5.49E-03	7.44E-04	7.18E-03	2.00E-03	8.44E-03	2.63E-02	4.19E-02	6.15E-03
UNG_boot.131	2.71E-03	5.23E-03	0.00E+00	4.04E-03	2.82E-03	9.16E-03	2.55E-02	4.15E-02	8.17E-03
UNG_boot.132	5.20E-03	1.07E-02	3.03E-03	1.23E-02	6.56E-03	1.68E-02	4.51E-02	6.20E-02	9.35E-03
UNG_boot.133	4.99E-03	8.70E-03	4.55E-03	9.10E-03	6.80E-03	1.55E-02	4.55E-02	6.35E-02	4.43E-03
UNG_boot.134	1.83E-106	1.07E-02	7.87E-04	1.87E-02	6.58E-03	6.48E-03	3.54E-02	5.25E-02	6.16E-03
UNG_boot.135	9.05E-108	9.60E-03	0.00E+00	1.22E-02	5.32E-03	1.14E-02	3.67E-02	5.25E-02	5.50E-03
UNG_boot.136	0.00E+00	8.22E-03	1.37E-142	1.01E-02	3.75E-03	1.33E-02	3.86E-02	5.55E-02	1.42E-03
UNG_boot.137	0.00E+00	9.43E-03	1.13E-03	1.51E-02	1.50E-03	3.94E-03	2.14E-02	3.75E-02	1.18E-02
UNG_boot.138	4.50E-62	8.66E-03	1.62E-04	1.58E-02	6.45E-03	9.41E-03	3.94E-02	5.65E-02	4.24E-03
UNG_boot.139	3.88E-03	7.13E-03	1.98E-03	8.60E-03	3.21E-03	1.08E-02	3.22E-02	5.02E-02	3.12E-03
UNG_boot.140	1.83E-03	7.18E-03	1.38E-03	1.04E-02	4.08E-03	1.32E-02	3.10E-02	5.14E-02	7.32E-03
UNG_boot.141	4.01E-03	9.33E-03	1.36E-03	1.15E-02	3.10E-03	1.40E-02	3.74E-02	5.65E-02	5.12E-03
UNG_boot.142	3.20E-03	7.32E-03	2.11E-148	9.05E-03	3.81E-03	1.12E-02	3.70E-02	5.47E-02	3.48E-03
UNG_boot.143	2.80E-03	7.92E-03	0.00E+00	3.59E-03	4.03E-03	1.82E-02	3.87E-02	5.26E-02	8.78E-03
UNG_boot.144	3.18E-03	6.04E-03	1.73E-04	7.35E-03	6.20E-03	1.42E-02	3.65E-02	5.90E-02	6.62E-03
UNG_boot.145	1.97E-03	8.76E-03	9.58E-04	1.08E-02	2.20E-03	1.10E-02	3.22E-02	4.21E-02	4.76E-03
UNG_boot.146	9.73E-12	7.06E-03	3.25E-89	6.37E-03	3.02E-03	1.22E-02	3.32E-02	4.99E-02	5.24E-03
UNG_boot.147	2.95E-127	7.95E-03	0.00E+00	9.54E-03	5.24E-03	1.73E-02	4.55E-02	6.51E-02	6.06E-03
UNG_boot.148	3.44E-04	1.02E-02	3.14E-40	1.54E-02	4.16E-03	7.70E-03	3.12E-02	4.90E-02	7.37E-03
UNG_boot.149	0.00E+00	9.10E-03	0.00E+00	1.37E-02	2.76E-03	9.07E-03	3.70E-02	5.38E-02	5.37E-03
UNG_boot.150	2.59E-03	7.56E-03	0.00E+00	7.55E-03	4.94E-03	1.12E-02	3.55E-02	5.20E-02	4.47E-03
UNG_boot.151	5.34E-03	1.06E-02	3.36E-03	6.55E-03	4.63E-03	1.54E-02	3.97E-02	6.10E-02	7.13E-03
UNG_boot.152	1.18E-03	6.29E-03	2.48E-04	7.16E-03	2.46E-03	1.20E-02	3.11E-02	4.65E-02	5.61E-03
UNG_boot.153	2.35E-03	5.03E-03	0.00E+00	5.62E-03	1.84E-03	8.39E-03	2.31E-02	3.92E-02	9.91E-03
UNG_boot.154	4.41E-13	9.08E-03	5.30E-04	1.18E-02	4.99E-03	1.44E-02	4.48E-02	6.76E-02	5.70E-03
UNG_real	2.28E-03	6.21E-03	7.35E-03	6.90E-03	9.52E-03	1.15E-02	1.38E-02	8.97E-03	2.65E-02
UNG_real.1	2.81E-03	7.36E-03	0.00E+00	7.15E-03	2.36E-03	1.37E-02	3.69E-02	4.98E-02	4.74E-03
UNG_real.2	2.78E-03	7.27E-03	2.44E-04	9.64E-03	3.92E-03	1.10E-02	3.48E-02	5.24E-02	4.12E-03
ATP2B4_boot	4.76E-03	1.43E-02	2.55E-03	1.11E-02	0.00E+00	1.10E-02	1.35E-02	1.92E-02	1.17E-02
ATP2B4_boot.1	2.73E-03	1.96E-02	2.34E-03	1.98E-02	2.27E-03	7.16E-03	5.31E-57	5.61E-03	3.77E-03
ATP2B4_boot.2	2.62E-03	1.06E-02	1.55E-03	8.78E-03	1.61E-03	4.04E-03	7.98E-03	1.37E-02	3.44E-03
ATP2B4_boot.3	2.46E-03	1.90E-02	2.77E-03	2.60E-02	4.30E-03	1.63E-02	1.51E-03	1.09E-02	5.03E-03
ATP2B4_boot.4	2.42E-03	1.42E-02	1.90E-03	1.27E-02	4.11E-03	7.93E-03	1.00E-02	1.30E-03	2.01E-02
ATP2B4_boot.5	0.00E+00	1.55E-02	2.41E-03	2.31E-02	4.03E-03	1.38E-02	4.14E-03	1.09E-02	9.08E-03
ATP2B4_boot.6	1.81E-03	1.39E-02	3.09E-03	1.99E-02	2.67E-03	1.31E-02	9.27E-03	1.02E-02	9.61E-03
ATP2B4_boot.7	3.82E-03	1.72E-02	2.76E-03	1.97E-02	0.00E+00	1.08E-02	1.88E-02	2.53E-02	1.66E-03
ATP2B4_boot.8	2.89E-03	1.83E-02	2.72E-03	2.16E-02	2.08E-03	1.24E-02	4.12E-03	4.98E-03	6.74E-03
ATP2B4_boot.9	2.21E-03	1.61E-02	1.63E-52	1.77E-02	9.37E-04	4.87E-03	1.14E-02	1.86E-02	6.43E-03
ATP2B4_boot.10	2.40E-03	1.77E-02	2.78E-03	2.45E-02	2.89E-03	1.42E-02	5.78E-03	4.08E-03	2.20E-03
ATP2B4_boot.11	3.20E-03	1.69E-02	4.39E-03	1.85E-02	5.11E-03	4.59E-03	7.93E-03	1.05E-02	7.21E-03
ATP2B4_boot.12	0.00E+00	1.62E-02	3.18E-03	2.97E-02	3.94E-03	1.82E-02	5.46E-03	1.29E-02	1.17E-02
ATP2B4_boot.13	1.97E-03	1.99E-02	2.19E-03	2.35E-02	2.11E-03	1.23E-02	0.00E+00	9.25E-03	7.55E-03
ATP2B4_boot.14	0.00E+00	1.44E-02	2.47E-03	2.43E-02	3.63E-03	1.76E-02	6.71E-03	1.18E-02	1.17E-02
ATP2B4_boot.15	4.28E-03	1.89E-02	1.63E-03	3.50E-03	2.32E-03	1.54E-02	5.15E-03	1.05E-02	2.09E-02
ATP2B4_boot.16	2.16E-03	1.59E-02	2.19E-03	2.03E-02	7.45E-04	1.05E-02	6.74E-03	6.37E-03	8.34E-03
ATP2B4_boot.17	3.68E-03	1.30E-02	3.13E-03	1.69E-02	4.75E-03	1.23E-02	2.09E-02	3.02E-02	3.46E-03
ATP2B4_boot.18	3.52E-03	1.48E-02	3.54E-03	2.31E-02	3.21E-03	1.57E-02	6.52E-03	1.10E-02	1.14E-02
ATP2B4_boot.19	1.92E-03	1.68E-02	8.01E-04	1.85E-02	2.03E-03	5.52E-03	1.01E-02	1.54E-02	2.63E-03
ATP2B4_boot.20	2.72E-03	1.44E-02	3.81E-03	2.31E-02	4.35E-03	1.15E-02	4.62E-03	1.21E-02	5.56E-03
ATP2B4_boot.21	2.35E-03	1.97E-02	2.59E-03	2.32E-02	1.89E-03	8.66E-03	1.78E-02	2.32E-02	1.94E-07
ATP2B4_boot.22	3.18E-03	1.48E-02	1.85E-03	1.80E-02	4.25E-03	8.66E-03	1.39E-02	1.86E-02	4.82E-36
ATP2B4_boot.23	1.88E-03	1.72E-02	2.46E-03	2.35E-02	1.49E-03	1.15E-02	5.74E-03	6.08E-03	6.26E-03
ATP2B4_boot.24	3.16E-03	1.38E-02	1.55E-03	1.13E-02	3.60E-03	7.35E-03	6.50E-03	1.47E-02	1.17E-02
ATP2B4_boot.25	1.61E-03	1.51E-02	1.64E-03	1.69E-02	0.00E+00	6.22E-03	6.39E-03	5.58E-03	6.44E-03
ATP2B4_boot.26	2.95E-03	1.44E-02	2.46E-03	3.04E-02	3.66E-03	2.11E-02	4.72E-03	1.36E-02	1.57E-02
ATP2B4_boot.27	3.32E-03	1.72E-02	2.99E-03	1.97E-02	4.68E-03	9.26E-03	7.06E-04	1.44E-02	1.03E-02
ATP2B4_boot.28	1.44E-06	2.05E-02	2.21E-03	2.45E-02	2.45E-03	1.06E-02	5.91E-03	6.86E-03	4.21E-03
ATP2B4_boot.29	5.16E-03	1.04E-02	2.20E-03	5.62E-03	0.00E+00	1.28E-02	1.73E-02	2.95E-02	1.51E-02
ATP2B4_boot.30	4.14E-03	9.53E-03	1.41E-03	9.94E-03	4.23E-03	1.33E-02	1.90E-02	3.00E-02	5.53E-03
ATP2B4_boot.31	2.64E-03	1.61E-02	2.66E-03	2.36E-02	4.93E-03	1.46E-02	5.70E-03	1.53E-02	1.79E-02
ATP2B4_boot.32	3.86E-03	1.32E-02	2.78E-03	1.21E-02	4.71E-03	9.41E-03	1.66E-02	2.37E-02	7.92E-03
ATP2B4_boot.33	2.83E-03	1.10E-02	1.34E-13	9.44E-03	3.41E-03	1.02E-02	8.69E-03	1.68E-02	1.22E-02
ATP2B4_boot.34	3.19E-03	1.76E-02	2.13E-03	1.91E-02	1.48E-03	5.67E-03	1.25E-02	1.97E-02	6.90E-03
ATP2B4_boot.35	1.73E-03	1.69E-02	4.19E-04	2.21E-02	1.84E-03	1.01E-02	0.00E+00	9.62E-03	5.25E-03
ATP2B4_boot.36	2.95E-03	1.36E-02	1.52E-03	1.51E-02	0.00E+00	7.66E-03	1.36E-02	1.90E-02	1.51E-04
ATP2B4_boot.37	3.84E-03	1.66E-02	4.57E-03	1.77E-02	1.78E-03	1.19E-02	1.35E-02	9.66E-04	1.79E-02
ATP2B4_boot.38	2.53E-03	1.03E-02	1.03E-03	8.57E-03	5.55E-04	7.08E-03	1.66E-02	2.70E-02	2.39E-03
ATP2B4_boot.39	1.54E-03	1.33E-02	1.92E-03	1.80E-02	2.68E-03	9.74E-03	1.13E-03	9.46E-03	7.58E-03
ATP2B4_boot.40	0.00E+00	1.22E-02	1.39E-03	1.40E-02	0.00E+00	4.77E-03	4.40E-03	2.88E-03	5.16E-03
ATP2B4_boot.41	1.80E-03	1.62E-02	1.98E-03	2.34E-02	1.77E-03	1.21E-02	3.41E-122	9.19E-03	8.30E-03
ATP2B4_boot.42	1.98E-03	1.45E-02	2.77E-03	2.25E-02	3.54E-03	1.30E-02	5.50E-03	1.13E-02	8.03E-03
ATP2B4_boot.43	2.29E-03	1.45E-02	1.84E-04	2.03E-02	1.09E-03	1.51E-02	1.52E-02	6.61E-03	1.82E-02
ATP2B4_boot.44	1.46E-03	2.08E-02	2.26E-03	2.21E-02	2.39E-03	8.55E-03	8.51E-03	2.45E-03	1.17E-02
ATP2B4_boot.45	1.49E-03	1.11E-02	1.27E-03	1.14E-02	6.70E-61	4.67E-03	5.80E-03	1.42E-02	1.28E-02
ATP2B4_boot.46	2.38E-03	1.39E-02	0.00E+00	1.60E-02	2.19E-03	6.29E-03	6.47E-03	1.17E-02	9.96E-03
ATP2B4_boot.47	0.00E+00	1.95E-02	2.68E-03	2.44E-02	5.09E-03	8.45E-03	9.95E-03	1.98E-02	8.54E-03
ATP2B4_boot.48	4.36E-03	1.77E-02	3.36E-03	3.00E-02	3.70E-03	1.85E-02	1.13E-27	1.28E-02	1.21E-02
ATP2B4_boot.49	2.33E-03	1.33E-02	2.23E-03	1.37E-02	3.14E-03	6.18E-03	0.00E+00	8.86E-03	3.68E-03
ATP2B4_boot.50	3.06E-03	1.50E-02	3.47E-03	1.73E-02	1.67E-03	9.26E-03	1.03E-02	8.80E-03	9.89E-03
ATP2B4_boot.51	2.29E-03	1.14E-02	3.35E-03	2.13E-02	3.70E-03	1.46E-02	7.34E-03	8.42E-03	9.28E-03
ATP2B4_boot.52	4.36E-03	9.91E-03	2.11E-03	1.09E-02	4.69E-03	1.44E-02	1.30E-02	2.28E-02	1.16E-02
ATP2B4_boot.53	1.17E-03	6.87E-03	2.91E-03	1.65E-02	5.49E-03	9.87E-03	3.60E-03	1.68E-02	1.38E-02
ATP2B4_boot.54	2.46E-03	1.83E-02	3.31E-03	1.83E-02	4.23E-03	5.76E-03	5.29E-03	8.27E-03	6.04E-03
ATP2B4_boot.55	0.00E+00	1.68E-02	2.63E-03	2.57E-02	3.09E-03	1.50E-02	6.41E-03	6.05E-03	7.44E-03
ATP2B4_boot.56	2.08E-03	1.50E-02	1.89E-03	2.16E-02	3.85E-03	1.10E-02	3.47E-03	1.45E-02	8.07E-03
ATP2B4_boot.57	2.77E-03	1.83E-02	1.64E-03	2.21E-02	3.67E-04	1.06E-02	1.78E-02	2.31E-02	3.16E-04
ATP2B4_boot.58	1.59E-03	1.59E-02	2.69E-03	2.25E-02	2.30E-03	1.05E-02	7.57E-03	1.09E-02	5.89E-03
ATP2B4_boot.59	4.74E-03	1.39E-02	1.41E-03	7.33E-03	0.00E+00	1.67E-02	1.07E-02	2.09E-02	1.77E-02
ATP2B4_boot.60	3.47E-03	1.60E-02	4.87E-03	2.19E-02	5.54E-03	1.13E-02	6.90E-03	1.83E-02	7.86E-03
ATP2B4_boot.61	4.51E-03	1.18E-02	3.46E-03	1.75E-02	5.73E-03	1.44E-02	1.98E-02	2.95E-02	7.54E-03
ATP2B4_boot.62	3.71E-03	1.14E-02	1.31E-03	9.53E-03	0.00E+00	7.60E-03	5.75E-03	1.56E-02	1.58E-02
ATP2B4_boot.63	3.70E-03	1.21E-02	2.39E-03	1.48E-02	2.06E-03	1.37E-02	2.97E-02	4.14E-02	2.34E-04
ATP2B4_boot.64	2.39E-03	1.52E-02	1.75E-03	1.80E-02	9.83E-04	9.05E-03	1.69E-02	2.29E-02	1.88E-29
ATP2B4_boot.65	2.53E-03	1.16E-02	2.02E-03	1.29E-02	3.73E-03	5.48E-03	7.56E-03	3.93E-03	6.25E-03
ATP2B4_boot.66	3.07E-03	1.54E-02	8.77E-36	8.26E-03	1.80E-04	1.02E-02	1.00E-02	1.70E-02	1.54E-02
ATP2B4_boot.67	2.74E-03	1.73E-02	1.69E-03	1.76E-02	3.26E-03	6.01E-03	7.49E-03	1.45E-02	1.28E-02
ATP2B4_boot.68	3.21E-03	1.58E-02	0.00E+00	1.17E-02	1.12E-03	8.28E-03	8.31E-03	1.62E-02	1.80E-02
ATP2B4_boot.69	1.89E-03	1.69E-02	9.74E-04	1.76E-02	2.16E-03	3.58E-03	4.85E-03	7.74E-03	9.52E-03
ATP2B4_boot.70	6.50E-04	1.55E-02	1.24E-03	3.23E-02	1.83E-03	2.05E-02	7.28E-03	4.99E-03	1.25E-02
ATP2B4_boot.71	7.96E-04	1.73E-02	3.19E-03	2.00E-02	3.08E-03	9.66E-03	9.12E-03	4.14E-03	1.37E-02
ATP2B4_boot.72	2.46E-03	1.43E-02	3.03E-10	1.46E-02	6.52E-101	5.31E-03	5.99E-03	1.22E-02	1.05E-02
ATP2B4_boot.73	0.00E+00	1.36E-02	3.62E-03	1.51E-02	4.18E-03	8.87E-03	9.61E-03	1.54E-02	6.97E-03
ATP2B4_boot.74	4.49E-03	1.89E-02	4.09E-03	2.96E-02	4.77E-03	1.63E-02	1.71E-134	1.87E-02	1.24E-02
ATP2B4_boot.75	4.91E-03	1.05E-02	3.43E-03	1.20E-02	2.54E-03	1.15E-02	2.79E-02	4.03E-02	6.33E-03
ATP2B4_boot.76	5.26E-03	1.90E-02	3.74E-03	2.84E-02	3.02E-03	1.42E-02	2.44E-03	1.13E-02	6.61E-03
ATP2B4_boot.77	2.71E-03	1.69E-02	1.54E-03	1.75E-02	0.00E+00	5.61E-03	7.17E-03	1.29E-02	8.78E-03
ATP2B4_boot.78	2.78E-03	1.69E-02	3.73E-03	2.34E-02	3.36E-03	1.27E-02	5.48E-03	1.02E-02	7.24E-03
ATP2B4_boot.79	2.79E-03	1.50E-02	3.47E-03	2.20E-02	4.80E-03	1.35E-02	4.99E-03	1.20E-02	8.94E-03
