Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
BRCA_TCGA-AR-A0TQ	7.06E-01	1.52E+00	7.06E-01	1.23E+00	2.90E+00	0.00E+00	2.05E+00	1.97E+00
BRCA_TCGA-AR-A0TR	0.00E+00	9.69E-01	7.37E-01	1.72E+00	1.95E+00	1.86E+00	6.32E-01	1.68E+00
BRCA_TCGA-AR-A0TS	2.13E-01	1.37E+00	1.98E+00	8.03E-01	5.93E+00	7.00E-01	1.60E+00	6.83E+00
BRCA_TCGA-AR-A0TT	1.00E-01	2.11E+00	1.37E+00	0.00E+00	5.57E+00	1.27E+00	2.06E+00	5.55E+00
BRCA_TCGA-AR-A0TU	1.32E+00	1.23E+00	2.64E+00	1.16E+00	6.91E+00	1.28E+00	1.39E+00	7.38E+00
BRCA_TCGA-AR-A0TV	7.63E-01	1.30E+00	1.00E+00	1.55E+00	6.23E+00	8.33E-01	1.56E+00	5.07E+00
BRCA_TCGA-AR-A0TW	1.15E+00	9.67E-01	4.73E-01	1.61E+00	3.45E+00	7.27E-01	8.27E-01	3.39E+00
BRCA_TCGA-AR-A0TX	4.00E-01	1.42E+00	1.32E+00	6.05E-01	2.03E+00	1.33E+00	2.75E+00	0.00E+00
BRCA_TCGA-AR-A0TZ	1.87E+00	1.04E+00	1.10E+00	1.71E+00	1.62E+00	1.37E+00	1.14E+00	9.71E-01
BRCA_TCGA-AR-A0U0	7.00E-01	1.08E+00	1.12E+00	9.40E-01	3.68E+00	7.86E-01	1.22E+00	2.52E+00
BRCA_TCGA-AR-A0U1	1.04E+00	8.17E-01	9.78E-01	1.16E+00	9.63E+00	1.95E+00	1.52E+00	9.27E+00
BRCA_TCGA-AR-A0U2	0.00E+00	2.19E+00	2.65E+00	1.82E+00	3.15E+00	3.40E-01	1.00E-01	3.48E+00
BRCA_TCGA-AR-A0U3	1.00E+00	1.24E+00	2.35E+00	6.15E-01	2.44E+00	5.93E-01	0.00E+00	2.19E+00
BRCA_TCGA-AR-A0U4	1.31E+00	8.72E-01	1.56E+00	3.75E+00	1.47E+01	2.44E+00	3.35E+00	1.29E+01
BRCA_TCGA-AR-A1AH	1.56E+00	1.39E+00	2.06E+00	1.77E+00	8.84E+00	1.71E+00	1.45E+00	7.86E+00
BRCA_TCGA-AR-A1AI	9.21E-01	1.68E+00	1.63E+00	2.62E+00	3.39E+00	8.09E-01	1.33E+00	2.81E+00
BRCA_TCGA-AR-A1AJ	0.00E+00	1.62E+00	1.33E-01	1.40E+00	1.71E+00	7.16E-01	1.44E+00	1.10E+00
BRCA_TCGA-AR-A1AK	7.18E-01	1.23E+00	3.42E-01	3.00E-01	3.53E+00	8.33E-01	1.60E+00	2.47E+00
BRCA_TCGA-AR-A1AL	3.06E-01	1.11E+00	4.00E-01	5.42E-01	1.22E+00	7.18E-01	9.57E-01	1.19E+00
BRCA_TCGA-AR-A1AN	0.00E+00	1.86E+00	2.67E-01	1.10E+00	1.16E+00	6.57E-01	8.20E-01	1.48E+00
BRCA_TCGA-AR-A1AO	1.09E+00	1.77E+00	1.66E+00	1.02E+00	9.01E+00	6.84E-01	1.76E+00	7.87E+00
BRCA_TCGA-AR-A1AP	8.30E-01	9.52E-01	8.84E-01	0.00E+00	2.45E+00	6.36E-01	1.03E+00	1.54E+00
BRCA_TCGA-AR-A1AQ	0.00E+00	1.03E+00	6.63E-01	8.59E-01	2.51E+00	4.00E-01	7.89E-01	1.81E+00
BRCA_TCGA-AR-A1AR	7.72E-01	1.35E+00	8.95E-01	1.00E-01	5.46E+00	6.90E-01	1.27E+00	5.02E+00
BRCA_TCGA-AR-A1AS	5.81E-01	1.08E+00	1.80E+00	3.35E-01	1.91E+00	1.25E+00	7.45E-01	2.08E+00
BRCA_TCGA-AR-A1AT	4.73E-01	1.12E+00	7.18E-01	1.38E+00	2.53E+00	3.35E-01	5.42E-01	2.30E+00
BRCA_TCGA-AR-A1AU	4.00E-01	8.46E-01	1.30E+00	3.00E-01	1.39E+00	9.36E-01	6.83E-01	1.15E+00
BRCA_TCGA-AR-A1AV	1.20E+00	1.44E+00	1.09E+00	1.02E+00	2.64E+00	1.01E+00	1.33E+00	2.74E+00
BRCA_TCGA-AR-A1AW	6.86E-01	1.13E+00	1.00E-01	1.08E+00	2.68E+00	1.49E+00	7.63E-01	2.40E+00
BRCA_TCGA-AR-A1AX	7.06E-01	1.47E+00	3.00E-01	6.40E-01	2.18E+00	0.00E+00	7.02E-01	1.87E+00
BRCA_TCGA-AR-A1AY	6.80E-01	1.38E+00	1.90E+00	1.72E+00	4.15E+00	4.16E-01	1.64E+00	3.48E+00
BRCA_TCGA-AR-A24H	1.46E+00	1.13E+00	1.76E+00	1.98E+00	1.37E+01	1.62E+00	2.49E+00	1.26E+01
BRCA_TCGA-AR-A24K	5.00E-01	8.06E-01	1.33E-01	1.45E+00	2.55E+00	7.34E-01	0.00E+00	2.66E+00
BRCA_TCGA-AR-A24L	0.00E+00	7.75E-01	1.38E+00	0.00E+00	4.87E+00	1.27E+00	5.77E-01	4.69E+00
BRCA_TCGA-AR-A24M	2.67E-01	8.31E-01	1.31E+00	1.23E+00	1.21E+00	6.57E-01	3.65E-01	1.55E+00
BRCA_TCGA-AR-A24N	0.00E+00	1.14E+00	1.63E+00	1.62E+00	1.88E+00	7.00E-01	1.17E+00	1.21E+00
BRCA_TCGA-AR-A24O	1.33E-01	7.52E-01	2.00E-01	1.11E+00	1.85E+00	3.42E-01	5.21E-01	9.17E-01
BRCA_TCGA-AR-A24P	2.13E-01	7.06E-01	4.73E-01	6.36E-01	1.33E+00	2.91E-01	0.00E+00	1.06E+00
BRCA_TCGA-AR-A24Q	1.70E+00	1.37E+00	2.50E+00	2.53E+00	1.98E+01	1.36E+00	1.93E+00	1.87E+01
BRCA_TCGA-AR-A24R	1.00E-01	1.01E+00	4.07E-01	1.04E+00	1.27E+00	3.94E-01	4.33E-01	1.07E+00
BRCA_TCGA-AR-A24S	4.07E-01	8.54E-01	1.47E+00	0.00E+00	2.12E+00	1.51E+00	1.19E+00	1.24E+00
BRCA_TCGA-AR-A24T	0.00E+00	7.52E-01	4.01E-01	3.00E-01	1.61E+00	1.53E-01	6.74E-01	1.27E+00
BRCA_TCGA-AR-A24U	0.00E+00	6.00E-01	5.12E-01	0.00E+00	2.08E+00	0.00E+00	1.22E+00	1.60E+00
BRCA_TCGA-AR-A24V	0.00E+00	9.91E-01	3.06E-01	4.33E-01	2.36E+00	7.00E-01	8.00E-01	1.51E+00
BRCA_TCGA-AR-A24W	3.06E-01	3.00E-01	1.38E+00	9.87E-01	1.19E+00	0.00E+00	5.62E-01	7.92E-01
BRCA_TCGA-AR-A24X	7.42E-01	4.76E-01	7.95E-01	4.00E-01	2.65E+00	7.77E-01	0.00E+00	2.25E+00
BRCA_TCGA-AR-A24Z	6.96E-01	1.36E+00	6.67E-01	1.40E+00	5.52E+00	0.00E+00	1.14E+00	4.37E+00
BRCA_TCGA-AR-A250	2.06E+00	2.81E+00	2.09E+00	1.21E+00	3.94E+00	7.72E-01	1.90E+00	4.39E+00
BRCA_TCGA-AR-A251	1.16E+00	7.46E-01	2.09E+00	2.54E+00	1.53E+01	1.75E+00	2.72E+00	1.85E+01
BRCA_TCGA-AR-A252	0.00E+00	1.00E+00	7.00E-01	6.18E-01	7.00E-01	1.02E+00	5.58E-01	3.59E-01
BRCA_TCGA-AR-A254	6.84E-01	1.25E+00	1.30E+00	0.00E+00	3.26E+00	0.00E+00	7.22E-01	2.55E+00
BRCA_TCGA-AR-A255	1.38E+00	1.50E+00	1.07E+00	1.53E+00	4.44E+00	1.03E+00	1.78E+00	2.74E+00
BRCA_TCGA-AR-A256	7.02E-01	1.26E+00	1.04E+00	1.93E+00	2.08E+01	1.55E+00	2.31E+00	2.03E+01
BRCA_TCGA-AR-A2LE	2.72E+00	1.58E+00	1.63E+00	1.35E+00	1.60E+00	1.02E+00	3.35E+00	4.07E-01
BRCA_TCGA-AR-A2LH	2.91E-01	1.22E+00	9.92E-01	4.58E-01	9.48E-01	5.33E-01	1.31E+00	6.74E-01
BRCA_TCGA-AR-A2LK	0.00E+00	1.29E+00	2.66E+00	1.09E+00	1.38E+00	4.71E-01	1.17E+00	2.35E+00
BRCA_TCGA-AR-A2LL	9.48E-01	1.45E+00	4.73E-01	4.94E-01	2.82E+00	5.04E-01	6.00E-01	1.20E+00
BRCA_TCGA-AR-A2LM	4.16E-01	5.00E-01	0.00E+00	1.63E-01	2.02E+00	0.00E+00	3.07E-01	1.92E+00
BRCA_TCGA-AR-A2LN	0.00E+00	9.80E-01	1.03E+00	0.00E+00	1.41E+00	9.32E-01	1.58E+00	1.20E+00
BRCA_TCGA-AR-A2LO	0.00E+00	6.11E-01	0.00E+00	0.00E+00	1.48E+00	0.00E+00	4.90E-01	1.28E+00
BRCA_TCGA-AR-A2LQ	0.00E+00	5.77E-01	0.00E+00	2.00E-01	1.21E+00	7.31E-01	0.00E+00	1.19E+00
BRCA_TCGA-AR-A2LR	7.72E-01	1.65E+00	1.50E+00	4.00E-01	6.30E+00	4.27E-01	7.46E-01	5.48E+00
BRCA_TCGA-AR-A5QM	1.00E-01	1.00E+00	8.23E-01	1.22E+00	2.78E+00	0.00E+00	0.00E+00	2.94E+00
BRCA_TCGA-AR-A5QN	0.00E+00	1.50E+00	1.40E+00	1.07E+00	2.16E+00	1.63E+00	1.37E+00	1.56E+00
BRCA_TCGA-AR-A5QP	4.47E-01	1.06E+00	5.47E-01	1.25E+00	1.71E+00	1.34E+00	6.70E-01	1.15E+00
BRCA_TCGA-AR-A5QQ	5.63E-01	1.49E+00	8.00E-01	1.74E+00	7.23E+00	2.17E+00	1.16E+00	5.51E+00
BRCA_TCGA-B6-A0I1	0.00E+00	1.52E+00	0.00E+00	7.72E-01	8.50E+00	6.37E-01	1.24E+00	6.67E+00
BRCA_TCGA-B6-A0IH	4.99E-01	1.57E+00	2.18E+00	0.00E+00	1.82E+00	1.16E+00	3.27E-01	1.80E+00
BRCA_TCGA-B6-A0RH	7.27E-01	1.05E+00	5.00E-01	4.28E-01	2.72E+00	5.37E-01	1.23E+00	1.89E+00
BRCA_TCGA-B6-A0RL	8.49E-01	1.47E+00	1.61E+00	1.52E+00	2.17E+00	1.05E+00	8.06E-01	1.51E+00
BRCA_TCGA-B6-A0RM	8.14E-01	5.77E-01	9.91E-01	1.03E+00	2.20E+00	1.09E+00	9.36E-01	1.60E+00
BRCA_TCGA-B6-A0RN	8.06E-01	1.37E+00	1.04E+00	1.40E+00	1.54E+00	8.79E-01	2.69E-01	1.56E+00
BRCA_TCGA-B6-A0RO	1.17E+00	9.43E-01	9.57E-01	1.37E+00	2.83E+00	4.94E-01	9.40E-01	2.79E+00
BRCA_TCGA-B6-A0RP	0.00E+00	7.37E-01	1.76E+00	4.22E-01	2.87E+00	7.95E-01	1.33E-01	3.16E+00
BRCA_TCGA-B6-A0RQ	5.17E-01	8.85E-01	4.16E-01	9.09E-01	2.30E+00	1.40E+00	1.35E+00	1.45E+00
BRCA_TCGA-B6-A0RT	1.28E+00	5.22E-01	1.61E+00	2.00E-01	3.51E+00	9.48E-01	1.04E+00	4.71E+00
BRCA_TCGA-B6-A0RU	1.52E+00	1.27E+00	1.36E+00	1.61E+00	3.12E+00	1.80E+00	1.17E+00	3.27E+00
BRCA_TCGA-B6-A0RV	8.31E-01	8.69E-01	1.33E-01	0.00E+00	1.41E+00	6.63E-01	1.78E+00	5.97E-01
BRCA_TCGA-B6-A0WS	4.96E-01	4.07E-01	2.13E-01	8.56E-01	9.48E-01	1.28E+00	4.33E-01	7.77E-01
BRCA_TCGA-B6-A0WT	9.21E-01	1.22E+00	0.00E+00	6.00E-01	3.42E-01	7.27E-01	4.01E-01	7.45E-01
BRCA_TCGA-B6-A0WV	0.00E+00	8.36E-01	1.16E+00	9.68E-01	1.78E+00	1.16E+00	6.63E-01	2.48E+00
BRCA_TCGA-B6-A0WW	1.39E+00	1.26E+00	3.42E-01	7.37E-01	3.24E+00	1.10E+00	8.95E-01	2.05E+00
BRCA_TCGA-B6-A0WX	7.75E-01	1.11E+00	1.12E+00	1.23E+00	3.31E+00	1.14E+00	6.83E-01	3.11E+00
BRCA_TCGA-B6-A0WY	2.00E-01	1.25E+00	1.51E+00	1.13E+00	1.96E+00	6.36E-01	8.19E-01	1.60E+00
BRCA_TCGA-B6-A0WZ	1.16E+00	7.75E-01	1.32E+00	6.00E-01	1.51E+00	1.00E-01	8.70E-01	1.32E+00
BRCA_TCGA-B6-A0X0	6.70E-01	7.06E-01	1.00E-01	4.07E-01	2.09E+00	0.00E+00	9.29E-01	1.95E+00
BRCA_TCGA-B6-A0X1	8.19E-01	6.05E-01	8.00E-01	1.30E+00	6.31E+00	1.62E+00	1.86E+00	5.45E+00
BRCA_TCGA-B6-A0X4	7.72E-01	1.10E+00	0.00E+00	0.00E+00	2.17E+00	0.00E+00	0.00E+00	1.78E+00
BRCA_TCGA-B6-A0X5	1.28E+00	5.33E-01	7.33E-01	1.31E+00	1.74E+00	8.09E-01	1.19E+00	1.33E+00
BRCA_TCGA-B6-A0X7	3.42E-01	1.18E+00	6.96E-01	8.46E-01	5.93E-01	0.00E+00	6.16E-01	8.83E-01
BRCA_TCGA-B6-A1KN	1.65E+00	1.67E+00	2.11E+00	1.79E+00	3.03E+00	1.16E+00	9.00E-01	4.67E+00
BRCA_TCGA-B6-A2IU	2.67E-01	2.16E+00	2.17E+00	1.15E+00	7.37E-01	1.17E+00	8.75E-01	1.09E+00
BRCA_TCGA-B6-A401	2.13E-01	1.20E+00	5.97E-01	1.39E+00	1.46E+00	0.00E+00	6.33E-01	1.55E+00
BRCA_TCGA-B6-A409	0.00E+00	1.51E+00	9.80E-01	1.00E+00	2.15E+00	1.05E+00	8.33E-01	2.22E+00
BRCA_TCGA-B6-A40B	3.27E-01	1.17E+00	1.71E+00	1.36E+00	5.09E+00	5.93E-01	1.79E+00	4.04E+00
BRCA_TCGA-B6-A40C	2.67E-01	1.26E+00	8.09E-01	8.85E-01	2.01E+00	1.05E+00	1.40E+00	2.74E+00
BRCA_TCGA-BH-A0AU	0.00E+00	8.97E-01	1.50E+00	5.43E-01	7.18E-01	0.00E+00	5.97E-01	1.15E+00
BRCA_TCGA-BH-A0AV	1.43E+00	5.96E-01	1.47E+00	1.71E+00	7.01E+00	1.24E+00	1.14E+00	7.93E+00
BRCA_TCGA-BH-A0AY	1.29E+00	1.08E+00	1.15E+00	5.12E-01	1.87E+00	3.67E-01	1.05E+00	1.79E+00
BRCA_TCGA-BH-A0AZ	5.47E-01	2.21E-01	0.00E+00	1.29E+00	4.08E+00	4.00E-01	2.08E+00	5.21E+00
BRCA_TCGA-BH-A0B0	8.27E-01	9.36E-01	5.17E-01	0.00E+00	9.64E-01	0.00E+00	1.43E+00	9.57E-01
BRCA_TCGA-BH-A0B3	4.77E-01	9.94E-01	2.67E-01	5.16E-01	1.07E+00	0.00E+00	5.39E-01	9.31E-01
BRCA_TCGA-BH-A0B6	2.71E+00	3.20E+00	2.87E+00	3.61E+00	5.93E+00	7.00E-01	6.31E+00	9.24E-01
BRCA_TCGA-BH-A0B7	2.00E-01	1.11E+00	9.98E-01	1.33E-01	1.52E+00	2.67E-01	1.13E+00	1.22E+00
BRCA_TCGA-BH-A0B8	4.82E-01	5.12E-01	2.06E+00	1.12E+00	1.86E+00	0.00E+00	8.59E-01	1.63E+00
BRCA_TCGA-BH-A0BA	6.40E-01	8.27E-01	1.23E+00	5.97E-01	1.54E+00	4.71E-01	6.53E-01	1.16E+00
BRCA_TCGA-BH-A0BC	5.97E-01	9.29E-01	5.21E-01	6.18E-01	2.36E+00	5.12E-01	7.03E-01	2.28E+00
BRCA_TCGA-BH-A0BF	0.00E+00	5.86E-01	8.94E-01	1.25E+00	1.58E+00	0.00E+00	9.78E-01	1.83E+00
BRCA_TCGA-BH-A0BG	0.00E+00	8.92E-01	7.33E-01	8.57E-01	3.22E+00	4.22E-01	6.32E-01	4.44E+00
BRCA_TCGA-BH-A0BJ	3.48E-01	4.58E-01	8.54E-01	1.33E-01	1.49E+00	5.86E-01	2.00E-01	1.63E+00
BRCA_TCGA-BH-A0BL	6.50E-01	1.81E+00	1.00E-01	0.00E+00	7.46E+00	7.27E-01	6.57E-01	6.54E+00
BRCA_TCGA-BH-A0BM	7.90E-01	2.49E-01	8.31E-01	5.12E-01	9.83E-01	3.65E-01	6.05E-01	1.01E+00
BRCA_TCGA-BH-A0BO	3.40E-01	1.15E+00	5.00E-01	1.26E+00	8.60E-01	1.16E+00	8.17E-01	9.45E-01
BRCA_TCGA-BH-A0BP	1.36E+00	2.53E+00	1.82E+00	2.02E+00	1.12E+01	1.08E+00	1.93E+00	1.11E+01
BRCA_TCGA-BH-A0BQ	7.48E-01	8.59E-01	1.11E+00	1.11E+00	1.86E+00	5.00E-01	5.12E-01	1.71E+00
BRCA_TCGA-BH-A0BS	0.00E+00	4.48E-01	3.42E-01	1.09E+00	2.07E+00	7.52E-01	3.35E-01	1.92E+00
BRCA_TCGA-BH-A0BT	7.12E-01	1.38E+00	1.17E+00	7.92E-01	3.32E+00	1.08E+00	1.21E+00	2.18E+00
BRCA_TCGA-BH-A0BV	0.00E+00	8.44E-01	7.22E-01	8.83E-01	1.34E+00	3.06E-01	6.70E-01	1.02E+00
BRCA_TCGA-BH-A0BW	0.00E+00	9.69E-01	8.70E-01	1.88E+00	7.85E+00	1.39E+00	1.13E+00	7.53E+00
BRCA_TCGA-BH-A0BZ	2.41E+00	2.05E+00	5.14E+00	3.42E+00	2.55E+01	1.52E+00	3.29E+00	2.47E+01
BRCA_TCGA-BH-A0C0	3.59E-01	9.57E-01	1.65E+00	9.87E-01	3.92E+00	9.48E-01	6.36E-01	4.12E+00
BRCA_TCGA-BH-A0C1	0.00E+00	1.08E+00	2.21E+00	1.86E+00	2.75E+00	9.98E-01	1.31E+00	2.36E+00
BRCA_TCGA-BH-A0C3	1.63E-01	6.99E-01	3.07E-01	7.37E-01	1.28E+00	7.61E-01	0.00E+00	1.39E+00
BRCA_TCGA-BH-A0C7	7.30E-01	1.13E+00	1.42E+00	1.16E+00	3.41E+00	9.55E-01	7.42E-01	3.29E+00
BRCA_TCGA-BH-A0DD	0.00E+00	1.67E+00	1.75E+00	4.27E-01	1.51E+00	9.24E-01	1.06E+00	1.68E+00
BRCA_TCGA-BH-A0DE	7.72E-01	5.93E-01	1.23E+00	0.00E+00	2.40E+00	8.27E-01	8.59E-01	2.12E+00
BRCA_TCGA-BH-A0DG	9.20E-01	3.89E-01	7.63E-01	1.32E+00	2.20E+00	6.18E-01	1.10E+00	2.32E+00
BRCA_TCGA-BH-A0DH	4.67E-01	1.51E+00	2.05E+00	1.32E+00	8.00E-01	0.00E+00	1.45E+00	1.38E+00
BRCA_TCGA-BH-A0DI	0.00E+00	8.56E-01	6.40E-01	3.00E-01	3.34E+00	9.71E-01	2.30E+00	2.08E+00
BRCA_TCGA-BH-A0DK	6.67E-01	1.41E+00	4.01E-01	2.00E-01	4.20E+00	7.95E-01	1.30E+00	3.61E+00
BRCA_TCGA-BH-A0DL	6.37E-01	1.54E+00	2.00E+00	9.24E-01	2.42E+00	1.41E+00	1.44E+00	2.58E+00
BRCA_TCGA-BH-A0DO	4.48E-01	1.04E+00	1.00E+00	1.23E+00	1.87E+00	2.33E-01	6.11E-01	1.68E+00
BRCA_TCGA-BH-A0DP	2.69E-01	2.21E-01	0.00E+00	6.53E-01	2.08E+00	7.75E-01	8.44E-01	1.36E+00
BRCA_TCGA-BH-A0DQ	0.00E+00	7.95E-01	1.77E+00	6.53E-01	1.71E+00	1.09E+00	6.51E-01	9.31E-01
BRCA_TCGA-BH-A0DT	3.27E-01	8.19E-01	8.00E-01	6.23E-01	8.92E-01	0.00E+00	5.93E-01	7.81E-01
BRCA_TCGA-BH-A0DV	0.00E+00	0.00E+00	3.42E-01	6.05E-01	1.28E+00	9.87E-01	3.65E-01	1.47E+00
BRCA_TCGA-BH-A0DX	4.00E-01	8.79E-01	0.00E+00	0.00E+00	1.86E+00	4.23E-01	1.38E+00	2.32E+00
BRCA_TCGA-BH-A0DZ	1.98E+00	1.11E+00	1.01E+00	1.17E+00	8.95E-01	0.00E+00	2.55E+00	8.88E-01
BRCA_TCGA-BH-A0E0	4.99E-01	5.67E-01	7.63E-01	0.00E+00	1.12E+00	0.00E+00	5.63E-01	1.25E+00
BRCA_TCGA-BH-A0E1	2.00E-01	9.55E-01	5.81E-01	0.00E+00	5.16E-01	6.83E-01	7.27E-01	9.10E-01
BRCA_TCGA-BH-A0E9	0.00E+00	7.89E-01	4.07E-01	9.80E-01	1.71E+00	0.00E+00	5.81E-01	1.18E+00
BRCA_TCGA-BH-A0EA	2.13E-01	1.41E+00	1.43E+00	1.15E+00	1.80E+00	1.34E+00	8.17E-01	1.65E+00
BRCA_TCGA-BH-A0EI	0.00E+00	1.11E+00	9.55E-01	4.76E-01	1.18E+00	8.70E-01	5.81E-01	9.52E-01
BRCA_TCGA-BH-A0H3	0.00E+00	5.93E-01	2.00E-01	0.00E+00	1.57E+00	0.00E+00	6.15E-01	1.36E+00
BRCA_TCGA-BH-A0H5	1.42E+00	6.87E-01	6.53E-01	0.00E+00	1.65E+00	0.00E+00	2.46E+00	5.00E-01
BRCA_TCGA-BH-A0H7	3.71E-01	5.86E-01	3.07E-01	5.81E-01	5.39E-01	5.43E-01	8.47E-01	4.58E-01
BRCA_TCGA-BH-A0H9	2.00E-01	3.94E-01	1.12E+00	3.40E-01	1.99E+00	6.15E-01	4.67E-01	1.64E+00
BRCA_TCGA-BH-A0HA	0.00E+00	3.18E+00	7.05E+00	4.64E+00	5.92E+00	7.14E+00	2.60E+00	2.36E+00
BRCA_TCGA-BH-A0HI	8.88E-01	1.08E+00	5.58E-01	5.00E-01	2.30E+00	6.57E-01	6.29E-01	1.48E+00
BRCA_TCGA-BH-A0HK	0.00E+00	1.32E+00	1.34E+00	8.54E-01	2.23E+00	0.00E+00	1.76E+00	1.23E+00
BRCA_TCGA-BH-A0HN	4.00E-01	1.35E+00	3.00E-01	0.00E+00	2.52E+00	3.00E-01	7.46E-01	1.67E+00
BRCA_TCGA-BH-A0HP	1.59E+00	9.48E-01	2.01E+00	4.99E-01	1.33E+00	9.40E-01	1.62E+00	0.00E+00
BRCA_TCGA-BH-A0RX	0.00E+00	5.67E-01	2.69E-01	1.22E+00	2.34E+00	7.46E-01	1.40E+00	1.46E+00
BRCA_TCGA-BH-A0W3	3.48E-01	6.19E-01	0.00E+00	1.00E+00	1.96E+00	0.00E+00	5.37E-01	1.30E+00
BRCA_TCGA-BH-A0W4	9.00E-01	1.21E+00	1.00E-01	3.00E-01	2.58E+00	6.36E-01	1.15E+00	2.02E+00
BRCA_TCGA-BH-A0W5	4.53E-01	1.32E+00	5.12E-01	9.89E-01	1.58E+00	6.40E-01	4.16E-01	1.47E+00
BRCA_TCGA-BH-A0W7	1.83E+00	4.00E-01	1.28E+00	1.60E+00	2.42E+00	8.54E-01	3.45E+00	1.72E+00
BRCA_TCGA-BH-A0WA	8.70E-01	9.71E-01	1.33E+00	2.28E+00	1.10E+01	1.22E+00	2.35E+00	8.93E+00
BRCA_TCGA-BH-A18F	1.39E+00	2.17E+00	7.33E-01	1.09E+00	2.58E+00	2.13E-01	2.04E+00	1.59E+00
BRCA_TCGA-BH-A18G	2.50E+00	1.59E+01	1.95E+01	1.40E+01	8.01E+00	1.60E+01	1.39E+00	2.78E+00
BRCA_TCGA-BH-A18H	0.00E+00	5.67E-01	1.44E+00	1.10E+00	2.86E+00	2.00E+00	1.20E+00	1.66E+00
BRCA_TCGA-BH-A18I	4.01E-01	1.21E+00	1.34E+00	2.13E-01	1.40E+00	4.73E-01	1.05E+00	1.13E+00
BRCA_TCGA-BH-A18J	8.41E-01	7.48E-01	1.02E+00	1.23E+00	2.58E+00	6.19E-01	1.17E+00	1.85E+00
BRCA_TCGA-BH-A18K	4.90E-01	7.72E-01	1.56E+00	3.06E-01	3.53E+00	1.23E+00	1.41E+00	1.62E+00
BRCA_TCGA-BH-A18L	8.94E-01	2.17E+00	1.83E+00	9.00E-01	3.73E+00	8.62E-01	6.84E-01	3.64E+00
BRCA_TCGA-BH-A18M	0.00E+00	8.16E-01	6.16E-01	4.07E-01	6.00E-01	2.67E-01	7.77E-01	8.92E-01
BRCA_TCGA-BH-A18N	0.00E+00	9.80E-01	4.00E-01	6.36E-01	3.25E+00	9.48E-01	5.12E-01	2.38E+00
BRCA_TCGA-BH-A18P	0.00E+00	1.79E+00	2.85E+00	1.33E+00	3.76E+00	7.57E-01	3.03E+00	4.00E-01
BRCA_TCGA-BH-A18Q	3.67E-01	4.00E-01	1.41E+00	1.73E+00	1.10E+01	7.00E-01	1.40E+00	1.17E+01
BRCA_TCGA-BH-A18R	6.87E-01	1.33E-01	0.00E+00	9.24E-01	3.58E+00	6.84E-01	9.89E-01	3.69E+00
BRCA_TCGA-BH-A18S	9.48E-01	8.36E-01	7.22E-01	1.03E+00	1.78E+00	8.06E-01	8.59E-01	2.51E+00
BRCA_TCGA-BH-A18T	7.86E-01	9.67E-01	1.11E+00	1.80E+00	8.18E+00	1.59E+00	1.56E+00	8.56E+00
BRCA_TCGA-BH-A18U	0.00E+00	1.92E+00	2.67E-01	1.84E+00	6.52E+00	1.56E+00	2.89E+00	4.82E+00
BRCA_TCGA-BH-A18V	1.34E+00	4.27E-01	5.04E-01	2.87E+00	1.52E+01	8.98E-01	2.10E+00	1.47E+01
BRCA_TCGA-BH-A1EO	0.00E+00	1.82E+00	0.00E+00	0.00E+00	3.37E+00	5.21E-01	7.00E-01	3.00E+00
BRCA_TCGA-BH-A1ET	7.12E-01	5.63E-01	1.13E+00	6.67E-01	2.12E+00	7.48E-01	2.98E-01	1.39E+00
BRCA_TCGA-BH-A1EU	0.00E+00	7.18E-01	2.13E-01	2.21E-01	2.59E+00	8.17E-01	5.97E-01	1.86E+00
BRCA_TCGA-BH-A1EV	1.49E+00	1.81E+00	0.00E+00	1.22E+00	3.34E+00	1.81E+00	3.45E+00	2.30E+00
BRCA_TCGA-BH-A1EW	4.01E-01	6.99E-01	1.40E+00	7.15E-01	1.54E+00	5.93E-01	1.02E+00	7.60E-01
BRCA_TCGA-BH-A1EX	1.00E-01	1.44E+00	4.00E-01	6.00E-01	2.36E+00	4.33E-01	2.67E-01	2.44E+00
BRCA_TCGA-BH-A1EY	2.00E-01	1.08E+00	2.21E-01	1.37E+00	2.89E+00	1.38E+00	1.71E+00	3.13E+00
BRCA_TCGA-BH-A1F0	1.06E+00	8.30E-01	9.91E-01	1.25E+00	7.52E+00	1.31E+00	2.36E+00	7.29E+00
BRCA_TCGA-BH-A1F2	7.52E-01	1.68E+00	1.23E+00	1.10E+00	2.52E+00	7.31E-01	1.12E+00	2.18E+00
BRCA_TCGA-BH-A1F5	7.60E-01	1.15E+00	6.53E-01	5.00E-01	3.56E+00	4.82E-01	8.82E-01	3.48E+00
BRCA_TCGA-BH-A1F6	1.33E-01	1.62E+00	1.59E+00	9.07E-01	3.59E+00	6.54E-01	1.29E+00	4.14E+00
BRCA_TCGA-BH-A1F8	2.09E+00	2.02E+00	1.02E+00	5.97E-01	2.87E+00	5.62E-01	2.81E+00	1.65E+00
BRCA_TCGA-BH-A1FC	1.31E+00	1.82E+00	2.45E+00	1.18E+00	6.17E+00	7.33E-01	1.54E+00	6.36E+00
BRCA_TCGA-BH-A1FE	8.06E-01	5.47E-01	1.20E+00	0.00E+00	1.62E+00	5.86E-01	6.67E-01	1.42E+00
