Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J	SBS96K
BRCA_TCGA-BH-A18G	23	323	503	190	15	107	466	14	11	0	16
BRCA_TCGA-BH-A18H	0	0	3	3	3	15	7	0	9	11	3
BRCA_TCGA-BH-A18I	0	9	0	4	4	1	0	0	7	6	0
BRCA_TCGA-BH-A18J	4	4	6	6	1	0	4	0	6	80	0
BRCA_TCGA-BH-A18K	1	0	0	3	5	11	5	0	14	26	3
BRCA_TCGA-BH-A18L	1	13	0	7	3	10	4	5	19	3	0
BRCA_TCGA-BH-A18M	0	5	0	0	1	5	2	0	0	5	0
BRCA_TCGA-BH-A18N	0	10	0	5	1	0	8	0	17	1	1
BRCA_TCGA-BH-A18P	0	0	0	10	40	39	0	4	0	345	0
BRCA_TCGA-BH-A18Q	1	0	8	2	1	12	2	3	67	9	2
BRCA_TCGA-BH-A18R	2	1	3	0	1	5	2	0	21	7	0
BRCA_TCGA-BH-A18S	1	1	3	3	3	0	6	2	15	3	0
BRCA_TCGA-BH-A18T	1	5	12	2	1	4	5	4	50	18	0
BRCA_TCGA-BH-A18U	0	16	14	1	6	25	5	1	31	79	0
BRCA_TCGA-BH-A18V	13	3	16	0	2	0	2	0	106	101	7
BRCA_TCGA-BH-A1EO	0	19	0	2	3	3	0	0	17	6	0
BRCA_TCGA-BH-A1ET	4	5	2	2	0	6	6	0	7	1	0
BRCA_TCGA-BH-A1EU	0	5	0	0	1	6	8	0	12	2	0
BRCA_TCGA-BH-A1EV	3	13	2	2	13	12	8	0	12	64	0
BRCA_TCGA-BH-A1EW	0	0	0	2	3	7	3	0	3	3	0
BRCA_TCGA-BH-A1EX	0	6	0	2	6	1	5	0	14	0	1
BRCA_TCGA-BH-A1EY	0	8	6	0	5	1	6	0	14	15	0
BRCA_TCGA-BH-A1F0	3	4	0	2	5	11	4	3	44	19	0
BRCA_TCGA-BH-A1F2	3	14	0	2	2	15	4	1	13	17	0
BRCA_TCGA-BH-A1F5	2	5	0	0	4	17	0	1	12	3	0
BRCA_TCGA-BH-A1F6	0	8	1	5	0	7	3	0	18	8	3
BRCA_TCGA-BH-A1F8	6	5	0	1	12	31	3	0	10	124	0
BRCA_TCGA-BH-A1FC	3	15	1	8	4	7	9	4	35	37	7
BRCA_TCGA-BH-A1FE	2	0	0	3	3	5	0	0	7	5	1
BRCA_TCGA-BH-A1FG	0	5	5	1	1	4	0	2	2	1	0
BRCA_TCGA-BH-A1FH	0	7	0	1	1	12	0	0	6	5	1
BRCA_TCGA-BH-A1FJ	0	8	0	0	0	23	0	0	12	2	0
BRCA_TCGA-BH-A1FL	0	2	0	4	3	6	1	0	7	2	1
BRCA_TCGA-BH-A1FM	0	12	0	3	7	0	2	2	17	19	0
BRCA_TCGA-BH-A1FN	3	6	7	0	0	1	2	0	45	76	6
BRCA_TCGA-BH-A1FR	0	3	2	2	1	0	0	0	7	2	0
BRCA_TCGA-BH-A1FU	4	6	9	6	7	7	13	0	38	20	8
BRCA_TCGA-BH-A201	3	2	8	0	2	2	4	1	1	3	1
BRCA_TCGA-BH-A202	4	6	2	0	0	1	3	0	9	3	0
BRCA_TCGA-BH-A203	1	27	17	0	9	5	0	2	14	24	0
BRCA_TCGA-BH-A204	3	4	0	5	4	11	2	2	15	6	0
BRCA_TCGA-BH-A208	0	6	0	0	4	18	3	0	15	36	0
BRCA_TCGA-BH-A209	1	3	4	0	8	3	0	0	7	93	0
BRCA_TCGA-BH-A28Q	0	7	1	4	0	5	0	0	4	3	2
BRCA_TCGA-BH-A2L8	4	4	0	1	32	25	0	0	0	562	0
BRCA_TCGA-BH-A42U	0	1	0	0	5	7	0	0	4	15	0
BRCA_TCGA-BH-A42V	0	3	0	0	5	8	2	0	0	37	0
BRCA_TCGA-BH-A5IZ	3	10	0	0	0	16	8	5	40	14	0
BRCA_TCGA-BH-A5J0	1	5	0	7	13	10	3	2	9	52	0
BRCA_TCGA-BH-A6R8	0	9	1	2	3	5	3	0	9	5	0
BRCA_TCGA-BH-A6R9	2	2	0	1	3	6	1	0	9	0	1
BRCA_TCGA-BH-A8FY	1	0	0	8	0	11	0	0	26	9	1
BRCA_TCGA-BH-A8FZ	3	7	1	9	2	0	11	3	35	14	6
BRCA_TCGA-BH-A8G0	0	5	2	0	2	2	4	0	1	0	1
BRCA_TCGA-BH-AB28	0	7	5	9	2	3	0	3	5	6	3
BRCA_TCGA-C8-A12K	4	7	9	4	0	4	7	0	70	65	3
BRCA_TCGA-C8-A12L	0	0	5	9	4	17	0	0	48	6	0
BRCA_TCGA-C8-A12M	1	13	10	5	9	12	3	1	25	1	2
BRCA_TCGA-C8-A12N	2	8	2	0	0	3	3	0	5	4	0
BRCA_TCGA-C8-A12O	1	15	0	0	4	13	1	1	11	3	0
BRCA_TCGA-C8-A12P	5	16	5	2	14	13	7	0	25	109	6
BRCA_TCGA-C8-A12Q	4	2	0	5	16	12	8	4	11	76	1
BRCA_TCGA-C8-A12T	9	12	6	0	7	5	0	1	7	167	0
BRCA_TCGA-C8-A12U	0	13	0	0	0	19	3	0	17	9	0
BRCA_TCGA-C8-A12V	0	2	12	0	2	5	1	5	18	4	3
BRCA_TCGA-C8-A12W	2	27	0	0	6	16	9	0	14	3	0
BRCA_TCGA-C8-A12X	0	14	4	4	4	17	2	0	13	2	5
BRCA_TCGA-C8-A12Y	0	12	7	9	1	0	4	4	6	3	0
BRCA_TCGA-C8-A12Z	1	8	0	2	3	16	4	0	4	23	0
BRCA_TCGA-C8-A130	0	21	4	0	5	0	4	0	11	7	2
BRCA_TCGA-C8-A131	2	0	0	13	10	13	2	1	24	7	2
BRCA_TCGA-C8-A132	1	8	5	0	1	4	3	0	27	34	1
BRCA_TCGA-C8-A133	1	0	5	0	2	5	0	4	9	5	2
BRCA_TCGA-C8-A134	10	3	9	2	2	13	3	8	60	7	0
BRCA_TCGA-C8-A135	1	21	3	7	3	0	8	2	23	9	0
BRCA_TCGA-C8-A137	0	7	0	0	9	5	1	0	11	27	2
BRCA_TCGA-C8-A138	5	8	0	0	2	14	5	3	15	0	0
BRCA_TCGA-C8-A1HE	0	2	0	2	3	11	1	0	6	28	1
BRCA_TCGA-C8-A1HF	1	3	1	3	2	6	1	2	6	14	0
BRCA_TCGA-C8-A1HG	0	15	0	5	4	13	7	0	17	8	0
BRCA_TCGA-C8-A1HI	2	13	0	0	0	18	7	0	16	16	0
BRCA_TCGA-C8-A1HJ	2	9	15	1	1	0	9	3	65	14	5
BRCA_TCGA-C8-A1HK	3	6	7	4	6	0	4	0	17	26	0
BRCA_TCGA-C8-A1HL	1	0	1	8	1	13	0	2	10	0	1
BRCA_TCGA-C8-A1HM	13	19	12	4	18	0	0	0	48	333	1
BRCA_TCGA-C8-A1HN	2	14	2	0	1	16	4	0	24	5	2
BRCA_TCGA-C8-A1HO	4	4	2	0	2	11	3	1	10	12	0
BRCA_TCGA-C8-A26V	1	8	2	5	6	0	2	0	19	50	3
BRCA_TCGA-C8-A26W	0	2	0	3	10	12	6	0	8	27	1
BRCA_TCGA-C8-A26X	2	10	1	3	4	18	3	1	27	5	1
BRCA_TCGA-C8-A26Y	31	14	14	1	44	0	17	2	100	667	26
BRCA_TCGA-C8-A26Z	2	10	0	5	3	7	0	0	19	2	1
BRCA_TCGA-C8-A273	2	5	2	0	2	2	0	0	9	1	1
BRCA_TCGA-C8-A274	4	10	10	10	13	0	6	5	20	203	0
BRCA_TCGA-C8-A275	0	5	5	3	11	10	1	0	10	94	3
BRCA_TCGA-C8-A278	2	9	1	0	4	6	4	0	14	13	0
BRCA_TCGA-C8-A27A	5	5	0	1	4	4	1	0	11	9	0
BRCA_TCGA-C8-A27B	3	3	3	7	3	0	4	1	56	76	6
BRCA_TCGA-C8-A3M7	4	8	0	7	25	34	1	5	0	137	0
BRCA_TCGA-C8-A3M8	0	8	3	5	3	1	7	0	22	13	0
BRCA_TCGA-C8-A8HP	6	8	10	8	28	0	0	0	11	202	0
BRCA_TCGA-C8-A8HQ	0	22	7	0	39	4	1	8	0	290	1
BRCA_TCGA-C8-A8HR	0	9	0	2	2	9	6	0	18	5	9
BRCA_TCGA-C8-A9FZ	0	8	0	5	0	0	2	0	9	5	0
BRCA_TCGA-D8-A13Y	2	3	0	3	4	22	9	0	13	21	5
BRCA_TCGA-D8-A13Z	2	18	10	0	3	2	0	0	44	17	7
BRCA_TCGA-D8-A140	2	4	0	18	8	35	8	2	31	26	0
BRCA_TCGA-D8-A141	0	4	0	0	1	7	0	0	9	0	0
BRCA_TCGA-D8-A142	1	31	0	0	5	21	10	6	68	15	9
BRCA_TCGA-D8-A143	0	8	1	4	0	12	0	0	30	4	2
BRCA_TCGA-D8-A145	0	10	4	4	0	3	5	0	17	4	0
BRCA_TCGA-D8-A146	0	4	0	5	6	12	6	0	3	4	1
BRCA_TCGA-D8-A147	1	4	16	0	7	7	1	7	79	64	14
BRCA_TCGA-D8-A1J8	27	45	135	64	63	61	29	0	2	535	0
BRCA_TCGA-D8-A1J9	14	3	2	3	30	0	0	0	16	205	5
BRCA_TCGA-D8-A1JB	1	1	2	2	2	12	4	1	27	7	4
BRCA_TCGA-D8-A1JC	2	8	0	0	11	16	3	2	13	67	0
BRCA_TCGA-D8-A1JD	6	2	22	6	5	10	0	0	44	25	2
BRCA_TCGA-D8-A1JE	2	9	5	0	0	3	3	1	14	3	0
BRCA_TCGA-D8-A1JF	0	7	9	6	2	3	2	0	14	6	0
BRCA_TCGA-D8-A1JG	43	16	0	8	22	23	5	4	30	15	3
BRCA_TCGA-D8-A1JH	0	3	0	1	1	0	3	3	10	2	1
BRCA_TCGA-D8-A1JI	0	0	4	2	3	17	4	0	11	1	0
BRCA_TCGA-D8-A1JJ	1	7	5	5	9	8	3	0	12	44	4
BRCA_TCGA-D8-A1JK	5	0	1	11	6	47	27	22	89	29	12
BRCA_TCGA-D8-A1JL	3	3	10	3	5	8	14	1	64	13	3
BRCA_TCGA-D8-A1JM	0	8	1	0	4	8	1	0	29	2	0
BRCA_TCGA-D8-A1JN	8	5	0	4	29	20	0	0	10	132	0
BRCA_TCGA-D8-A1JP	3	0	5	4	3	6	16	0	75	15	8
BRCA_TCGA-D8-A1JS	2	3	0	2	1	7	4	0	7	3	0
BRCA_TCGA-D8-A1JT	0	6	0	3	1	14	1	1	15	0	0
BRCA_TCGA-D8-A1JU	0	4	0	0	1	3	5	0	6	1	0
BRCA_TCGA-D8-A1X5	6	13	0	1	1	2	8	6	19	8	2
BRCA_TCGA-D8-A1X6	4	10	2	4	0	9	1	0	9	3	0
BRCA_TCGA-D8-A1X7	0	1	0	2	3	11	1	0	11	3	0
BRCA_TCGA-D8-A1X9	6	5	22	0	0	1	3	2	53	9	1
BRCA_TCGA-D8-A1XA	0	5	0	0	2	6	6	0	7	1	1
BRCA_TCGA-D8-A1XB	0	9	3	6	4	0	2	1	17	8	0
BRCA_TCGA-D8-A1XC	2	3	0	5	1	16	3	0	3	1	0
BRCA_TCGA-D8-A1XF	0	12	0	5	7	2	0	6	15	4	0
BRCA_TCGA-D8-A1XG	0	0	8	3	2	0	2	3	8	1	0
BRCA_TCGA-D8-A1XK	2	134	102	14	0	0	759	25	188	1	75
BRCA_TCGA-D8-A1XL	4	8	7	2	4	0	9	7	54	11	4
BRCA_TCGA-D8-A1XM	2	7	0	0	10	17	0	0	6	22	0
BRCA_TCGA-D8-A1XO	0	4	2	0	0	4	0	0	8	10	1
BRCA_TCGA-D8-A1XQ	13	184	253	26	14	13	262	0	184	45	37
BRCA_TCGA-D8-A1XR	0	4	8	5	1	2	3	3	2	3	1
BRCA_TCGA-D8-A1XS	0	3	0	3	5	0	0	0	10	5	0
BRCA_TCGA-D8-A1XT	0	7	0	3	2	8	2	2	14	5	2
BRCA_TCGA-D8-A1XU	0	2	0	1	1	10	2	0	7	12	0
BRCA_TCGA-D8-A1XV	0	9	0	0	0	9	3	0	11	4	0
BRCA_TCGA-D8-A1XW	0	8	3	3	3	6	9	0	63	17	10
BRCA_TCGA-D8-A1XY	1	17	0	4	2	12	0	5	10	8	0
BRCA_TCGA-D8-A1XZ	2	26	9	6	5	13	0	0	25	10	0
BRCA_TCGA-D8-A1Y0	5	6	7	0	1	8	6	2	31	15	0
BRCA_TCGA-D8-A1Y1	1	129	28	0	3	20	21	2	5	24	0
BRCA_TCGA-D8-A1Y2	0	6	0	0	1	1	1	1	0	12	0
BRCA_TCGA-D8-A1Y3	0	23	2	0	2	14	4	0	18	2	2
BRCA_TCGA-D8-A27E	0	0	2	0	2	2	0	0	4	1	0
BRCA_TCGA-D8-A27F	4	3	6	0	0	1	4	0	40	12	0
BRCA_TCGA-D8-A27G	24	0	0	10	79	27	0	3	0	1033	0
BRCA_TCGA-D8-A27H	0	10	4	0	0	0	11	3	68	62	2
BRCA_TCGA-D8-A27I	0	8	3	0	1	0	3	0	12	9	0
BRCA_TCGA-D8-A27K	0	5	1	0	1	6	1	0	5	1	1
BRCA_TCGA-D8-A27L	0	1	0	5	6	13	0	0	7	21	0
BRCA_TCGA-D8-A27M	6	4	0	6	5	0	4	4	45	15	1
BRCA_TCGA-D8-A27N	1	15	4	3	4	8	0	1	19	4	1
BRCA_TCGA-D8-A27P	0	1	0	9	1	5	2	0	10	2	0
BRCA_TCGA-D8-A27R	0	0	0	5	4	6	0	0	16	4	0
BRCA_TCGA-D8-A27T	0	10	1	4	0	3	1	2	5	5	0
BRCA_TCGA-D8-A27V	7	4	0	2	22	13	4	0	22	161	0
BRCA_TCGA-D8-A27W	0	20	2	4	2	6	3	0	12	5	1
BRCA_TCGA-D8-A3Z6	2	7	6	2	0	6	2	0	4	7	1
BRCA_TCGA-D8-A4Z1	1	0	0	4	7	4	0	0	1	29	0
BRCA_TCGA-D8-A73U	5	0	0	7	14	35	5	0	0	141	0
BRCA_TCGA-D8-A73W	0	9	2	11	0	13	0	0	8	4	5
BRCA_TCGA-D8-A73X	0	13	1	0	3	2	9	2	16	6	0
BRCA_TCGA-E2-A105	2	9	0	3	0	23	8	1	12	9	0
BRCA_TCGA-E2-A107	2	6	0	0	3	9	5	0	4	7	0
BRCA_TCGA-E2-A108	3	8	7	0	4	0	8	4	22	130	0
BRCA_TCGA-E2-A109	2	8	5	7	4	17	1	5	32	2	1
BRCA_TCGA-E2-A10A	0	0	0	5	0	7	0	0	6	10	0
BRCA_TCGA-E2-A10B	0	6	7	0	4	5	4	3	9	32	3
BRCA_TCGA-E2-A10C	11	0	0	3	45	21	1	0	0	438	0
BRCA_TCGA-E2-A10F	0	9	0	2	1	1	3	1	8	5	0
BRCA_TCGA-E2-A14N	0	4	3	4	5	7	1	0	53	23	9
BRCA_TCGA-E2-A14O	2	10	0	0	7	8	0	0	9	0	0
BRCA_TCGA-E2-A14P	4	13	0	8	10	20	8	0	21	28	0
BRCA_TCGA-E2-A14Q	1	9	0	0	0	10	2	1	8	6	3
BRCA_TCGA-E2-A14R	5	8	16	1	4	7	10	0	69	19	4
BRCA_TCGA-E2-A14T	0	6	0	5	4	0	0	0	14	8	6
BRCA_TCGA-E2-A14V	0	20	3	0	11	7	6	4	26	58	6
BRCA_TCGA-E2-A14W	0	0	6	4	6	11	2	2	53	14	4
BRCA_TCGA-E2-A14X	0	13	0	6	4	0	0	0	6	7	1
BRCA_TCGA-E2-A14Y	0	6	0	1	0	6	3	0	5	29	0
BRCA_TCGA-E2-A14Z	3	5	0	0	9	14	2	2	28	28	4
BRCA_TCGA-E2-A150	11	9	4	11	4	9	3	0	24	7	9
BRCA_TCGA-E2-A152	3	4	12	0	24	3	0	0	16	109	0
BRCA_TCGA-E2-A153	0	9	0	1	1	3	3	0	2	7	0
BRCA_TCGA-E2-A154	3	13	6	1	5	0	0	0	28	2	0
BRCA_TCGA-E2-A155	3	9	9	4	3	12	2	0	23	15	1
BRCA_TCGA-E2-A156	0	3	2	0	1	6	2	0	5	5	1
BRCA_TCGA-E2-A158	2	8	14	0	3	4	1	2	53	5	5
BRCA_TCGA-E2-A159	1	12	3	1	4	3	2	0	25	144	6
BRCA_TCGA-E2-A15A	3	5	0	5	0	11	1	2	26	5	4
BRCA_TCGA-E2-A15C	0	11	1	5	1	16	3	1	10	2	0
BRCA_TCGA-E2-A15D	4	10	2	3	1	4	5	0	3	0	2
BRCA_TCGA-E2-A15E	1	10	3	0	0	2	8	0	10	6	0
BRCA_TCGA-E2-A15F	0	7	0	0	1	8	2	0	9	1	0
BRCA_TCGA-E2-A15G	0	9	1	0	5	15	7	0	28	7	1
BRCA_TCGA-E2-A15H	0	7	3	4	2	7	1	0	8	1	0
BRCA_TCGA-E2-A15I	2	11	0	0	0	10	1	0	14	5	0
BRCA_TCGA-E2-A15J	0	2	0	6	0	4	0	0	9	1	0
BRCA_TCGA-E2-A15K	1	7	0	5	2	14	1	4	16	3	0
BRCA_TCGA-E2-A15L	0	11	1	0	1	1	4	1	11	4	0
BRCA_TCGA-E2-A15M	2	14	0	8	3	13	5	3	26	34	0
BRCA_TCGA-E2-A15O	0	8	2	0	2	2	1	0	15	2	2
BRCA_TCGA-E2-A15P	0	4	0	3	1	8	4	0	7	1	0
BRCA_TCGA-E2-A15R	0	11	0	0	5	16	2	0	9	4	0
BRCA_TCGA-E2-A15S	0	5	1	0	0	10	9	5	21	12	5
BRCA_TCGA-E2-A15T	0	9	0	0	1	9	5	0	13	3	0
BRCA_TCGA-E2-A1AZ	1	1	6	6	12	0	0	0	29	24	0
BRCA_TCGA-E2-A1B0	0	10	0	1	7	6	15	0	11	8	2
BRCA_TCGA-E2-A1B1	2	5	0	0	2	21	0	0	0	36	0
BRCA_TCGA-E2-A1B4	0	0	0	8	5	3	1	2	16	7	0
BRCA_TCGA-E2-A1B5	0	6	0	2	5	3	4	0	2	22	2
BRCA_TCGA-E2-A1B6	0	8	2	4	0	1	1	2	34	4	0
BRCA_TCGA-E2-A1BC	0	3	0	8	0	3	1	0	23	3	0
BRCA_TCGA-E2-A1BD	2	12	1	0	2	15	0	0	11	0	0
BRCA_TCGA-E2-A1IE	0	4	1	0	1	8	2	3	9	0	2
BRCA_TCGA-E2-A1IF	0	3	0	2	1	1	4	0	13	0	0
BRCA_TCGA-E2-A1IG	0	6	0	1	8	16	3	0	15	8	0
BRCA_TCGA-E2-A1IH	2	6	0	4	2	5	9	0	20	35	2
BRCA_TCGA-E2-A1II	2	8	0	3	0	0	0	0	16	2	3
BRCA_TCGA-E2-A1IJ	0	5	0	0	0	5	0	1	5	0	2
BRCA_TCGA-E2-A1IK	0	2	0	1	5	0	2	0	6	1	0
BRCA_TCGA-E2-A1IL	2	2	0	6	4	3	0	0	12	0	2
BRCA_TCGA-E2-A1IN	0	13	16	2	9	0	1	0	23	182	2
BRCA_TCGA-E2-A1IO	0	6	0	0	2	1	2	0	4	1	0
BRCA_TCGA-E2-A1IU	0	2	2	1	7	0	0	0	13	6	0
BRCA_TCGA-E2-A1L6	0	0	4	2	7	5	1	0	7	1	1
BRCA_TCGA-E2-A1L7	3	4	0	0	1	14	7	4	37	5	6
BRCA_TCGA-E2-A1L8	0	4	0	0	0	7	7	4	9	7	0
BRCA_TCGA-E2-A1L9	0	5	4	1	2	3	2	0	7	3	1
BRCA_TCGA-E2-A1LA	1	9	19	0	1	0	7	0	51	11	8
BRCA_TCGA-E2-A1LB	3	3	0	0	4	8	3	3	5	26	0
BRCA_TCGA-E2-A1LG	2	8	6	0	17	3	0	2	9	170	2
BRCA_TCGA-E2-A1LH	10	15	4	0	2	1	18	8	98	65	10
BRCA_TCGA-E2-A1LI	0	1	2	1	2	0	0	3	16	12	0
BRCA_TCGA-E2-A1LK	0	26	0	9	7	0	0	0	7	3	2
BRCA_TCGA-E2-A1LL	1	6	0	5	0	5	4	1	27	6	6
BRCA_TCGA-E2-A2P6	0	0	0	16	22	32	0	0	0	115	1
BRCA_TCGA-E2-A56Z	2	7	0	7	4	11	10	0	16	1	2
BRCA_TCGA-E2-A570	0	5	0	0	1	12	3	0	7	1	1
BRCA_TCGA-E2-A572	0	9	0	0	0	1	6	0	10	3	0
BRCA_TCGA-E2-A573	4	5	0	10	2	8	7	2	24	7	3
BRCA_TCGA-E2-A574	3	10	0	11	17	21	2	2	25	63	2
BRCA_TCGA-E2-A576	0	15	3	2	4	23	1	0	20	1	1
BRCA_TCGA-E2-A9RU	7	25	0	9	10	12	5	0	18	20	1
BRCA_TCGA-E9-A1N3	3	2	5	3	0	0	0	1	12	3	2
BRCA_TCGA-E9-A1N4	0	6	2	0	5	0	0	0	9	12	0
BRCA_TCGA-E9-A1N5	0	1	9	3	0	0	3	0	6	17	0
BRCA_TCGA-E9-A1N8	4	0	1	1	6	0	8	0	7	9	0
BRCA_TCGA-E9-A1N9	0	12	3	0	1	8	3	6	23	9	1
BRCA_TCGA-E9-A1NA	3	4	2	4	6	16	2	5	51	23	1
BRCA_TCGA-E9-A1NE	7	0	0	9	0	5	2	0	31	8	0
BRCA_TCGA-E9-A1NF	0	1	0	1	6	19	2	0	9	23	0
BRCA_TCGA-E9-A1NG	0	3	2	1	1	6	1	0	6	1	0
BRCA_TCGA-E9-A1NH	1	6	0	0	0	9	7	0	11	2	1
BRCA_TCGA-E9-A1QZ	0	3	0	2	1	0	3	1	13	0	0
BRCA_TCGA-E9-A1R0	0	8	0	3	4	7	1	0	3	9	0
BRCA_TCGA-E9-A1R2	0	6	3	0	1	0	9	0	31	14	2
BRCA_TCGA-E9-A1R3	0	5	4	1	2	0	2	0	7	4	0
BRCA_TCGA-E9-A1R4	5	2	0	7	10	20	2	1	20	85	1
BRCA_TCGA-E9-A1R5	1	11	0	0	2	8	4	0	19	5	1
BRCA_TCGA-E9-A1R6	3	9	2	0	6	6	2	0	6	1	1
BRCA_TCGA-E9-A1R7	1	0	0	7	1	14	2	0	23	11	4
BRCA_TCGA-E9-A1RA	1	3	0	0	1	7	1	0	4	5	3
BRCA_TCGA-E9-A1RB	0	7	10	1	0	2	2	2	14	0	0
BRCA_TCGA-E9-A1RC	0	13	3	5	4	1	5	1	19	2	2
BRCA_TCGA-E9-A1RD	0	3	1	3	1	5	0	0	5	5	0
BRCA_TCGA-E9-A1RE	0	13	2	9	4	13	6	0	16	3	0
BRCA_TCGA-E9-A1RF	8	19	9	6	4	7	2	0	92	23	0
BRCA_TCGA-E9-A1RG	0	4	0	1	1	5	4	3	14	9	0
BRCA_TCGA-E9-A1RH	4	10	0	1	5	24	10	2	39	15	1
BRCA_TCGA-E9-A1RI	3	3	0	3	1	6	1	0	7	5	0
BRCA_TCGA-E9-A226	1	6	0	5	11	4	2	0	4	46	0
BRCA_TCGA-E9-A227	0	0	1	0	2	7	0	0	5	4	0
BRCA_TCGA-E9-A228	0	14	0	3	0	12	1	3	3	13	3
BRCA_TCGA-E9-A229	1	6	0	4	0	3	1	0	6	7	2
BRCA_TCGA-E9-A22A	0	5	1	0	1	1	1	0	18	9	0
BRCA_TCGA-E9-A22B	1	13	0	4	4	9	3	0	24	13	5
BRCA_TCGA-E9-A22D	2	13	0	4	7	0	0	0	8	6	0
BRCA_TCGA-E9-A22E	3	10	0	2	1	8	5	3	65	38	9
BRCA_TCGA-E9-A22G	4	5	13	0	2	4	18	1	53	9	8
BRCA_TCGA-E9-A22H	0	10	0	0	1	3	3	0	7	2	0
BRCA_TCGA-E9-A243	4	7	13	1	2	0	8	0	32	21	1
BRCA_TCGA-E9-A244	8	17	16	4	0	6	1	0	58	8	3
BRCA_TCGA-E9-A245	2	0	1	0	1	3	1	0	13	1	1
BRCA_TCGA-E9-A247	0	17	1	11	2	1	2	3	9	1	0
BRCA_TCGA-E9-A248	0	8	0	5	0	2	0	5	1	7	0
BRCA_TCGA-E9-A249	0	6	0	5	2	0	0	0	11	1	0
BRCA_TCGA-E9-A24A	3	4	0	0	2	5	0	0	7	0	1
BRCA_TCGA-E9-A295	7	26	0	0	3	3	1	13	50	6	0
BRCA_TCGA-E9-A2JS	0	25	0	2	6	10	3	6	33	2	2
BRCA_TCGA-E9-A2JT	2	0	1	0	0	0	0	0	0	25	0
BRCA_TCGA-E9-A3HO	0	0	9	1	2	7	4	0	38	9	2
BRCA_TCGA-E9-A3QA	0	3	7	0	1	0	0	0	28	23	0
BRCA_TCGA-E9-A3X8	0	3	0	2	1	9	0	0	12	7	3
BRCA_TCGA-E9-A54Y	2	9	0	3	3	12	3	0	8	17	1
BRCA_TCGA-E9-A5FK	2	3	1	3	1	13	1	0	11	3	1
BRCA_TCGA-E9-A5FL	3	5	14	9	5	0	5	0	65	25	2
BRCA_TCGA-E9-A5UO	0	7	3	2	0	8	1	1	15	1	0
BRCA_TCGA-E9-A6HE	0	3	0	4	3	8	1	0	2	0	1
BRCA_TCGA-EW-A1IW	2	11	2	0	2	21	1	0	18	69	1
BRCA_TCGA-EW-A1IX	1	0	8	0	1	0	0	0	3	29	0
BRCA_TCGA-EW-A1IY	0	0	0	0	9	8	4	2	0	15	0
BRCA_TCGA-EW-A1IZ	0	122	111	44	24	26	66	26	9	3	4
BRCA_TCGA-EW-A1J1	0	6	0	2	2	0	0	2	9	0	2
BRCA_TCGA-EW-A1J3	0	0	0	3	1	14	4	1	5	2	0
BRCA_TCGA-EW-A1J5	5	0	0	2	35	35	0	0	0	463	0
BRCA_TCGA-EW-A1J6	0	8	0	0	0	6	0	1	27	2	0
BRCA_TCGA-EW-A1OV	0	4	0	0	11	19	1	0	4	101	0
BRCA_TCGA-EW-A1OX	0	1	0	4	1	0	0	0	9	6	0
BRCA_TCGA-EW-A1OZ	1	16	0	3	3	19	3	1	10	12	8
BRCA_TCGA-EW-A1P0	0	2	5	0	1	4	2	1	11	0	2
BRCA_TCGA-EW-A1P1	0	1	0	0	0	0	0	0	2	0	0
BRCA_TCGA-EW-A1P3	0	3	0	0	1	13	1	0	9	1	0
BRCA_TCGA-EW-A1P4	2	10	6	0	2	1	13	0	33	9	1
BRCA_TCGA-EW-A1P5	2	7	0	6	0	0	0	0	4	1	0
BRCA_TCGA-EW-A1P6	0	5	0	0	1	5	3	0	11	1	0
BRCA_TCGA-EW-A1P7	0	0	5	1	0	2	1	0	9	0	1
BRCA_TCGA-EW-A1P8	0	0	0	9	3	8	0	2	15	2	0
BRCA_TCGA-EW-A1PA	0	3	0	3	7	0	2	5	15	6	0
BRCA_TCGA-EW-A1PB	8	4	5	0	2	11	4	0	60	88	0
BRCA_TCGA-EW-A1PD	2	0	4	4	1	10	5	6	38	21	2
BRCA_TCGA-EW-A1PE	0	2	0	7	2	4	2	0	11	7	3
BRCA_TCGA-EW-A1PG	0	2	0	1	5	0	3	0	0	0	0
BRCA_TCGA-EW-A1PH	1	14	2	0	5	7	5	0	18	8	2
BRCA_TCGA-EW-A2FR	1	7	0	0	2	11	1	0	18	14	0
BRCA_TCGA-EW-A2FS	1	7	2	0	0	18	6	5	4	1	1
BRCA_TCGA-EW-A2FV	0	2	1	1	5	4	2	0	16	1	0
BRCA_TCGA-EW-A2FW	1	11	0	1	0	4	1	0	5	3	0
BRCA_TCGA-EW-A423	0	8	0	11	4	23	3	0	16	22	1
BRCA_TCGA-EW-A6S9	1	7	2	1	2	3	1	2	7	5	0
BRCA_TCGA-EW-A6SA	4	4	4	15	9	30	2	3	33	18	1
BRCA_TCGA-EW-A6SB	0	14	10	0	7	7	9	1	22	6	5
BRCA_TCGA-EW-A6SC	0	0	3	6	0	10	5	0	8	7	0
BRCA_TCGA-EW-A6SD	3	10	5	1	0	0	5	3	6	35	0
BRCA_TCGA-GI-A2C8	3	16	15	6	0	0	0	4	77	24	3
BRCA_TCGA-GM-A2D9	12	0	0	5	42	78	2	0	0	506	0
BRCA_TCGA-GM-A2DA	2	9	5	0	4	5	0	0	11	9	0
