Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I	SBS96J
MLH1_0_multinomial_train1.92	7.03E-163	7.65E-02	4.44E-02	4.37E-04	5.50E-02	4.21E-03	2.37E-03	2.20E-04	6.75E-23	4.18E-03
MLH1_0_multinomial_train1.93	1.22E-127	8.01E-02	4.62E-02	2.34E-03	5.54E-02	4.26E-37	1.52E-03	1.07E-03	2.27E-03	3.22E-03
MLH1_0_multinomial_train1.94	2.23E-118	7.75E-02	4.22E-02	3.45E-14	5.76E-02	5.42E-03	9.25E-04	9.41E-69	0.00E+00	5.66E-03
MLH1_0_multinomial_train1.95	7.11E-127	7.84E-02	4.54E-02	8.52E-05	5.50E-02	3.00E-03	1.26E-58	7.47E-111	1.18E-37	5.70E-03
MLH1_0_multinomial_train1.96	4.05E-84	7.93E-02	4.67E-02	3.56E-06	5.48E-02	0.00E+00	1.78E-03	3.35E-04	0.00E+00	4.70E-03
MLH1_0_multinomial_train1.97	3.07E-114	7.93E-02	4.61E-02	1.23E-06	5.59E-02	4.13E-03	3.66E-08	3.47E-97	0.00E+00	4.93E-03
MLH1_0_multinomial_train1.98	6.78E-85	7.80E-02	4.34E-02	2.84E-05	5.57E-02	2.08E-03	5.12E-96	1.46E-03	0.00E+00	4.24E-03
MSH2_0_multinomial_train1	1.60E-01	9.26E-02	4.49E-02	1.00E-26	1.00E-26	1.00E-26	2.31E-02	1.37E-01	5.12E-02	3.62E-16
MSH2_0_multinomial_train1.1	1.59E-01	9.25E-02	4.43E-02	1.00E-26	1.00E-26	1.00E-26	2.32E-02	1.35E-01	5.06E-02	1.63E-03
MSH2_0_multinomial_train1.2	1.55E-01	8.98E-02	4.40E-02	2.57E-03	2.14E-03	7.46E-04	2.35E-02	1.32E-01	5.06E-02	9.92E-04
MSH2_0_multinomial_train1.3	1.59E-01	9.18E-02	4.44E-02	1.27E-26	2.36E-03	2.92E-03	2.35E-02	1.36E-01	5.09E-02	1.00E-26
MSH2_0_multinomial_train1.4	1.58E-01	9.16E-02	4.41E-02	1.24E-03	1.00E-26	1.00E-26	2.27E-02	1.35E-01	5.08E-02	1.00E-26
MSH2_0_multinomial_train1.5	1.56E-01	8.97E-02	4.43E-02	1.00E-26	1.00E-26	1.00E-26	2.31E-02	1.33E-01	5.06E-02	1.59E-04
MSH2_0_multinomial_train1.6	1.59E-01	9.21E-02	4.41E-02	1.00E-26	1.00E-26	1.00E-26	2.30E-02	1.36E-01	5.09E-02	6.79E-04
MSH2_0_multinomial_train1.7	1.58E-01	9.14E-02	4.41E-02	1.00E-26	1.00E-26	1.00E-26	2.36E-02	1.34E-01	5.05E-02	1.91E-03
MSH2_0_multinomial_train1.8	1.65E-01	9.53E-02	4.53E-02	1.00E-26	1.00E-26	1.00E-26	2.29E-02	1.41E-01	5.13E-02	1.00E-26
MSH2_0_multinomial_train1.9	1.57E-01	9.07E-02	4.45E-02	1.00E-26	1.00E-26	1.54E-03	2.31E-02	1.34E-01	5.08E-02	2.65E-04
MSH2_0_multinomial_train1.10	1.54E-01	8.98E-02	4.40E-02	1.00E-26	1.00E-26	6.65E-03	2.42E-02	1.32E-01	5.06E-02	1.00E-26
MSH2_0_multinomial_train1.11	1.53E-01	8.85E-02	4.39E-02	9.80E-04	1.00E-26	9.31E-04	2.30E-02	1.31E-01	5.04E-02	1.00E-26
MSH2_0_multinomial_train1.12	1.60E-01	9.24E-02	4.41E-02	1.00E-26	1.00E-26	1.00E-26	2.31E-02	1.36E-01	5.06E-02	1.15E-03
MSH2_0_multinomial_train1.13	1.55E-01	8.97E-02	4.41E-02	1.00E-26	1.00E-26	1.00E-26	2.32E-02	1.32E-01	5.05E-02	1.00E-26
MSH2_0_multinomial_train1.14	1.58E-01	9.16E-02	4.43E-02	1.97E-03	2.05E-03	6.13E-04	2.30E-02	1.35E-01	5.07E-02	8.71E-04
MSH2_0_multinomial_train1.15	1.58E-01	9.26E-02	4.35E-02	1.00E-26	3.08E-03	3.57E-03	2.43E-02	1.35E-01	5.07E-02	1.62E-03
MSH2_0_multinomial_train1.16	1.57E-01	9.11E-02	4.46E-02	8.95E-04	3.41E-03	1.16E-03	2.36E-02	1.34E-01	5.12E-02	3.62E-04
MSH2_0_multinomial_train1.17	1.58E-01	9.18E-02	4.41E-02	1.44E-03	9.31E-04	1.00E-26	2.30E-02	1.34E-01	5.09E-02	1.44E-03
MSH2_0_multinomial_train1.18	1.55E-01	9.02E-02	4.38E-02	9.95E-27	1.00E-26	2.33E-21	2.25E-02	1.32E-01	5.04E-02	2.22E-04
MSH2_0_multinomial_train1.19	1.56E-01	9.00E-02	4.42E-02	4.11E-03	1.00E-26	1.00E-26	2.31E-02	1.32E-01	5.09E-02	7.71E-04
MSH2_0_multinomial_train1.20	1.60E-01	9.26E-02	4.47E-02	1.00E-26	1.00E-26	1.00E-26	2.27E-02	1.37E-01	5.05E-02	1.00E-26
MSH2_0_multinomial_train1.21	1.63E-01	9.45E-02	4.45E-02	1.00E-26	1.68E-03	1.71E-03	2.33E-02	1.39E-01	5.09E-02	1.12E-03
MSH2_0_multinomial_train1.22	1.61E-01	9.32E-02	4.41E-02	1.00E-26	1.00E-26	1.00E-26	2.30E-02	1.37E-01	5.05E-02	1.01E-04
MSH2_0_multinomial_train1.23	1.56E-01	9.05E-02	4.45E-02	1.00E-26	1.00E-26	4.38E-03	2.38E-02	1.33E-01	5.04E-02	1.00E-26
MSH2_0_multinomial_train1.24	1.55E-01	9.03E-02	4.38E-02	1.00E-26	1.00E-26	1.00E-26	2.33E-02	1.31E-01	5.05E-02	1.64E-03
MSH2_0_multinomial_train1.25	1.59E-01	9.18E-02	4.43E-02	7.82E-04	1.00E-26	1.00E-26	2.29E-02	1.35E-01	5.02E-02	1.01E-03
MSH2_0_multinomial_train1.26	1.63E-01	9.52E-02	4.39E-02	1.00E-26	1.00E-26	1.00E-26	2.27E-02	1.39E-01	5.03E-02	8.12E-04
MSH2_0_multinomial_train1.27	1.60E-01	9.24E-02	4.42E-02	9.82E-04	6.74E-04	1.00E-26	2.25E-02	1.36E-01	5.05E-02	1.68E-03
MSH2_0_multinomial_train1.28	1.58E-01	9.11E-02	4.45E-02	1.01E-03	1.00E-26	1.00E-26	2.34E-02	1.33E-01	5.11E-02	9.46E-04
MSH2_0_multinomial_train1.29	1.61E-01	9.32E-02	4.47E-02	1.00E-26	1.00E-26	1.00E-26	2.25E-02	1.37E-01	5.06E-02	1.00E-26
MSH2_0_multinomial_train1.30	1.55E-01	8.95E-02	4.40E-02	1.00E-26	1.00E-26	1.12E-03	2.33E-02	1.32E-01	5.04E-02	1.97E-03
MSH2_0_multinomial_train1.31	1.56E-01	9.03E-02	4.41E-02	4.96E-04	1.00E-26	1.00E-26	2.34E-02	1.32E-01	5.04E-02	2.03E-03
MSH2_0_multinomial_train1.32	1.61E-01	9.32E-02	4.46E-02	9.95E-27	1.00E-26	1.00E-26	2.30E-02	1.36E-01	5.09E-02	2.11E-03
MSH2_0_multinomial_train1.33	1.58E-01	9.13E-02	4.42E-02	7.32E-22	1.00E-26	1.00E-26	2.36E-02	1.33E-01	5.04E-02	2.37E-03
MSH2_0_multinomial_train1.34	1.55E-01	9.00E-02	4.44E-02	8.32E-04	3.35E-03	6.97E-04	2.33E-02	1.32E-01	5.07E-02	2.98E-04
MSH2_0_multinomial_train1.35	1.60E-01	9.24E-02	4.40E-02	1.02E-03	1.07E-26	1.00E-26	2.22E-02	1.36E-01	5.05E-02	2.68E-04
MSH2_0_multinomial_train1.36	1.61E-01	9.27E-02	4.49E-02	1.00E-26	1.00E-26	1.00E-26	2.35E-02	1.36E-01	5.12E-02	1.37E-03
MSH2_0_multinomial_train1.37	1.60E-01	9.24E-02	4.42E-02	1.00E-26	1.00E-26	1.00E-26	2.31E-02	1.37E-01	5.09E-02	9.14E-04
MSH2_0_multinomial_train1.38	1.57E-01	9.14E-02	4.44E-02	1.00E-26	1.00E-26	4.45E-03	2.36E-02	1.35E-01	5.05E-02	1.00E-26
MSH2_0_multinomial_train1.39	1.60E-01	9.21E-02	4.45E-02	1.00E-26	1.00E-26	1.00E-26	2.41E-02	1.34E-01	5.07E-02	3.58E-03
MSH2_0_multinomial_train1.40	1.62E-01	9.39E-02	4.46E-02	1.94E-03	3.95E-03	1.00E-26	2.34E-02	1.38E-01	5.12E-02	7.00E-04
MSH2_0_multinomial_train1.41	1.57E-01	9.07E-02	4.45E-02	2.70E-03	9.97E-27	1.00E-26	2.33E-02	1.34E-01	5.11E-02	8.36E-04
MSH2_0_multinomial_train1.42	1.59E-01	9.18E-02	4.42E-02	1.00E-26	1.00E-26	1.00E-26	2.38E-02	1.34E-01	5.06E-02	2.80E-03
MSH2_0_multinomial_train1.43	1.62E-01	9.36E-02	4.44E-02	1.00E-26	1.00E-26	1.00E-26	2.32E-02	1.39E-01	5.14E-02	1.00E-26
MSH2_0_multinomial_train1.44	1.62E-01	9.37E-02	4.49E-02	1.00E-26	1.00E-26	1.00E-26	2.26E-02	1.38E-01	5.09E-02	1.00E-26
MSH2_0_multinomial_train1.45	1.59E-01	9.16E-02	4.45E-02	1.00E-26	1.00E-26	1.00E-26	2.41E-02	1.35E-01	5.04E-02	3.12E-03
MSH2_0_multinomial_train1.46	1.56E-01	9.02E-02	4.42E-02	4.92E-09	1.00E-26	9.81E-04	2.35E-02	1.33E-01	5.08E-02	9.03E-04
MSH2_0_multinomial_train1.47	1.57E-01	9.10E-02	4.41E-02	1.00E-26	1.00E-26	1.00E-26	2.42E-02	1.32E-01	5.06E-02	3.98E-03
MSH2_0_multinomial_train1.48	1.60E-01	9.23E-02	4.48E-02	1.00E-26	1.00E-26	1.00E-26	2.28E-02	1.37E-01	5.14E-02	1.44E-04
MSH2_0_multinomial_train1.49	1.61E-01	9.36E-02	4.37E-02	1.00E-26	2.54E-04	1.00E-26	2.32E-02	1.37E-01	5.08E-02	1.43E-03
MSH2_0_multinomial_train1.50	1.58E-01	9.16E-02	4.45E-02	1.00E-26	1.00E-26	1.51E-03	2.30E-02	1.34E-01	5.06E-02	4.38E-04
MSH2_0_multinomial_train1.51	1.54E-01	8.92E-02	4.38E-02	1.03E-26	1.00E-26	1.00E-26	2.33E-02	1.31E-01	5.05E-02	5.49E-04
MSH2_0_multinomial_train1.52	1.62E-01	9.35E-02	4.43E-02	9.23E-04	1.00E-26	1.00E-26	2.37E-02	1.37E-01	5.11E-02	2.44E-03
MSH2_0_multinomial_train1.53	1.59E-01	9.20E-02	4.40E-02	1.00E-26	1.00E-26	3.83E-03	2.38E-02	1.36E-01	5.07E-02	1.00E-26
MSH2_0_multinomial_train1.54	1.62E-01	9.35E-02	4.47E-02	1.00E-26	1.00E-26	1.00E-26	2.31E-02	1.37E-01	5.07E-02	2.01E-03
MSH2_0_multinomial_train1.55	1.55E-01	8.98E-02	4.40E-02	8.02E-04	1.00E-26	5.48E-07	2.30E-02	1.32E-01	5.07E-02	1.00E-26
MSH2_0_multinomial_train1.56	1.60E-01	9.27E-02	4.44E-02	1.00E-26	7.42E-04	1.04E-26	2.24E-02	1.37E-01	5.03E-02	1.00E-26
MSH2_0_multinomial_train1.57	1.55E-01	9.08E-02	4.38E-02	1.00E-26	1.00E-26	1.00E-26	2.35E-02	1.31E-01	5.00E-02	2.49E-03
MSH2_0_multinomial_train1.58	1.58E-01	9.15E-02	4.42E-02	2.48E-23	1.00E-26	1.00E-26	2.27E-02	1.34E-01	5.09E-02	6.71E-04
MSH2_0_multinomial_train1.59	1.58E-01	9.14E-02	4.43E-02	9.33E-04	1.00E-24	1.00E-26	2.35E-02	1.34E-01	5.11E-02	1.28E-03
MSH2_0_multinomial_train1.60	1.58E-01	9.10E-02	4.45E-02	9.30E-04	1.00E-26	1.00E-26	2.31E-02	1.35E-01	5.12E-02	1.10E-17
MSH2_0_multinomial_train1.61	1.59E-01	9.18E-02	4.46E-02	1.00E-26	1.00E-26	6.24E-04	2.29E-02	1.35E-01	5.08E-02	1.00E-26
MSH2_0_multinomial_train1.62	1.59E-01	9.25E-02	4.45E-02	1.00E-26	1.00E-26	3.52E-03	2.36E-02	1.36E-01	5.08E-02	1.00E-26
MSH2_0_multinomial_train1.63	1.61E-01	9.29E-02	4.50E-02	1.00E-26	1.00E-26	1.00E-26	2.36E-02	1.38E-01	5.09E-02	1.00E-26
MSH2_0_multinomial_train1.64	1.59E-01	9.24E-02	4.45E-02	1.00E-26	2.32E-03	1.21E-03	2.29E-02	1.36E-01	5.10E-02	1.60E-03
MSH2_0_multinomial_train1.65	1.56E-01	9.00E-02	4.38E-02	1.16E-26	1.00E-26	4.27E-12	2.40E-02	1.31E-01	5.03E-02	2.96E-03
MSH2_0_multinomial_train1.66	1.57E-01	9.16E-02	4.37E-02	1.00E-26	2.75E-03	1.16E-03	2.34E-02	1.34E-01	5.05E-02	8.20E-04
MSH2_0_multinomial_train1.67	1.63E-01	9.44E-02	4.45E-02	2.63E-04	1.00E-26	1.00E-26	2.34E-02	1.38E-01	5.14E-02	2.52E-03
MSH2_0_multinomial_train1.68	1.56E-01	9.05E-02	4.42E-02	5.48E-04	9.88E-04	2.81E-03	2.33E-02	1.33E-01	5.05E-02	1.00E-26
MSH2_0_multinomial_train1.69	1.59E-01	9.20E-02	4.48E-02	1.00E-26	1.00E-26	1.00E-26	2.30E-02	1.36E-01	5.10E-02	1.00E-26
MSH2_0_multinomial_train1.70	1.59E-01	9.15E-02	4.45E-02	1.00E-26	1.00E-26	1.00E-26	2.28E-02	1.35E-01	5.04E-02	7.63E-04
MSH2_0_multinomial_train1.71	1.60E-01	9.23E-02	4.47E-02	1.07E-26	3.44E-04	1.22E-03	2.32E-02	1.37E-01	5.11E-02	1.00E-26
MSH2_0_multinomial_train1.72	1.59E-01	9.24E-02	4.47E-02	4.12E-04	1.88E-03	2.47E-03	2.32E-02	1.37E-01	5.11E-02	1.57E-03
MSH2_0_multinomial_train1.73	1.58E-01	9.22E-02	4.42E-02	1.00E-26	4.57E-03	2.72E-03	2.41E-02	1.35E-01	5.10E-02	1.08E-03
MSH2_0_multinomial_train1.74	1.58E-01	9.10E-02	4.44E-02	1.00E-26	1.00E-26	1.00E-26	2.29E-02	1.34E-01	5.04E-02	9.07E-04
MSH2_0_multinomial_train1.75	1.61E-01	9.29E-02	4.39E-02	1.00E-26	1.00E-26	5.60E-04	2.31E-02	1.37E-01	5.02E-02	1.50E-03
MSH2_0_multinomial_train1.76	1.59E-01	9.17E-02	4.45E-02	1.00E-26	1.00E-26	1.40E-03	2.30E-02	1.35E-01	5.05E-02	5.58E-04
MSH2_0_multinomial_train1.77	1.63E-01	9.41E-02	4.45E-02	1.00E-26	1.00E-26	1.00E-26	2.35E-02	1.38E-01	5.10E-02	2.11E-03
MSH2_0_multinomial_train1.78	1.61E-01	9.35E-02	4.46E-02	1.00E-26	1.00E-26	1.18E-16	2.28E-02	1.37E-01	5.04E-02	1.59E-03
MSH2_0_multinomial_train1.79	1.63E-01	9.38E-02	4.49E-02	1.00E-26	1.00E-26	1.00E-26	2.34E-02	1.38E-01	5.11E-02	1.92E-03
MSH2_0_multinomial_train1.80	1.64E-01	9.49E-02	4.52E-02	1.00E-26	1.00E-26	1.00E-26	2.34E-02	1.40E-01	5.15E-02	1.00E-26
MSH2_0_multinomial_train1.81	1.65E-01	9.53E-02	4.52E-02	1.00E-26	2.66E-04	1.00E-26	2.31E-02	1.40E-01	5.10E-02	1.80E-03
MSH2_0_multinomial_train1.82	1.59E-01	9.21E-02	4.47E-02	1.00E-26	1.66E-04	2.69E-03	2.32E-02	1.36E-01	5.05E-02	1.00E-26
MSH2_0_multinomial_train1.83	1.62E-01	9.33E-02	4.43E-02	1.00E-26	1.00E-26	1.00E-26	2.40E-02	1.36E-01	5.09E-02	3.46E-03
MSH2_0_multinomial_train1.84	1.63E-01	9.43E-02	4.48E-02	1.00E-26	1.00E-26	1.00E-26	2.22E-02	1.39E-01	5.02E-02	1.00E-26
MSH2_0_multinomial_train1.85	1.54E-01	8.92E-02	4.39E-02	3.05E-22	1.00E-26	1.90E-03	2.34E-02	1.31E-01	5.04E-02	9.76E-04
MSH2_0_multinomial_train1.86	1.61E-01	9.33E-02	4.47E-02	1.00E-26	1.00E-26	1.00E-26	2.40E-02	1.36E-01	5.13E-02	2.66E-03
MSH2_0_multinomial_train1.87	1.60E-01	9.27E-02	4.42E-02	1.00E-26	1.00E-26	1.00E-26	2.39E-02	1.35E-01	5.04E-02	3.86E-03
MSH2_0_multinomial_train1.88	1.55E-01	8.95E-02	4.42E-02	1.00E-26	1.00E-26	1.00E-26	2.30E-02	1.33E-01	5.02E-02	6.97E-04
MSH2_0_multinomial_train1.89	1.60E-01	9.23E-02	4.46E-02	1.00E-26	1.00E-26	1.00E-26	2.34E-02	1.35E-01	5.04E-02	1.98E-03
MSH2_0_multinomial_train1.90	1.55E-01	8.98E-02	4.43E-02	1.48E-03	2.32E-03	3.26E-03	2.38E-02	1.32E-01	5.09E-02	1.00E-26
MSH2_0_multinomial_train1.91	1.61E-01	9.34E-02	4.44E-02	1.00E-26	1.24E-18	3.16E-03	2.34E-02	1.37E-01	5.07E-02	1.78E-04
MSH2_0_multinomial_train1.92	1.60E-01	9.23E-02	4.44E-02	1.00E-26	1.00E-26	1.00E-26	2.34E-02	1.35E-01	5.02E-02	1.93E-03
MSH2_0_multinomial_train1.93	1.61E-01	9.26E-02	4.47E-02	1.00E-26	1.00E-26	8.88E-04	2.28E-02	1.37E-01	5.10E-02	2.68E-06
MSH2_0_multinomial_train1.94	1.58E-01	9.17E-02	4.44E-02	1.00E-26	1.00E-26	1.93E-03	2.38E-02	1.34E-01	5.05E-02	2.03E-03
MSH2_0_multinomial_train1.95	1.58E-01	9.11E-02	4.44E-02	1.00E-26	1.00E-26	1.00E-26	2.26E-02	1.34E-01	5.00E-02	1.00E-26
MSH2_0_multinomial_train1.96	1.57E-01	9.10E-02	4.37E-02	1.00E-26	1.98E-03	1.00E-26	2.39E-02	1.33E-01	5.08E-02	2.19E-03
MSH2_0_multinomial_train1.97	1.65E-01	9.55E-02	4.44E-02	1.00E-26	1.00E-26	3.75E-10	2.39E-02	1.40E-01	5.10E-02	3.35E-03
MSH2_0_multinomial_train1.98	1.58E-01	9.13E-02	4.44E-02	1.00E-26	1.00E-26	1.00E-26	2.36E-02	1.34E-01	5.13E-02	9.51E-04
MSH6_1_multinomial_train1	1.66E-01	9.90E-02	1.02E-01	0.00E+00	1.62E-03	0.00E+00	0.00E+00	1.86E-126	1.19E-01	4.69E-03
MSH6_1_multinomial_train1.1	1.60E-01	9.63E-02	9.80E-02	1.16E-147	1.76E-38	0.00E+00	0.00E+00	1.57E-29	1.14E-01	4.58E-03
MSH6_0_multinomial_train1	1.60E-01	9.60E-02	9.83E-02	1.81E-79	7.22E-04	5.25E-03	1.57E-10	2.99E-03	1.15E-01	2.22E-03
MSH6_0_multinomial_train1.1	1.55E-01	9.31E-02	9.50E-02	5.30E-49	1.08E-03	8.27E-03	6.44E-03	2.66E-135	1.11E-01	9.03E-04
MSH6_1_multinomial_train1.2	1.63E-01	9.82E-02	9.95E-02	8.22E-68	6.16E-20	0.00E+00	9.87E-67	4.10E-04	1.15E-01	4.31E-03
MSH6_0_multinomial_train1.2	1.60E-01	9.62E-02	9.83E-02	6.90E-76	9.15E-04	4.93E-03	2.10E-46	1.58E-03	1.14E-01	2.21E-03
MSH6_0_multinomial_train1.3	1.57E-01	9.38E-02	9.62E-02	1.95E-04	1.78E-03	5.22E-03	1.37E-108	8.75E-09	1.11E-01	3.12E-03
MSH6_0_multinomial_train1.4	1.60E-01	9.62E-02	9.81E-02	0.00E+00	1.49E-04	5.99E-03	3.96E-04	1.30E-03	1.14E-01	2.30E-03
MSH6_1_multinomial_train1.3	1.65E-01	9.93E-02	1.01E-01	0.00E+00	2.86E-39	0.00E+00	2.91E-81	4.60E-137	1.16E-01	4.55E-03
MSH6_0_multinomial_train1.5	1.55E-01	9.27E-02	9.46E-02	4.46E-114	2.07E-03	8.28E-03	7.36E-04	1.75E-03	1.11E-01	1.96E-03
MSH6_0_multinomial_train1.6	1.63E-01	9.69E-02	1.00E-01	4.40E-53	2.39E-03	2.67E-123	3.43E-24	4.60E-03	1.16E-01	2.85E-03
MSH6_0_multinomial_train1.7	1.59E-01	9.48E-02	9.77E-02	1.88E-03	2.23E-03	1.34E-10	7.50E-22	3.94E-03	1.12E-01	1.99E-03
MSH6_1_multinomial_train1.4	1.63E-01	9.79E-02	9.97E-02	7.37E-70	4.92E-04	0.00E+00	5.67E-81	1.32E-65	1.16E-01	4.34E-03
MSH6_1_multinomial_train1.5	1.61E-01	9.57E-02	9.88E-02	0.00E+00	3.01E-03	0.00E+00	6.28E-104	1.05E-82	1.15E-01	4.25E-03
MSH6_0_multinomial_train1.8	1.55E-01	9.29E-02	9.51E-02	3.21E-03	7.72E-04	4.41E-03	4.92E-03	3.27E-04	1.10E-01	1.34E-03
MSH6_1_multinomial_train1.6	1.60E-01	9.57E-02	9.78E-02	3.55E-39	1.85E-03	0.00E+00	2.21E-71	2.02E-139	1.12E-01	4.69E-03
MSH6_1_multinomial_train1.7	1.66E-01	1.00E-01	1.03E-01	0.00E+00	1.37E-03	0.00E+00	0.00E+00	4.14E-30	1.18E-01	4.13E-03
MSH6_0_multinomial_train1.9	1.63E-01	9.61E-02	9.99E-02	0.00E+00	2.54E-03	3.07E-03	4.75E-03	9.51E-04	1.16E-01	2.04E-03
MSH6_1_multinomial_train1.8	1.65E-01	9.90E-02	1.01E-01	0.00E+00	2.74E-04	0.00E+00	3.32E-61	5.67E-09	1.18E-01	3.83E-03
MSH6_1_multinomial_train1.9	1.59E-01	9.56E-02	9.68E-02	0.00E+00	5.75E-17	0.00E+00	1.33E-52	3.12E-03	1.11E-01	2.09E-03
MSH6_1_multinomial_train1.10	1.61E-01	9.65E-02	9.86E-02	5.08E-73	2.08E-03	0.00E+00	4.06E-116	3.03E-62	1.14E-01	4.25E-03
MSH6_1_multinomial_train1.11	1.56E-01	9.48E-02	9.55E-02	2.76E-03	4.63E-04	0.00E+00	6.85E-125	7.01E-153	1.09E-01	4.07E-03
MSH6_0_multinomial_train1.10	1.60E-01	9.49E-02	9.80E-02	1.21E-100	2.57E-03	5.54E-03	2.05E-16	1.01E-03	1.14E-01	2.31E-03
MSH6_1_multinomial_train1.12	1.59E-01	9.45E-02	9.72E-02	3.50E-03	2.37E-03	0.00E+00	0.00E+00	9.19E-131	1.13E-01	4.49E-03
MSH6_1_multinomial_train1.13	1.61E-01	9.49E-02	9.81E-02	3.48E-74	4.85E-04	0.00E+00	5.60E-03	3.36E-39	1.14E-01	2.69E-03
MSH6_1_multinomial_train1.14	1.64E-01	9.75E-02	1.01E-01	0.00E+00	2.87E-03	0.00E+00	0.00E+00	3.26E-58	1.17E-01	4.35E-03
MSH6_1_multinomial_train1.15	1.59E-01	9.44E-02	9.71E-02	1.42E-03	2.89E-03	0.00E+00	6.09E-145	2.27E-92	1.13E-01	5.02E-03
MSH6_0_multinomial_train1.11	1.63E-01	9.70E-02	1.00E-01	4.42E-157	3.07E-03	1.76E-03	8.99E-61	4.82E-03	1.16E-01	2.54E-03
MSH6_1_multinomial_train1.16	1.56E-01	9.32E-02	9.53E-02	4.08E-04	4.26E-54	0.00E+00	6.91E-03	1.56E-03	1.09E-01	1.86E-03
MSH6_1_multinomial_train1.17	1.63E-01	9.69E-02	9.99E-02	0.00E+00	2.93E-03	0.00E+00	3.47E-21	6.68E-41	1.16E-01	4.29E-03
MSH6_1_multinomial_train1.18	1.62E-01	9.67E-02	9.92E-02	0.00E+00	1.71E-03	1.49E-154	3.45E-44	5.70E-04	1.15E-01	3.89E-03
MSH6_1_multinomial_train1.19	1.53E-01	9.33E-02	9.22E-02	2.88E-58	1.49E-46	0.00E+00	1.44E-60	3.49E-03	1.07E-01	2.23E-03
MSH6_0_multinomial_train1.12	1.62E-01	9.66E-02	9.90E-02	0.00E+00	9.00E-06	6.07E-03	9.43E-05	7.53E-04	1.15E-01	2.78E-03
MSH6_1_multinomial_train1.20	1.65E-01	9.94E-02	1.01E-01	0.00E+00	9.09E-04	0.00E+00	0.00E+00	6.12E-04	1.18E-01	4.07E-03
MSH6_1_multinomial_train1.21	1.60E-01	9.59E-02	9.80E-02	7.24E-41	6.54E-82	0.00E+00	6.17E-03	1.51E-03	1.14E-01	2.28E-03
MSH6_0_multinomial_train1.13	1.57E-01	9.37E-02	9.61E-02	4.70E-06	1.27E-03	5.91E-03	4.41E-03	3.88E-146	1.12E-01	1.18E-03
MSH6_0_multinomial_train1.14	1.61E-01	9.63E-02	9.85E-02	1.64E-13	3.85E-04	5.93E-03	8.14E-04	4.99E-04	1.14E-01	2.44E-03
MSH6_0_multinomial_train1.15	1.57E-01	9.41E-02	9.59E-02	4.35E-24	8.44E-04	7.20E-03	1.21E-03	6.81E-04	1.11E-01	2.72E-03
MSH6_0_multinomial_train1.16	1.56E-01	9.33E-02	9.59E-02	6.23E-03	6.05E-05	4.05E-03	7.64E-22	2.20E-03	1.11E-01	2.42E-03
MSH6_0_multinomial_train1.17	1.60E-01	9.57E-02	9.79E-02	5.75E-76	2.29E-19	6.70E-03	1.28E-03	8.45E-04	1.13E-01	2.67E-03
MSH6_0_multinomial_train1.18	1.56E-01	9.40E-02	9.57E-02	5.51E-81	6.89E-04	6.81E-03	1.13E-03	2.56E-04	1.11E-01	2.65E-03
MSH6_1_multinomial_train1.22	1.61E-01	9.66E-02	9.88E-02	3.36E-03	2.92E-04	0.00E+00	9.12E-49	2.89E-03	1.14E-01	2.64E-03
MSH6_1_multinomial_train1.23	1.63E-01	9.70E-02	9.98E-02	0.00E+00	1.00E-03	0.00E+00	5.53E-03	8.34E-04	1.16E-01	2.49E-03
MSH6_1_multinomial_train1.24	1.66E-01	9.75E-02	1.02E-01	0.00E+00	2.87E-03	0.00E+00	4.68E-03	7.28E-23	1.18E-01	2.24E-03
MSH6_0_multinomial_train1.19	1.62E-01	9.70E-02	9.93E-02	0.00E+00	6.95E-05	5.85E-03	4.49E-04	6.03E-04	1.15E-01	2.90E-03
MSH6_0_multinomial_train1.20	1.62E-01	9.66E-02	9.93E-02	0.00E+00	1.54E-03	4.87E-03	3.64E-03	9.18E-04	1.15E-01	1.76E-03
MSH6_0_multinomial_train1.21	1.62E-01	9.66E-02	9.88E-02	6.67E-19	2.68E-04	5.14E-03	6.58E-20	1.12E-03	1.14E-01	2.30E-03
MSH6_1_multinomial_train1.25	1.60E-01	9.71E-02	9.76E-02	9.05E-146	6.74E-62	0.00E+00	1.07E-148	3.17E-148	1.12E-01	4.15E-03
MSH6_1_multinomial_train1.26	1.65E-01	9.84E-02	1.01E-01	1.21E-149	1.54E-03	0.00E+00	8.23E-59	4.69E-03	1.17E-01	3.47E-03
MSH6_1_multinomial_train1.27	1.67E-01	1.01E-01	1.03E-01	0.00E+00	7.96E-04	0.00E+00	0.00E+00	9.33E-63	1.19E-01	4.19E-03
MSH6_0_multinomial_train1.22	1.62E-01	9.50E-02	9.93E-02	0.00E+00	2.19E-03	5.79E-04	7.46E-03	1.67E-03	1.16E-01	1.60E-03
MSH6_1_multinomial_train1.28	1.55E-01	9.25E-02	9.51E-02	1.14E-03	1.12E-03	3.11E-153	5.37E-03	2.24E-121	1.11E-01	3.56E-03
MSH6_0_multinomial_train1.23	1.60E-01	9.46E-02	9.86E-02	1.14E-141	3.85E-03	4.77E-03	2.56E-31	3.28E-03	1.15E-01	2.38E-03
MSH6_1_multinomial_train1.29	1.62E-01	9.65E-02	9.91E-02	7.77E-94	1.19E-03	0.00E+00	1.07E-09	3.56E-04	1.15E-01	3.82E-03
