Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
MSH2_0_multinomial_train1.60	4.90E-02	7.44E-02	1.43E-01	1.03E-01	1.07E-01	1.34E-03	4.22E-02	1.55E-01	4.05E-03
MSH2_0_multinomial_train1.61	4.79E-02	7.52E-02	1.44E-01	1.04E-01	1.08E-01	1.73E-03	4.21E-02	1.56E-01	3.53E-03
MSH2_0_multinomial_train1.62	4.64E-02	7.45E-02	1.44E-01	1.05E-01	1.09E-01	7.76E-21	4.22E-02	1.57E-01	4.73E-03
MSH2_0_multinomial_train1.63	4.65E-02	7.63E-02	1.46E-01	1.07E-01	1.10E-01	1.16E-03	4.14E-02	1.58E-01	6.17E-03
MSH2_0_multinomial_train1.64	4.84E-02	7.50E-02	1.44E-01	1.03E-01	1.08E-01	2.83E-03	4.27E-02	1.57E-01	3.56E-03
MSH2_0_multinomial_train1.65	4.76E-02	7.36E-02	1.40E-01	1.01E-01	1.05E-01	2.96E-03	4.06E-02	1.54E-01	3.55E-03
MSH2_0_multinomial_train1.66	4.75E-02	7.39E-02	1.43E-01	1.02E-01	1.07E-01	3.03E-03	4.26E-02	1.55E-01	3.66E-03
MSH2_0_multinomial_train1.67	4.90E-02	7.63E-02	1.48E-01	1.06E-01	1.11E-01	2.31E-03	4.14E-02	1.62E-01	2.52E-03
MSH2_0_multinomial_train1.68	4.78E-02	7.35E-02	1.41E-01	1.01E-01	1.06E-01	1.75E-03	4.16E-02	1.54E-01	2.88E-03
MSH2_0_multinomial_train1.69	4.81E-02	7.48E-02	1.44E-01	1.04E-01	1.09E-01	4.44E-04	4.22E-02	1.56E-01	4.78E-03
MSH2_0_multinomial_train1.70	4.77E-02	7.51E-02	1.43E-01	1.04E-01	1.08E-01	1.52E-03	4.15E-02	1.57E-01	2.98E-03
MSH2_0_multinomial_train1.71	4.81E-02	7.50E-02	1.45E-01	1.04E-01	1.09E-01	2.76E-03	4.27E-02	1.57E-01	3.77E-03
MSH2_0_multinomial_train1.72	4.84E-02	7.47E-02	1.44E-01	1.03E-01	1.08E-01	2.30E-03	4.24E-02	1.58E-01	2.48E-03
MSH2_0_multinomial_train1.73	4.70E-02	7.43E-02	1.43E-01	1.04E-01	1.07E-01	4.16E-03	4.30E-02	1.58E-01	2.85E-03
MSH2_0_multinomial_train1.74	4.78E-02	7.44E-02	1.43E-01	1.02E-01	1.07E-01	1.53E-03	4.18E-02	1.55E-01	3.48E-03
MSH2_0_multinomial_train1.75	4.72E-02	7.58E-02	1.45E-01	1.04E-01	1.10E-01	1.45E-03	4.18E-02	1.60E-01	1.40E-03
MSH2_0_multinomial_train1.76	4.76E-02	7.50E-02	1.44E-01	1.03E-01	1.08E-01	3.97E-04	4.18E-02	1.57E-01	3.01E-03
MSH2_0_multinomial_train1.77	4.81E-02	7.65E-02	1.47E-01	1.06E-01	1.11E-01	2.14E-03	4.15E-02	1.62E-01	2.35E-03
MSH2_0_multinomial_train1.78	4.71E-02	7.62E-02	1.46E-01	1.04E-01	1.09E-01	1.59E-03	4.12E-02	1.60E-01	1.93E-03
MSH2_0_multinomial_train1.79	4.83E-02	7.65E-02	1.47E-01	1.05E-01	1.11E-01	1.95E-03	4.17E-02	1.62E-01	2.36E-03
MSH2_0_multinomial_train1.80	4.78E-02	7.78E-02	1.49E-01	1.08E-01	1.12E-01	4.97E-04	4.22E-02	1.62E-01	4.24E-03
MSH2_0_multinomial_train1.81	4.76E-02	7.80E-02	1.49E-01	1.07E-01	1.13E-01	1.56E-03	4.23E-02	1.64E-01	1.80E-03
MSH2_0_multinomial_train1.82	4.67E-02	7.47E-02	1.44E-01	1.03E-01	1.08E-01	1.96E-03	4.23E-02	1.57E-01	3.48E-03
MSH2_0_multinomial_train1.83	4.83E-02	7.57E-02	1.46E-01	1.05E-01	1.10E-01	3.27E-03	4.21E-02	1.61E-01	3.52E-03
MSH2_0_multinomial_train1.84	4.67E-02	7.70E-02	1.48E-01	1.05E-01	1.11E-01	9.63E-97	4.13E-02	1.62E-01	5.98E-04
MSH2_0_multinomial_train1.85	4.76E-02	7.25E-02	1.40E-01	1.00E-01	1.05E-01	6.94E-04	4.12E-02	1.52E-01	3.52E-03
MSH2_0_multinomial_train1.86	4.80E-02	7.64E-02	1.46E-01	1.06E-01	1.10E-01	2.73E-03	4.12E-02	1.60E-01	3.23E-03
MSH2_0_multinomial_train1.87	4.74E-02	7.53E-02	1.45E-01	1.04E-01	1.09E-01	3.72E-03	4.16E-02	1.59E-01	3.97E-03
MSH2_0_multinomial_train1.88	4.72E-02	7.35E-02	1.40E-01	1.01E-01	1.05E-01	2.37E-03	4.16E-02	1.52E-01	4.85E-03
MSH2_0_multinomial_train1.89	4.73E-02	7.58E-02	1.44E-01	1.04E-01	1.08E-01	1.99E-03	4.10E-02	1.58E-01	3.61E-03
MSH2_0_multinomial_train1.90	4.76E-02	7.27E-02	1.40E-01	1.02E-01	1.05E-01	3.27E-03	4.24E-02	1.52E-01	3.56E-03
MSH2_0_multinomial_train1.91	4.60E-02	7.59E-02	1.45E-01	1.06E-01	1.10E-01	1.59E-03	4.22E-02	1.59E-01	3.65E-03
MSH2_0_multinomial_train1.92	4.72E-02	7.53E-02	1.45E-01	1.04E-01	1.09E-01	1.87E-03	4.11E-02	1.59E-01	2.05E-03
MSH2_0_multinomial_train1.93	4.85E-02	7.54E-02	1.46E-01	1.04E-01	1.10E-01	2.41E-04	4.23E-02	1.59E-01	3.05E-03
MSH2_0_multinomial_train1.94	4.69E-02	7.44E-02	1.43E-01	1.03E-01	1.07E-01	1.93E-03	4.05E-02	1.57E-01	2.58E-03
MSH2_0_multinomial_train1.95	4.69E-02	7.49E-02	1.43E-01	1.02E-01	1.07E-01	5.22E-04	4.15E-02	1.56E-01	2.96E-03
MSH2_0_multinomial_train1.96	4.83E-02	7.34E-02	1.42E-01	1.02E-01	1.06E-01	2.74E-03	4.24E-02	1.56E-01	2.48E-03
MSH2_0_multinomial_train1.97	4.68E-02	7.76E-02	1.49E-01	1.07E-01	1.12E-01	3.07E-03	4.14E-02	1.64E-01	3.29E-03
MSH2_0_multinomial_train1.98	4.84E-02	7.50E-02	1.43E-01	1.03E-01	1.07E-01	1.80E-03	4.11E-02	1.55E-01	4.91E-03
MSH6_1_multinomial_train1	1.01E-01	1.68E-01	3.88E-02	1.30E-01	7.97E-02	2.52E-03	5.49E-02	3.75E-110	6.74E-02
MSH6_1_multinomial_train1.1	9.64E-02	1.62E-01	3.92E-02	1.26E-01	7.61E-02	2.82E-03	5.47E-02	4.34E-132	6.79E-02
MSH6_0_multinomial_train1	9.79E-02	1.62E-01	3.69E-02	1.25E-01	7.84E-02	6.78E-04	5.23E-02	6.47E-35	6.85E-02
MSH6_0_multinomial_train1.1	9.58E-02	1.57E-01	3.49E-02	1.20E-01	7.78E-02	3.55E-142	4.92E-02	1.33E-03	6.87E-02
MSH6_1_multinomial_train1.2	9.73E-02	1.64E-01	4.03E-02	1.27E-01	7.70E-02	2.68E-03	5.64E-02	6.95E-81	6.87E-02
MSH6_0_multinomial_train1.2	9.79E-02	1.62E-01	3.66E-02	1.25E-01	7.81E-02	2.78E-04	5.17E-02	1.31E-81	6.79E-02
MSH6_0_multinomial_train1.3	9.61E-02	1.59E-01	3.66E-02	1.23E-01	7.66E-02	1.08E-03	5.17E-02	4.85E-72	6.86E-02
MSH6_0_multinomial_train1.4	9.77E-02	1.62E-01	3.71E-02	1.25E-01	7.85E-02	7.55E-04	5.29E-02	6.28E-23	6.80E-02
MSH6_1_multinomial_train1.3	9.82E-02	1.66E-01	4.05E-02	1.29E-01	7.79E-02	2.40E-03	5.74E-02	7.96E-112	6.78E-02
MSH6_0_multinomial_train1.5	9.71E-02	1.56E-01	3.29E-02	1.20E-01	7.82E-02	7.56E-118	4.59E-02	4.40E-04	6.79E-02
MSH6_0_multinomial_train1.6	9.88E-02	1.65E-01	3.79E-02	1.27E-01	7.83E-02	1.89E-03	5.38E-02	1.97E-103	6.89E-02
MSH6_0_multinomial_train1.7	9.61E-02	1.61E-01	3.76E-02	1.24E-01	7.61E-02	9.03E-04	5.30E-02	9.19E-95	6.81E-02
MSH6_1_multinomial_train1.4	9.82E-02	1.65E-01	3.89E-02	1.28E-01	7.76E-02	3.29E-03	5.43E-02	2.45E-123	6.86E-02
MSH6_1_multinomial_train1.5	9.83E-02	1.63E-01	3.71E-02	1.26E-01	7.79E-02	2.31E-03	5.25E-02	7.39E-80	6.80E-02
MSH6_0_multinomial_train1.8	9.51E-02	1.57E-01	3.61E-02	1.21E-01	7.61E-02	7.43E-48	5.12E-02	5.38E-36	6.89E-02
MSH6_1_multinomial_train1.6	9.66E-02	1.62E-01	3.91E-02	1.25E-01	7.66E-02	1.77E-03	5.51E-02	2.32E-135	6.93E-02
MSH6_1_multinomial_train1.7	1.02E-01	1.70E-01	3.74E-02	1.32E-01	8.09E-02	3.21E-03	5.26E-02	4.92E-56	6.67E-02
MSH6_0_multinomial_train1.9	1.01E-01	1.65E-01	3.47E-02	1.27E-01	8.06E-02	1.17E-22	4.96E-02	9.24E-46	6.77E-02
MSH6_1_multinomial_train1.8	9.88E-02	1.66E-01	3.93E-02	1.29E-01	7.80E-02	1.13E-03	5.49E-02	4.08E-109	6.78E-02
MSH6_1_multinomial_train1.9	9.50E-02	1.60E-01	3.90E-02	1.24E-01	7.52E-02	4.17E-03	5.45E-02	0.00E+00	6.70E-02
MSH6_1_multinomial_train1.10	9.77E-02	1.63E-01	3.84E-02	1.26E-01	7.72E-02	3.25E-03	5.34E-02	1.74E-88	6.89E-02
MSH6_1_multinomial_train1.11	9.43E-02	1.58E-01	3.86E-02	1.23E-01	7.46E-02	2.70E-03	5.37E-02	0.00E+00	6.87E-02
MSH6_0_multinomial_train1.10	9.91E-02	1.62E-01	3.50E-02	1.25E-01	7.94E-02	2.70E-04	4.98E-02	6.60E-38	6.81E-02
MSH6_1_multinomial_train1.12	9.66E-02	1.61E-01	3.80E-02	1.24E-01	7.63E-02	2.57E-03	5.27E-02	1.29E-114	6.87E-02
MSH6_1_multinomial_train1.13	9.69E-02	1.63E-01	3.86E-02	1.26E-01	7.72E-02	3.75E-03	5.48E-02	1.76E-12	6.93E-02
MSH6_1_multinomial_train1.14	1.01E-01	1.66E-01	3.61E-02	1.29E-01	8.00E-02	2.72E-03	5.05E-02	1.09E-84	6.81E-02
MSH6_1_multinomial_train1.15	9.74E-02	1.61E-01	3.66E-02	1.24E-01	7.72E-02	3.23E-03	5.13E-02	1.84E-113	6.87E-02
MSH6_0_multinomial_train1.11	1.01E-01	1.65E-01	3.55E-02	1.28E-01	7.99E-02	1.96E-03	5.04E-02	1.76E-43	6.81E-02
MSH6_1_multinomial_train1.16	9.36E-02	1.58E-01	3.84E-02	1.22E-01	7.45E-02	4.11E-03	5.42E-02	3.50E-04	6.86E-02
MSH6_1_multinomial_train1.17	1.01E-01	1.65E-01	3.56E-02	1.28E-01	7.99E-02	3.36E-03	5.04E-02	6.07E-58	6.76E-02
MSH6_1_multinomial_train1.18	9.80E-02	1.64E-01	3.77E-02	1.27E-01	7.80E-02	4.01E-03	5.39E-02	1.35E-124	6.67E-02
MSH6_1_multinomial_train1.19	9.21E-02	1.55E-01	4.03E-02	1.19E-01	7.29E-02	5.09E-03	5.54E-02	0.00E+00	6.73E-02
MSH6_0_multinomial_train1.12	9.82E-02	1.63E-01	3.74E-02	1.26E-01	7.86E-02	2.15E-44	5.33E-02	1.94E-61	6.76E-02
MSH6_1_multinomial_train1.20	9.99E-02	1.67E-01	3.89E-02	1.30E-01	7.88E-02	2.42E-03	5.43E-02	1.52E-61	6.76E-02
MSH6_1_multinomial_train1.21	9.61E-02	1.62E-01	4.04E-02	1.25E-01	7.62E-02	1.72E-03	5.68E-02	1.16E-27	6.85E-02
MSH6_0_multinomial_train1.13	9.63E-02	1.59E-01	3.65E-02	1.22E-01	7.73E-02	4.27E-96	5.16E-02	1.55E-40	6.89E-02
MSH6_0_multinomial_train1.14	9.75E-02	1.63E-01	3.80E-02	1.25E-01	7.79E-02	3.07E-116	5.38E-02	4.18E-87	6.88E-02
MSH6_0_multinomial_train1.15	9.53E-02	1.59E-01	3.78E-02	1.22E-01	7.67E-02	7.38E-63	5.33E-02	1.37E-26	6.92E-02
MSH6_0_multinomial_train1.16	9.51E-02	1.58E-01	3.71E-02	1.23E-01	7.60E-02	1.63E-03	5.27E-02	3.94E-72	6.97E-02
MSH6_0_multinomial_train1.17	9.68E-02	1.62E-01	3.83E-02	1.25E-01	7.75E-02	1.04E-04	5.42E-02	4.42E-40	6.85E-02
MSH6_0_multinomial_train1.18	9.60E-02	1.58E-01	3.61E-02	1.22E-01	7.70E-02	4.85E-66	5.09E-02	1.58E-30	6.81E-02
MSH6_1_multinomial_train1.22	9.68E-02	1.63E-01	3.91E-02	1.26E-01	7.65E-02	2.32E-03	5.47E-02	3.43E-79	6.86E-02
MSH6_1_multinomial_train1.23	9.90E-02	1.65E-01	3.72E-02	1.28E-01	7.85E-02	4.00E-03	5.28E-02	1.75E-48	6.80E-02
MSH6_1_multinomial_train1.24	1.01E-01	1.68E-01	3.68E-02	1.30E-01	8.02E-02	1.12E-03	5.25E-02	7.93E-71	6.72E-02
MSH6_0_multinomial_train1.19	9.86E-02	1.64E-01	3.76E-02	1.27E-01	7.90E-02	1.03E-03	5.39E-02	7.36E-36	6.78E-02
MSH6_0_multinomial_train1.20	9.97E-02	1.64E-01	3.60E-02	1.26E-01	7.99E-02	1.50E-98	5.15E-02	2.75E-39	6.76E-02
MSH6_0_multinomial_train1.21	9.74E-02	1.64E-01	3.90E-02	1.26E-01	7.78E-02	1.35E-03	5.55E-02	1.28E-79	6.90E-02
MSH6_1_multinomial_train1.25	9.56E-02	1.61E-01	4.03E-02	1.25E-01	7.55E-02	1.52E-03	5.62E-02	2.79E-143	6.80E-02
MSH6_1_multinomial_train1.26	9.92E-02	1.66E-01	3.89E-02	1.29E-01	7.84E-02	2.87E-03	5.46E-02	2.35E-90	6.84E-02
MSH6_1_multinomial_train1.27	1.01E-01	1.69E-01	3.94E-02	1.32E-01	7.97E-02	1.45E-03	5.55E-02	9.96E-89	6.75E-02
MSH6_0_multinomial_train1.22	9.98E-02	1.63E-01	3.57E-02	1.26E-01	7.95E-02	1.24E-03	5.13E-02	3.69E-03	6.82E-02
MSH6_1_multinomial_train1.28	9.55E-02	1.57E-01	3.54E-02	1.22E-01	7.61E-02	2.89E-03	5.02E-02	1.72E-03	6.94E-02
MSH6_0_multinomial_train1.23	1.02E-01	1.62E-01	3.23E-02	1.25E-01	8.14E-02	1.22E-03	4.59E-02	7.39E-13	6.77E-02
MSH6_1_multinomial_train1.29	9.78E-02	1.63E-01	3.81E-02	1.26E-01	7.72E-02	1.83E-03	5.35E-02	1.31E-136	6.79E-02
MSH6_1_multinomial_train1.30	9.91E-02	1.67E-01	3.94E-02	1.29E-01	7.83E-02	3.05E-03	5.49E-02	2.44E-74	6.75E-02
MSH6_0_multinomial_train1.24	9.56E-02	1.60E-01	3.81E-02	1.24E-01	7.62E-02	9.55E-125	5.36E-02	2.13E-121	6.78E-02
MSH6_0_multinomial_train1.25	1.00E-01	1.64E-01	3.54E-02	1.27E-01	7.94E-02	1.34E-03	5.04E-02	7.84E-94	6.79E-02
MSH6_0_multinomial_train1.26	9.80E-02	1.61E-01	3.65E-02	1.24E-01	7.83E-02	1.26E-04	5.22E-02	3.01E-03	6.94E-02
MSH6_1_multinomial_train1.31	9.31E-02	1.55E-01	4.10E-02	1.19E-01	7.39E-02	2.07E-03	5.69E-02	3.43E-107	6.90E-02
MSH6_1_multinomial_train1.32	1.02E-01	1.66E-01	3.51E-02	1.29E-01	8.08E-02	3.56E-03	5.01E-02	3.50E-72	6.72E-02
MSH6_1_multinomial_train1.33	9.96E-02	1.64E-01	3.64E-02	1.27E-01	7.85E-02	9.72E-04	5.09E-02	9.55E-108	6.74E-02
MSH6_0_multinomial_train1.27	9.72E-02	1.59E-01	3.57E-02	1.23E-01	7.81E-02	4.69E-04	5.04E-02	2.48E-05	6.85E-02
MSH6_1_multinomial_train1.34	9.87E-02	1.65E-01	3.82E-02	1.28E-01	7.82E-02	3.53E-03	5.38E-02	2.43E-114	6.77E-02
MSH6_1_multinomial_train1.35	9.65E-02	1.63E-01	3.98E-02	1.26E-01	7.64E-02	2.50E-03	5.57E-02	1.56E-124	6.81E-02
MSH6_0_multinomial_train1.28	1.02E-01	1.63E-01	3.31E-02	1.26E-01	8.08E-02	2.75E-03	4.77E-02	7.06E-26	6.85E-02
MSH6_1_multinomial_train1.36	1.01E-01	1.68E-01	3.79E-02	1.30E-01	8.02E-02	2.75E-03	5.38E-02	1.63E-64	6.79E-02
MSH6_0_multinomial_train1.29	9.52E-02	1.61E-01	3.91E-02	1.24E-01	7.58E-02	2.70E-04	5.49E-02	1.99E-144	6.78E-02
MSH6_1_multinomial_train1.37	9.74E-02	1.63E-01	3.91E-02	1.27E-01	7.71E-02	2.99E-03	5.46E-02	5.89E-105	6.82E-02
MSH6_0_multinomial_train1.30	9.80E-02	1.64E-01	3.83E-02	1.27E-01	7.75E-02	1.07E-03	5.38E-02	4.65E-138	6.86E-02
MSH6_0_multinomial_train1.31	9.81E-02	1.64E-01	3.83E-02	1.27E-01	7.77E-02	1.77E-03	5.43E-02	1.18E-07	6.89E-02
MSH6_0_multinomial_train1.32	9.45E-02	1.56E-01	3.65E-02	1.20E-01	7.58E-02	1.39E-03	5.12E-02	5.07E-25	6.85E-02
MSH6_1_multinomial_train1.38	1.03E-01	1.69E-01	3.62E-02	1.31E-01	8.14E-02	1.61E-03	5.19E-02	1.28E-59	6.74E-02
MSH6_0_multinomial_train1.33	1.00E-01	1.66E-01	3.63E-02	1.28E-01	7.93E-02	6.95E-04	5.17E-02	1.18E-93	6.77E-02
MSH6_0_multinomial_train1.34	9.30E-02	1.56E-01	3.84E-02	1.20E-01	7.50E-02	1.47E-03	5.41E-02	3.01E-42	6.94E-02
MSH6_0_multinomial_train1.35	9.63E-02	1.58E-01	3.58E-02	1.22E-01	7.69E-02	1.03E-03	5.05E-02	1.83E-54	6.82E-02
MSH6_0_multinomial_train1.36	1.01E-01	1.65E-01	3.52E-02	1.28E-01	7.99E-02	1.76E-03	5.04E-02	1.31E-79	6.93E-02
MSH6_1_multinomial_train1.39	9.97E-02	1.65E-01	3.67E-02	1.28E-01	7.89E-02	4.28E-03	5.19E-02	4.59E-106	6.69E-02
MSH6_0_multinomial_train1.37	9.81E-02	1.61E-01	3.65E-02	1.24E-01	7.86E-02	1.68E-66	5.17E-02	1.29E-53	6.90E-02
MSH6_0_multinomial_train1.38	9.86E-02	1.65E-01	3.76E-02	1.27E-01	7.83E-02	4.61E-04	5.34E-02	3.25E-118	6.83E-02
MSH6_0_multinomial_train1.39	9.47E-02	1.58E-01	3.76E-02	1.21E-01	7.61E-02	1.84E-03	5.30E-02	6.56E-15	6.93E-02
MSH6_0_multinomial_train1.40	9.61E-02	1.56E-01	3.44E-02	1.20E-01	7.70E-02	1.39E-05	4.82E-02	1.38E-48	6.88E-02
MSH6_0_multinomial_train1.41	9.99E-02	1.63E-01	3.52E-02	1.26E-01	7.90E-02	1.16E-03	4.97E-02	2.58E-94	6.85E-02
MSH6_1_multinomial_train1.40	9.93E-02	1.65E-01	3.67E-02	1.28E-01	7.85E-02	5.00E-03	5.16E-02	3.61E-77	6.65E-02
MSH6_0_multinomial_train1.42	9.85E-02	1.61E-01	3.51E-02	1.24E-01	7.92E-02	8.96E-87	4.96E-02	3.99E-06	6.84E-02
MSH6_0_multinomial_train1.43	9.63E-02	1.60E-01	3.78E-02	1.23E-01	7.71E-02	2.47E-106	5.33E-02	2.13E-63	6.89E-02
MSH6_1_multinomial_train1.41	9.86E-02	1.64E-01	3.74E-02	1.27E-01	7.79E-02	1.03E-03	5.26E-02	3.48E-102	6.76E-02
MSH6_0_multinomial_train1.44	9.70E-02	1.60E-01	3.66E-02	1.24E-01	7.74E-02	3.97E-04	5.16E-02	5.76E-76	6.82E-02
MSH6_1_multinomial_train1.42	9.94E-02	1.64E-01	3.64E-02	1.27E-01	7.87E-02	2.90E-03	5.14E-02	2.36E-94	6.78E-02
MSH6_0_multinomial_train1.45	9.90E-02	1.65E-01	3.73E-02	1.27E-01	7.84E-02	3.76E-04	5.26E-02	5.16E-116	6.82E-02
MSH6_0_multinomial_train1.46	9.85E-02	1.61E-01	3.53E-02	1.24E-01	7.83E-02	1.60E-03	5.06E-02	5.27E-22	6.83E-02
MSH6_0_multinomial_train1.47	1.01E-01	1.65E-01	3.59E-02	1.28E-01	7.95E-02	1.31E-03	5.09E-02	4.25E-97	6.82E-02
MSH6_0_multinomial_train1.48	9.80E-02	1.64E-01	3.79E-02	1.26E-01	7.86E-02	4.17E-69	5.41E-02	2.22E-56	6.77E-02
MSH6_0_multinomial_train1.49	1.01E-01	1.64E-01	3.47E-02	1.26E-01	8.08E-02	7.87E-85	4.94E-02	6.85E-49	6.88E-02
MSH6_0_multinomial_train1.50	9.75E-02	1.63E-01	3.76E-02	1.26E-01	7.74E-02	2.90E-03	5.33E-02	2.63E-68	6.84E-02
MSH6_0_multinomial_train1.51	9.94E-02	1.62E-01	3.51E-02	1.25E-01	7.98E-02	1.52E-03	5.01E-02	4.92E-09	6.78E-02
MSH6_0_multinomial_train1.52	9.65E-02	1.63E-01	3.93E-02	1.26E-01	7.66E-02	1.20E-03	5.58E-02	4.97E-133	6.85E-02
MSH6_1_multinomial_train1.43	9.37E-02	1.58E-01	3.94E-02	1.22E-01	7.43E-02	4.81E-03	5.51E-02	0.00E+00	6.80E-02
MSH6_0_multinomial_train1.53	9.74E-02	1.61E-01	3.63E-02	1.25E-01	7.73E-02	2.26E-03	5.16E-02	1.50E-80	6.81E-02
PMS1_0_multinomial_train1	9.44E-02	1.25E-01	9.54E-03	8.93E-02	8.92E-02	9.32E-03	1.19E-01	9.24E-02	8.20E-02
PMS1_0_multinomial_train1.1	9.32E-02	1.25E-01	1.46E-02	9.38E-02	9.13E-02	6.14E-03	1.24E-01	9.31E-02	8.90E-02
PMS1_0_multinomial_train1.2	1.08E-01	1.44E-01	6.78E-03	1.06E-01	1.05E-01	7.33E-03	1.37E-01	1.07E-01	8.94E-02
PMS1_0_multinomial_train1.3	1.11E-01	1.46E-01	6.14E-03	1.10E-01	1.07E-01	6.85E-03	1.40E-01	1.09E-01	9.06E-02
PMS1_0_multinomial_train1.4	9.52E-02	1.28E-01	9.87E-03	9.32E-02	9.03E-02	9.20E-03	1.22E-01	9.52E-02	8.14E-02
PMS1_0_multinomial_train1.5	1.05E-01	1.39E-01	7.29E-03	1.02E-01	1.01E-01	5.71E-03	1.33E-01	1.04E-01	9.06E-02
PMS1_0_multinomial_train1.6	1.07E-01	1.42E-01	4.29E-03	1.07E-01	1.04E-01	4.56E-03	1.37E-01	1.05E-01	8.98E-02
PMS1_0_multinomial_train1.7	1.07E-01	1.42E-01	6.44E-03	1.05E-01	1.05E-01	7.87E-03	1.37E-01	1.08E-01	9.55E-02
PMS1_0_multinomial_train1.8	1.06E-01	1.43E-01	5.20E-03	1.06E-01	1.05E-01	4.78E-03	1.40E-01	1.05E-01	9.12E-02
PMS1_0_multinomial_train1.9	1.05E-01	1.41E-01	4.13E-03	1.05E-01	1.01E-01	3.84E-03	1.34E-01	1.03E-01	8.65E-02
PMS1_0_multinomial_train1.10	1.06E-01	1.40E-01	3.43E-03	1.05E-01	1.04E-01	4.96E-03	1.37E-01	1.06E-01	9.23E-02
PMS1_0_multinomial_train1.11	1.04E-01	1.37E-01	6.13E-03	1.03E-01	1.01E-01	6.23E-03	1.33E-01	1.03E-01	9.05E-02
PMS1_0_multinomial_train1.12	9.90E-02	1.32E-01	8.69E-03	9.72E-02	9.65E-02	6.22E-03	1.26E-01	9.82E-02	8.74E-02
PMS1_0_multinomial_train1.13	9.75E-02	1.27E-01	9.32E-03	9.71E-02	9.50E-02	1.03E-02	1.26E-01	9.75E-02	8.40E-02
PMS1_0_multinomial_train1.14	1.04E-01	1.37E-01	6.91E-03	1.02E-01	9.99E-02	5.98E-03	1.35E-01	1.01E-01	9.59E-02
PMS1_0_multinomial_train1.15	1.11E-01	1.47E-01	6.09E-03	1.09E-01	1.08E-01	3.96E-03	1.42E-01	1.09E-01	9.41E-02
PMS1_0_multinomial_train1.16	9.31E-02	1.24E-01	8.06E-03	9.17E-02	8.98E-02	9.53E-03	1.18E-01	9.39E-02	8.05E-02
PMS1_0_multinomial_train1.17	1.12E-01	1.49E-01	4.88E-03	1.10E-01	1.09E-01	5.32E-03	1.43E-01	1.11E-01	9.47E-02
PMS1_0_multinomial_train1.18	1.03E-01	1.36E-01	7.37E-03	1.00E-01	1.00E-01	7.04E-03	1.30E-01	1.03E-01	8.53E-02
PMS1_0_multinomial_train1.19	1.01E-01	1.31E-01	7.13E-03	9.54E-02	9.47E-02	7.78E-03	1.26E-01	9.69E-02	9.23E-02
PMS1_0_multinomial_train1.20	1.02E-01	1.36E-01	7.57E-03	1.01E-01	9.97E-02	1.11E-02	1.32E-01	1.02E-01	9.31E-02
PMS1_0_multinomial_train1.21	9.84E-02	1.30E-01	9.42E-03	9.57E-02	9.45E-02	6.34E-03	1.22E-01	9.68E-02	8.44E-02
PMS1_0_multinomial_train1.22	9.85E-02	1.34E-01	7.48E-03	9.68E-02	9.50E-02	8.53E-03	1.27E-01	9.94E-02	8.78E-02
PMS1_0_multinomial_train1.23	1.15E-01	1.52E-01	5.49E-03	1.12E-01	1.13E-01	5.52E-03	1.47E-01	1.16E-01	9.89E-02
PMS1_0_multinomial_train1.24	1.03E-01	1.36E-01	8.06E-03	1.03E-01	1.01E-01	5.94E-03	1.35E-01	1.02E-01	9.13E-02
PMS1_0_multinomial_train1.25	9.25E-02	1.25E-01	9.39E-03	9.04E-02	8.81E-02	8.51E-03	1.19E-01	9.28E-02	8.04E-02
PMS1_0_multinomial_train1.26	1.09E-01	1.43E-01	3.61E-03	1.07E-01	1.05E-01	3.51E-03	1.38E-01	1.08E-01	8.99E-02
PMS1_0_multinomial_train1.27	1.02E-01	1.36E-01	7.02E-03	1.01E-01	9.99E-02	9.55E-03	1.32E-01	1.02E-01	9.36E-02
PMS1_0_multinomial_train1.28	9.96E-02	1.32E-01	7.76E-03	9.81E-02	9.73E-02	1.03E-02	1.28E-01	9.98E-02	9.06E-02
PMS1_0_multinomial_train1.29	1.03E-01	1.33E-01	3.00E-03	1.02E-01	1.01E-01	1.09E-03	1.32E-01	1.04E-01	8.83E-02
PMS1_0_multinomial_train1.30	9.35E-02	1.23E-01	9.85E-03	9.22E-02	9.06E-02	1.17E-02	1.19E-01	9.34E-02	8.08E-02
PMS1_0_multinomial_train1.31	1.07E-01	1.40E-01	6.48E-03	1.02E-01	1.06E-01	6.43E-03	1.34E-01	1.04E-01	9.17E-02
PMS1_0_multinomial_train1.32	9.56E-02	1.27E-01	8.37E-03	9.32E-02	9.18E-02	8.82E-03	1.21E-01	9.46E-02	8.30E-02
PMS1_0_multinomial_train1.33	1.08E-01	1.43E-01	5.95E-03	1.07E-01	1.06E-01	7.10E-03	1.39E-01	1.09E-01	9.59E-02
PMS1_0_multinomial_train1.34	8.78E-02	1.18E-01	1.11E-02	8.89E-02	8.54E-02	1.26E-02	1.15E-01	8.91E-02	7.82E-02
PMS1_0_multinomial_train1.35	1.15E-01	1.53E-01	2.70E-03	1.14E-01	1.12E-01	3.22E-03	1.48E-01	1.14E-01	9.72E-02
PMS1_0_multinomial_train1.36	9.58E-02	1.24E-01	8.64E-03	9.05E-02	9.06E-02	1.01E-02	1.19E-01	9.22E-02	8.73E-02
