Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
UNG_boot.95	1.30E-03	9.16E-03	1.09E-02	1.39E-02	3.36E-03	0.00E+00	5.71E-03
UNG_boot.96	1.74E-03	7.21E-03	1.21E-02	1.62E-02	3.53E-03	0.00E+00	3.35E-03
UNG_boot.97	3.41E-03	1.01E-02	1.14E-02	1.43E-02	3.36E-03	9.39E-20	7.60E-03
UNG_boot.98	1.58E-03	9.00E-03	1.41E-02	1.63E-02	3.11E-03	7.03E-04	7.87E-03
UNG_boot.99	1.30E-03	9.75E-03	1.23E-02	1.56E-02	2.29E-03	0.00E+00	3.97E-03
UNG_boot.100	1.59E-03	7.77E-03	1.22E-02	1.75E-02	3.43E-03	1.22E-05	1.34E-70
UNG_boot.101	2.07E-03	1.06E-02	1.35E-02	1.69E-02	2.94E-03	1.97E-03	5.70E-03
UNG_boot.102	2.10E-03	1.16E-02	1.25E-02	1.60E-02	2.30E-03	6.44E-04	5.40E-03
UNG_boot.103	0.00E+00	1.01E-02	1.20E-02	1.34E-02	2.45E-03	0.00E+00	8.04E-03
UNG_boot.104	0.00E+00	8.90E-03	1.09E-02	1.30E-02	3.44E-03	0.00E+00	7.36E-03
UNG_boot.105	3.25E-03	8.54E-03	1.04E-02	1.22E-02	3.68E-03	0.00E+00	9.29E-03
UNG_boot.106	1.64E-03	5.91E-03	1.01E-02	1.21E-02	2.89E-03	0.00E+00	4.51E-03
UNG_boot.107	2.02E-03	6.28E-03	1.40E-02	1.78E-02	4.11E-03	0.00E+00	4.21E-03
UNG_boot.108	1.97E-03	9.72E-03	1.26E-02	1.59E-02	2.66E-03	0.00E+00	3.95E-03
UNG_boot.109	1.85E-03	6.92E-03	9.37E-03	1.03E-02	3.24E-03	2.80E-03	9.57E-03
UNG_boot.110	1.87E-03	1.01E-02	1.53E-02	2.04E-02	3.27E-03	0.00E+00	3.51E-03
UNG_boot.111	1.41E-03	1.04E-02	1.34E-02	1.67E-02	2.52E-03	0.00E+00	4.50E-03
UNG_boot.112	1.98E-03	8.16E-03	1.23E-02	1.72E-02	3.54E-03	0.00E+00	2.84E-03
UNG_boot.113	1.92E-03	7.42E-03	1.18E-02	1.67E-02	3.47E-03	0.00E+00	2.91E-03
UNG_boot.114	2.46E-03	6.50E-03	9.05E-03	9.61E-03	4.61E-03	0.00E+00	5.69E-03
UNG_boot.115	1.32E-03	6.73E-03	1.14E-02	1.42E-02	2.43E-03	3.32E-17	3.05E-03
UNG_boot.116	1.42E-03	7.13E-03	1.32E-02	1.56E-02	3.35E-03	0.00E+00	6.11E-03
UNG_boot.117	1.99E-03	5.83E-03	1.30E-02	1.64E-02	3.67E-03	2.59E-49	4.46E-03
UNG_boot.118	2.76E-03	9.06E-03	1.13E-02	1.31E-02	2.76E-03	1.14E-97	7.29E-03
UNG_boot.119	3.96E-03	6.05E-03	8.91E-03	1.09E-02	3.70E-03	5.92E-156	7.18E-03
UNG_boot.120	1.67E-03	3.83E-03	1.30E-02	1.67E-02	3.52E-03	9.38E-45	5.43E-03
UNG_boot.121	1.76E-03	4.59E-03	1.56E-02	2.03E-02	3.32E-03	0.00E+00	5.85E-03
UNG_boot.122	2.90E-03	8.84E-03	1.14E-02	1.38E-02	3.46E-03	0.00E+00	7.20E-03
UNG_boot.123	2.14E-03	7.82E-03	1.31E-02	1.58E-02	3.88E-03	0.00E+00	6.57E-03
UNG_boot.124	1.57E-03	7.36E-03	1.35E-02	1.66E-02	3.35E-03	6.59E-04	5.25E-03
UNG_boot.125	3.41E-07	1.12E-02	1.30E-02	1.34E-02	2.83E-03	0.00E+00	1.20E-02
UNG_boot.126	1.21E-03	1.17E-02	1.11E-02	1.45E-02	2.17E-03	4.24E-04	5.10E-03
UNG_boot.127	2.18E-03	4.88E-03	9.56E-03	1.20E-02	3.98E-03	0.00E+00	5.79E-03
UNG_boot.128	1.84E-03	4.72E-03	9.75E-03	1.30E-02	3.28E-03	1.24E-25	2.46E-03
UNG_boot.129	0.00E+00	1.17E-02	1.31E-02	1.63E-02	3.35E-03	0.00E+00	6.82E-03
UNG_boot.130	1.60E-03	7.39E-03	1.20E-02	1.43E-02	2.70E-03	6.53E-04	4.55E-03
UNG_boot.131	1.95E-03	7.16E-03	9.71E-03	1.38E-02	2.72E-03	0.00E+00	1.92E-03
UNG_boot.132	1.77E-03	8.13E-03	1.19E-02	1.62E-02	3.33E-03	0.00E+00	2.86E-03
UNG_boot.133	2.85E-03	6.01E-03	1.03E-02	1.23E-02	3.71E-03	1.76E-03	6.51E-03
UNG_boot.134	4.54E-03	8.48E-03	1.08E-02	1.28E-02	3.54E-03	0.00E+00	9.04E-03
UNG_boot.135	2.34E-03	8.34E-03	1.17E-02	1.45E-02	3.03E-03	0.00E+00	5.07E-03
UNG_boot.136	0.00E+00	9.70E-03	1.27E-02	1.34E-02	3.08E-03	3.76E-04	1.18E-02
UNG_boot.137	2.80E-03	7.22E-03	1.29E-02	1.61E-02	3.51E-03	1.69E-03	5.28E-03
UNG_boot.138	2.14E-03	7.71E-03	9.98E-03	1.14E-02	3.71E-03	0.00E+00	9.52E-03
UNG_boot.139	2.36E-03	1.02E-02	1.19E-02	1.22E-02	2.91E-03	2.92E-03	1.08E-02
UNG_boot.140	1.69E-03	4.70E-03	1.20E-02	1.60E-02	2.95E-03	1.43E-03	3.41E-03
UNG_boot.141	2.12E-03	6.77E-03	1.46E-02	1.91E-02	3.55E-03	0.00E+00	4.13E-03
UNG_boot.142	2.01E-03	6.50E-03	1.18E-02	1.38E-02	3.61E-03	0.00E+00	6.43E-03
UNG_boot.143	1.68E-03	8.91E-03	1.14E-02	1.84E-02	2.86E-03	0.00E+00	2.45E-03
UNG_boot.144	1.53E-03	5.37E-03	1.17E-02	1.55E-02	2.76E-03	0.00E+00	2.44E-03
UNG_boot.145	1.48E-03	7.40E-03	1.19E-02	1.52E-02	3.31E-03	0.00E+00	3.69E-03
UNG_boot.146	1.64E-03	9.95E-03	1.35E-02	1.66E-02	2.57E-03	1.12E-102	4.63E-03
UNG_boot.147	1.13E-03	7.24E-03	1.39E-02	1.92E-02	3.63E-03	0.00E+00	3.51E-03
UNG_boot.148	3.51E-03	8.09E-03	1.15E-02	1.39E-02	3.47E-03	0.00E+00	6.70E-03
UNG_boot.149	0.00E+00	6.68E-03	1.39E-02	1.64E-02	4.02E-03	0.00E+00	6.53E-03
UNG_boot.150	5.04E-03	9.11E-03	9.86E-03	1.30E-02	3.23E-03	0.00E+00	5.40E-03
UNG_boot.151	2.17E-03	1.43E-02	1.35E-02	1.66E-02	2.38E-03	1.90E-03	7.52E-03
UNG_boot.152	1.46E-03	7.25E-03	1.21E-02	1.61E-02	2.78E-03	4.91E-77	2.61E-03
UNG_boot.153	1.58E-03	6.16E-03	1.06E-02	1.45E-02	2.92E-03	0.00E+00	2.32E-03
UNG_boot.154	1.53E-03	9.44E-03	1.51E-02	1.77E-02	3.39E-03	1.56E-145	7.92E-03
UNG_real	1.12E-03	8.75E-03	1.56E-02	1.65E-02	3.44E-06	6.44E-04	5.31E-03
UNG_real.1	1.45E-03	8.85E-03	1.19E-02	1.54E-02	3.02E-03	3.63E-119	4.31E-03
UNG_real.2	1.59E-03	7.26E-03	1.20E-02	1.46E-02	3.23E-03	0.00E+00	5.01E-03
ATP2B4_boot	5.27E-03	1.32E-02	4.47E-03	1.00E-02	0.00E+00	7.05E-03	7.05E-03
ATP2B4_boot.1	1.34E-03	2.88E-03	0.00E+00	6.23E-03	4.76E-03	1.27E-03	8.37E-03
ATP2B4_boot.2	1.23E-03	9.90E-04	2.95E-03	1.66E-03	8.19E-04	7.33E-04	2.38E-03
ATP2B4_boot.3	0.00E+00	3.40E-03	0.00E+00	1.59E-02	1.90E-03	1.19E-03	2.02E-02
ATP2B4_boot.4	1.52E-03	1.10E-02	7.56E-03	1.04E-02	1.51E-03	7.51E-04	5.83E-03
ATP2B4_boot.5	0.00E+00	6.64E-03	2.61E-03	1.16E-02	2.17E-03	1.05E-03	2.03E-02
ATP2B4_boot.6	2.71E-93	2.89E-03	1.68E-03	1.07E-02	2.15E-03	8.08E-04	1.53E-02
ATP2B4_boot.7	8.06E-03	1.10E-02	4.68E-03	5.56E-03	0.00E+00	1.15E-02	8.50E-03
ATP2B4_boot.8	1.76E-03	2.86E-03	2.12E-28	1.08E-02	1.56E-03	2.29E-04	1.47E-02
ATP2B4_boot.9	1.54E-03	5.45E-03	4.84E-03	4.24E-03	1.20E-05	2.46E-03	4.94E-03
ATP2B4_boot.10	0.00E+00	4.79E-03	4.73E-03	1.30E-02	5.30E-04	3.78E-04	2.04E-02
ATP2B4_boot.11	5.73E-04	6.99E-03	3.95E-03	3.37E-03	1.55E-03	3.49E-04	6.69E-03
ATP2B4_boot.12	0.00E+00	7.48E-03	4.13E-03	1.44E-02	2.88E-03	4.13E-04	2.41E-02
ATP2B4_boot.13	7.42E-153	4.96E-03	0.00E+00	1.23E-02	3.60E-03	8.83E-04	1.80E-02
ATP2B4_boot.14	0.00E+00	1.58E-03	2.55E-03	1.74E-02	2.71E-03	1.36E-03	2.01E-02
ATP2B4_boot.15	3.03E-03	1.47E-02	3.89E-03	1.67E-02	1.23E-03	2.19E-03	7.83E-03
ATP2B4_boot.16	1.31E-03	7.16E-03	5.46E-04	6.99E-03	3.36E-03	6.55E-04	1.48E-02
ATP2B4_boot.17	1.03E-03	2.88E-03	4.63E-03	7.78E-03	3.25E-04	1.08E-03	4.78E-03
ATP2B4_boot.18	2.12E-03	1.78E-03	1.77E-03	1.52E-02	2.49E-03	1.39E-03	1.80E-02
ATP2B4_boot.19	7.94E-04	1.97E-03	4.41E-03	3.57E-03	9.15E-04	1.03E-03	3.29E-03
ATP2B4_boot.20	1.44E-03	1.15E-02	3.42E-03	6.83E-03	1.46E-03	6.42E-04	2.10E-02
ATP2B4_boot.21	4.34E-125	1.13E-02	5.20E-03	4.50E-03	0.00E+00	1.42E-03	1.03E-02
ATP2B4_boot.22	1.26E-03	4.20E-03	5.74E-03	8.63E-03	1.23E-03	1.50E-03	4.26E-03
ATP2B4_boot.23	1.47E-03	9.93E-03	3.87E-03	8.16E-03	2.30E-03	5.96E-04	2.02E-02
ATP2B4_boot.24	1.66E-03	1.16E-02	5.05E-03	8.72E-03	1.42E-03	1.38E-03	6.51E-03
ATP2B4_boot.25	8.98E-04	1.00E-02	3.15E-03	3.07E-03	7.93E-04	1.02E-03	1.46E-02
ATP2B4_boot.26	2.99E-03	2.74E-03	3.14E-03	2.07E-02	3.01E-03	4.97E-04	2.63E-02
ATP2B4_boot.27	3.42E-04	5.47E-03	0.00E+00	9.10E-03	1.59E-03	5.83E-04	1.52E-02
ATP2B4_boot.28	0.00E+00	8.28E-03	9.20E-04	9.15E-03	1.86E-03	3.22E-04	1.86E-02
ATP2B4_boot.29	7.28E-03	1.05E-02	8.23E-03	1.48E-02	0.00E+00	1.01E-02	4.12E-03
ATP2B4_boot.30	1.71E-03	7.98E-03	6.96E-03	1.29E-02	1.07E-03	1.56E-03	4.94E-03
ATP2B4_boot.31	2.38E-03	7.74E-03	2.15E-03	1.27E-02	2.08E-03	9.54E-04	2.25E-02
ATP2B4_boot.32	1.57E-03	1.08E-02	4.76E-03	7.21E-03	1.05E-03	1.13E-03	6.73E-03
ATP2B4_boot.33	1.64E-03	7.99E-03	6.55E-03	1.30E-02	1.34E-03	1.09E-03	6.15E-03
ATP2B4_boot.34	3.04E-04	1.22E-02	4.45E-03	2.04E-03	0.00E+00	1.48E-03	1.43E-02
ATP2B4_boot.35	1.08E-03	9.15E-03	0.00E+00	8.01E-03	4.10E-03	1.41E-03	1.77E-02
ATP2B4_boot.36	2.76E-03	4.28E-03	5.24E-03	5.01E-03	0.00E+00	1.93E-03	1.13E-02
ATP2B4_boot.37	1.60E-03	1.04E-03	2.50E-03	7.05E-03	5.29E-03	2.35E-03	8.96E-03
ATP2B4_boot.38	1.12E-03	1.80E-03	6.25E-03	6.30E-03	1.32E-03	1.16E-03	1.26E-03
ATP2B4_boot.39	1.45E-03	5.19E-03	1.12E-07	9.15E-03	1.98E-03	9.21E-04	1.53E-02
ATP2B4_boot.40	2.71E-46	1.02E-02	4.90E-03	1.78E-03	0.00E+00	8.33E-04	1.24E-02
ATP2B4_boot.41	1.67E-03	9.46E-03	0.00E+00	1.05E-02	3.35E-03	7.98E-04	2.10E-02
ATP2B4_boot.42	2.22E-04	5.62E-03	2.84E-03	1.08E-02	1.86E-03	5.01E-04	1.88E-02
ATP2B4_boot.43	1.76E-03	1.58E-03	1.98E-03	8.52E-03	1.81E-03	6.58E-04	1.19E-02
ATP2B4_boot.44	0.00E+00	3.21E-03	2.07E-03	5.43E-03	1.85E-03	8.17E-04	9.95E-03
ATP2B4_boot.45	1.69E-03	5.57E-03	7.12E-03	8.25E-03	8.80E-114	1.54E-03	2.90E-03
ATP2B4_boot.46	1.21E-03	4.08E-03	4.35E-03	7.53E-03	7.35E-04	7.32E-04	4.48E-03
ATP2B4_boot.47	0.00E+00	1.41E-02	5.14E-03	3.16E-03	1.56E-03	6.44E-04	1.98E-02
ATP2B4_boot.48	2.59E-31	6.78E-03	0.00E+00	1.73E-02	2.24E-03	8.47E-04	2.55E-02
ATP2B4_boot.49	1.08E-03	3.93E-03	0.00E+00	5.17E-03	1.11E-02	4.92E-03	8.42E-03
ATP2B4_boot.50	4.47E-04	7.36E-03	1.60E-03	3.59E-03	1.56E-03	4.64E-04	1.14E-02
ATP2B4_boot.51	6.24E-04	1.46E-03	2.41E-03	1.43E-02	2.17E-03	7.76E-04	1.77E-02
ATP2B4_boot.52	1.64E-03	6.43E-03	5.27E-03	1.33E-02	1.84E-03	1.17E-03	8.34E-03
ATP2B4_boot.53	1.95E-03	2.30E-03	2.31E-03	1.03E-02	1.57E-03	6.33E-04	1.48E-02
ATP2B4_boot.54	1.17E-03	1.84E-03	1.84E-03	3.39E-03	1.25E-03	5.61E-04	6.21E-03
ATP2B4_boot.55	0.00E+00	7.18E-03	4.06E-03	1.26E-02	2.16E-03	4.41E-04	2.30E-02
ATP2B4_boot.56	1.30E-03	1.04E-02	2.68E-03	7.63E-03	1.46E-03	6.91E-04	1.96E-02
ATP2B4_boot.57	4.38E-03	5.69E-03	4.89E-03	7.14E-03	1.72E-108	6.85E-03	5.06E-03
ATP2B4_boot.58	1.04E-03	1.14E-02	2.69E-03	5.87E-03	1.63E-03	5.98E-04	1.89E-02
ATP2B4_boot.59	3.23E-03	1.07E-02	7.68E-03	1.93E-02	0.00E+00	2.88E-03	7.33E-03
ATP2B4_boot.60	1.24E-03	9.84E-03	2.91E-03	7.17E-03	1.79E-03	5.97E-04	1.92E-02
ATP2B4_boot.61	1.37E-03	3.16E-03	4.43E-03	1.06E-02	7.59E-04	1.35E-03	9.38E-03
ATP2B4_boot.62	3.29E-03	1.01E-02	7.17E-03	1.11E-02	0.00E+00	2.71E-03	4.18E-03
ATP2B4_boot.63	3.03E-03	5.36E-03	6.55E-03	8.53E-03	1.52E-03	5.22E-03	2.41E-03
ATP2B4_boot.64	1.72E-03	7.68E-03	5.56E-03	6.21E-03	6.59E-96	1.84E-03	5.48E-03
ATP2B4_boot.65	1.99E-03	5.92E-03	6.42E-03	8.46E-03	1.37E-06	1.38E-03	3.69E-03
ATP2B4_boot.66	2.37E-03	1.47E-02	6.27E-03	1.29E-02	1.42E-05	2.93E-03	6.67E-03
ATP2B4_boot.67	1.82E-03	1.35E-02	6.25E-03	8.44E-03	6.90E-04	1.62E-03	9.29E-03
ATP2B4_boot.68	1.75E-03	1.38E-02	6.33E-03	1.21E-02	1.03E-04	7.61E-04	6.88E-03
ATP2B4_boot.69	5.52E-04	2.71E-03	4.17E-03	1.94E-03	8.05E-04	8.42E-04	4.55E-03
ATP2B4_boot.70	0.00E+00	6.32E-03	3.92E-03	1.75E-02	2.73E-03	8.01E-04	2.68E-02
ATP2B4_boot.71	0.00E+00	6.04E-03	3.92E-03	4.09E-03	9.68E-04	5.32E-04	1.26E-02
ATP2B4_boot.72	2.38E-03	8.88E-03	5.05E-03	7.09E-03	8.61E-104	3.87E-03	5.43E-03
ATP2B4_boot.73	0.00E+00	3.20E-03	1.19E-03	6.58E-03	1.98E-03	1.16E-03	1.03E-02
ATP2B4_boot.74	2.14E-03	1.04E-02	0.00E+00	1.32E-02	4.77E-03	1.26E-03	2.44E-02
ATP2B4_boot.75	2.56E-03	8.01E-03	7.11E-03	9.40E-03	1.08E-03	4.07E-03	3.42E-03
ATP2B4_boot.76	2.17E-03	1.24E-02	2.52E-160	8.52E-03	9.53E-03	3.45E-03	2.07E-02
ATP2B4_boot.77	1.64E-03	1.15E-02	5.03E-03	6.06E-03	0.00E+00	2.06E-03	8.87E-03
ATP2B4_boot.78	1.67E-03	6.31E-03	1.49E-03	1.13E-02	1.96E-03	8.57E-04	1.92E-02
ATP2B4_boot.79	0.00E+00	5.74E-03	2.70E-03	1.21E-02	1.89E-03	3.96E-04	1.99E-02
ATP2B4_boot.80	1.88E-03	5.49E-03	4.24E-03	5.87E-03	0.00E+00	1.59E-03	1.36E-02
ATP2B4_boot.81	1.80E-03	1.33E-02	0.00E+00	5.16E-03	8.18E-03	2.12E-03	1.49E-02
ATP2B4_boot.82	3.79E-03	9.92E-03	5.65E-03	9.99E-03	0.00E+00	3.40E-03	5.14E-03
ATP2B4_boot.83	1.62E-03	5.88E-03	5.09E-03	1.21E-02	1.89E-03	8.05E-04	7.96E-03
ATP2B4_boot.84	2.17E-03	5.22E-03	7.52E-03	1.55E-02	6.74E-44	2.36E-03	9.03E-03
ATP2B4_boot.85	1.97E-71	3.55E-03	5.77E-03	3.85E-03	3.09E-06	5.46E-04	7.11E-03
ATP2B4_boot.86	1.52E-03	5.86E-03	7.38E-03	1.37E-02	1.29E-05	1.45E-03	6.82E-03
ATP2B4_boot.87	0.00E+00	1.29E-02	3.03E-03	1.25E-02	4.05E-03	7.91E-04	2.69E-02
ATP2B4_boot.88	6.93E-04	1.42E-03	1.40E-03	1.41E-02	2.21E-03	7.41E-04	1.64E-02
ATP2B4_boot.89	1.43E-03	5.73E-03	1.94E-03	9.41E-03	1.86E-03	7.96E-04	1.70E-02
ATP2B4_boot.90	2.41E-03	1.40E-02	5.73E-03	8.35E-03	2.27E-150	2.08E-03	9.11E-03
ATP2B4_boot.91	1.11E-03	3.37E-03	2.96E-03	9.95E-03	1.61E-03	5.36E-04	1.60E-02
ATP2B4_boot.92	9.24E-04	4.35E-03	4.46E-03	3.98E-03	4.23E-04	1.20E-03	3.73E-03
ATP2B4_boot.93	2.47E-03	1.32E-02	6.53E-03	1.20E-02	1.60E-03	1.85E-03	5.94E-03
ATP2B4_boot.94	0.00E+00	1.40E-03	2.96E-03	1.37E-02	2.21E-03	7.18E-04	1.54E-02
ATP2B4_boot.95	7.06E-38	1.10E-02	6.42E-03	1.25E-02	0.00E+00	1.72E-03	5.96E-03
ATP2B4_boot.96	2.67E-03	5.09E-03	0.00E+00	1.33E-02	2.06E-03	1.24E-03	1.96E-02
ATP2B4_boot.97	0.00E+00	7.22E-03	0.00E+00	1.08E-02	5.68E-03	1.99E-03	1.89E-02
ATP2B4_boot.98	6.05E-04	1.33E-02	3.94E-03	1.18E-02	5.50E-03	1.08E-03	7.99E-03
ATP2B4_boot.99	0.00E+00	7.19E-03	1.76E-03	3.35E-03	5.72E-03	1.60E-03	9.35E-03
ATP2B4_boot.100	2.04E-03	7.85E-03	5.65E-03	6.79E-03	1.66E-05	2.71E-03	6.04E-03
ATP2B4_boot.101	3.39E-03	1.22E-02	7.27E-03	1.77E-02	0.00E+00	2.73E-03	7.25E-03
ATP2B4_boot.102	2.06E-03	5.13E-03	5.40E-03	7.25E-03	3.93E-142	1.88E-03	4.79E-03
ATP2B4_boot.103	4.55E-04	7.03E-03	2.80E-03	1.75E-03	1.88E-03	4.05E-04	9.14E-03
ATP2B4_boot.104	1.02E-03	5.84E-03	4.50E-03	4.61E-03	5.57E-91	1.33E-03	5.47E-03
ATP2B4_boot.105	1.17E-03	2.92E-03	4.97E-03	2.98E-03	5.58E-158	1.71E-03	5.41E-03
ATP2B4_boot.106	2.66E-03	8.53E-03	5.78E-03	1.66E-02	0.00E+00	1.26E-03	9.84E-03
ATP2B4_boot.107	9.37E-04	7.95E-03	5.07E-03	6.36E-03	0.00E+00	0.00E+00	5.97E-03
ATP2B4_boot.108	8.29E-04	2.31E-03	1.97E-03	2.33E-03	9.98E-04	5.18E-04	6.51E-03
ATP2B4_boot.109	1.01E-03	4.75E-03	4.93E-03	9.44E-03	1.33E-03	9.68E-131	6.90E-03
ATP2B4_boot.110	6.64E-04	1.12E-02	3.28E-03	2.95E-03	2.71E-03	3.62E-04	1.40E-02
ATP2B4_boot.111	1.44E-03	7.97E-03	4.49E-03	1.07E-02	1.70E-03	5.12E-04	6.64E-03
ATP2B4_boot.112	5.48E-04	9.67E-03	4.44E-92	3.84E-03	2.53E-03	3.80E-04	1.11E-02
ATP2B4_boot.113	1.12E-37	8.76E-03	6.72E-03	4.55E-03	0.00E+00	1.27E-03	9.54E-03
ATP2B4_boot.114	8.14E-04	5.41E-03	6.97E-03	8.76E-03	7.24E-89	5.12E-04	3.94E-03
ATP2B4_boot.115	4.63E-04	4.13E-03	3.23E-03	1.77E-03	5.63E-12	1.18E-03	5.66E-03
ATP2B4_boot.116	3.48E-03	4.94E-03	5.77E-03	1.20E-02	0.00E+00	2.76E-03	9.09E-03
ATP2B4_boot.117	1.54E-03	1.61E-03	1.73E-03	6.31E-03	1.41E-03	3.86E-04	9.52E-03
ATP2B4_boot.118	5.47E-03	6.61E-03	5.27E-03	1.14E-02	0.00E+00	6.05E-03	8.08E-03
ATP2B4_boot.119	1.09E-03	1.33E-02	2.01E-03	7.04E-03	7.68E-03	2.36E-03	1.06E-02
ATP2B4_boot.120	2.38E-11	1.08E-02	3.51E-03	7.19E-03	1.21E-03	9.07E-04	8.03E-03
ATP2B4_boot.121	1.84E-04	6.10E-03	1.32E-03	2.83E-03	1.00E-03	2.02E-04	7.96E-03
ATP2B4_boot.122	6.90E-04	1.11E-02	2.57E-03	3.85E-03	4.47E-03	9.98E-04	1.23E-02
ATP2B4_boot.123	1.42E-03	9.28E-03	6.15E-03	8.21E-03	1.20E-05	1.36E-03	5.78E-03
ATP2B4_boot.124	8.22E-04	1.04E-02	2.69E-03	2.13E-03	1.27E-03	1.03E-49	1.25E-02
ATP2B4_boot.125	8.95E-04	3.22E-03	1.52E-47	5.29E-03	1.02E-03	4.83E-04	8.85E-03
ATP2B4_boot.126	4.59E-04	7.08E-03	2.15E-03	3.75E-03	4.27E-03	1.05E-03	1.13E-02
ATP2B4_boot.127	1.89E-03	1.18E-02	7.89E-03	1.01E-02	1.75E-03	2.78E-03	6.59E-03
ATP2B4_boot.128	4.01E-03	1.07E-02	6.72E-03	1.97E-02	1.05E-156	3.32E-03	9.06E-03
ATP2B4_boot.129	3.73E-03	1.04E-02	5.32E-03	6.58E-03	0.00E+00	4.53E-03	8.03E-03
ATP2B4_boot.130	1.17E-03	9.14E-03	2.54E-03	6.15E-03	1.43E-03	4.75E-04	1.74E-02
ATP2B4_boot.131	8.03E-04	5.20E-03	1.67E-03	5.00E-03	1.28E-03	4.72E-04	1.16E-02
ATP2B4_boot.132	3.24E-03	9.02E-03	6.04E-03	4.34E-03	0.00E+00	4.72E-03	9.80E-03
ATP2B4_boot.133	4.08E-03	9.16E-03	8.68E-03	1.89E-02	0.00E+00	4.72E-03	7.98E-03
ATP2B4_boot.134	1.94E-03	1.37E-02	3.87E-03	1.19E-02	1.25E-03	1.38E-03	7.95E-03
ATP2B4_boot.135	9.31E-04	2.68E-03	4.55E-03	5.58E-03	9.97E-04	1.07E-03	5.00E-03
ATP2B4_boot.136	6.86E-04	7.88E-03	3.21E-03	3.90E-03	6.55E-03	1.97E-03	1.21E-02
ATP2B4_boot.137	2.34E-03	1.18E-02	8.43E-03	1.35E-02	4.41E-46	2.29E-03	5.70E-03
ATP2B4_boot.138	5.03E-04	9.69E-03	3.04E-03	2.42E-03	3.60E-03	1.05E-03	1.27E-02
ATP2B4_boot.139	1.53E-03	1.27E-02	5.19E-03	1.17E-02	1.40E-03	0.00E+00	7.23E-03
ATP2B4_boot.140	1.01E-03	7.32E-03	2.60E-03	4.52E-03	3.93E-03	1.25E-03	1.35E-02
ATP2B4_boot.141	1.38E-03	1.18E-02	2.49E-03	4.61E-03	2.23E-04	1.25E-03	1.10E-02
ATP2B4_boot.142	9.45E-04	1.29E-02	3.94E-03	6.43E-03	1.89E-03	7.61E-04	1.00E-02
ATP2B4_boot.143	1.46E-04	5.30E-03	1.72E-03	2.16E-03	1.42E-03	3.99E-04	8.12E-03
ATP2B4_boot.144	1.32E-03	1.20E-02	3.79E-05	7.37E-03	3.67E-03	8.00E-04	9.16E-03
ATP2B4_boot.145	5.09E-04	7.12E-03	3.25E-03	1.41E-03	2.51E-03	7.74E-04	9.58E-03
ATP2B4_boot.146	5.35E-04	3.10E-03	4.09E-03	4.66E-03	5.98E-04	0.00E+00	4.07E-03
ATP2B4_boot.147	3.82E-04	4.78E-03	1.80E-03	2.28E-03	9.27E-04	3.76E-04	5.48E-03
ATP2B4_boot.148	7.96E-04	1.56E-02	1.84E-06	5.67E-03	3.20E-03	6.59E-04	2.06E-02
ATP2B4_boot.149	1.44E-03	4.96E-03	5.78E-03	9.51E-03	2.10E-06	1.52E-03	5.77E-03
ATP2B4_boot.150	7.34E-04	1.10E-02	1.71E-03	5.39E-03	4.46E-03	8.23E-04	9.14E-03
ATP2B4_boot.151	9.43E-04	1.29E-02	2.76E-03	6.27E-03	1.91E-03	7.00E-04	1.06E-02
ATP2B4_boot.152	5.73E-04	5.91E-03	1.33E-03	3.64E-03	1.11E-03	3.41E-04	1.04E-02
ATP2B4_boot.153	1.10E-03	1.16E-02	3.18E-03	4.04E-03	1.09E-03	1.38E-03	1.15E-02
ATP2B4_boot.154	1.03E-03	1.28E-02	2.11E-03	6.67E-03	1.60E-03	4.10E-137	9.62E-03
ATP2B4_boot.155	2.35E-03	1.36E-02	4.83E-03	6.61E-03	5.65E-136	1.95E-03	1.04E-02
ATP2B4_boot.156	2.07E-03	1.11E-02	6.18E-03	1.37E-02	5.48E-03	8.58E-04	8.29E-03
ATP2B4_boot.157	7.22E-04	3.54E-03	5.10E-03	3.80E-03	9.29E-04	9.59E-04	4.21E-03
ATP2B4_boot.158	1.60E-03	8.39E-03	4.26E-03	6.34E-03	0.00E+00	1.32E-03	6.08E-03
ATP2B4_boot.159	9.55E-04	1.22E-02	4.76E-03	5.83E-03	1.55E-03	1.07E-03	9.50E-03
ATP2B4_boot.160	7.33E-04	3.18E-03	2.40E-03	3.25E-03	1.09E-03	4.27E-04	8.66E-03
ATP2B4_boot.161	3.91E-03	5.99E-03	6.28E-03	1.34E-02	3.51E-31	5.10E-03	8.97E-03
ATP2B4_boot.162	1.01E-03	1.08E-02	3.40E-03	2.81E-03	1.57E-03	6.92E-04	1.15E-02
ATP2B4_boot.163	5.58E-04	4.38E-03	2.03E-03	1.50E-03	9.02E-04	1.62E-10	5.94E-03
ATP2B4_boot.164	4.51E-04	8.31E-03	2.17E-03	3.60E-03	4.40E-03	1.22E-03	1.10E-02
ATP2B4_boot.165	2.03E-03	9.15E-03	6.14E-03	1.17E-02	9.03E-06	1.54E-03	6.40E-03
ATP2B4_boot.166	5.26E-03	8.91E-03	4.16E-03	6.85E-03	0.00E+00	6.50E-03	6.52E-03
ATP2B4_boot.167	1.36E-03	7.85E-03	2.17E-24	6.53E-03	1.54E-03	1.29E-03	1.50E-02
