Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H	SBS96I
MSH6_1_multinomial_train1.41	4.39E-155	1.43E-01	2.57E-75	5.36E-02	1.23E-03	0.00E+00	9.07E-03	1.00E-89	1.02E-01
MSH6_0_multinomial_train1.44	3.56E-84	1.39E-01	1.87E-25	5.29E-02	4.80E-04	0.00E+00	1.17E-02	4.23E-11	1.02E-01
MSH6_1_multinomial_train1.42	0.00E+00	1.43E-01	1.10E-60	5.23E-02	2.85E-03	3.60E-92	8.16E-03	0.00E+00	1.03E-01
MSH6_0_multinomial_train1.45	1.45E-107	1.43E-01	3.22E-11	5.36E-02	5.49E-04	0.00E+00	1.00E-02	4.10E-122	1.03E-01
MSH6_0_multinomial_train1.46	3.06E-135	1.40E-01	1.92E-46	5.16E-02	1.07E-05	2.52E-03	1.12E-02	9.82E-08	1.03E-01
MSH6_0_multinomial_train1.47	1.83E-118	1.44E-01	9.49E-25	5.18E-02	1.55E-03	0.00E+00	1.08E-02	6.38E-96	1.04E-01
MSH6_0_multinomial_train1.48	0.00E+00	1.42E-01	3.41E-11	5.52E-02	3.75E-69	0.00E+00	9.58E-03	3.42E-116	1.03E-01
MSH6_0_multinomial_train1.49	1.18E-115	1.41E-01	8.01E-03	5.05E-02	0.00E+00	1.12E-71	1.12E-02	9.01E-64	1.05E-01
MSH6_0_multinomial_train1.50	6.30E-152	1.41E-01	2.17E-77	5.42E-02	2.85E-03	0.00E+00	1.02E-02	3.48E-38	1.02E-01
MSH6_0_multinomial_train1.51	0.00E+00	1.40E-01	6.60E-03	5.12E-02	1.46E-03	3.64E-157	9.41E-03	0.00E+00	1.04E-01
MSH6_0_multinomial_train1.52	2.42E-62	1.42E-01	6.74E-50	5.67E-02	1.43E-03	0.00E+00	1.12E-02	1.44E-75	1.01E-01
MSH6_1_multinomial_train1.43	5.89E-88	1.37E-01	1.54E-134	5.52E-02	3.23E-03	0.00E+00	1.26E-02	6.13E-118	9.88E-02
MSH6_0_multinomial_train1.53	1.95E-83	1.40E-01	3.43E-44	5.24E-02	2.37E-03	1.80E-83	1.11E-02	7.89E-34	1.02E-01
PMS1_0_multinomial_train1	4.92E-03	2.29E-160	2.07E-02	1.04E-02	2.24E-03	7.11E-03	5.70E-02	5.82E-02	3.79E-48
PMS1_0_multinomial_train1.1	1.80E-02	0.00E+00	1.56E-02	6.86E-03	6.52E-03	3.93E-03	5.52E-02	6.09E-02	1.44E-57
PMS1_0_multinomial_train1.2	0.00E+00	2.25E-85	2.90E-02	6.62E-03	0.00E+00	0.00E+00	7.69E-02	6.44E-02	2.49E-52
PMS1_0_multinomial_train1.3	0.00E+00	2.70E-03	3.22E-02	6.15E-03	0.00E+00	0.00E+00	8.11E-02	6.57E-02	5.66E-04
PMS1_0_multinomial_train1.4	2.90E-13	2.09E-25	2.15E-02	5.99E-03	7.07E-03	9.14E-03	5.81E-02	6.36E-02	3.06E-03
PMS1_0_multinomial_train1.5	3.97E-03	1.67E-77	2.58E-02	6.34E-03	3.95E-03	0.00E+00	7.18E-02	6.57E-02	1.46E-135
PMS1_0_multinomial_train1.6	6.65E-18	3.34E-03	2.88E-02	5.17E-03	0.00E+00	4.69E-03	7.46E-02	6.40E-02	3.41E-03
PMS1_0_multinomial_train1.7	7.81E-112	5.57E-103	2.33E-02	5.95E-03	5.98E-03	8.21E-73	7.19E-02	6.91E-02	1.43E-73
PMS1_0_multinomial_train1.8	2.92E-61	0.00E+00	1.81E-02	1.00E-02	0.00E+00	5.97E-03	7.03E-02	6.58E-02	0.00E+00
PMS1_0_multinomial_train1.9	2.75E-24	2.60E-98	2.65E-02	4.70E-03	0.00E+00	3.83E-03	7.19E-02	6.20E-02	8.28E-04
PMS1_0_multinomial_train1.10	1.63E-30	0.00E+00	2.32E-02	3.52E-03	4.24E-03	1.80E-88	7.07E-02	6.58E-02	8.72E-139
PMS1_0_multinomial_train1.11	9.24E-03	0.00E+00	2.12E-02	5.45E-03	5.15E-03	4.02E-31	6.55E-02	6.45E-02	5.88E-86
PMS1_0_multinomial_train1.12	1.09E-02	0.00E+00	1.94E-02	8.36E-03	5.20E-03	2.36E-140	6.14E-02	6.33E-02	0.00E+00
PMS1_0_multinomial_train1.13	1.21E-24	2.77E-04	2.38E-02	3.94E-03	4.33E-03	1.19E-105	6.47E-02	6.02E-02	5.64E-03
PMS1_0_multinomial_train1.14	1.76E-80	1.06E-52	2.11E-02	2.65E-03	2.13E-03	7.65E-03	6.84E-02	6.44E-02	1.03E-03
PMS1_0_multinomial_train1.15	5.24E-03	0.00E+00	1.98E-02	7.94E-03	1.38E-68	7.92E-72	7.32E-02	6.71E-02	0.00E+00
PMS1_0_multinomial_train1.16	3.91E-04	1.22E-21	2.17E-02	6.24E-03	7.70E-03	4.15E-03	5.77E-02	6.22E-02	4.90E-03
PMS1_0_multinomial_train1.17	7.07E-28	0.00E+00	2.44E-02	5.88E-03	0.00E+00	2.41E-39	7.75E-02	6.79E-02	0.00E+00
PMS1_0_multinomial_train1.18	2.11E-82	0.00E+00	2.53E-02	7.26E-03	1.28E-03	1.07E-84	6.73E-02	6.01E-02	2.21E-122
PMS1_0_multinomial_train1.19	6.56E-27	4.08E-156	2.13E-02	8.03E-03	4.93E-03	3.89E-03	6.36E-02	6.34E-02	2.02E-78
PMS1_0_multinomial_train1.20	3.54E-03	0.00E+00	1.79E-02	5.67E-03	8.68E-03	5.32E-04	6.29E-02	6.85E-02	4.80E-140
PMS1_0_multinomial_train1.21	6.30E-03	2.61E-03	2.41E-02	8.96E-03	3.65E-03	1.45E-49	6.18E-02	6.04E-02	9.70E-04
PMS1_0_multinomial_train1.22	5.83E-99	4.16E-09	2.08E-02	5.94E-03	7.23E-03	6.49E-03	6.30E-02	6.60E-02	8.52E-04
PMS1_0_multinomial_train1.23	0.00E+00	0.00E+00	2.12E-02	7.90E-03	1.89E-03	1.23E-97	7.86E-02	7.11E-02	0.00E+00
PMS1_0_multinomial_train1.24	1.13E-02	0.00E+00	1.62E-02	6.95E-03	5.01E-03	3.70E-79	6.33E-02	6.49E-02	0.00E+00
PMS1_0_multinomial_train1.25	3.51E-03	2.28E-90	2.03E-02	6.51E-03	6.31E-03	8.57E-03	5.58E-02	6.17E-02	9.89E-09
PMS1_0_multinomial_train1.26	1.33E-139	5.61E-25	2.72E-02	3.96E-03	1.01E-03	1.47E-04	7.45E-02	6.39E-02	1.88E-03
PMS1_0_multinomial_train1.27	4.84E-03	2.19E-89	1.79E-02	6.00E-03	7.98E-03	7.18E-05	6.36E-02	6.75E-02	3.10E-90
PMS1_0_multinomial_train1.28	2.62E-03	0.00E+00	1.95E-02	6.21E-03	8.07E-03	0.00E+00	6.34E-02	6.68E-02	0.00E+00
PMS1_0_multinomial_train1.29	1.72E-03	1.50E-02	3.52E-02	6.51E-03	1.12E-03	0.00E+00	7.43E-02	6.40E-02	9.99E-03
PMS1_0_multinomial_train1.30	2.81E-59	0.00E+00	2.23E-02	5.82E-03	7.43E-03	3.71E-125	5.81E-02	6.02E-02	2.57E-03
PMS1_0_multinomial_train1.31	1.10E-04	0.00E+00	2.23E-02	7.27E-03	9.45E-04	2.10E-149	7.03E-02	6.42E-02	0.00E+00
PMS1_0_multinomial_train1.32	5.21E-03	0.00E+00	2.24E-02	7.74E-03	6.34E-03	1.82E-50	5.92E-02	6.05E-02	1.93E-78
PMS1_0_multinomial_train1.33	2.65E-36	0.00E+00	2.42E-02	4.93E-03	5.84E-03	0.00E+00	7.42E-02	6.92E-02	0.00E+00
PMS1_0_multinomial_train1.34	4.83E-03	1.86E-03	2.23E-02	5.49E-03	8.38E-03	4.93E-03	5.35E-02	6.16E-02	7.23E-03
PMS1_0_multinomial_train1.35	0.00E+00	0.00E+00	2.62E-02	4.77E-03	0.00E+00	8.75E-151	8.28E-02	7.02E-02	0.00E+00
PMS1_0_multinomial_train1.36	1.63E-08	9.84E-108	2.05E-02	8.36E-03	6.89E-03	2.23E-19	5.92E-02	6.30E-02	7.44E-87
PMS1_0_multinomial_train1.37	6.50E-03	4.74E-118	2.10E-02	5.85E-03	8.85E-03	5.16E-03	5.94E-02	6.50E-02	2.81E-03
PMS1_0_multinomial_train1.38	8.52E-106	2.65E-75	2.57E-02	6.41E-03	1.75E-03	7.80E-03	6.43E-02	6.13E-02	3.04E-03
PMS1_0_multinomial_train1.39	8.85E-41	6.03E-101	2.35E-02	9.59E-03	6.39E-03	1.19E-30	5.81E-02	5.96E-02	1.05E-03
PMS1_0_multinomial_train1.40	8.05E-03	2.98E-70	2.61E-02	5.22E-03	2.09E-03	4.71E-03	7.50E-02	6.71E-02	6.10E-04
PMS1_0_multinomial_train1.41	6.20E-03	8.41E-126	2.56E-02	7.98E-03	0.00E+00	7.21E-03	6.75E-02	6.18E-02	1.63E-22
PMS1_0_multinomial_train1.42	1.42E-03	1.29E-72	2.22E-02	5.36E-03	8.44E-03	0.00E+00	6.51E-02	6.80E-02	3.73E-69
PMS1_0_multinomial_train1.43	3.88E-03	3.23E-03	2.81E-02	5.50E-03	0.00E+00	6.34E-03	7.45E-02	6.64E-02	4.03E-03
PMS1_0_multinomial_train1.44	8.90E-143	4.60E-03	3.00E-02	2.58E-03	0.00E+00	1.05E-02	7.67E-02	6.43E-02	2.80E-03
PMS1_0_multinomial_train1.45	0.00E+00	6.11E-03	3.31E-02	3.15E-03	0.00E+00	2.71E-61	8.37E-02	6.76E-02	3.84E-03
PMS1_0_multinomial_train1.46	0.00E+00	0.00E+00	2.34E-02	5.69E-03	0.00E+00	3.81E-03	7.95E-02	6.92E-02	2.87E-150
PMS1_0_multinomial_train1.47	8.60E-03	0.00E+00	1.64E-02	9.96E-03	2.86E-03	1.53E-114	6.55E-02	6.40E-02	0.00E+00
PMS1_0_multinomial_train1.48	5.13E-37	0.00E+00	1.60E-02	9.26E-03	3.57E-03	3.34E-03	6.06E-02	6.07E-02	0.00E+00
PMS1_0_multinomial_train1.49	4.28E-03	3.60E-99	2.08E-02	5.14E-03	8.88E-03	1.92E-14	5.90E-02	6.45E-02	1.24E-03
PMS1_0_multinomial_train1.50	1.09E-153	2.17E-109	2.68E-02	2.46E-03	6.48E-119	6.36E-87	7.56E-02	6.43E-02	2.18E-03
PMS1_0_multinomial_train1.51	5.62E-03	0.00E+00	1.95E-02	6.38E-03	8.46E-03	3.08E-135	5.72E-02	6.21E-02	0.00E+00
PMS1_0_multinomial_train1.52	3.95E-77	0.00E+00	1.99E-02	5.78E-03	7.04E-03	0.00E+00	7.15E-02	6.94E-02	0.00E+00
PMS1_0_multinomial_train1.53	1.05E-34	0.00E+00	1.56E-02	8.90E-03	8.73E-03	5.96E-03	5.83E-02	6.65E-02	0.00E+00
PMS1_0_multinomial_train1.54	2.28E-03	0.00E+00	1.92E-02	5.01E-03	1.89E-04	7.09E-03	6.20E-02	6.14E-02	2.86E-32
PMS1_0_multinomial_train1.55	4.53E-05	3.09E-94	2.64E-02	6.35E-03	0.00E+00	1.12E-156	6.73E-02	5.86E-02	1.29E-03
PMS1_0_multinomial_train1.56	8.48E-03	0.00E+00	1.43E-02	1.17E-02	1.00E-02	3.90E-03	4.92E-02	6.25E-02	0.00E+00
PMS1_0_multinomial_train1.57	1.63E-02	2.32E-48	1.84E-02	9.10E-03	8.50E-03	1.76E-110	5.53E-02	6.32E-02	1.92E-63
PMS1_0_multinomial_train1.58	6.24E-17	0.00E+00	2.31E-02	6.29E-03	2.53E-68	1.22E-157	7.29E-02	6.41E-02	0.00E+00
PMS1_0_multinomial_train1.59	7.14E-03	0.00E+00	2.15E-02	6.22E-03	6.52E-03	1.78E-113	6.30E-02	6.42E-02	1.01E-128
PMS1_0_multinomial_train1.60	1.12E-10	0.00E+00	1.86E-02	6.08E-03	7.94E-03	3.07E-15	6.39E-02	6.67E-02	0.00E+00
PMS1_0_multinomial_train1.61	7.51E-24	0.00E+00	2.60E-02	5.33E-03	0.00E+00	2.11E-42	7.08E-02	6.18E-02	1.91E-83
PMS1_0_multinomial_train1.62	1.78E-152	0.00E+00	2.53E-02	6.15E-03	0.00E+00	0.00E+00	7.67E-02	6.60E-02	0.00E+00
PMS1_0_multinomial_train1.63	5.44E-03	3.24E-04	2.60E-02	3.19E-03	9.59E-87	7.05E-03	6.78E-02	6.27E-02	4.00E-03
PMS1_0_multinomial_train1.64	8.73E-03	6.53E-04	2.20E-02	4.91E-03	1.99E-03	7.59E-03	5.68E-02	5.66E-02	4.16E-03
PMS1_0_multinomial_train1.65	9.48E-03	1.35E-123	2.45E-02	6.54E-03	1.83E-03	1.43E-118	6.94E-02	6.29E-02	1.22E-162
PMS1_0_multinomial_train1.66	5.21E-86	6.23E-03	1.85E-02	1.89E-03	7.75E-03	2.27E-91	7.04E-02	7.17E-02	5.52E-28
PMS1_0_multinomial_train1.67	3.05E-03	1.24E-112	2.77E-02	7.83E-03	0.00E+00	7.90E-03	6.78E-02	6.11E-02	2.99E-03
PMS1_0_multinomial_train1.68	2.15E-03	2.60E-46	2.25E-02	8.27E-03	8.99E-03	0.00E+00	6.08E-02	6.60E-02	2.00E-102
PMS1_0_multinomial_train1.69	2.66E-19	0.00E+00	2.01E-02	4.78E-03	3.65E-03	3.16E-121	7.54E-02	7.00E-02	2.11E-138
PMS1_0_multinomial_train1.70	0.00E+00	7.34E-23	2.73E-02	6.37E-03	0.00E+00	1.34E-02	6.88E-02	6.40E-02	2.70E-03
PMS1_0_multinomial_train1.71	1.24E-33	6.64E-03	2.83E-02	5.81E-03	0.00E+00	8.90E-03	6.41E-02	6.17E-02	5.86E-03
PMS1_0_multinomial_train1.72	3.11E-20	0.00E+00	1.44E-02	7.63E-03	9.28E-03	3.23E-03	6.36E-02	6.99E-02	0.00E+00
PMS1_0_multinomial_train1.73	4.60E-03	0.00E+00	1.18E-02	7.11E-03	2.89E-03	3.99E-03	5.42E-02	5.88E-02	0.00E+00
PMS1_0_multinomial_train1.74	1.85E-15	8.66E-159	1.68E-02	6.14E-03	8.07E-03	7.26E-03	6.08E-02	6.78E-02	3.07E-86
PMS1_0_multinomial_train1.75	3.97E-03	3.68E-09	2.03E-02	5.65E-03	8.46E-03	1.18E-06	5.59E-02	6.19E-02	3.62E-03
PMS1_0_multinomial_train1.76	9.81E-03	1.87E-03	2.13E-02	5.07E-03	8.96E-03	3.22E-03	6.18E-02	6.76E-02	2.25E-03
PMS1_0_multinomial_train1.77	2.25E-03	6.72E-148	2.53E-02	5.44E-03	3.25E-03	0.00E+00	6.60E-02	5.87E-02	2.69E-03
PMS1_0_multinomial_train1.78	0.00E+00	3.99E-03	3.07E-02	4.92E-03	0.00E+00	0.00E+00	7.85E-02	6.39E-02	3.96E-03
PMS1_0_multinomial_train1.79	5.83E-41	4.25E-51	2.21E-02	8.66E-03	9.26E-03	2.03E-30	5.41E-02	6.13E-02	2.37E-03
PMS1_0_multinomial_train1.80	4.65E-101	0.00E+00	2.51E-02	7.83E-03	0.00E+00	1.97E-23	7.11E-02	6.26E-02	0.00E+00
PMS1_0_multinomial_train1.81	1.38E-02	0.00E+00	2.13E-02	2.94E-03	5.57E-46	5.52E-03	6.54E-02	6.20E-02	3.18E-04
PMS1_0_multinomial_train1.82	1.61E-53	0.00E+00	2.23E-02	5.86E-03	1.48E-03	1.74E-21	7.47E-02	6.71E-02	0.00E+00
PMS1_0_multinomial_train1.83	2.89E-03	1.85E-151	1.85E-02	9.21E-03	6.72E-03	4.36E-06	6.14E-02	6.49E-02	1.01E-121
PMS1_0_multinomial_train1.84	2.81E-37	5.25E-41	1.95E-02	5.76E-03	1.03E-02	2.91E-05	5.69E-02	6.58E-02	6.15E-04
PMS1_0_multinomial_train1.85	0.00E+00	0.00E+00	2.07E-02	6.70E-03	0.00E+00	7.35E-03	7.39E-02	6.85E-02	0.00E+00
PMS1_0_multinomial_train1.86	8.84E-03	1.92E-144	2.10E-02	8.08E-03	8.35E-03	1.09E-10	5.63E-02	6.31E-02	1.47E-11
PMS1_0_multinomial_train1.87	1.53E-32	2.57E-03	2.76E-02	8.05E-04	4.52E-143	2.06E-03	7.71E-02	6.62E-02	1.87E-03
PMS1_0_multinomial_train1.88	1.68E-143	1.74E-99	2.06E-02	5.78E-03	7.94E-03	8.86E-04	6.53E-02	6.86E-02	1.90E-80
PMS1_0_multinomial_train1.89	6.17E-104	3.65E-03	2.51E-02	5.50E-03	7.48E-03	5.87E-52	7.17E-02	7.05E-02	2.83E-03
PMS1_0_multinomial_train1.90	3.29E-09	5.02E-65	2.16E-02	4.75E-03	7.12E-03	4.25E-04	6.36E-02	6.59E-02	2.44E-31
PMS1_0_multinomial_train1.91	0.00E+00	1.66E-03	2.72E-02	1.01E-02	0.00E+00	3.73E-03	6.54E-02	5.79E-02	3.50E-04
PMS1_0_multinomial_train1.92	2.42E-03	1.13E-83	2.41E-02	3.19E-03	3.47E-03	3.65E-03	6.77E-02	6.23E-02	4.95E-03
PMS1_0_multinomial_train1.93	4.80E-40	4.13E-04	2.71E-02	6.21E-03	0.00E+00	3.71E-03	7.23E-02	6.31E-02	2.16E-03
PMS1_0_multinomial_train1.94	5.44E-50	9.06E-07	2.17E-02	6.45E-03	8.91E-03	1.34E-04	5.31E-02	5.98E-02	7.71E-03
PMS1_0_multinomial_train1.95	6.13E-38	1.07E-02	3.27E-02	5.95E-03	2.23E-03	2.21E-03	7.34E-02	6.49E-02	9.18E-03
PMS1_0_multinomial_train1.96	1.20E-02	2.80E-03	2.44E-02	5.42E-03	3.34E-03	7.92E-118	6.51E-02	6.09E-02	2.32E-03
PMS1_0_multinomial_train1.97	4.01E-87	1.32E-02	2.94E-02	3.83E-03	8.06E-03	1.24E-12	6.76E-02	6.80E-02	9.16E-03
PMS1_0_multinomial_train1.98	7.29E-03	0.00E+00	1.83E-02	9.34E-03	9.17E-03	5.78E-53	5.13E-02	6.01E-02	0.00E+00
PMS2_0_multinomial_train1	1.18E-02	3.92E-03	2.71E-04	1.20E-02	2.66E-03	8.71E-03	1.40E-02	8.83E-03	5.94E-03
PMS2_0_multinomial_train1.1	1.14E-02	2.65E-03	2.06E-17	1.20E-02	5.19E-03	6.54E-03	1.13E-02	1.05E-02	4.42E-03
PMS2_0_multinomial_train1.2	9.39E-03	4.53E-03	1.39E-79	1.09E-02	4.58E-03	8.52E-03	1.44E-02	1.25E-02	5.20E-03
PMS2_0_multinomial_train1.3	1.37E-02	0.00E+00	0.00E+00	1.34E-02	3.94E-03	9.28E-03	1.52E-02	9.88E-03	5.60E-06
PMS2_0_multinomial_train1.4	1.42E-02	5.03E-03	1.65E-11	1.13E-02	4.15E-03	6.28E-03	1.25E-02	8.54E-03	6.64E-03
PMS2_0_multinomial_train1.5	1.08E-02	9.81E-04	1.37E-03	1.21E-02	2.96E-03	8.27E-03	1.60E-02	1.03E-02	3.75E-03
PMS2_0_multinomial_train1.6	1.45E-02	2.37E-03	4.48E-65	1.37E-02	4.80E-03	4.13E-03	8.13E-03	9.97E-03	3.30E-03
PMS2_0_multinomial_train1.7	1.26E-02	3.97E-03	1.99E-03	1.24E-02	5.10E-03	0.00E+00	1.18E-02	9.92E-03	3.91E-03
PMS2_0_multinomial_train1.8	1.14E-02	5.27E-03	6.57E-62	1.09E-02	3.12E-03	8.39E-03	1.50E-02	9.29E-03	7.07E-03
PMS2_0_multinomial_train1.9	1.25E-02	9.47E-28	5.83E-53	1.29E-02	3.49E-03	1.03E-02	1.25E-02	1.32E-02	3.68E-03
PMS2_0_multinomial_train1.10	1.60E-02	2.15E-03	2.28E-03	1.31E-02	3.39E-03	5.28E-03	1.28E-02	8.17E-03	5.11E-03
PMS2_0_multinomial_train1.11	9.55E-03	1.73E-03	1.70E-38	1.21E-02	3.26E-03	9.37E-03	1.57E-02	1.01E-02	4.32E-03
PMS2_0_multinomial_train1.12	1.24E-02	6.22E-17	8.50E-37	1.23E-02	2.18E-03	8.72E-03	1.82E-02	1.02E-02	2.71E-03
PMS2_0_multinomial_train1.13	9.81E-03	1.36E-03	4.77E-04	1.20E-02	4.43E-03	7.20E-03	1.44E-02	1.05E-02	3.03E-03
PMS2_0_multinomial_train1.14	1.41E-02	6.31E-08	2.23E-47	1.36E-02	4.51E-03	3.37E-03	1.16E-02	9.80E-03	4.01E-04
PMS2_0_multinomial_train1.15	1.20E-02	4.69E-03	1.05E-52	1.16E-02	2.86E-03	9.84E-03	1.50E-02	9.06E-03	6.80E-03
PMS2_0_multinomial_train1.16	1.35E-02	3.89E-03	1.99E-31	1.20E-02	3.71E-03	7.85E-03	1.48E-02	9.79E-03	5.72E-03
PMS2_0_multinomial_train1.17	1.04E-02	7.01E-03	1.03E-41	1.02E-02	5.15E-03	2.81E-03	1.21E-02	1.06E-02	7.95E-03
PMS2_0_multinomial_train1.18	1.33E-02	4.46E-03	3.21E-03	1.18E-02	4.71E-03	3.15E-03	1.18E-02	9.58E-03	4.68E-03
PMS2_0_multinomial_train1.19	1.11E-02	7.51E-03	7.30E-49	1.09E-02	6.04E-03	2.50E-03	8.48E-03	1.14E-02	5.96E-03
PMS2_0_multinomial_train1.20	1.23E-02	9.97E-03	6.43E-03	1.22E-02	3.73E-03	4.76E-03	9.97E-03	8.48E-03	1.00E-02
PMS2_0_multinomial_train1.21	9.56E-03	7.05E-03	3.73E-35	1.04E-02	3.22E-03	6.62E-03	1.40E-02	8.76E-03	7.29E-03
PMS2_0_multinomial_train1.22	5.44E-03	9.12E-04	5.25E-102	1.18E-02	4.75E-03	6.97E-03	1.33E-02	1.11E-02	2.01E-03
PMS2_0_multinomial_train1.23	9.25E-03	9.52E-31	5.23E-23	1.15E-02	2.80E-03	9.99E-03	1.78E-02	1.09E-02	3.10E-03
PMS2_0_multinomial_train1.24	9.67E-03	2.88E-03	2.72E-95	1.18E-02	2.69E-03	1.01E-02	1.58E-02	1.06E-02	4.99E-03
PMS2_0_multinomial_train1.25	9.29E-03	4.41E-03	1.30E-74	1.09E-02	6.74E-03	5.89E-03	8.30E-03	1.43E-02	5.13E-03
PMS2_0_multinomial_train1.26	1.49E-02	4.26E-14	3.10E-03	1.31E-02	4.74E-03	2.84E-03	1.29E-02	1.02E-02	2.77E-03
PMS2_0_multinomial_train1.27	1.09E-02	7.56E-03	1.88E-53	1.02E-02	4.34E-03	3.71E-93	1.35E-02	9.39E-03	6.96E-03
PMS2_0_multinomial_train1.28	4.54E-03	4.67E-03	2.19E-03	1.03E-02	4.31E-03	8.14E-03	1.26E-02	1.07E-02	5.69E-03
PMS2_0_multinomial_train1.29	1.42E-02	3.32E-03	2.20E-18	1.24E-02	5.39E-03	5.21E-03	1.17E-02	1.12E-02	4.62E-03
PMS2_0_multinomial_train1.30	1.09E-02	4.88E-03	8.16E-14	1.16E-02	5.92E-03	3.80E-03	7.59E-03	1.16E-02	5.14E-03
PMS2_0_multinomial_train1.31	1.25E-02	4.32E-38	1.49E-61	1.28E-02	4.45E-03	9.40E-03	1.46E-02	1.34E-02	2.63E-03
PMS2_0_multinomial_train1.32	1.20E-02	2.54E-75	2.26E-100	1.25E-02	4.61E-03	6.02E-03	1.55E-02	1.16E-02	7.29E-05
PMS2_0_multinomial_train1.33	1.29E-02	3.02E-03	1.27E-13	1.19E-02	3.84E-03	8.04E-03	1.43E-02	1.05E-02	4.91E-03
PMS2_0_multinomial_train1.34	1.25E-02	2.68E-03	1.99E-50	1.20E-02	4.38E-03	4.01E-03	1.37E-02	1.04E-02	3.22E-03
PMS2_0_multinomial_train1.35	1.31E-02	8.67E-62	2.06E-33	1.32E-02	4.00E-03	8.69E-03	1.39E-02	1.04E-02	2.68E-03
PMS2_0_multinomial_train1.36	1.15E-02	1.93E-03	4.71E-52	1.28E-02	3.87E-03	1.02E-02	1.22E-02	1.04E-02	5.02E-03
PMS2_0_multinomial_train1.37	5.22E-03	4.85E-03	8.03E-70	1.00E-02	4.19E-03	9.74E-03	1.33E-02	1.05E-02	6.27E-03
PMS2_0_multinomial_train1.38	1.38E-02	8.36E-04	3.57E-11	1.29E-02	4.67E-03	6.22E-03	1.06E-02	1.14E-02	2.35E-03
PMS2_0_multinomial_train1.39	3.08E-03	6.48E-03	6.70E-107	9.06E-03	3.79E-03	1.14E-02	1.49E-02	1.03E-02	7.43E-03
PMS2_0_multinomial_train1.40	1.44E-02	5.51E-03	1.26E-68	1.22E-02	4.94E-03	4.02E-03	7.29E-03	1.07E-02	5.85E-03
PMS2_0_multinomial_train1.41	6.36E-03	5.86E-03	1.53E-46	1.03E-02	5.41E-03	8.55E-03	1.14E-02	1.09E-02	6.98E-03
PMS2_0_multinomial_train1.42	9.56E-03	4.57E-03	3.02E-03	1.08E-02	4.89E-03	4.29E-03	1.24E-02	1.05E-02	5.31E-03
PMS2_0_multinomial_train1.43	1.27E-02	5.78E-93	4.11E-45	1.30E-02	3.68E-03	7.73E-03	1.67E-02	1.10E-02	1.95E-03
PMS2_0_multinomial_train1.44	9.52E-03	1.29E-29	3.40E-85	1.23E-02	4.40E-03	8.37E-03	1.62E-02	1.20E-02	2.34E-03
PMS2_0_multinomial_train1.45	9.03E-03	7.18E-03	1.26E-12	1.04E-02	4.21E-03	7.34E-03	1.15E-02	8.51E-03	7.65E-03
PMS2_0_multinomial_train1.46	1.25E-02	4.00E-03	2.29E-29	1.20E-02	5.11E-03	5.09E-03	6.35E-03	1.03E-02	5.64E-03
PMS2_0_multinomial_train1.47	1.29E-02	1.59E-03	2.87E-52	1.26E-02	4.29E-03	9.98E-03	1.52E-02	1.23E-02	4.14E-03
PMS2_0_multinomial_train1.48	1.23E-02	2.29E-03	5.94E-124	1.28E-02	4.26E-03	3.96E-03	1.25E-02	9.54E-03	2.56E-03
PMS2_0_multinomial_train1.49	6.79E-03	2.56E-03	1.47E-20	1.16E-02	4.60E-03	8.49E-03	1.12E-02	1.19E-02	4.19E-03
PMS2_0_multinomial_train1.50	1.28E-02	5.90E-46	4.39E-27	1.30E-02	3.07E-03	7.06E-03	1.66E-02	1.06E-02	2.50E-03
PMS2_0_multinomial_train1.51	1.17E-02	3.35E-03	1.50E-39	1.20E-02	4.03E-03	9.47E-03	1.33E-02	9.75E-03	5.85E-03
PMS2_0_multinomial_train1.52	8.41E-03	5.36E-03	1.52E-33	1.11E-02	4.17E-03	7.47E-03	1.22E-02	9.44E-03	6.40E-03
PMS2_0_multinomial_train1.53	9.39E-03	6.61E-03	3.10E-03	1.07E-02	5.04E-03	3.21E-112	1.08E-02	9.40E-03	6.41E-03
PMS2_0_multinomial_train1.54	6.98E-03	3.18E-03	4.97E-97	1.13E-02	4.33E-03	7.11E-03	1.52E-02	1.16E-02	3.76E-03
PMS2_0_multinomial_train1.55	1.11E-02	9.65E-05	2.83E-97	1.24E-02	5.06E-03	3.85E-03	1.35E-02	1.13E-02	1.36E-03
PMS2_0_multinomial_train1.56	1.31E-02	5.68E-03	1.98E-03	1.12E-02	3.21E-03	4.58E-03	1.33E-02	8.05E-03	6.62E-03
PMS2_0_multinomial_train1.57	9.44E-03	9.50E-04	9.98E-88	1.24E-02	5.04E-03	7.13E-03	1.27E-02	1.18E-02	2.45E-03
PMS2_0_multinomial_train1.58	1.13E-02	1.21E-03	1.34E-03	1.18E-02	5.69E-03	3.60E-03	1.32E-02	1.19E-02	2.22E-03
PMS2_0_multinomial_train1.59	1.09E-02	3.09E-03	3.31E-69	1.25E-02	3.10E-03	7.98E-03	1.55E-02	1.11E-02	4.09E-03
PMS2_0_multinomial_train1.60	1.21E-02	0.00E+00	0.00E+00	1.23E-02	5.33E-03	3.91E-03	1.35E-02	1.24E-02	4.43E-78
PMS2_0_multinomial_train1.61	1.27E-02	4.50E-03	1.09E-47	1.19E-02	4.26E-03	4.00E-03	1.18E-02	8.74E-03	5.25E-03
