Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
MSH2_0_multinomial_train1.7	1.03E-01	2.00E-01	2.43E-01	2.64E-03	1.77E-03	2.50E-26	8.49E-02
MSH2_0_multinomial_train1.8	1.03E-01	2.10E-01	2.53E-01	2.50E-26	2.50E-26	2.50E-26	8.40E-02
MSH2_0_multinomial_train1.9	1.03E-01	1.97E-01	2.41E-01	2.50E-26	2.50E-26	2.50E-26	8.57E-02
MSH2_0_multinomial_train1.10	1.00E-01	1.99E-01	2.38E-01	2.50E-26	2.50E-26	2.50E-26	8.56E-02
MSH2_0_multinomial_train1.11	1.04E-01	1.91E-01	2.36E-01	2.50E-26	2.50E-26	2.50E-26	8.58E-02
MSH2_0_multinomial_train1.12	1.02E-01	1.99E-01	2.45E-01	7.82E-04	3.70E-03	2.50E-26	8.69E-02
MSH2_0_multinomial_train1.13	1.02E-01	1.92E-01	2.38E-01	2.50E-26	3.30E-03	2.50E-26	8.79E-02
MSH2_0_multinomial_train1.14	1.04E-01	2.02E-01	2.43E-01	2.08E-04	2.50E-26	2.50E-26	8.23E-02
MSH2_0_multinomial_train1.15	1.03E-01	2.04E-01	2.44E-01	2.41E-03	1.60E-03	2.50E-26	8.30E-02
MSH2_0_multinomial_train1.16	1.05E-01	1.98E-01	2.42E-01	2.50E-26	1.47E-03	2.50E-26	8.51E-02
MSH2_0_multinomial_train1.17	1.05E-01	2.01E-01	2.44E-01	3.89E-04	2.50E-26	2.50E-26	8.33E-02
MSH2_0_multinomial_train1.18	1.04E-01	1.97E-01	2.40E-01	2.50E-26	2.50E-26	2.50E-26	8.40E-02
MSH2_0_multinomial_train1.19	1.05E-01	1.96E-01	2.39E-01	2.50E-26	3.19E-03	2.50E-26	8.55E-02
MSH2_0_multinomial_train1.20	1.03E-01	2.02E-01	2.46E-01	2.50E-26	2.50E-26	2.50E-26	8.40E-02
MSH2_0_multinomial_train1.21	1.04E-01	2.07E-01	2.50E-01	5.73E-04	2.50E-26	2.50E-26	8.37E-02
MSH2_0_multinomial_train1.22	1.01E-01	2.02E-01	2.46E-01	2.50E-26	1.98E-03	2.50E-26	8.55E-02
MSH2_0_multinomial_train1.23	1.02E-01	1.96E-01	2.40E-01	2.50E-26	1.19E-03	2.50E-26	8.60E-02
MSH2_0_multinomial_train1.24	1.02E-01	1.98E-01	2.41E-01	1.86E-03	2.50E-26	2.50E-26	8.41E-02
MSH2_0_multinomial_train1.25	1.03E-01	2.04E-01	2.44E-01	1.87E-03	2.50E-26	2.50E-26	8.22E-02
MSH2_0_multinomial_train1.26	1.01E-01	2.09E-01	2.51E-01	3.13E-04	2.50E-26	2.50E-26	8.31E-02
MSH2_0_multinomial_train1.27	1.04E-01	2.03E-01	2.45E-01	1.08E-04	2.50E-26	2.50E-26	8.27E-02
MSH2_0_multinomial_train1.28	1.05E-01	1.97E-01	2.42E-01	4.00E-05	1.46E-03	2.50E-26	8.56E-02
MSH2_0_multinomial_train1.29	1.03E-01	2.04E-01	2.47E-01	2.50E-26	2.50E-26	2.50E-26	8.34E-02
MSH2_0_multinomial_train1.30	1.02E-01	1.95E-01	2.38E-01	2.33E-03	2.69E-03	2.50E-26	8.59E-02
MSH2_0_multinomial_train1.31	1.03E-01	1.98E-01	2.40E-01	2.59E-03	2.50E-26	2.50E-26	8.42E-02
MSH2_0_multinomial_train1.32	1.04E-01	2.07E-01	2.48E-01	3.64E-03	2.50E-26	2.50E-26	8.31E-02
MSH2_0_multinomial_train1.33	1.03E-01	2.03E-01	2.43E-01	4.27E-03	2.50E-26	2.50E-26	8.35E-02
MSH2_0_multinomial_train1.34	1.05E-01	1.95E-01	2.38E-01	2.50E-26	2.50E-26	2.50E-26	8.45E-02
MSH2_0_multinomial_train1.35	1.04E-01	2.02E-01	2.45E-01	2.50E-26	2.50E-26	2.50E-26	8.29E-02
MSH2_0_multinomial_train1.36	1.03E-01	2.02E-01	2.47E-01	1.20E-03	2.40E-03	2.50E-26	8.61E-02
MSH2_0_multinomial_train1.37	1.04E-01	2.01E-01	2.46E-01	1.23E-11	2.50E-26	2.50E-26	8.47E-02
MSH2_0_multinomial_train1.38	1.03E-01	1.99E-01	2.43E-01	2.50E-26	2.50E-26	2.50E-26	8.46E-02
MSH2_0_multinomial_train1.39	1.03E-01	2.05E-01	2.45E-01	6.39E-03	2.74E-03	2.50E-26	8.51E-02
MSH2_0_multinomial_train1.40	1.06E-01	2.07E-01	2.48E-01	7.70E-05	2.50E-26	2.50E-26	8.18E-02
MSH2_0_multinomial_train1.41	1.06E-01	1.96E-01	2.42E-01	1.16E-04	3.22E-23	2.50E-26	8.54E-02
MSH2_0_multinomial_train1.42	1.03E-01	2.04E-01	2.45E-01	5.09E-03	1.43E-03	2.50E-26	8.42E-02
MSH2_0_multinomial_train1.43	1.04E-01	2.03E-01	2.49E-01	2.50E-26	1.18E-03	2.50E-26	8.60E-02
MSH2_0_multinomial_train1.44	1.03E-01	2.05E-01	2.49E-01	2.50E-26	2.50E-26	2.50E-26	8.44E-02
MSH2_0_multinomial_train1.45	1.03E-01	2.02E-01	2.44E-01	5.08E-03	3.20E-03	2.50E-26	8.52E-02
MSH2_0_multinomial_train1.46	1.04E-01	1.95E-01	2.41E-01	2.49E-04	1.86E-03	2.50E-26	8.60E-02
MSH2_0_multinomial_train1.47	1.03E-01	2.02E-01	2.42E-01	7.14E-03	3.29E-03	2.50E-26	8.54E-02
MSH2_0_multinomial_train1.48	1.05E-01	2.00E-01	2.46E-01	2.50E-26	2.50E-26	2.50E-26	8.60E-02
MSH2_0_multinomial_train1.49	1.04E-01	2.04E-01	2.47E-01	1.80E-03	1.86E-03	2.50E-26	8.49E-02
MSH2_0_multinomial_train1.50	1.03E-01	1.99E-01	2.43E-01	2.50E-26	2.50E-26	2.50E-26	8.48E-02
MSH2_0_multinomial_train1.51	1.03E-01	1.94E-01	2.38E-01	2.50E-26	2.50E-26	2.50E-26	8.55E-02
MSH2_0_multinomial_train1.52	1.06E-01	2.07E-01	2.49E-01	4.47E-03	2.50E-26	2.50E-26	8.41E-02
MSH2_0_multinomial_train1.53	1.03E-01	2.00E-01	2.45E-01	2.50E-26	2.50E-26	2.50E-26	8.55E-02
MSH2_0_multinomial_train1.54	1.04E-01	2.08E-01	2.49E-01	3.23E-03	2.50E-26	2.50E-26	8.27E-02
MSH2_0_multinomial_train1.55	1.05E-01	1.95E-01	2.39E-01	2.50E-26	2.50E-26	2.50E-26	8.54E-02
MSH2_0_multinomial_train1.56	1.03E-01	2.04E-01	2.46E-01	2.50E-26	2.50E-26	2.50E-26	8.24E-02
MSH2_0_multinomial_train1.57	1.01E-01	2.01E-01	2.41E-01	3.10E-03	2.80E-04	2.50E-26	8.36E-02
MSH2_0_multinomial_train1.58	1.04E-01	1.99E-01	2.43E-01	5.17E-26	2.50E-26	2.50E-26	8.47E-02
MSH2_0_multinomial_train1.59	1.05E-01	1.98E-01	2.43E-01	5.94E-04	1.45E-03	2.50E-26	8.57E-02
MSH2_0_multinomial_train1.60	1.06E-01	1.97E-01	2.43E-01	2.50E-26	2.50E-26	2.50E-26	8.61E-02
MSH2_0_multinomial_train1.61	1.05E-01	2.00E-01	2.45E-01	2.50E-26	2.50E-26	2.50E-26	8.46E-02
MSH2_0_multinomial_train1.62	1.03E-01	2.01E-01	2.46E-01	2.50E-26	2.50E-26	2.50E-26	8.58E-02
MSH2_0_multinomial_train1.63	1.02E-01	2.01E-01	2.48E-01	2.50E-26	3.08E-03	2.50E-26	8.78E-02
MSH2_0_multinomial_train1.64	1.05E-01	2.01E-01	2.44E-01	2.50E-26	2.50E-26	2.50E-26	8.40E-02
MSH2_0_multinomial_train1.65	1.02E-01	2.00E-01	2.40E-01	5.37E-03	1.62E-03	2.50E-26	8.44E-02
MSH2_0_multinomial_train1.66	1.04E-01	1.99E-01	2.41E-01	3.82E-04	1.52E-03	2.50E-26	8.41E-02
MSH2_0_multinomial_train1.67	1.05E-01	2.09E-01	2.51E-01	4.21E-03	2.50E-26	2.50E-26	8.39E-02
MSH2_0_multinomial_train1.68	1.04E-01	1.98E-01	2.41E-01	2.50E-26	2.50E-26	2.50E-26	8.32E-02
MSH2_0_multinomial_train1.69	1.05E-01	1.99E-01	2.45E-01	2.50E-26	2.50E-26	2.50E-26	8.60E-02
MSH2_0_multinomial_train1.70	1.03E-01	2.00E-01	2.43E-01	1.30E-07	2.50E-26	2.50E-26	8.43E-02
MSH2_0_multinomial_train1.71	1.05E-01	2.01E-01	2.46E-01	2.50E-26	2.50E-26	2.50E-26	8.54E-02
MSH2_0_multinomial_train1.72	1.05E-01	2.02E-01	2.45E-01	2.50E-26	2.50E-26	2.50E-26	8.37E-02
MSH2_0_multinomial_train1.73	1.04E-01	2.01E-01	2.43E-01	4.11E-04	1.88E-03	2.50E-26	8.38E-02
MSH2_0_multinomial_train1.74	1.04E-01	1.98E-01	2.42E-01	2.63E-04	2.50E-26	2.50E-26	8.45E-02
MSH2_0_multinomial_train1.75	1.03E-01	2.07E-01	2.47E-01	2.77E-03	2.50E-26	2.50E-26	8.24E-02
MSH2_0_multinomial_train1.76	1.03E-01	2.01E-01	2.44E-01	2.50E-26	2.50E-26	2.50E-26	8.38E-02
MSH2_0_multinomial_train1.77	1.04E-01	2.09E-01	2.50E-01	3.93E-03	2.50E-26	2.50E-26	8.38E-02
MSH2_0_multinomial_train1.78	1.02E-01	2.08E-01	2.48E-01	2.93E-03	2.50E-26	2.50E-26	8.23E-02
MSH2_0_multinomial_train1.79	1.05E-01	2.06E-01	2.49E-01	2.24E-03	2.50E-26	2.50E-26	8.43E-02
MSH2_0_multinomial_train1.80	1.03E-01	2.07E-01	2.52E-01	2.50E-26	8.68E-04	2.50E-26	8.56E-02
MSH2_0_multinomial_train1.81	1.04E-01	2.13E-01	2.54E-01	2.98E-03	2.50E-26	2.50E-26	8.23E-02
MSH2_0_multinomial_train1.82	1.03E-01	2.01E-01	2.45E-01	2.50E-26	2.50E-26	2.50E-26	8.40E-02
MSH2_0_multinomial_train1.83	1.04E-01	2.07E-01	2.48E-01	5.95E-03	2.11E-03	2.50E-26	8.43E-02
MSH2_0_multinomial_train1.84	1.02E-01	2.09E-01	2.50E-01	2.50E-26	2.50E-26	2.50E-26	8.15E-02
MSH2_0_multinomial_train1.85	1.04E-01	1.94E-01	2.37E-01	1.54E-05	2.50E-26	2.50E-26	8.49E-02
MSH2_0_multinomial_train1.86	1.03E-01	2.05E-01	2.48E-01	3.13E-03	2.67E-03	2.50E-26	8.59E-02
MSH2_0_multinomial_train1.87	1.02E-01	2.06E-01	2.46E-01	6.71E-03	3.03E-03	2.50E-26	8.41E-02
MSH2_0_multinomial_train1.88	1.03E-01	1.93E-01	2.38E-01	2.50E-26	2.10E-03	2.50E-26	8.61E-02
MSH2_0_multinomial_train1.89	1.02E-01	2.03E-01	2.45E-01	2.02E-03	1.31E-03	2.50E-26	8.42E-02
MSH2_0_multinomial_train1.90	1.05E-01	1.95E-01	2.39E-01	2.50E-26	2.50E-26	2.50E-26	8.50E-02
MSH2_0_multinomial_train1.91	1.03E-01	2.04E-01	2.48E-01	2.50E-26	2.50E-26	2.50E-26	8.44E-02
MSH2_0_multinomial_train1.92	1.03E-01	2.05E-01	2.46E-01	3.40E-03	2.50E-26	2.50E-26	8.31E-02
MSH2_0_multinomial_train1.93	1.04E-01	2.03E-01	2.47E-01	2.50E-26	2.50E-26	2.50E-26	8.42E-02
MSH2_0_multinomial_train1.94	1.02E-01	2.01E-01	2.44E-01	2.41E-03	1.49E-03	2.50E-26	8.47E-02
MSH2_0_multinomial_train1.95	1.02E-01	1.99E-01	2.42E-01	2.50E-26	2.50E-26	2.50E-26	8.37E-02
MSH2_0_multinomial_train1.96	1.04E-01	1.98E-01	2.41E-01	2.82E-03	2.40E-03	2.50E-26	8.51E-02
MSH2_0_multinomial_train1.97	1.02E-01	2.13E-01	2.53E-01	5.55E-03	2.30E-03	2.50E-26	8.42E-02
MSH2_0_multinomial_train1.98	1.04E-01	1.98E-01	2.44E-01	1.86E-06	2.19E-03	2.50E-26	8.65E-02
MSH6_1_multinomial_train1	1.23E-01	1.58E-01	4.56E-03	4.81E-03	1.45E-02	2.96E-01	2.54E-01
MSH6_1_multinomial_train1.1	1.20E-01	1.52E-01	5.15E-03	5.38E-03	1.37E-02	2.86E-01	2.40E-01
MSH6_0_multinomial_train1	1.21E-01	1.50E-01	1.27E-03	1.14E-03	1.13E-02	2.78E-01	2.46E-01
MSH6_0_multinomial_train1.1	1.11E-01	1.40E-01	7.59E-106	0.00E+00	5.81E-03	2.52E-01	2.32E-01
MSH6_1_multinomial_train1.2	1.22E-01	1.54E-01	4.88E-03	5.11E-03	1.38E-02	2.90E-01	2.44E-01
MSH6_0_multinomial_train1.2	1.21E-01	1.51E-01	2.49E-08	8.00E-05	9.80E-03	2.79E-01	2.45E-01
MSH6_0_multinomial_train1.3	1.17E-01	1.48E-01	1.91E-03	1.83E-03	1.11E-02	2.78E-01	2.35E-01
MSH6_0_multinomial_train1.4	1.20E-01	1.50E-01	1.36E-03	1.24E-03	1.14E-02	2.78E-01	2.46E-01
MSH6_1_multinomial_train1.3	1.24E-01	1.56E-01	4.37E-03	4.61E-03	1.42E-02	2.94E-01	2.52E-01
MSH6_0_multinomial_train1.5	1.12E-01	1.42E-01	1.69E-84	0.00E+00	6.97E-03	2.53E-01	2.32E-01
MSH6_0_multinomial_train1.6	1.22E-01	1.54E-01	3.54E-03	3.77E-03	1.24E-02	2.90E-01	2.45E-01
MSH6_0_multinomial_train1.7	1.20E-01	1.50E-01	1.74E-03	1.67E-03	9.91E-03	2.83E-01	2.38E-01
MSH6_1_multinomial_train1.4	1.21E-01	1.55E-01	5.92E-03	6.14E-03	1.50E-02	2.90E-01	2.44E-01
MSH6_1_multinomial_train1.5	1.21E-01	1.54E-01	4.25E-03	4.49E-03	1.30E-02	2.88E-01	2.42E-01
MSH6_0_multinomial_train1.8	1.14E-01	1.42E-01	3.49E-103	6.09E-127	6.64E-03	2.63E-01	2.30E-01
MSH6_1_multinomial_train1.6	1.21E-01	1.52E-01	3.31E-03	3.41E-03	1.09E-02	2.86E-01	2.39E-01
MSH6_1_multinomial_train1.7	1.22E-01	1.62E-01	5.77E-03	6.00E-03	1.59E-02	2.99E-01	2.56E-01
MSH6_0_multinomial_train1.9	1.21E-01	1.53E-01	1.14E-09	1.40E-05	1.08E-02	2.87E-01	2.51E-01
MSH6_1_multinomial_train1.8	1.24E-01	1.56E-01	2.05E-03	2.27E-03	1.16E-02	2.93E-01	2.51E-01
MSH6_1_multinomial_train1.9	1.22E-01	1.51E-01	7.46E-03	7.69E-03	1.71E-02	2.83E-01	2.43E-01
MSH6_1_multinomial_train1.10	1.20E-01	1.54E-01	5.84E-03	6.05E-03	1.46E-02	2.87E-01	2.41E-01
MSH6_1_multinomial_train1.11	1.20E-01	1.49E-01	5.24E-03	5.44E-03	1.34E-02	2.79E-01	2.33E-01
MSH6_0_multinomial_train1.10	1.18E-01	1.50E-01	5.75E-04	4.61E-04	1.12E-02	2.81E-01	2.44E-01
MSH6_1_multinomial_train1.12	1.19E-01	1.51E-01	4.71E-03	4.95E-03	1.25E-02	2.84E-01	2.33E-01
MSH6_1_multinomial_train1.13	1.21E-01	1.51E-01	6.65E-03	6.30E-03	1.55E-02	2.87E-01	2.40E-01
MSH6_1_multinomial_train1.14	1.22E-01	1.57E-01	4.98E-03	5.20E-03	1.42E-02	2.93E-01	2.48E-01
MSH6_1_multinomial_train1.15	1.19E-01	1.52E-01	5.81E-03	6.03E-03	1.41E-02	2.84E-01	2.35E-01
MSH6_0_multinomial_train1.11	1.22E-01	1.55E-01	2.91E-03	2.79E-03	1.31E-02	2.90E-01	2.51E-01
MSH6_1_multinomial_train1.16	1.19E-01	1.48E-01	7.95E-03	7.93E-03	1.55E-02	2.78E-01	2.31E-01
MSH6_1_multinomial_train1.17	1.22E-01	1.56E-01	5.99E-03	6.22E-03	1.59E-02	2.91E-01	2.50E-01
MSH6_1_multinomial_train1.18	1.22E-01	1.55E-01	7.23E-03	7.47E-03	1.71E-02	2.89E-01	2.48E-01
MSH6_1_multinomial_train1.19	1.19E-01	1.48E-01	8.81E-03	9.52E-03	1.77E-02	2.75E-01	2.32E-01
MSH6_0_multinomial_train1.12	1.18E-01	1.49E-01	3.12E-78	4.22E-40	9.13E-03	2.74E-01	2.48E-01
MSH6_1_multinomial_train1.20	1.23E-01	1.58E-01	4.44E-03	4.67E-03	1.42E-02	2.95E-01	2.53E-01
MSH6_1_multinomial_train1.21	1.22E-01	1.52E-01	3.07E-03	4.54E-03	1.18E-02	2.87E-01	2.42E-01
MSH6_0_multinomial_train1.13	1.14E-01	1.43E-01	8.28E-112	0.00E+00	5.45E-03	2.63E-01	2.34E-01
MSH6_0_multinomial_train1.14	1.17E-01	1.48E-01	6.46E-100	1.88E-103	7.60E-03	2.74E-01	2.43E-01
MSH6_0_multinomial_train1.15	1.16E-01	1.45E-01	2.91E-56	2.91E-23	8.68E-03	2.68E-01	2.34E-01
MSH6_0_multinomial_train1.16	1.19E-01	1.48E-01	2.42E-03	2.26E-03	1.02E-02	2.78E-01	2.33E-01
MSH6_0_multinomial_train1.17	1.21E-01	1.48E-01	5.51E-04	4.37E-04	1.04E-02	2.77E-01	2.45E-01
MSH6_0_multinomial_train1.18	1.14E-01	1.43E-01	9.26E-127	4.73E-110	7.29E-03	2.61E-01	2.35E-01
MSH6_1_multinomial_train1.22	1.21E-01	1.53E-01	4.28E-03	4.49E-03	1.28E-02	2.87E-01	2.40E-01
MSH6_1_multinomial_train1.23	1.23E-01	1.55E-01	7.19E-03	7.41E-03	1.72E-02	2.90E-01	2.49E-01
MSH6_1_multinomial_train1.24	1.23E-01	1.58E-01	2.01E-03	2.25E-03	1.17E-02	2.95E-01	2.54E-01
MSH6_0_multinomial_train1.19	1.21E-01	1.52E-01	2.00E-03	1.88E-03	1.27E-02	2.86E-01	2.50E-01
MSH6_0_multinomial_train1.20	1.18E-01	1.49E-01	3.34E-79	1.49E-157	1.04E-02	2.78E-01	2.51E-01
MSH6_0_multinomial_train1.21	1.23E-01	1.52E-01	2.54E-03	2.40E-03	1.27E-02	2.86E-01	2.49E-01
MSH6_1_multinomial_train1.25	1.24E-01	1.52E-01	2.77E-03	2.98E-03	1.21E-02	2.86E-01	2.46E-01
MSH6_1_multinomial_train1.26	1.24E-01	1.56E-01	5.20E-03	5.42E-03	1.51E-02	2.93E-01	2.51E-01
MSH6_1_multinomial_train1.27	1.24E-01	1.60E-01	2.64E-03	2.86E-03	1.24E-02	2.99E-01	2.56E-01
MSH6_0_multinomial_train1.22	1.19E-01	1.51E-01	7.34E-05	2.00E-17	1.09E-02	2.85E-01	2.45E-01
MSH6_1_multinomial_train1.28	1.19E-01	1.48E-01	6.03E-03	5.31E-03	1.31E-02	2.77E-01	2.28E-01
MSH6_0_multinomial_train1.23	1.20E-01	1.51E-01	1.71E-03	1.62E-03	1.33E-02	2.82E-01	2.49E-01
MSH6_1_multinomial_train1.29	1.21E-01	1.53E-01	3.38E-03	3.60E-03	1.22E-02	2.88E-01	2.43E-01
MSH6_1_multinomial_train1.30	1.23E-01	1.58E-01	5.48E-03	5.71E-03	1.54E-02	2.94E-01	2.52E-01
MSH6_0_multinomial_train1.24	1.20E-01	1.46E-01	1.11E-123	7.99E-133	7.45E-03	2.69E-01	2.42E-01
MSH6_0_multinomial_train1.25	1.23E-01	1.54E-01	1.88E-03	1.77E-03	1.17E-02	2.88E-01	2.49E-01
MSH6_0_multinomial_train1.26	1.17E-01	1.47E-01	1.26E-33	1.23E-63	1.13E-02	2.80E-01	2.41E-01
MSH6_1_multinomial_train1.31	1.20E-01	1.47E-01	3.80E-03	9.58E-03	9.54E-03	2.75E-01	2.28E-01
MSH6_1_multinomial_train1.32	1.23E-01	1.57E-01	6.46E-03	6.70E-03	1.64E-02	2.93E-01	2.52E-01
MSH6_1_multinomial_train1.33	1.21E-01	1.54E-01	1.80E-03	2.03E-03	1.04E-02	2.89E-01	2.44E-01
MSH6_0_multinomial_train1.27	1.19E-01	1.46E-01	9.48E-04	8.30E-04	1.11E-02	2.69E-01	2.42E-01
MSH6_1_multinomial_train1.34	1.23E-01	1.56E-01	6.31E-03	6.54E-03	1.61E-02	2.91E-01	2.50E-01
MSH6_1_multinomial_train1.35	1.21E-01	1.53E-01	4.59E-03	4.83E-03	1.33E-02	2.87E-01	2.42E-01
MSH6_0_multinomial_train1.28	1.16E-01	1.50E-01	5.36E-69	4.01E-162	9.91E-03	2.74E-01	2.43E-01
MSH6_1_multinomial_train1.36	1.24E-01	1.58E-01	4.97E-03	5.19E-03	1.50E-02	2.96E-01	2.54E-01
MSH6_0_multinomial_train1.29	1.22E-01	1.50E-01	1.64E-04	2.41E-05	8.80E-03	2.77E-01	2.42E-01
MSH6_1_multinomial_train1.37	1.21E-01	1.54E-01	5.42E-03	5.65E-03	1.42E-02	2.88E-01	2.42E-01
MSH6_0_multinomial_train1.30	1.22E-01	1.53E-01	2.05E-03	2.29E-03	1.04E-02	2.89E-01	2.42E-01
MSH6_0_multinomial_train1.31	1.24E-01	1.52E-01	2.94E-03	2.79E-03	1.26E-02	2.88E-01	2.49E-01
MSH6_0_multinomial_train1.32	1.16E-01	1.45E-01	2.35E-03	2.22E-03	1.12E-02	2.68E-01	2.31E-01
MSH6_1_multinomial_train1.38	1.23E-01	1.59E-01	2.87E-03	3.10E-03	1.28E-02	2.98E-01	2.56E-01
MSH6_0_multinomial_train1.33	1.23E-01	1.55E-01	1.19E-03	1.04E-03	1.09E-02	2.91E-01	2.51E-01
MSH6_0_multinomial_train1.34	1.17E-01	1.44E-01	2.85E-03	3.79E-03	1.16E-02	2.70E-01	2.30E-01
MSH6_0_multinomial_train1.35	1.17E-01	1.47E-01	1.80E-03	1.68E-03	1.10E-02	2.74E-01	2.36E-01
MSH6_0_multinomial_train1.36	1.22E-01	1.55E-01	3.02E-03	3.14E-03	1.10E-02	2.90E-01	2.43E-01
MSH6_1_multinomial_train1.39	1.22E-01	1.56E-01	7.70E-03	7.92E-03	1.78E-02	2.91E-01	2.50E-01
MSH6_0_multinomial_train1.37	1.18E-01	1.48E-01	1.56E-98	4.18E-49	9.18E-03	2.78E-01	2.40E-01
MSH6_0_multinomial_train1.38	1.24E-01	1.54E-01	7.61E-04	6.20E-04	1.02E-02	2.90E-01	2.50E-01
MSH6_0_multinomial_train1.39	1.17E-01	1.45E-01	3.15E-03	3.03E-03	1.21E-02	2.71E-01	2.32E-01
MSH6_0_multinomial_train1.40	1.15E-01	1.44E-01	3.84E-04	2.61E-04	9.31E-03	2.69E-01	2.30E-01
MSH6_0_multinomial_train1.41	1.21E-01	1.53E-01	1.65E-03	1.51E-03	1.07E-02	2.87E-01	2.43E-01
MSH6_1_multinomial_train1.40	1.22E-01	1.56E-01	8.89E-03	9.12E-03	1.90E-02	2.90E-01	2.49E-01
MSH6_0_multinomial_train1.42	1.14E-01	1.46E-01	1.79E-59	0.00E+00	7.06E-03	2.63E-01	2.40E-01
MSH6_0_multinomial_train1.43	1.16E-01	1.45E-01	1.32E-101	2.46E-155	4.57E-03	2.64E-01	2.36E-01
MSH6_1_multinomial_train1.41	1.21E-01	1.54E-01	1.90E-03	2.13E-03	1.06E-02	2.89E-01	2.44E-01
MSH6_0_multinomial_train1.44	1.19E-01	1.49E-01	8.16E-04	6.84E-04	1.03E-02	2.77E-01	2.41E-01
MSH6_1_multinomial_train1.42	1.21E-01	1.54E-01	5.24E-03	5.49E-03	1.43E-02	2.89E-01	2.44E-01
MSH6_0_multinomial_train1.45	1.25E-01	1.54E-01	8.36E-04	9.99E-04	1.01E-02	2.91E-01	2.50E-01
MSH6_0_multinomial_train1.46	1.18E-01	1.50E-01	1.86E-56	3.15E-12	8.23E-03	2.80E-01	2.40E-01
MSH6_0_multinomial_train1.47	1.24E-01	1.55E-01	2.13E-03	1.97E-03	1.18E-02	2.91E-01	2.51E-01
MSH6_0_multinomial_train1.48	1.18E-01	1.49E-01	1.00E-120	1.12E-104	8.45E-03	2.74E-01	2.48E-01
MSH6_0_multinomial_train1.49	1.19E-01	1.49E-01	3.86E-49	0.00E+00	6.64E-03	2.71E-01	2.47E-01
MSH6_0_multinomial_train1.50	1.23E-01	1.52E-01	5.29E-03	5.36E-03	1.49E-02	2.87E-01	2.47E-01
MSH6_0_multinomial_train1.51	1.20E-01	1.51E-01	2.44E-03	2.32E-03	1.36E-02	2.82E-01	2.48E-01
MSH6_0_multinomial_train1.52	1.22E-01	1.52E-01	2.28E-03	2.52E-03	1.08E-02	2.87E-01	2.43E-01
MSH6_1_multinomial_train1.43	1.20E-01	1.49E-01	8.56E-03	8.50E-03	1.74E-02	2.80E-01	2.35E-01
MSH6_0_multinomial_train1.53	1.20E-01	1.51E-01	3.74E-03	3.65E-03	1.28E-02	2.83E-01	2.39E-01
PMS1_0_multinomial_train1	2.13E-01	2.09E-01	1.02E-01	2.55E-02	1.27E-02	2.22E-01	1.98E-08
PMS1_0_multinomial_train1.1	2.11E-01	2.12E-01	9.63E-02	8.10E-03	1.24E-02	2.27E-01	4.40E-03
PMS1_0_multinomial_train1.2	2.51E-01	2.46E-01	9.35E-02	1.80E-02	0.00E+00	2.54E-01	1.33E-136
PMS1_0_multinomial_train1.3	2.56E-01	2.51E-01	8.44E-02	1.64E-02	0.00E+00	2.67E-01	3.19E-17
PMS1_0_multinomial_train1.4	2.18E-01	2.17E-01	9.45E-02	1.25E-02	1.41E-02	2.25E-01	1.86E-02
PMS1_0_multinomial_train1.5	2.42E-01	2.36E-01	8.43E-02	1.38E-02	6.47E-03	2.52E-01	1.58E-148
PMS1_0_multinomial_train1.6	2.45E-01	2.47E-01	1.04E-01	9.50E-03	3.12E-94	2.45E-01	4.08E-93
PMS1_0_multinomial_train1.7	2.47E-01	2.42E-01	9.67E-02	1.19E-02	1.12E-02	2.50E-01	0.00E+00
PMS1_0_multinomial_train1.8	2.52E-01	2.47E-01	1.14E-01	1.22E-02	4.98E-55	2.46E-01	2.31E-67
PMS1_0_multinomial_train1.9	2.43E-01	2.41E-01	9.99E-02	9.33E-03	1.59E-43	2.43E-01	4.46E-56
PMS1_0_multinomial_train1.10	2.42E-01	2.39E-01	9.14E-02	8.08E-03	7.11E-03	2.49E-01	0.00E+00
PMS1_0_multinomial_train1.11	2.37E-01	2.36E-01	8.91E-02	9.09E-03	8.85E-03	2.47E-01	0.00E+00
PMS1_0_multinomial_train1.12	2.29E-01	2.25E-01	9.01E-02	1.49E-02	7.70E-03	2.35E-01	1.47E-124
PMS1_0_multinomial_train1.13	2.26E-01	2.18E-01	7.98E-02	8.36E-03	6.32E-03	2.41E-01	1.69E-02
PMS1_0_multinomial_train1.14	2.28E-01	2.26E-01	1.17E-01	1.40E-53	6.32E-03	2.43E-01	7.29E-03
PMS1_0_multinomial_train1.15	2.57E-01	2.52E-01	1.06E-01	1.41E-02	1.51E-39	2.56E-01	4.39E-130
PMS1_0_multinomial_train1.16	2.17E-01	2.12E-01	9.12E-02	1.60E-02	1.47E-02	2.15E-01	6.43E-03
PMS1_0_multinomial_train1.17	2.59E-01	2.54E-01	1.11E-01	1.22E-02	1.24E-94	2.55E-01	8.21E-125
PMS1_0_multinomial_train1.18	2.38E-01	2.32E-01	8.54E-02	1.78E-02	4.55E-15	2.48E-01	7.42E-129
PMS1_0_multinomial_train1.19	2.21E-01	2.17E-01	1.04E-01	1.75E-02	1.41E-02	2.34E-01	2.00E-40
PMS1_0_multinomial_train1.20	2.35E-01	2.31E-01	9.59E-02	1.62E-02	1.85E-02	2.37E-01	2.21E-87
