Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F
BRCA_TCGA-AR-A24W	3.67E-01	6.16E-01	1.06E+00	0.00E+00	8.49E-01	6.16E-01
BRCA_TCGA-AR-A24X	1.07E+00	8.98E-01	0.00E+00	6.29E-01	1.36E+00	1.10E+00
BRCA_TCGA-AR-A24Z	4.00E-01	1.74E+00	1.25E+00	1.82E+00	3.59E+00	2.27E+00
BRCA_TCGA-AR-A250	2.06E+00	2.61E+00	2.25E+00	9.67E-01	2.14E+00	2.92E+00
BRCA_TCGA-AR-A251	1.17E+00	1.23E+00	2.08E+00	4.32E+00	1.15E+01	8.73E+00
BRCA_TCGA-AR-A252	0.00E+00	8.43E-01	0.00E+00	9.67E-01	0.00E+00	4.99E-01
BRCA_TCGA-AR-A254	7.78E-01	1.58E+00	3.06E-01	1.00E-01	1.47E+00	1.63E+00
BRCA_TCGA-AR-A255	1.40E+00	1.51E+00	1.29E+00	1.27E+00	1.46E+00	2.28E+00
BRCA_TCGA-AR-A256	8.44E-01	1.34E+00	1.58E+00	4.58E+00	1.34E+01	8.52E+00
BRCA_TCGA-AR-A2LE	3.33E+00	1.92E+00	4.58E-01	9.09E-01	7.34E-01	3.37E+00
BRCA_TCGA-AR-A2LH	5.86E-01	1.22E+00	9.12E-01	7.00E-01	8.17E-01	1.33E+00
BRCA_TCGA-AR-A2LK	3.00E-01	1.17E+00	1.22E+00	4.99E-01	8.57E-01	9.98E-01
BRCA_TCGA-AR-A2LL	9.83E-01	1.35E+00	1.34E+00	5.33E-01	1.17E+00	1.20E+00
BRCA_TCGA-AR-A2LM	4.27E-01	6.16E-01	0.00E+00	6.96E-01	9.40E-01	3.40E-01
BRCA_TCGA-AR-A2LN	0.00E+00	1.11E+00	5.47E-01	5.67E-01	1.50E+00	1.43E+00
BRCA_TCGA-AR-A2LO	2.00E-01	5.43E-01	0.00E+00	3.00E-01	1.02E+00	7.34E-01
BRCA_TCGA-AR-A2LQ	0.00E+00	6.40E-01	0.00E+00	9.40E-01	1.19E+00	0.00E+00
BRCA_TCGA-AR-A2LR	1.02E+00	2.19E+00	1.78E+00	3.73E-01	4.36E+00	2.64E+00
BRCA_TCGA-AR-A5QM	1.53E-01	1.28E+00	9.98E-01	1.33E-01	2.17E+00	8.00E-01
BRCA_TCGA-AR-A5QN	1.00E-01	1.41E+00	1.50E+00	1.67E+00	1.89E+00	1.51E+00
BRCA_TCGA-AR-A5QP	4.58E-01	1.05E+00	1.11E+00	1.08E+00	1.05E+00	5.39E-01
BRCA_TCGA-AR-A5QQ	6.36E-01	1.62E+00	2.09E+00	2.05E+00	4.92E+00	2.09E+00
BRCA_TCGA-B6-A0I1	1.00E-01	1.52E+00	2.00E-01	8.27E-01	5.06E+00	4.17E+00
BRCA_TCGA-B6-A0IH	6.05E-01	1.32E+00	1.03E+00	1.29E+00	1.52E+00	7.95E-01
BRCA_TCGA-B6-A0RH	6.51E-01	7.31E-01	7.27E-01	7.46E-01	2.08E+00	1.44E+00
BRCA_TCGA-B6-A0RL	7.75E-01	1.73E+00	1.80E+00	1.06E+00	1.44E+00	8.67E-01
BRCA_TCGA-B6-A0RM	9.24E-01	7.52E-01	8.14E-01	1.11E+00	1.95E+00	1.01E+00
BRCA_TCGA-B6-A0RN	9.91E-01	1.25E+00	1.26E+00	1.00E+00	1.00E+00	3.40E-01
BRCA_TCGA-B6-A0RO	1.22E+00	8.31E-01	1.39E+00	1.13E+00	1.96E+00	1.85E+00
BRCA_TCGA-B6-A0RP	0.00E+00	5.39E-01	1.04E+00	7.22E-01	1.27E+00	7.92E-01
BRCA_TCGA-B6-A0RQ	5.22E-01	9.43E-01	4.27E-01	1.64E+00	1.96E+00	1.72E+00
BRCA_TCGA-B6-A0RT	1.39E+00	6.80E-01	1.40E+00	9.20E-01	2.01E+00	1.77E+00
BRCA_TCGA-B6-A0RU	1.47E+00	1.55E+00	1.21E+00	1.67E+00	1.54E+00	1.81E+00
BRCA_TCGA-B6-A0RV	9.92E-01	7.37E-01	1.00E-01	6.40E-01	1.00E+00	1.77E+00
BRCA_TCGA-B6-A0WS	5.00E-01	4.16E-01	3.00E-01	9.48E-01	8.27E-01	4.67E-01
BRCA_TCGA-B6-A0WT	9.67E-01	1.35E+00	0.00E+00	6.96E-01	6.40E-01	3.06E-01
BRCA_TCGA-B6-A0WV	0.00E+00	6.99E-01	1.31E+00	1.33E+00	2.24E+00	9.07E-01
BRCA_TCGA-B6-A0WW	1.37E+00	1.28E+00	5.00E-01	1.13E+00	1.71E+00	8.97E-01
BRCA_TCGA-B6-A0WX	9.00E-01	1.47E+00	1.01E+00	1.19E+00	2.37E+00	8.79E-01
BRCA_TCGA-B6-A0WY	2.00E-01	9.55E-01	1.16E+00	7.12E-01	1.77E+00	9.43E-01
BRCA_TCGA-B6-A0WZ	1.42E+00	9.32E-01	9.24E-01	0.00E+00	1.40E+00	9.24E-01
BRCA_TCGA-B6-A0X0	6.46E-01	9.04E-01	6.70E-01	4.00E-01	2.05E+00	1.19E+00
BRCA_TCGA-B6-A0X1	8.06E-01	8.14E-01	2.21E+00	2.38E+00	3.99E+00	3.33E+00
BRCA_TCGA-B6-A0X4	6.87E-01	8.82E-01	0.00E+00	0.00E+00	1.53E+00	6.00E-01
BRCA_TCGA-B6-A0X5	1.55E+00	7.03E-01	1.01E+00	1.38E+00	1.62E+00	1.27E+00
BRCA_TCGA-B6-A0X7	6.05E-01	1.35E+00	7.00E-01	4.42E-01	8.83E-01	7.42E-01
BRCA_TCGA-B6-A1KN	1.95E+00	1.69E+00	1.91E+00	1.47E+00	4.08E+00	2.11E+00
BRCA_TCGA-B6-A2IU	4.00E-01	1.43E+00	9.17E-01	8.46E-01	9.29E-01	8.59E-01
BRCA_TCGA-B6-A401	3.00E-01	1.29E+00	1.54E+00	5.00E-01	1.24E+00	8.83E-01
BRCA_TCGA-B6-A409	0.00E+00	1.48E+00	1.79E+00	1.09E+00	1.85E+00	1.15E+00
BRCA_TCGA-B6-A40B	3.14E-01	9.43E-01	1.67E+00	1.08E+00	4.34E+00	2.21E+00
BRCA_TCGA-B6-A40C	4.00E-01	1.51E+00	1.67E+00	1.05E+00	2.13E+00	1.69E+00
BRCA_TCGA-BH-A0AU	0.00E+00	1.02E+00	9.40E-01	0.00E+00	6.67E-01	8.09E-01
BRCA_TCGA-BH-A0AV	1.16E+00	6.96E-01	1.72E+00	2.01E+00	4.63E+00	2.30E+00
BRCA_TCGA-BH-A0AY	1.63E+00	1.17E+00	8.00E-01	4.82E-01	1.10E+00	1.12E+00
BRCA_TCGA-BH-A0AZ	5.81E-01	3.00E-01	1.73E+00	1.37E+00	4.33E+00	2.53E+00
BRCA_TCGA-BH-A0B0	1.27E+00	8.54E-01	0.00E+00	0.00E+00	7.52E-01	1.21E+00
BRCA_TCGA-BH-A0B3	5.00E-01	9.89E-01	5.86E-01	0.00E+00	8.84E-01	1.25E+00
BRCA_TCGA-BH-A0B6	3.62E+00	2.28E+00	3.86E+00	1.34E+00	1.48E+00	3.70E+00
BRCA_TCGA-BH-A0B7	4.16E-01	8.83E-01	1.00E-01	1.39E+00	1.95E+00	1.14E+00
BRCA_TCGA-BH-A0B8	5.33E-01	6.53E-01	1.38E+00	0.00E+00	1.01E+00	8.57E-01
BRCA_TCGA-BH-A0BA	6.46E-01	8.69E-01	7.48E-01	7.31E-01	9.91E-01	7.22E-01
BRCA_TCGA-BH-A0BC	5.39E-01	1.03E+00	1.01E+00	4.23E-01	1.29E+00	1.60E+00
BRCA_TCGA-BH-A0BF	0.00E+00	5.26E-01	7.90E-01	7.27E-01	1.22E+00	8.57E-01
BRCA_TCGA-BH-A0BG	0.00E+00	8.41E-01	1.14E+00	7.67E-01	2.39E+00	1.22E+00
BRCA_TCGA-BH-A0BJ	4.48E-01	6.00E-01	1.04E+00	7.31E-01	1.52E+00	8.14E-01
BRCA_TCGA-BH-A0BL	6.51E-01	1.89E+00	0.00E+00	2.20E+00	5.05E+00	1.84E+00
BRCA_TCGA-BH-A0BM	8.44E-01	3.33E-01	1.10E+00	4.42E-01	1.35E+00	1.02E+00
BRCA_TCGA-BH-A0BO	3.06E-01	1.05E+00	7.27E-01	1.42E+00	1.00E+00	9.21E-01
BRCA_TCGA-BH-A0BP	1.50E+00	3.04E+00	1.90E+00	1.24E+00	6.60E+00	3.63E+00
BRCA_TCGA-BH-A0BQ	8.30E-01	1.00E+00	1.37E+00	6.05E-01	1.56E+00	9.07E-01
BRCA_TCGA-BH-A0BS	0.00E+00	6.63E-01	5.42E-01	1.05E+00	1.88E+00	6.87E-01
BRCA_TCGA-BH-A0BT	7.52E-01	1.31E+00	0.00E+00	9.24E-01	2.04E+00	1.50E+00
BRCA_TCGA-BH-A0BV	0.00E+00	1.00E+00	9.91E-01	2.21E-01	1.15E+00	9.12E-01
BRCA_TCGA-BH-A0BW	0.00E+00	1.27E+00	2.01E+00	2.70E+00	5.92E+00	2.13E+00
BRCA_TCGA-BH-A0BZ	2.64E+00	1.99E+00	4.95E+00	2.89E+00	1.09E+01	9.56E+00
BRCA_TCGA-BH-A0C0	3.48E-01	8.27E-01	8.06E-01	1.37E+00	1.69E+00	1.37E+00
BRCA_TCGA-BH-A0C1	0.00E+00	1.32E+00	1.45E+00	9.98E-01	1.98E+00	1.47E+00
BRCA_TCGA-BH-A0C3	2.67E-01	8.06E-01	8.31E-01	6.29E-01	1.31E+00	4.00E-01
BRCA_TCGA-BH-A0C7	6.51E-01	1.17E+00	1.25E+00	9.45E-01	2.23E+00	1.12E+00
BRCA_TCGA-BH-A0DD	0.00E+00	1.34E+00	7.48E-01	7.57E-01	1.11E+00	1.00E+00
BRCA_TCGA-BH-A0DE	9.91E-01	6.37E-01	1.15E+00	7.06E-01	7.60E-01	1.39E+00
BRCA_TCGA-BH-A0DG	8.94E-01	5.42E-01	8.56E-01	1.18E+00	2.49E+00	1.06E+00
BRCA_TCGA-BH-A0DH	6.33E-01	1.05E+00	1.38E+00	1.36E+00	1.83E+00	1.45E+00
BRCA_TCGA-BH-A0DI	0.00E+00	7.16E-01	3.59E-01	8.62E-01	2.83E+00	2.71E+00
BRCA_TCGA-BH-A0DK	8.31E-01	1.51E+00	0.00E+00	1.15E+00	2.88E+00	1.54E+00
BRCA_TCGA-BH-A0DL	6.53E-01	1.08E+00	1.16E+00	1.48E+00	2.12E+00	1.45E+00
BRCA_TCGA-BH-A0DO	3.40E-01	1.10E+00	1.39E+00	5.73E-01	1.40E+00	5.47E-01
BRCA_TCGA-BH-A0DP	3.59E-01	3.59E-01	1.02E+00	6.33E-01	1.63E+00	9.71E-01
BRCA_TCGA-BH-A0DQ	1.00E-01	1.07E+00	2.11E+00	7.90E-01	1.44E+00	6.67E-01
BRCA_TCGA-BH-A0DT	4.67E-01	8.03E-01	5.62E-01	0.00E+00	9.33E-01	6.70E-01
BRCA_TCGA-BH-A0DV	0.00E+00	0.00E+00	8.46E-01	1.01E+00	1.44E+00	3.59E-01
BRCA_TCGA-BH-A0DX	4.27E-01	1.20E+00	0.00E+00	4.23E-01	1.69E+00	1.70E+00
BRCA_TCGA-BH-A0DZ	2.03E+00	1.07E+00	9.98E-01	5.54E-01	9.83E-01	2.60E+00
BRCA_TCGA-BH-A0E0	6.32E-01	5.22E-01	5.22E-01	7.00E-01	1.33E+00	1.05E+00
BRCA_TCGA-BH-A0E1	4.00E-01	1.07E+00	1.33E-01	5.73E-01	8.49E-01	8.84E-01
BRCA_TCGA-BH-A0E9	0.00E+00	7.22E-01	9.00E-01	3.06E-01	1.17E+00	9.91E-01
BRCA_TCGA-BH-A0EA	2.13E-01	1.21E+00	1.14E+00	1.38E+00	1.16E+00	9.60E-01
BRCA_TCGA-BH-A0EI	0.00E+00	9.94E-01	8.79E-01	9.00E-01	5.81E-01	6.01E-01
BRCA_TCGA-BH-A0H3	0.00E+00	6.40E-01	7.15E-01	5.00E-01	1.08E+00	6.00E-01
BRCA_TCGA-BH-A0H5	1.73E+00	6.50E-01	5.86E-01	0.00E+00	4.01E-01	1.89E+00
BRCA_TCGA-BH-A0H7	3.67E-01	5.62E-01	4.99E-01	6.33E-01	6.84E-01	8.83E-01
BRCA_TCGA-BH-A0H9	2.13E-01	7.92E-01	5.00E-01	6.96E-01	1.88E+00	9.40E-01
BRCA_TCGA-BH-A0HA	0.00E+00	2.99E+00	4.70E+00	5.19E+00	2.88E+00	2.16E+00
BRCA_TCGA-BH-A0HI	8.88E-01	9.00E-01	3.67E-01	7.63E-01	1.27E+00	7.61E-01
BRCA_TCGA-BH-A0HK	0.00E+00	1.15E+00	1.24E+00	0.00E+00	1.38E+00	1.80E+00
BRCA_TCGA-BH-A0HN	6.40E-01	1.48E+00	5.54E-01	1.63E-01	1.96E+00	1.15E+00
BRCA_TCGA-BH-A0HP	1.61E+00	1.14E+00	1.16E+00	9.43E-01	9.00E-01	1.71E+00
BRCA_TCGA-BH-A0RX	0.00E+00	7.75E-01	2.67E-01	1.54E+00	1.43E+00	1.23E+00
BRCA_TCGA-BH-A0W3	3.48E-01	5.39E-01	1.02E+00	6.18E-01	1.95E+00	1.02E+00
BRCA_TCGA-BH-A0W4	9.45E-01	1.04E+00	6.00E-01	5.62E-01	1.69E+00	1.47E+00
BRCA_TCGA-BH-A0W5	6.05E-01	1.46E+00	9.21E-01	8.75E-01	1.10E+00	4.23E-01
BRCA_TCGA-BH-A0W7	1.77E+00	6.67E-01	2.04E+00	8.14E-01	1.64E+00	2.93E+00
BRCA_TCGA-BH-A0WA	8.88E-01	7.12E-01	2.09E+00	3.12E+00	6.71E+00	2.77E+00
BRCA_TCGA-BH-A18F	1.46E+00	2.15E+00	1.46E+00	1.33E-01	1.74E+00	2.73E+00
BRCA_TCGA-BH-A18G	1.92E+00	8.90E+00	2.74E+01	3.63E+01	1.33E+01	1.44E+00
BRCA_TCGA-BH-A18H	0.00E+00	8.33E-01	7.92E-01	1.61E+00	1.70E+00	1.27E+00
BRCA_TCGA-BH-A18I	6.40E-01	8.31E-01	0.00E+00	4.96E-01	1.12E+00	1.03E+00
BRCA_TCGA-BH-A18J	8.62E-01	1.39E+00	7.12E-01	9.55E-01	1.69E+00	2.57E+00
BRCA_TCGA-BH-A18K	6.36E-01	9.45E-01	4.23E-01	1.18E+00	2.18E+00	1.21E+00
BRCA_TCGA-BH-A18L	1.14E+00	2.18E+00	1.63E+00	1.44E+00	3.16E+00	1.49E+00
BRCA_TCGA-BH-A18M	0.00E+00	8.31E-01	6.32E-01	3.71E-01	8.95E-01	7.86E-01
BRCA_TCGA-BH-A18N	0.00E+00	9.29E-01	3.00E-01	9.07E-01	2.11E+00	7.60E-01
BRCA_TCGA-BH-A18P	2.00E-01	1.98E+00	1.78E+00	8.36E-01	1.80E+00	2.50E+00
BRCA_TCGA-BH-A18Q	3.40E-01	7.27E-01	2.41E+00	1.76E+00	7.81E+00	3.90E+00
BRCA_TCGA-BH-A18R	7.57E-01	2.24E-01	7.77E-01	6.84E-01	3.47E+00	2.08E+00
BRCA_TCGA-BH-A18S	1.03E+00	8.57E-01	8.43E-01	1.38E+00	2.17E+00	1.15E+00
BRCA_TCGA-BH-A18T	6.11E-01	1.02E+00	2.43E+00	1.47E+00	5.10E+00	4.14E+00
BRCA_TCGA-BH-A18U	0.00E+00	1.92E+00	1.16E+00	2.18E+00	4.48E+00	3.67E+00
BRCA_TCGA-BH-A18V	1.41E+00	1.63E-01	1.59E+00	2.62E+00	1.01E+01	8.62E+00
BRCA_TCGA-BH-A1EO	0.00E+00	1.94E+00	0.00E+00	5.62E-01	2.08E+00	2.18E+00
BRCA_TCGA-BH-A1ET	7.67E-01	8.31E-01	5.58E-01	7.48E-01	1.42E+00	4.00E-01
BRCA_TCGA-BH-A1EU	1.00E-01	8.36E-01	0.00E+00	1.19E+00	2.06E+00	6.05E-01
BRCA_TCGA-BH-A1EV	1.50E+00	2.04E+00	3.00E-01	1.78E+00	2.43E+00	2.75E+00
BRCA_TCGA-BH-A1EW	3.07E-01	6.36E-01	7.92E-01	1.27E+00	8.06E-01	8.79E-01
BRCA_TCGA-BH-A1EX	3.06E-01	1.55E+00	1.00E-01	6.67E-01	2.00E+00	4.07E-01
BRCA_TCGA-BH-A1EY	1.00E-01	1.22E+00	4.82E-01	1.30E+00	2.31E+00	1.85E+00
BRCA_TCGA-BH-A1F0	1.12E+00	6.54E-01	1.16E+00	1.17E+00	5.13E+00	5.61E+00
BRCA_TCGA-BH-A1F2	7.18E-01	1.25E+00	1.28E+00	7.81E-01	1.78E+00	1.12E+00
BRCA_TCGA-BH-A1F5	8.57E-01	8.75E-01	9.43E-01	3.35E-01	2.45E+00	1.58E+00
BRCA_TCGA-BH-A1F6	2.00E-01	1.09E+00	7.92E-01	1.22E+00	2.98E+00	1.73E+00
BRCA_TCGA-BH-A1F8	1.92E+00	2.22E+00	1.99E+00	6.32E-01	1.61E+00	2.09E+00
BRCA_TCGA-BH-A1FC	1.38E+00	2.07E+00	1.21E+00	9.78E-01	3.44E+00	2.53E+00
BRCA_TCGA-BH-A1FE	8.75E-01	4.82E-01	1.03E+00	9.45E-01	1.33E+00	7.95E-01
BRCA_TCGA-BH-A1FG	1.13E+00	7.64E-01	1.07E+00	7.02E-01	8.17E-01	5.86E-01
BRCA_TCGA-BH-A1FH	1.33E-01	1.06E+00	6.36E-01	6.53E-01	1.43E+00	5.93E-01
BRCA_TCGA-BH-A1FJ	1.33E-01	1.34E+00	2.04E+00	5.00E-01	1.47E+00	1.86E+00
BRCA_TCGA-BH-A1FL	7.86E-01	1.36E+00	4.00E-01	9.98E-01	1.23E+00	8.97E-01
BRCA_TCGA-BH-A1FM	3.00E-01	1.62E+00	1.16E+00	5.97E-01	1.15E+00	2.36E+00
BRCA_TCGA-BH-A1FN	1.24E+00	7.06E-01	1.96E+00	2.54E+00	5.59E+00	3.17E+00
BRCA_TCGA-BH-A1FR	1.33E-01	9.52E-01	1.33E-01	3.40E-01	1.05E+00	8.84E-01
BRCA_TCGA-BH-A1FU	1.77E+00	1.62E+00	9.71E-01	2.31E+00	4.04E+00	1.85E+00
BRCA_TCGA-BH-A201	7.78E-01	9.52E-01	1.10E+00	9.20E-01	1.01E+00	6.36E-01
BRCA_TCGA-BH-A202	9.94E-01	9.12E-01	7.63E-01	5.43E-01	1.61E+00	1.49E+00
BRCA_TCGA-BH-A203	1.02E+00	1.86E+00	2.10E+00	1.30E+00	2.45E+00	1.66E+00
BRCA_TCGA-BH-A204	1.18E+00	1.34E+00	1.76E+00	1.22E+00	2.37E+00	1.15E+00
BRCA_TCGA-BH-A208	0.00E+00	1.24E+00	5.00E-01	1.10E+00	2.93E+00	2.12E+00
BRCA_TCGA-BH-A209	6.11E-01	1.17E+00	3.35E-01	7.45E-01	1.00E-01	1.19E+00
BRCA_TCGA-BH-A28Q	0.00E+00	1.19E+00	8.54E-01	4.00E-01	1.37E+00	1.01E+00
BRCA_TCGA-BH-A2L8	1.12E+00	8.97E-01	9.48E-01	0.00E+00	2.00E-01	1.62E+00
BRCA_TCGA-BH-A42U	0.00E+00	8.33E-01	4.23E-01	2.21E-01	1.17E+00	1.47E+00
BRCA_TCGA-BH-A42V	0.00E+00	8.06E-01	0.00E+00	4.94E-01	9.21E-01	1.22E+00
BRCA_TCGA-BH-A5IZ	7.18E-01	1.29E+00	1.73E+00	2.13E+00	5.34E+00	2.42E+00
BRCA_TCGA-BH-A5J0	1.60E+00	1.61E+00	8.67E-01	1.22E+00	1.55E+00	3.16E+00
BRCA_TCGA-BH-A6R8	1.33E-01	1.54E+00	3.67E-01	1.21E+00	1.31E+00	9.48E-01
BRCA_TCGA-BH-A6R9	6.46E-01	7.78E-01	6.70E-01	6.90E-01	2.21E+00	1.41E+00
BRCA_TCGA-BH-A8FY	4.47E-01	8.54E-01	9.12E-01	2.39E+00	3.06E+00	1.69E+00
BRCA_TCGA-BH-A8FZ	8.97E-01	1.03E+00	7.92E-01	2.79E+00	5.22E+00	2.76E+00
BRCA_TCGA-BH-A8G0	4.00E-01	8.83E-01	4.00E-01	7.81E-01	3.06E-01	1.63E-01
BRCA_TCGA-BH-AB28	6.51E-01	9.52E-01	1.43E+00	9.33E-01	1.45E+00	1.12E+00
BRCA_TCGA-C8-A12K	5.21E-01	1.54E+00	1.55E+00	3.58E+00	7.01E+00	4.76E+00
BRCA_TCGA-C8-A12L	1.00E-01	1.64E+00	1.93E+00	3.00E-01	3.21E+00	3.50E+00
BRCA_TCGA-C8-A12M	1.16E+00	1.43E+00	2.06E+00	1.16E+00	3.85E+00	2.21E+00
BRCA_TCGA-C8-A12N	4.58E-01	7.48E-01	7.27E-01	9.91E-01	1.40E+00	9.52E-01
BRCA_TCGA-C8-A12O	8.62E-01	9.80E-01	7.90E-01	1.05E+00	2.39E+00	1.31E+00
BRCA_TCGA-C8-A12P	9.64E-01	1.67E+00	1.79E+00	1.65E+00	3.74E+00	3.53E+00
BRCA_TCGA-C8-A12Q	1.73E+00	1.17E+00	1.74E+00	1.30E+00	1.88E+00	2.63E+00
BRCA_TCGA-C8-A12T	1.20E+00	1.47E+00	1.69E+00	5.82E-01	1.85E+00	1.55E+00
BRCA_TCGA-C8-A12U	0.00E+00	1.46E+00	6.18E-01	1.25E+00	3.38E+00	1.98E+00
BRCA_TCGA-C8-A12V	6.00E-01	7.06E-01	1.37E+00	1.57E+00	3.29E+00	1.12E+00
BRCA_TCGA-C8-A12W	5.22E-01	1.59E+00	4.00E-01	1.87E+00	2.65E+00	1.03E+00
BRCA_TCGA-C8-A12X	7.22E-01	1.46E+00	2.31E+00	2.06E+00	2.94E+00	1.20E+00
BRCA_TCGA-C8-A12Y	5.63E-01	1.45E+00	1.28E+00	1.33E+00	1.23E+00	5.86E-01
BRCA_TCGA-C8-A12Z	7.57E-01	8.94E-01	5.12E-01	1.09E+00	1.87E+00	1.56E+00
BRCA_TCGA-C8-A130	2.00E-01	8.97E-01	3.07E-01	9.17E-01	1.73E+00	1.35E+00
BRCA_TCGA-C8-A131	1.99E+00	2.10E+00	2.34E+00	2.22E+00	2.95E+00	2.52E+00
BRCA_TCGA-C8-A132	5.04E-01	1.08E+00	1.26E+00	5.33E-01	2.96E+00	2.20E+00
BRCA_TCGA-C8-A133	6.46E-01	3.00E-01	1.24E+00	2.21E-01	2.11E+00	1.45E+00
BRCA_TCGA-C8-A134	1.30E+00	1.04E+00	2.47E+00	2.62E+00	7.64E+00	3.84E+00
BRCA_TCGA-C8-A135	9.46E-01	1.98E+00	1.30E+00	1.63E+00	1.06E+00	2.62E+00
BRCA_TCGA-C8-A137	5.47E-01	1.53E+00	2.00E-01	6.40E-01	2.41E+00	1.58E+00
BRCA_TCGA-C8-A138	8.17E-01	1.26E+00	1.52E+00	1.28E+00	2.19E+00	1.63E+00
BRCA_TCGA-C8-A1HE	0.00E+00	9.75E-01	4.67E-01	1.15E+00	2.25E+00	9.67E-01
BRCA_TCGA-C8-A1HF	1.37E+00	1.07E+00	9.19E-01	5.12E-01	7.78E-01	7.75E-01
BRCA_TCGA-C8-A1HG	4.33E-01	1.42E+00	6.18E-01	2.00E+00	2.25E+00	1.13E+00
BRCA_TCGA-C8-A1HI	5.62E-01	1.58E+00	1.92E+00	1.77E+00	1.87E+00	1.80E+00
BRCA_TCGA-C8-A1HJ	8.47E-01	1.16E+00	2.19E+00	1.40E+00	7.41E+00	3.85E+00
BRCA_TCGA-C8-A1HK	1.07E+00	1.41E+00	8.75E-01	7.61E-01	1.69E+00	2.08E+00
BRCA_TCGA-C8-A1HL	6.53E-01	1.46E+00	1.89E+00	5.96E-01	1.14E+00	4.00E-01
BRCA_TCGA-C8-A1HM	2.02E+00	1.21E+00	1.47E+00	1.12E+00	4.69E+00	2.80E+00
BRCA_TCGA-C8-A1HN	5.54E-01	1.35E+00	1.30E+00	1.01E+00	3.49E+00	3.21E+00
BRCA_TCGA-C8-A1HO	8.88E-01	1.24E+00	1.19E+00	7.33E-01	1.73E+00	1.63E+00
BRCA_TCGA-C8-A26V	7.78E-01	1.26E+00	6.00E-01	8.92E-01	2.60E+00	2.53E+00
BRCA_TCGA-C8-A26W	0.00E+00	1.37E+00	3.96E-01	9.20E-01	1.55E+00	1.31E+00
BRCA_TCGA-C8-A26X	5.59E-01	1.31E+00	1.70E+00	1.84E+00	3.06E+00	1.69E+00
BRCA_TCGA-C8-A26Y	4.74E+00	2.00E+00	1.94E+00	4.07E+00	8.58E+00	6.27E+00
BRCA_TCGA-C8-A26Z	8.57E-01	1.48E+00	6.99E-01	6.11E-01	3.30E+00	1.31E+00
BRCA_TCGA-C8-A273	7.49E-01	1.08E+00	9.98E-01	4.33E-01	1.44E+00	7.45E-01
BRCA_TCGA-C8-A274	1.44E+00	1.35E+00	2.51E+00	2.45E+00	3.77E+00	3.81E+00
BRCA_TCGA-C8-A275	0.00E+00	1.60E+00	5.82E-01	1.79E+00	1.64E+00	1.69E+00
BRCA_TCGA-C8-A278	8.14E-01	1.74E+00	6.96E-01	7.02E-01	2.94E+00	2.03E+00
BRCA_TCGA-C8-A27A	9.92E-01	6.16E-01	0.00E+00	1.17E+00	1.96E+00	6.37E-01
BRCA_TCGA-C8-A27B	9.64E-01	1.15E+00	2.00E+00	2.38E+00	4.21E+00	5.10E+00
BRCA_TCGA-C8-A3M7	1.22E+00	7.81E-01	1.42E+00	1.48E+00	9.45E-01	1.28E+00
BRCA_TCGA-C8-A3M8	0.00E+00	7.81E-01	9.45E-01	1.06E+00	2.91E+00	1.88E+00
BRCA_TCGA-C8-A8HP	1.34E+00	1.53E+00	9.75E-01	0.00E+00	2.01E+00	3.01E+00
BRCA_TCGA-C8-A8HQ	1.36E+00	1.65E+00	1.55E+00	1.07E+00	8.44E-01	1.72E+00
BRCA_TCGA-C8-A8HR	4.33E-01	9.64E-01	0.00E+00	3.48E+00	3.81E+00	1.18E+00
BRCA_TCGA-C8-A9FZ	0.00E+00	1.06E+00	1.00E-01	6.67E-01	1.73E+00	1.34E+00
BRCA_TCGA-D8-A13Y	7.75E-01	9.00E-01	1.91E+00	7.18E-01	2.05E+00	2.45E+00
BRCA_TCGA-D8-A13Z	6.01E-01	8.19E-01	1.41E+00	1.80E+00	6.32E+00	3.52E+00
BRCA_TCGA-D8-A140	1.25E+00	2.67E+00	3.12E+00	1.83E+00	3.00E+00	2.68E+00
BRCA_TCGA-D8-A141	2.00E-01	1.41E+00	2.00E-01	0.00E+00	1.71E+00	6.05E-01
BRCA_TCGA-D8-A142	1.12E+00	2.07E+00	9.34E-01	2.50E+00	7.24E+00	3.71E+00
BRCA_TCGA-D8-A143	0.00E+00	1.41E+00	1.21E+00	1.86E+00	3.85E+00	1.56E+00
BRCA_TCGA-D8-A145	0.00E+00	1.15E+00	8.44E-01	1.59E+00	2.29E+00	1.33E+00
BRCA_TCGA-D8-A146	9.52E-01	1.44E+00	9.17E-01	9.55E-01	1.80E+00	1.22E+00
BRCA_TCGA-D8-A147	1.37E+00	6.05E-01	1.67E+00	3.96E+00	9.24E+00	4.73E+00
BRCA_TCGA-D8-A1J8	3.75E+00	5.06E+00	3.49E+00	8.55E+00	8.49E+00	4.54E+00
BRCA_TCGA-D8-A1J9	2.50E+00	8.84E-01	2.00E-01	8.82E-01	2.69E+00	2.12E+00
BRCA_TCGA-D8-A1JB	5.12E-01	9.24E-01	1.15E+00	1.61E+00	3.63E+00	2.40E+00
BRCA_TCGA-D8-A1JC	7.37E-01	1.22E+00	1.51E+00	1.56E+00	3.13E+00	2.65E+00
BRCA_TCGA-D8-A1JD	7.46E-01	6.90E-01	1.95E+00	1.90E+00	4.79E+00	3.24E+00
BRCA_TCGA-D8-A1JE	1.16E+00	1.39E+00	1.56E+00	1.65E+00	2.35E+00	5.63E-01
