Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G
MSH2_0_multinomial_train1.20	1.20E-01	6.70E-02	3.73E-02	6.60E-02	3.30E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.21	1.22E-01	6.73E-02	3.57E-02	6.75E-02	3.30E-02	3.06E-04	3.40E-23
MSH2_0_multinomial_train1.22	1.20E-01	6.76E-02	3.54E-02	6.64E-02	3.34E-02	7.92E-04	1.33E-26
MSH2_0_multinomial_train1.23	1.17E-01	6.73E-02	3.75E-02	6.64E-02	3.37E-02	4.78E-04	3.62E-03
MSH2_0_multinomial_train1.24	1.17E-01	6.67E-02	4.04E-02	6.46E-02	3.32E-02	7.95E-04	1.33E-26
MSH2_0_multinomial_train1.25	1.19E-01	6.65E-02	3.78E-02	6.51E-02	3.27E-02	8.12E-04	1.33E-26
MSH2_0_multinomial_train1.26	1.22E-01	6.74E-02	3.46E-02	6.59E-02	3.27E-02	1.62E-04	1.33E-26
MSH2_0_multinomial_train1.27	1.19E-01	6.61E-02	3.70E-02	6.60E-02	3.26E-02	4.34E-05	1.33E-26
MSH2_0_multinomial_train1.28	1.18E-01	6.65E-02	3.87E-02	6.62E-02	3.35E-02	5.81E-04	1.33E-26
MSH2_0_multinomial_train1.29	1.20E-01	6.68E-02	3.84E-02	6.55E-02	3.28E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.30	1.17E-01	6.70E-02	3.85E-02	6.57E-02	3.37E-02	1.61E-03	1.33E-26
MSH2_0_multinomial_train1.31	1.17E-01	6.68E-02	3.83E-02	6.53E-02	3.33E-02	1.59E-03	1.33E-26
MSH2_0_multinomial_train1.32	1.20E-01	6.75E-02	3.86E-02	6.54E-02	3.32E-02	2.19E-03	1.33E-26
MSH2_0_multinomial_train1.33	1.18E-01	6.68E-02	3.87E-02	6.53E-02	3.34E-02	2.54E-03	1.33E-26
MSH2_0_multinomial_train1.34	1.16E-01	6.62E-02	3.76E-02	6.61E-02	3.36E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.35	1.19E-01	6.63E-02	3.64E-02	6.61E-02	3.27E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.36	1.20E-01	6.85E-02	3.82E-02	6.62E-02	3.37E-02	1.08E-03	1.33E-26
MSH2_0_multinomial_train1.37	1.20E-01	6.78E-02	3.66E-02	6.67E-02	3.32E-02	4.91E-12	1.33E-26
MSH2_0_multinomial_train1.38	1.18E-01	6.70E-02	3.68E-02	6.68E-02	3.34E-02	1.33E-26	3.47E-03
MSH2_0_multinomial_train1.39	1.19E-01	6.74E-02	3.79E-02	6.58E-02	3.40E-02	3.69E-03	1.33E-26
MSH2_0_multinomial_train1.40	1.21E-01	6.69E-02	3.68E-02	6.62E-02	3.30E-02	3.08E-05	1.33E-26
MSH2_0_multinomial_train1.41	1.18E-01	6.71E-02	3.84E-02	6.69E-02	3.34E-02	9.51E-05	1.33E-26
MSH2_0_multinomial_train1.42	1.19E-01	6.69E-02	3.89E-02	6.55E-02	3.36E-02	2.88E-03	1.33E-26
MSH2_0_multinomial_train1.43	1.21E-01	6.83E-02	3.59E-02	6.73E-02	3.36E-02	4.71E-04	1.33E-26
MSH2_0_multinomial_train1.44	1.21E-01	6.74E-02	3.74E-02	6.61E-02	3.31E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.45	1.19E-01	6.68E-02	3.84E-02	6.60E-02	3.37E-02	3.12E-03	1.33E-26
MSH2_0_multinomial_train1.46	1.18E-01	6.79E-02	3.93E-02	6.65E-02	3.36E-02	7.97E-04	1.33E-26
MSH2_0_multinomial_train1.47	1.18E-01	6.72E-02	3.85E-02	6.51E-02	3.41E-02	4.27E-03	1.33E-26
MSH2_0_multinomial_train1.48	1.20E-01	6.85E-02	3.84E-02	6.60E-02	3.36E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.49	1.20E-01	6.70E-02	3.47E-02	6.72E-02	3.33E-02	1.17E-03	1.33E-26
MSH2_0_multinomial_train1.50	1.18E-01	6.77E-02	3.81E-02	6.57E-02	3.32E-02	1.33E-26	2.15E-04
MSH2_0_multinomial_train1.51	1.16E-01	6.73E-02	3.93E-02	6.54E-02	3.35E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.52	1.21E-01	6.75E-02	3.65E-02	6.70E-02	3.35E-02	2.44E-03	1.33E-26
MSH2_0_multinomial_train1.53	1.19E-01	6.78E-02	3.57E-02	6.71E-02	3.36E-02	1.33E-26	2.78E-03
MSH2_0_multinomial_train1.54	1.21E-01	6.67E-02	3.85E-02	6.59E-02	3.31E-02	1.92E-03	1.33E-26
MSH2_0_multinomial_train1.55	1.17E-01	6.70E-02	3.92E-02	6.61E-02	3.34E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.56	1.20E-01	6.65E-02	3.68E-02	6.61E-02	3.26E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.57	1.17E-01	6.63E-02	3.99E-02	6.40E-02	3.33E-02	2.14E-03	1.33E-26
MSH2_0_multinomial_train1.58	1.18E-01	6.69E-02	3.92E-02	6.57E-02	3.32E-02	3.98E-22	1.33E-26
MSH2_0_multinomial_train1.59	1.18E-01	6.70E-02	3.71E-02	6.69E-02	3.35E-02	6.25E-04	1.33E-26
MSH2_0_multinomial_train1.60	1.19E-01	6.71E-02	3.88E-02	6.67E-02	3.36E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.61	1.19E-01	6.72E-02	3.83E-02	6.66E-02	3.31E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.62	1.20E-01	6.77E-02	3.64E-02	6.72E-02	3.37E-02	1.33E-26	2.74E-03
MSH2_0_multinomial_train1.63	1.21E-01	6.90E-02	3.74E-02	6.66E-02	3.43E-02	1.23E-03	1.33E-26
MSH2_0_multinomial_train1.64	1.19E-01	6.66E-02	3.69E-02	6.66E-02	3.32E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.65	1.17E-01	6.66E-02	3.89E-02	6.53E-02	3.37E-02	2.95E-03	1.33E-26
MSH2_0_multinomial_train1.66	1.18E-01	6.65E-02	3.51E-02	6.66E-02	3.33E-02	6.08E-04	1.33E-26
MSH2_0_multinomial_train1.67	1.22E-01	6.83E-02	3.71E-02	6.61E-02	3.36E-02	2.57E-03	1.33E-26
MSH2_0_multinomial_train1.68	1.17E-01	6.66E-02	3.87E-02	6.60E-02	3.31E-02	1.33E-26	1.34E-03
MSH2_0_multinomial_train1.69	1.19E-01	6.76E-02	3.82E-02	6.66E-02	3.36E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.70	1.19E-01	6.70E-02	3.79E-02	6.55E-02	3.30E-02	5.21E-08	1.33E-26
MSH2_0_multinomial_train1.71	1.20E-01	6.76E-02	3.72E-02	6.74E-02	3.34E-02	1.33E-26	1.45E-24
MSH2_0_multinomial_train1.72	1.20E-01	6.69E-02	3.77E-02	6.66E-02	3.32E-02	1.33E-26	2.39E-04
MSH2_0_multinomial_train1.73	1.19E-01	6.71E-02	3.58E-02	6.68E-02	3.36E-02	7.51E-04	1.87E-07
MSH2_0_multinomial_train1.74	1.18E-01	6.66E-02	3.87E-02	6.61E-02	3.31E-02	2.31E-04	1.33E-26
MSH2_0_multinomial_train1.75	1.20E-01	6.69E-02	3.59E-02	6.61E-02	3.28E-02	1.36E-03	1.33E-26
MSH2_0_multinomial_train1.76	1.19E-01	6.68E-02	3.82E-02	6.60E-02	3.29E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.77	1.22E-01	6.81E-02	3.68E-02	6.60E-02	3.34E-02	2.16E-03	1.33E-26
MSH2_0_multinomial_train1.78	1.21E-01	6.69E-02	3.83E-02	6.54E-02	3.29E-02	1.75E-03	1.33E-26
MSH2_0_multinomial_train1.79	1.21E-01	6.78E-02	3.78E-02	6.60E-02	3.33E-02	1.37E-03	1.33E-26
MSH2_0_multinomial_train1.80	1.23E-01	6.83E-02	3.71E-02	6.67E-02	3.35E-02	3.47E-04	1.33E-26
MSH2_0_multinomial_train1.81	1.23E-01	6.69E-02	3.78E-02	6.66E-02	3.29E-02	1.79E-03	1.33E-26
MSH2_0_multinomial_train1.82	1.19E-01	6.70E-02	3.70E-02	6.67E-02	3.31E-02	1.33E-26	1.56E-03
MSH2_0_multinomial_train1.83	1.21E-01	6.74E-02	3.64E-02	6.68E-02	3.37E-02	3.54E-03	1.33E-26
MSH2_0_multinomial_train1.84	1.22E-01	6.71E-02	3.83E-02	6.48E-02	3.24E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.85	1.16E-01	6.70E-02	3.86E-02	6.59E-02	3.32E-02	6.15E-06	5.28E-05
MSH2_0_multinomial_train1.86	1.21E-01	6.80E-02	3.88E-02	6.60E-02	3.38E-02	2.07E-03	1.33E-26
MSH2_0_multinomial_train1.87	1.20E-01	6.69E-02	3.65E-02	6.60E-02	3.36E-02	4.01E-03	1.33E-26
MSH2_0_multinomial_train1.88	1.16E-01	6.64E-02	3.75E-02	6.60E-02	3.36E-02	8.42E-04	1.33E-26
MSH2_0_multinomial_train1.89	1.19E-01	6.74E-02	3.86E-02	6.51E-02	3.32E-02	1.26E-03	1.33E-26
MSH2_0_multinomial_train1.90	1.17E-01	6.70E-02	3.85E-02	6.65E-02	3.38E-02	1.33E-26	1.49E-03
MSH2_0_multinomial_train1.91	1.21E-01	6.73E-02	3.56E-02	6.74E-02	3.32E-02	1.33E-26	2.58E-03
MSH2_0_multinomial_train1.92	1.20E-01	6.73E-02	3.77E-02	6.51E-02	3.32E-02	1.93E-03	1.33E-26
MSH2_0_multinomial_train1.93	1.20E-01	6.76E-02	3.78E-02	6.66E-02	3.31E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.94	1.19E-01	6.77E-02	3.83E-02	6.54E-02	3.34E-02	1.55E-03	3.85E-04
MSH2_0_multinomial_train1.95	1.18E-01	6.66E-02	3.79E-02	6.54E-02	3.28E-02	1.33E-26	1.33E-26
MSH2_0_multinomial_train1.96	1.18E-01	6.70E-02	3.60E-02	6.69E-02	3.37E-02	1.74E-03	1.33E-26
MSH2_0_multinomial_train1.97	1.23E-01	6.84E-02	3.57E-02	6.64E-02	3.37E-02	3.29E-03	5.29E-18
MSH2_0_multinomial_train1.98	1.19E-01	6.76E-02	3.95E-02	6.63E-02	3.38E-02	8.94E-04	1.33E-26
MSH6_1_multinomial_train1	1.06E-01	1.48E-01	1.33E-01	2.30E-02	1.00E-26	6.10E-03	2.99E-02
MSH6_1_multinomial_train1.1	1.01E-01	1.42E-01	1.29E-01	2.35E-02	1.00E-26	5.86E-03	3.05E-02
MSH6_0_multinomial_train1	1.02E-01	1.43E-01	1.29E-01	2.44E-02	3.62E-05	4.91E-03	3.16E-02
MSH6_0_multinomial_train1.1	9.85E-02	1.38E-01	1.25E-01	2.66E-02	1.00E-26	2.32E-03	3.17E-02
MSH6_1_multinomial_train1.2	1.02E-01	1.45E-01	1.30E-01	2.32E-02	1.00E-26	5.84E-03	3.07E-02
MSH6_0_multinomial_train1.2	1.03E-01	1.43E-01	1.29E-01	2.42E-02	1.00E-26	4.46E-03	3.14E-02
MSH6_0_multinomial_train1.3	9.94E-02	1.40E-01	1.26E-01	2.53E-02	1.00E-26	4.75E-03	3.15E-02
MSH6_0_multinomial_train1.4	1.02E-01	1.43E-01	1.28E-01	2.43E-02	9.95E-27	4.96E-03	3.15E-02
MSH6_1_multinomial_train1.3	1.04E-01	1.47E-01	1.32E-01	2.25E-02	1.00E-26	5.98E-03	3.08E-02
MSH6_0_multinomial_train1.5	1.00E-01	1.37E-01	1.26E-01	2.73E-02	1.00E-26	2.79E-03	3.18E-02
MSH6_0_multinomial_train1.6	1.03E-01	1.45E-01	1.31E-01	2.39E-02	1.00E-26	5.24E-03	3.19E-02
MSH6_0_multinomial_train1.7	1.00E-01	1.41E-01	1.27E-01	2.37E-02	1.00E-26	4.24E-03	3.17E-02
MSH6_1_multinomial_train1.4	1.03E-01	1.45E-01	1.31E-01	2.36E-02	1.00E-26	6.41E-03	3.08E-02
MSH6_1_multinomial_train1.5	1.02E-01	1.43E-01	1.30E-01	2.43E-02	1.00E-26	5.50E-03	3.10E-02
MSH6_0_multinomial_train1.8	9.77E-02	1.38E-01	1.25E-01	2.55E-02	6.72E-09	2.66E-03	3.09E-02
MSH6_1_multinomial_train1.6	1.00E-01	1.42E-01	1.28E-01	2.43E-02	1.00E-26	4.85E-03	3.11E-02
MSH6_1_multinomial_train1.7	1.10E-01	1.49E-01	1.36E-01	2.24E-02	1.00E-26	6.37E-03	3.11E-02
MSH6_0_multinomial_train1.9	1.05E-01	1.46E-01	1.32E-01	2.62E-02	5.74E-16	4.96E-03	3.16E-02
MSH6_1_multinomial_train1.8	1.04E-01	1.47E-01	1.32E-01	2.21E-02	1.00E-26	4.96E-03	2.97E-02
MSH6_1_multinomial_train1.9	1.00E-01	1.42E-01	1.27E-01	2.30E-02	1.00E-26	6.89E-03	3.10E-02
MSH6_1_multinomial_train1.10	1.02E-01	1.43E-01	1.29E-01	2.39E-02	1.00E-26	6.25E-03	3.09E-02
MSH6_1_multinomial_train1.11	9.87E-02	1.39E-01	1.26E-01	2.36E-02	1.00E-26	5.73E-03	3.14E-02
MSH6_0_multinomial_train1.10	1.03E-01	1.43E-01	1.30E-01	2.66E-02	1.00E-26	5.01E-03	3.17E-02
MSH6_1_multinomial_train1.12	1.00E-01	1.41E-01	1.27E-01	2.50E-02	1.00E-26	5.32E-03	2.96E-02
MSH6_1_multinomial_train1.13	1.00E-01	1.43E-01	1.29E-01	2.56E-02	5.52E-04	6.59E-03	3.16E-02
MSH6_1_multinomial_train1.14	1.06E-01	1.46E-01	1.34E-01	2.55E-02	1.00E-26	6.02E-03	3.11E-02
MSH6_1_multinomial_train1.15	1.01E-01	1.41E-01	1.28E-01	2.55E-02	1.00E-26	6.04E-03	3.11E-02
MSH6_0_multinomial_train1.11	1.06E-01	1.46E-01	1.33E-01	2.54E-02	1.00E-26	5.54E-03	3.26E-02
MSH6_1_multinomial_train1.16	9.79E-02	1.38E-01	1.25E-01	2.44E-02	1.63E-04	6.75E-03	3.23E-02
MSH6_1_multinomial_train1.17	1.06E-01	1.46E-01	1.33E-01	2.63E-02	1.00E-26	6.78E-03	3.18E-02
MSH6_1_multinomial_train1.18	1.03E-01	1.45E-01	1.30E-01	2.39E-02	1.00E-26	6.90E-03	3.19E-02
MSH6_1_multinomial_train1.19	9.78E-02	1.37E-01	1.23E-01	2.25E-02	1.00E-26	7.06E-03	3.13E-02
MSH6_0_multinomial_train1.12	1.02E-01	1.44E-01	1.29E-01	2.38E-02	1.00E-26	3.65E-03	3.10E-02
MSH6_1_multinomial_train1.20	1.06E-01	1.48E-01	1.33E-01	2.22E-02	1.00E-26	6.00E-03	3.06E-02
MSH6_1_multinomial_train1.21	1.01E-01	1.43E-01	1.29E-01	2.32E-02	9.81E-05	4.99E-03	3.10E-02
MSH6_0_multinomial_train1.13	9.90E-02	1.39E-01	1.26E-01	2.55E-02	1.00E-26	2.18E-03	3.09E-02
MSH6_0_multinomial_train1.14	1.01E-01	1.43E-01	1.29E-01	2.40E-02	1.00E-26	3.04E-03	3.10E-02
MSH6_0_multinomial_train1.15	9.87E-02	1.39E-01	1.26E-01	2.51E-02	1.00E-26	4.01E-03	3.09E-02
MSH6_0_multinomial_train1.16	9.88E-02	1.39E-01	1.26E-01	2.50E-02	1.02E-26	4.63E-03	3.20E-02
MSH6_0_multinomial_train1.17	1.01E-01	1.43E-01	1.28E-01	2.44E-02	5.63E-06	4.71E-03	3.11E-02
MSH6_0_multinomial_train1.18	9.92E-02	1.39E-01	1.25E-01	2.46E-02	1.00E-26	2.92E-03	3.10E-02
MSH6_1_multinomial_train1.22	1.01E-01	1.43E-01	1.29E-01	2.35E-02	1.00E-26	5.41E-03	3.08E-02
MSH6_1_multinomial_train1.23	1.04E-01	1.46E-01	1.31E-01	2.38E-02	1.00E-26	6.94E-03	3.22E-02
MSH6_1_multinomial_train1.24	1.07E-01	1.48E-01	1.35E-01	2.54E-02	8.87E-16	4.99E-03	3.12E-02
MSH6_0_multinomial_train1.19	1.03E-01	1.45E-01	1.30E-01	2.42E-02	2.85E-25	5.45E-03	3.17E-02
MSH6_0_multinomial_train1.20	1.05E-01	1.45E-01	1.32E-01	2.58E-02	1.00E-26	4.16E-03	3.16E-02
MSH6_0_multinomial_train1.21	1.02E-01	1.45E-01	1.30E-01	2.41E-02	1.00E-26	5.39E-03	3.18E-02
MSH6_1_multinomial_train1.25	1.01E-01	1.43E-01	1.28E-01	2.17E-02	1.00E-26	5.09E-03	3.04E-02
MSH6_1_multinomial_train1.26	1.04E-01	1.47E-01	1.32E-01	2.33E-02	1.00E-26	6.39E-03	3.12E-02
MSH6_1_multinomial_train1.27	1.07E-01	1.49E-01	1.34E-01	2.15E-02	1.00E-26	5.26E-03	3.02E-02
MSH6_0_multinomial_train1.22	1.03E-01	1.44E-01	1.31E-01	2.69E-02	3.11E-03	5.41E-03	3.23E-02
MSH6_1_multinomial_train1.28	9.79E-02	1.38E-01	1.25E-01	2.63E-02	1.24E-03	6.28E-03	3.24E-02
MSH6_0_multinomial_train1.23	1.04E-01	1.44E-01	1.31E-01	2.74E-02	1.00E-26	5.72E-03	3.27E-02
MSH6_1_multinomial_train1.29	1.02E-01	1.44E-01	1.30E-01	2.35E-02	1.00E-26	5.14E-03	3.07E-02
MSH6_1_multinomial_train1.30	1.05E-01	1.47E-01	1.32E-01	2.20E-02	1.00E-26	6.52E-03	3.01E-02
MSH6_0_multinomial_train1.24	1.00E-01	1.42E-01	1.27E-01	2.28E-02	9.49E-04	2.98E-03	3.11E-02
MSH6_0_multinomial_train1.25	1.05E-01	1.45E-01	1.32E-01	2.58E-02	1.00E-26	5.02E-03	3.20E-02
MSH6_0_multinomial_train1.26	1.00E-01	1.42E-01	1.28E-01	2.55E-02	3.37E-03	5.19E-03	3.21E-02
MSH6_1_multinomial_train1.31	9.71E-02	1.35E-01	1.23E-01	2.49E-02	1.00E-26	4.89E-03	3.10E-02
MSH6_1_multinomial_train1.32	1.06E-01	1.47E-01	1.34E-01	2.66E-02	1.00E-26	6.92E-03	3.20E-02
MSH6_1_multinomial_train1.33	1.04E-01	1.44E-01	1.32E-01	2.53E-02	1.00E-26	4.45E-03	3.02E-02
MSH6_0_multinomial_train1.27	1.01E-01	1.41E-01	1.26E-01	2.55E-02	1.00E-26	4.88E-03	3.15E-02
MSH6_1_multinomial_train1.34	1.04E-01	1.46E-01	1.31E-01	2.24E-02	1.00E-26	6.61E-03	3.14E-02
MSH6_1_multinomial_train1.35	1.01E-01	1.43E-01	1.29E-01	2.32E-02	1.00E-26	5.62E-03	3.02E-02
MSH6_0_multinomial_train1.28	1.04E-01	1.43E-01	1.31E-01	2.69E-02	1.00E-26	3.79E-03	3.23E-02
MSH6_1_multinomial_train1.36	1.06E-01	1.48E-01	1.33E-01	2.34E-02	1.00E-26	6.35E-03	3.14E-02
MSH6_0_multinomial_train1.29	1.01E-01	1.42E-01	1.28E-01	2.21E-02	1.00E-26	3.99E-03	3.12E-02
MSH6_1_multinomial_train1.37	1.02E-01	1.44E-01	1.30E-01	2.36E-02	1.00E-26	6.06E-03	3.04E-02
MSH6_0_multinomial_train1.30	1.02E-01	1.44E-01	1.30E-01	2.34E-02	1.00E-26	4.41E-03	3.10E-02
MSH6_0_multinomial_train1.31	1.02E-01	1.45E-01	1.30E-01	2.38E-02	1.92E-04	5.34E-03	3.21E-02
MSH6_0_multinomial_train1.32	9.79E-02	1.37E-01	1.24E-01	2.49E-02	7.04E-18	4.77E-03	3.16E-02
MSH6_1_multinomial_train1.38	1.08E-01	1.49E-01	1.36E-01	2.54E-02	1.00E-26	5.40E-03	3.15E-02
MSH6_0_multinomial_train1.33	1.05E-01	1.46E-01	1.33E-01	2.53E-02	1.00E-26	4.75E-03	3.18E-02
MSH6_0_multinomial_train1.34	9.68E-02	1.37E-01	1.23E-01	2.55E-02	9.04E-15	4.90E-03	3.15E-02
MSH6_0_multinomial_train1.35	9.95E-02	1.39E-01	1.26E-01	2.47E-02	1.00E-26	4.72E-03	3.17E-02
MSH6_0_multinomial_train1.36	1.05E-01	1.45E-01	1.32E-01	2.65E-02	1.00E-26	5.25E-03	3.26E-02
MSH6_1_multinomial_train1.39	1.05E-01	1.46E-01	1.31E-01	2.26E-02	1.00E-26	7.02E-03	3.24E-02
MSH6_0_multinomial_train1.37	1.01E-01	1.42E-01	1.28E-01	2.53E-02	1.00E-26	4.23E-03	3.13E-02
MSH6_0_multinomial_train1.38	1.03E-01	1.46E-01	1.31E-01	2.34E-02	1.00E-26	4.53E-03	3.15E-02
MSH6_0_multinomial_train1.39	9.82E-02	1.39E-01	1.25E-01	2.55E-02	6.48E-20	5.11E-03	3.17E-02
MSH6_0_multinomial_train1.40	9.95E-02	1.37E-01	1.26E-01	2.73E-02	3.40E-22	4.22E-03	3.15E-02
MSH6_0_multinomial_train1.41	1.04E-01	1.43E-01	1.31E-01	2.59E-02	1.00E-26	4.61E-03	3.21E-02
MSH6_1_multinomial_train1.40	1.06E-01	1.45E-01	1.32E-01	2.40E-02	1.00E-26	7.33E-03	3.19E-02
MSH6_0_multinomial_train1.42	1.03E-01	1.41E-01	1.29E-01	2.70E-02	1.00E-26	2.83E-03	3.14E-02
MSH6_0_multinomial_train1.43	1.00E-01	1.41E-01	1.27E-01	2.40E-02	1.00E-26	1.83E-03	3.09E-02
MSH6_1_multinomial_train1.41	1.03E-01	1.44E-01	1.30E-01	2.34E-02	1.00E-26	4.52E-03	3.05E-02
MSH6_0_multinomial_train1.44	1.01E-01	1.41E-01	1.28E-01	2.41E-02	2.19E-04	4.57E-03	3.17E-02
MSH6_1_multinomial_train1.42	1.03E-01	1.44E-01	1.30E-01	2.50E-02	1.00E-26	6.08E-03	3.13E-02
MSH6_0_multinomial_train1.45	1.03E-01	1.46E-01	1.31E-01	2.30E-02	1.00E-26	4.44E-03	3.16E-02
MSH6_0_multinomial_train1.46	1.02E-01	1.42E-01	1.29E-01	2.65E-02	1.00E-26	4.54E-03	3.15E-02
MSH6_0_multinomial_train1.47	1.05E-01	1.46E-01	1.33E-01	2.54E-02	1.00E-26	5.05E-03	3.23E-02
MSH6_0_multinomial_train1.48	1.03E-01	1.44E-01	1.30E-01	2.32E-02	1.00E-26	3.38E-03	3.10E-02
MSH6_0_multinomial_train1.49	1.05E-01	1.44E-01	1.32E-01	2.66E-02	1.00E-26	2.65E-03	3.13E-02
MSH6_0_multinomial_train1.50	1.01E-01	1.44E-01	1.29E-01	2.39E-02	1.00E-26	6.32E-03	3.28E-02
MSH6_0_multinomial_train1.51	1.04E-01	1.44E-01	1.30E-01	2.66E-02	1.00E-26	5.81E-03	3.23E-02
MSH6_0_multinomial_train1.52	1.01E-01	1.43E-01	1.29E-01	2.32E-02	1.00E-26	4.60E-03	3.16E-02
MSH6_1_multinomial_train1.43	9.84E-02	1.39E-01	1.26E-01	2.33E-02	1.00E-26	7.01E-03	3.20E-02
MSH6_0_multinomial_train1.53	1.01E-01	1.42E-01	1.28E-01	2.47E-02	1.00E-26	5.40E-03	3.22E-02
PMS1_0_multinomial_train1	1.14E-84	2.78E-02	1.36E-02	4.47E-02	4.03E-02	5.20E-03	3.39E-02
PMS1_0_multinomial_train1.1	0.00E+00	2.61E-02	3.64E-03	4.29E-02	3.72E-02	7.24E-03	3.20E-02
PMS1_0_multinomial_train1.2	1.12E-03	2.86E-02	9.25E-03	4.67E-02	3.74E-02	6.47E-17	4.45E-02
PMS1_0_multinomial_train1.3	3.78E-03	3.18E-02	8.49E-03	4.75E-02	3.44E-02	1.73E-121	4.56E-02
PMS1_0_multinomial_train1.4	8.38E-60	2.59E-02	5.35E-03	4.56E-02	4.12E-02	7.22E-03	3.56E-02
PMS1_0_multinomial_train1.5	1.67E-03	3.01E-02	8.50E-03	4.20E-02	3.47E-02	4.92E-03	3.86E-02
PMS1_0_multinomial_train1.6	7.47E-04	2.94E-02	4.88E-03	4.94E-02	4.14E-02	8.74E-50	4.73E-02
PMS1_0_multinomial_train1.7	5.52E-44	2.70E-02	6.91E-03	4.62E-02	4.00E-02	6.23E-03	4.07E-02
PMS1_0_multinomial_train1.8	0.00E+00	2.24E-02	6.94E-03	4.60E-02	4.55E-02	2.43E-56	4.65E-02
PMS1_0_multinomial_train1.9	1.80E-60	2.61E-02	4.94E-03	4.92E-02	4.00E-02	5.29E-05	4.61E-02
PMS1_0_multinomial_train1.10	0.00E+00	2.52E-02	2.58E-03	4.58E-02	3.76E-02	5.50E-03	4.10E-02
PMS1_0_multinomial_train1.11	7.78E-160	2.66E-02	3.80E-03	4.59E-02	3.69E-02	5.77E-03	3.93E-02
PMS1_0_multinomial_train1.12	0.00E+00	2.80E-02	9.92E-03	4.21E-02	3.73E-02	5.53E-03	3.62E-02
PMS1_0_multinomial_train1.13	9.08E-03	3.12E-02	5.32E-03	4.81E-02	3.45E-02	5.28E-03	3.79E-02
PMS1_0_multinomial_train1.14	0.00E+00	2.26E-02	0.00E+00	4.70E-02	4.44E-02	6.55E-03	3.62E-02
PMS1_0_multinomial_train1.15	0.00E+00	2.30E-02	7.93E-03	4.43E-02	4.23E-02	2.72E-03	4.43E-02
PMS1_0_multinomial_train1.16	4.28E-03	2.81E-02	8.52E-03	4.65E-02	3.90E-02	8.09E-03	3.47E-02
PMS1_0_multinomial_train1.17	0.00E+00	2.60E-02	6.50E-03	4.68E-02	4.46E-02	1.61E-03	4.74E-02
PMS1_0_multinomial_train1.18	3.58E-37	2.76E-02	9.95E-03	4.64E-02	3.45E-02	3.77E-03	4.21E-02
PMS1_0_multinomial_train1.19	8.88E-105	2.54E-02	1.05E-02	4.52E-02	4.12E-02	7.95E-03	3.27E-02
PMS1_0_multinomial_train1.20	0.00E+00	2.45E-02	5.05E-03	4.44E-02	4.03E-02	8.63E-03	3.68E-02
PMS1_0_multinomial_train1.21	1.64E-03	3.19E-02	1.08E-02	4.53E-02	3.70E-02	4.65E-03	3.74E-02
PMS1_0_multinomial_train1.22	3.87E-04	2.57E-02	6.27E-03	4.51E-02	4.14E-02	7.10E-03	3.73E-02
PMS1_0_multinomial_train1.23	0.00E+00	2.31E-02	7.87E-03	4.49E-02	4.14E-02	4.05E-03	4.32E-02
PMS1_0_multinomial_train1.24	0.00E+00	2.45E-02	1.33E-03	4.27E-02	3.75E-02	5.65E-03	3.83E-02
PMS1_0_multinomial_train1.25	1.33E-140	2.53E-02	5.88E-03	4.42E-02	4.11E-02	6.66E-03	3.49E-02
PMS1_0_multinomial_train1.26	3.63E-04	2.63E-02	4.46E-03	5.00E-02	3.86E-02	3.97E-03	4.68E-02
PMS1_0_multinomial_train1.27	0.00E+00	2.63E-02	5.38E-03	4.49E-02	4.02E-02	7.55E-03	3.84E-02
PMS1_0_multinomial_train1.28	2.05E-138	2.74E-02	5.83E-03	4.14E-02	3.66E-02	8.05E-03	3.46E-02
PMS1_0_multinomial_train1.29	1.01E-02	3.61E-02	8.37E-03	4.83E-02	3.92E-02	2.59E-03	4.34E-02
PMS1_0_multinomial_train1.30	3.79E-03	2.77E-02	6.72E-03	4.46E-02	3.33E-02	7.67E-03	3.49E-02
PMS1_0_multinomial_train1.31	0.00E+00	2.71E-02	8.88E-03	4.35E-02	3.87E-02	4.17E-03	3.89E-02
PMS1_0_multinomial_train1.32	5.29E-07	2.86E-02	9.49E-03	4.44E-02	3.44E-02	7.03E-03	3.57E-02
PMS1_0_multinomial_train1.33	1.22E-28	2.82E-02	5.16E-03	4.16E-02	3.32E-02	6.35E-03	3.77E-02
