Samples	SBS96A	SBS96B	SBS96C	SBS96D	SBS96E	SBS96F	SBS96G	SBS96H
MSH2_0_multinomial_train1.28	1.28E-01	5.82E-02	3.45E-03	1.53E-26	9.29E-03	6.98E-03	4.18E-02	1.30E-01
MSH2_0_multinomial_train1.29	1.31E-01	5.80E-02	1.94E-03	1.53E-26	7.27E-03	3.72E-04	4.11E-02	1.32E-01
MSH2_0_multinomial_train1.30	1.26E-01	5.77E-02	2.35E-03	1.53E-26	9.78E-03	9.13E-03	4.13E-02	1.28E-01
MSH2_0_multinomial_train1.31	1.27E-01	5.77E-02	1.65E-03	1.53E-26	8.69E-03	7.36E-03	4.11E-02	1.29E-01
MSH2_0_multinomial_train1.32	1.31E-01	5.83E-02	3.12E-03	1.53E-26	8.83E-03	8.95E-04	4.12E-02	1.33E-01
MSH2_0_multinomial_train1.33	1.29E-01	5.79E-02	4.12E-03	1.53E-26	9.42E-03	5.74E-03	4.11E-02	1.30E-01
MSH2_0_multinomial_train1.34	1.27E-01	5.79E-02	7.24E-04	1.65E-03	8.59E-03	9.15E-03	4.19E-02	1.28E-01
MSH2_0_multinomial_train1.35	1.30E-01	5.78E-02	1.53E-26	1.53E-26	7.18E-03	9.21E-04	4.12E-02	1.32E-01
MSH2_0_multinomial_train1.36	1.31E-01	5.85E-02	1.39E-03	1.53E-26	9.25E-03	9.05E-03	4.17E-02	1.32E-01
MSH2_0_multinomial_train1.37	1.31E-01	5.82E-02	1.53E-26	1.53E-26	8.23E-03	7.86E-03	4.16E-02	1.32E-01
MSH2_0_multinomial_train1.38	1.29E-01	5.79E-02	5.37E-21	1.53E-26	7.72E-03	1.04E-02	4.14E-02	1.30E-01
MSH2_0_multinomial_train1.39	1.30E-01	5.84E-02	2.02E-03	1.53E-26	1.07E-02	8.24E-03	4.16E-02	1.31E-01
MSH2_0_multinomial_train1.40	1.32E-01	5.85E-02	1.49E-26	1.88E-03	7.96E-03	6.94E-03	4.18E-02	1.34E-01
MSH2_0_multinomial_train1.41	1.28E-01	5.84E-02	1.19E-03	1.53E-26	8.61E-03	7.78E-03	4.19E-02	1.30E-01
MSH2_0_multinomial_train1.42	1.29E-01	5.81E-02	4.82E-03	1.53E-26	9.85E-03	7.47E-03	4.13E-02	1.30E-01
MSH2_0_multinomial_train1.43	1.33E-01	5.86E-02	1.53E-26	1.53E-26	8.30E-03	8.98E-03	4.21E-02	1.34E-01
MSH2_0_multinomial_train1.44	1.33E-01	5.81E-02	2.70E-04	1.53E-26	7.46E-03	8.13E-03	4.14E-02	1.34E-01
MSH2_0_multinomial_train1.45	1.28E-01	5.84E-02	2.04E-03	1.53E-26	1.13E-02	1.53E-26	4.18E-02	1.31E-01
MSH2_0_multinomial_train1.46	1.28E-01	5.83E-02	4.37E-03	1.53E-26	9.70E-03	9.10E-03	4.15E-02	1.29E-01
MSH2_0_multinomial_train1.47	1.28E-01	5.84E-02	2.98E-03	1.53E-26	1.13E-02	1.71E-16	4.17E-02	1.30E-01
MSH2_0_multinomial_train1.48	1.31E-01	5.84E-02	8.13E-04	1.53E-26	7.63E-03	7.44E-03	4.18E-02	1.33E-01
MSH2_0_multinomial_train1.49	1.31E-01	5.86E-02	1.53E-26	1.53E-26	9.99E-03	8.33E-03	4.19E-02	1.33E-01
MSH2_0_multinomial_train1.50	1.29E-01	5.78E-02	1.61E-03	1.53E-26	8.08E-03	9.12E-03	4.12E-02	1.30E-01
MSH2_0_multinomial_train1.51	1.26E-01	5.76E-02	4.57E-03	1.53E-26	7.98E-03	8.05E-03	4.12E-02	1.27E-01
MSH2_0_multinomial_train1.52	1.32E-01	5.86E-02	1.53E-26	1.53E-26	9.07E-03	7.32E-03	4.19E-02	1.34E-01
MSH2_0_multinomial_train1.53	1.30E-01	5.80E-02	1.53E-26	1.53E-26	5.54E-03	1.09E-02	4.18E-02	1.31E-01
MSH2_0_multinomial_train1.54	1.31E-01	5.84E-02	2.69E-03	1.53E-26	8.84E-03	1.56E-19	4.13E-02	1.33E-01
MSH2_0_multinomial_train1.55	1.27E-01	5.80E-02	4.06E-03	1.53E-26	7.95E-03	8.32E-03	4.14E-02	1.28E-01
MSH2_0_multinomial_train1.56	1.30E-01	5.78E-02	3.84E-13	1.53E-26	7.40E-03	6.93E-03	4.10E-02	1.32E-01
MSH2_0_multinomial_train1.57	1.27E-01	5.74E-02	8.14E-03	7.88E-24	8.83E-03	3.50E-12	4.07E-02	1.28E-01
MSH2_0_multinomial_train1.58	1.29E-01	5.81E-02	4.54E-03	1.53E-26	8.04E-03	7.32E-03	4.13E-02	1.30E-01
MSH2_0_multinomial_train1.59	1.29E-01	5.83E-02	7.46E-10	1.53E-26	9.44E-03	8.12E-03	4.19E-02	1.31E-01
MSH2_0_multinomial_train1.60	1.29E-01	5.83E-02	2.45E-03	1.53E-26	8.14E-03	8.08E-03	4.18E-02	1.30E-01
MSH2_0_multinomial_train1.61	1.30E-01	5.81E-02	1.97E-03	1.53E-26	8.18E-03	8.40E-03	4.14E-02	1.31E-01
MSH2_0_multinomial_train1.62	1.31E-01	5.82E-02	1.53E-26	1.53E-26	7.89E-03	1.07E-02	4.18E-02	1.32E-01
MSH2_0_multinomial_train1.63	1.32E-01	5.87E-02	4.01E-04	1.53E-26	9.01E-03	1.03E-02	4.22E-02	1.33E-01
MSH2_0_multinomial_train1.64	1.30E-01	5.83E-02	1.22E-09	1.53E-26	8.40E-03	8.69E-03	4.19E-02	1.32E-01
MSH2_0_multinomial_train1.65	1.27E-01	5.78E-02	5.02E-03	1.53E-26	1.00E-02	7.78E-03	4.11E-02	1.28E-01
MSH2_0_multinomial_train1.66	1.29E-01	5.81E-02	1.53E-26	3.86E-23	9.81E-03	9.28E-03	4.17E-02	1.30E-01
MSH2_0_multinomial_train1.67	1.33E-01	5.85E-02	1.53E-26	1.53E-26	8.21E-03	1.81E-13	4.19E-02	1.35E-01
MSH2_0_multinomial_train1.68	1.28E-01	5.79E-02	3.56E-03	1.53E-26	7.79E-03	8.66E-03	4.12E-02	1.29E-01
MSH2_0_multinomial_train1.69	1.30E-01	5.84E-02	1.42E-03	1.53E-26	8.06E-03	8.75E-03	4.17E-02	1.31E-01
MSH2_0_multinomial_train1.70	1.29E-01	5.76E-02	1.00E-03	1.53E-26	8.20E-03	6.88E-03	4.12E-02	1.31E-01
MSH2_0_multinomial_train1.71	1.31E-01	5.84E-02	1.77E-05	1.53E-26	8.01E-03	9.28E-03	4.19E-02	1.32E-01
MSH2_0_multinomial_train1.72	1.31E-01	5.83E-02	5.48E-04	1.53E-26	8.27E-03	9.13E-03	4.17E-02	1.32E-01
MSH2_0_multinomial_train1.73	1.30E-01	5.86E-02	1.53E-26	2.36E-03	9.87E-03	1.05E-02	4.19E-02	1.31E-01
MSH2_0_multinomial_train1.74	1.28E-01	5.82E-02	3.56E-03	1.53E-26	9.82E-03	7.63E-03	4.12E-02	1.30E-01
MSH2_0_multinomial_train1.75	1.31E-01	5.79E-02	1.53E-26	1.53E-26	8.42E-03	7.00E-03	4.09E-02	1.32E-01
MSH2_0_multinomial_train1.76	1.30E-01	5.78E-02	2.16E-03	1.53E-26	8.10E-03	8.14E-03	4.12E-02	1.31E-01
MSH2_0_multinomial_train1.77	1.33E-01	5.85E-02	3.31E-07	1.53E-26	8.89E-03	7.17E-03	4.16E-02	1.35E-01
MSH2_0_multinomial_train1.78	1.31E-01	5.80E-02	3.15E-03	1.53E-26	8.48E-03	6.51E-03	4.09E-02	1.32E-01
MSH2_0_multinomial_train1.79	1.32E-01	5.86E-02	1.18E-04	1.53E-26	8.70E-03	1.53E-26	4.17E-02	1.34E-01
MSH2_0_multinomial_train1.80	1.34E-01	5.85E-02	1.24E-06	1.53E-26	7.21E-03	8.83E-03	4.18E-02	1.35E-01
MSH2_0_multinomial_train1.81	1.33E-01	5.86E-02	9.13E-04	1.53E-26	8.69E-03	5.55E-03	4.15E-02	1.35E-01
MSH2_0_multinomial_train1.82	1.31E-01	5.80E-02	1.24E-04	1.53E-26	7.57E-03	9.37E-03	4.14E-02	1.32E-01
MSH2_0_multinomial_train1.83	1.31E-01	5.87E-02	1.53E-26	1.53E-26	1.08E-02	7.77E-03	4.19E-02	1.34E-01
MSH2_0_multinomial_train1.84	1.33E-01	5.80E-02	2.24E-03	1.53E-26	6.27E-03	5.38E-17	4.08E-02	1.34E-01
MSH2_0_multinomial_train1.85	1.26E-01	5.76E-02	2.45E-03	1.53E-26	8.77E-03	9.02E-03	4.11E-02	1.27E-01
MSH2_0_multinomial_train1.86	1.31E-01	5.87E-02	4.27E-03	1.53E-26	1.01E-02	8.49E-03	4.19E-02	1.33E-01
MSH2_0_multinomial_train1.87	1.31E-01	5.82E-02	3.82E-05	1.53E-26	1.09E-02	5.00E-04	4.17E-02	1.33E-01
MSH2_0_multinomial_train1.88	1.27E-01	5.76E-02	6.48E-04	1.53E-26	9.56E-03	8.54E-03	4.14E-02	1.28E-01
MSH2_0_multinomial_train1.89	1.30E-01	5.82E-02	3.30E-03	1.53E-26	9.39E-03	7.29E-03	4.11E-02	1.31E-01
MSH2_0_multinomial_train1.90	1.27E-01	5.81E-02	1.98E-03	3.53E-19	7.97E-03	1.08E-02	4.19E-02	1.28E-01
MSH2_0_multinomial_train1.91	1.32E-01	5.79E-02	1.53E-26	1.53E-26	8.45E-03	1.01E-02	4.16E-02	1.33E-01
MSH2_0_multinomial_train1.92	1.30E-01	5.79E-02	9.49E-04	1.53E-26	8.68E-03	8.18E-21	4.11E-02	1.33E-01
MSH2_0_multinomial_train1.93	1.31E-01	5.83E-02	2.65E-04	1.53E-26	7.26E-03	8.01E-03	4.16E-02	1.33E-01
MSH2_0_multinomial_train1.94	1.29E-01	5.81E-02	3.26E-03	1.53E-26	9.40E-03	8.95E-03	4.12E-02	1.30E-01
MSH2_0_multinomial_train1.95	1.29E-01	5.75E-02	1.96E-03	1.53E-26	7.78E-03	7.45E-03	4.09E-02	1.30E-01
MSH2_0_multinomial_train1.96	1.28E-01	5.83E-02	1.53E-26	1.53E-26	1.02E-02	8.87E-03	4.19E-02	1.30E-01
MSH2_0_multinomial_train1.97	1.35E-01	5.87E-02	1.53E-26	1.53E-26	9.82E-03	8.89E-03	4.17E-02	1.36E-01
MSH2_0_multinomial_train1.98	1.29E-01	5.84E-02	5.33E-03	1.53E-26	9.35E-03	8.71E-03	4.18E-02	1.30E-01
MSH6_1_multinomial_train1	1.19E-01	6.97E-02	4.31E-02	3.11E-02	3.35E-03	0.00E+00	8.40E-03	1.60E-01
MSH6_1_multinomial_train1.1	1.14E-01	6.93E-02	4.27E-02	3.11E-02	3.47E-03	0.00E+00	8.51E-03	1.54E-01
MSH6_0_multinomial_train1	1.15E-01	6.91E-02	4.12E-02	3.31E-02	1.58E-03	4.27E-03	8.29E-03	1.55E-01
MSH6_0_multinomial_train1.1	1.12E-01	6.91E-02	3.91E-02	3.63E-02	6.09E-07	8.59E-03	6.91E-03	1.51E-01
MSH6_1_multinomial_train1.2	1.16E-01	7.00E-02	4.31E-02	3.08E-02	3.43E-03	0.00E+00	8.56E-03	1.56E-01
MSH6_0_multinomial_train1.2	1.14E-01	6.88E-02	4.09E-02	3.25E-02	1.09E-03	3.34E-03	7.32E-03	1.55E-01
MSH6_0_multinomial_train1.3	1.13E-01	6.86E-02	4.07E-02	3.40E-02	1.30E-03	2.66E-03	7.78E-03	1.53E-01
MSH6_0_multinomial_train1.4	1.15E-01	6.90E-02	4.16E-02	3.29E-02	1.76E-03	4.60E-03	8.40E-03	1.55E-01
MSH6_1_multinomial_train1.3	1.17E-01	6.97E-02	4.37E-02	3.02E-02	3.29E-03	0.00E+00	8.41E-03	1.57E-01
MSH6_0_multinomial_train1.5	1.12E-01	6.84E-02	3.73E-02	3.58E-02	8.10E-04	7.47E-03	7.95E-03	1.50E-01
MSH6_0_multinomial_train1.6	1.16E-01	6.95E-02	4.20E-02	3.26E-02	2.32E-03	7.84E-69	8.02E-03	1.57E-01
MSH6_0_multinomial_train1.7	1.13E-01	6.82E-02	4.16E-02	3.23E-02	9.89E-04	5.15E-09	7.07E-03	1.53E-01
MSH6_1_multinomial_train1.4	1.17E-01	7.01E-02	4.25E-02	3.14E-02	4.02E-03	0.00E+00	9.36E-03	1.57E-01
MSH6_1_multinomial_train1.5	1.16E-01	6.92E-02	4.11E-02	3.30E-02	2.69E-03	0.00E+00	8.29E-03	1.56E-01
MSH6_0_multinomial_train1.8	1.11E-01	6.82E-02	4.08E-02	3.44E-02	1.83E-18	3.87E-03	7.31E-03	1.51E-01
MSH6_1_multinomial_train1.6	1.14E-01	6.97E-02	4.22E-02	3.26E-02	1.97E-03	0.00E+00	7.80E-03	1.53E-01
MSH6_1_multinomial_train1.7	1.21E-01	6.94E-02	4.19E-02	3.01E-02	4.46E-03	0.00E+00	8.85E-03	1.62E-01
MSH6_0_multinomial_train1.9	1.17E-01	6.90E-02	3.91E-02	3.45E-02	5.68E-04	2.97E-03	7.28E-03	1.58E-01
MSH6_1_multinomial_train1.8	1.18E-01	6.99E-02	4.33E-02	3.00E-02	2.07E-03	0.00E+00	7.46E-03	1.58E-01
MSH6_1_multinomial_train1.9	1.13E-01	6.86E-02	4.24E-02	3.07E-02	4.64E-03	0.00E+00	1.00E-02	1.51E-01
MSH6_1_multinomial_train1.10	1.16E-01	6.99E-02	4.21E-02	3.17E-02	3.90E-03	0.00E+00	9.21E-03	1.56E-01
MSH6_1_multinomial_train1.11	1.12E-01	6.87E-02	4.21E-02	3.09E-02	3.33E-03	0.00E+00	8.80E-03	1.50E-01
MSH6_0_multinomial_train1.10	1.15E-01	6.88E-02	3.92E-02	3.48E-02	9.39E-04	4.22E-03	7.87E-03	1.55E-01
MSH6_1_multinomial_train1.12	1.14E-01	6.94E-02	4.19E-02	3.27E-02	2.85E-03	0.00E+00	8.03E-03	1.54E-01
MSH6_1_multinomial_train1.13	1.14E-01	6.99E-02	4.20E-02	3.38E-02	3.79E-03	0.00E+00	9.77E-03	1.54E-01
MSH6_1_multinomial_train1.14	1.18E-01	6.97E-02	4.02E-02	3.27E-02	3.32E-03	0.00E+00	8.46E-03	1.59E-01
MSH6_1_multinomial_train1.15	1.14E-01	6.94E-02	4.04E-02	3.38E-02	3.48E-03	0.00E+00	9.15E-03	1.54E-01
MSH6_0_multinomial_train1.11	1.16E-01	6.91E-02	3.98E-02	3.28E-02	2.19E-03	1.40E-03	8.06E-03	1.57E-01
MSH6_1_multinomial_train1.16	1.11E-01	6.94E-02	4.17E-02	3.19E-02	4.62E-03	0.00E+00	1.09E-02	1.49E-01
MSH6_1_multinomial_train1.17	1.17E-01	6.93E-02	3.96E-02	3.34E-02	3.84E-03	0.00E+00	9.45E-03	1.58E-01
MSH6_1_multinomial_train1.18	1.16E-01	6.88E-02	4.15E-02	3.25E-02	4.36E-03	0.00E+00	9.91E-03	1.56E-01
MSH6_1_multinomial_train1.19	1.10E-01	6.89E-02	4.24E-02	2.93E-02	5.37E-03	0.00E+00	1.11E-02	1.46E-01
MSH6_0_multinomial_train1.12	1.16E-01	6.89E-02	4.18E-02	3.27E-02	9.36E-04	3.74E-03	7.32E-03	1.57E-01
MSH6_1_multinomial_train1.20	1.19E-01	6.97E-02	4.30E-02	3.00E-02	3.55E-03	0.00E+00	8.28E-03	1.60E-01
MSH6_1_multinomial_train1.21	1.14E-01	6.97E-02	4.28E-02	3.12E-02	2.18E-03	0.00E+00	7.97E-03	1.53E-01
MSH6_0_multinomial_train1.13	1.13E-01	6.89E-02	4.07E-02	3.49E-02	1.22E-75	5.24E-03	7.14E-03	1.53E-01
MSH6_0_multinomial_train1.14	1.15E-01	6.93E-02	4.18E-02	3.31E-02	5.23E-04	3.60E-03	6.98E-03	1.56E-01
MSH6_0_multinomial_train1.15	1.12E-01	6.92E-02	4.13E-02	3.40E-02	9.21E-04	5.59E-03	8.06E-03	1.51E-01
MSH6_0_multinomial_train1.16	1.12E-01	6.78E-02	4.15E-02	3.31E-02	1.55E-03	6.61E-04	7.78E-03	1.52E-01
MSH6_0_multinomial_train1.17	1.15E-01	6.93E-02	4.19E-02	3.29E-02	1.27E-03	4.40E-03	7.90E-03	1.54E-01
MSH6_0_multinomial_train1.18	1.12E-01	6.85E-02	4.06E-02	3.38E-02	7.66E-04	5.34E-03	7.67E-03	1.52E-01
MSH6_1_multinomial_train1.22	1.15E-01	6.97E-02	4.25E-02	3.12E-02	2.95E-03	0.00E+00	8.43E-03	1.54E-01
MSH6_1_multinomial_train1.23	1.17E-01	6.97E-02	4.12E-02	3.25E-02	4.50E-03	0.00E+00	1.03E-02	1.57E-01
MSH6_1_multinomial_train1.24	1.19E-01	6.92E-02	4.08E-02	3.30E-02	1.50E-03	0.00E+00	7.26E-03	1.60E-01
MSH6_0_multinomial_train1.19	1.16E-01	6.91E-02	4.16E-02	3.29E-02	1.79E-03	2.98E-03	8.17E-03	1.57E-01
MSH6_0_multinomial_train1.20	1.17E-01	6.89E-02	4.04E-02	3.37E-02	6.41E-04	4.33E-03	7.21E-03	1.57E-01
MSH6_0_multinomial_train1.21	1.16E-01	6.96E-02	4.22E-02	3.25E-02	1.88E-03	1.97E-03	8.03E-03	1.55E-01
MSH6_1_multinomial_train1.25	1.14E-01	6.93E-02	4.35E-02	2.90E-02	2.50E-03	0.00E+00	7.48E-03	1.53E-01
MSH6_1_multinomial_train1.26	1.18E-01	6.99E-02	4.25E-02	3.11E-02	3.69E-03	0.00E+00	8.99E-03	1.58E-01
MSH6_1_multinomial_train1.27	1.20E-01	6.99E-02	4.37E-02	2.96E-02	2.66E-03	0.00E+00	7.45E-03	1.62E-01
MSH6_0_multinomial_train1.22	1.16E-01	6.91E-02	3.99E-02	3.49E-02	8.44E-04	1.21E-03	7.85E-03	1.56E-01
MSH6_1_multinomial_train1.28	1.11E-01	6.88E-02	3.98E-02	3.46E-02	3.40E-03	4.22E-161	9.87E-03	1.51E-01
MSH6_0_multinomial_train1.23	1.15E-01	6.91E-02	3.64E-02	3.61E-02	1.50E-03	4.47E-03	8.72E-03	1.55E-01
MSH6_1_multinomial_train1.29	1.15E-01	6.93E-02	4.21E-02	3.18E-02	2.35E-03	0.00E+00	7.99E-03	1.55E-01
MSH6_1_multinomial_train1.30	1.18E-01	6.98E-02	4.37E-02	2.94E-02	4.27E-03	0.00E+00	8.93E-03	1.59E-01
MSH6_0_multinomial_train1.24	1.14E-01	6.85E-02	4.21E-02	3.13E-02	6.78E-04	2.96E-03	6.86E-03	1.53E-01
MSH6_0_multinomial_train1.25	1.17E-01	6.88E-02	3.96E-02	3.36E-02	1.29E-03	1.22E-03	7.22E-03	1.57E-01
MSH6_0_multinomial_train1.26	1.14E-01	6.93E-02	4.11E-02	3.46E-02	1.09E-03	2.10E-03	7.93E-03	1.55E-01
MSH6_1_multinomial_train1.31	1.10E-01	6.98E-02	4.21E-02	3.21E-02	2.24E-03	0.00E+00	8.25E-03	1.47E-01
MSH6_1_multinomial_train1.32	1.18E-01	6.92E-02	3.91E-02	3.40E-02	4.04E-03	0.00E+00	9.33E-03	1.59E-01
MSH6_1_multinomial_train1.33	1.16E-01	6.90E-02	4.06E-02	3.28E-02	1.30E-03	0.00E+00	7.08E-03	1.57E-01
MSH6_0_multinomial_train1.27	1.14E-01	6.90E-02	4.00E-02	3.45E-02	1.58E-03	6.35E-03	8.77E-03	1.53E-01
MSH6_1_multinomial_train1.34	1.17E-01	6.94E-02	4.25E-02	3.08E-02	4.35E-03	0.00E+00	9.18E-03	1.58E-01
MSH6_1_multinomial_train1.35	1.15E-01	6.94E-02	4.28E-02	3.09E-02	3.15E-03	0.00E+00	8.12E-03	1.54E-01
MSH6_0_multinomial_train1.28	1.16E-01	6.91E-02	3.71E-02	3.60E-02	7.45E-22	3.29E-03	7.10E-03	1.56E-01
MSH6_1_multinomial_train1.36	1.19E-01	6.98E-02	4.20E-02	3.17E-02	3.54E-03	0.00E+00	8.97E-03	1.60E-01
MSH6_0_multinomial_train1.29	1.14E-01	6.85E-02	4.27E-02	3.01E-02	1.20E-03	2.17E-03	6.66E-03	1.52E-01
MSH6_1_multinomial_train1.37	1.16E-01	6.95E-02	4.24E-02	3.15E-02	3.63E-03	0.00E+00	8.72E-03	1.55E-01
MSH6_0_multinomial_train1.30	1.16E-01	6.92E-02	4.22E-02	3.19E-02	1.46E-03	0.00E+00	6.96E-03	1.56E-01
MSH6_0_multinomial_train1.31	1.16E-01	6.95E-02	4.22E-02	3.21E-02	2.02E-03	8.65E-04	7.96E-03	1.56E-01
MSH6_0_multinomial_train1.32	1.11E-01	6.84E-02	4.10E-02	3.33E-02	1.94E-03	4.27E-03	8.91E-03	1.50E-01
MSH6_1_multinomial_train1.38	1.20E-01	6.95E-02	4.04E-02	3.31E-02	2.09E-03	0.00E+00	7.93E-03	1.61E-01
MSH6_0_multinomial_train1.33	1.17E-01	6.89E-02	4.06E-02	3.29E-02	9.79E-04	7.26E-04	6.99E-03	1.58E-01
MSH6_0_multinomial_train1.34	1.10E-01	6.89E-02	4.13E-02	3.34E-02	1.97E-03	3.11E-03	8.87E-03	1.48E-01
MSH6_0_multinomial_train1.35	1.13E-01	6.85E-02	4.03E-02	3.35E-02	1.48E-03	3.32E-03	8.17E-03	1.52E-01
MSH6_0_multinomial_train1.36	1.17E-01	6.96E-02	3.91E-02	3.46E-02	1.85E-03	8.89E-12	8.06E-03	1.58E-01
MSH6_1_multinomial_train1.39	1.18E-01	6.92E-02	4.12E-02	3.14E-02	4.82E-03	0.00E+00	1.05E-02	1.58E-01
MSH6_0_multinomial_train1.37	1.14E-01	6.92E-02	4.05E-02	3.47E-02	4.29E-04	4.33E-03	7.42E-03	1.55E-01
MSH6_0_multinomial_train1.38	1.16E-01	6.91E-02	4.19E-02	3.25E-02	7.10E-04	6.24E-04	6.68E-03	1.57E-01
MSH6_0_multinomial_train1.39	1.12E-01	6.91E-02	4.11E-02	3.37E-02	2.31E-03	3.98E-03	9.30E-03	1.50E-01
MSH6_0_multinomial_train1.40	1.11E-01	6.81E-02	3.89E-02	3.50E-02	7.00E-04	4.37E-03	7.87E-03	1.50E-01
MSH6_0_multinomial_train1.41	1.16E-01	6.90E-02	3.93E-02	3.39E-02	1.08E-03	8.86E-04	7.25E-03	1.56E-01
MSH6_1_multinomial_train1.40	1.17E-01	6.92E-02	4.10E-02	3.13E-02	5.30E-03	0.00E+00	1.09E-02	1.57E-01
MSH6_0_multinomial_train1.42	1.14E-01	6.91E-02	3.90E-02	3.53E-02	5.73E-04	6.35E-03	7.01E-03	1.54E-01
MSH6_0_multinomial_train1.43	1.14E-01	6.92E-02	4.15E-02	3.32E-02	3.69E-38	4.42E-03	6.91E-03	1.53E-01
MSH6_1_multinomial_train1.41	1.16E-01	6.91E-02	4.16E-02	3.21E-02	1.47E-03	0.00E+00	7.29E-03	1.57E-01
MSH6_0_multinomial_train1.44	1.14E-01	6.88E-02	4.10E-02	3.29E-02	1.19E-03	3.49E-03	7.79E-03	1.54E-01
MSH6_1_multinomial_train1.42	1.16E-01	6.90E-02	4.02E-02	3.39E-02	3.21E-03	0.00E+00	8.75E-03	1.56E-01
MSH6_0_multinomial_train1.45	1.17E-01	6.91E-02	4.16E-02	3.21E-02	8.36E-04	2.22E-05	6.54E-03	1.57E-01
MSH6_0_multinomial_train1.46	1.14E-01	6.89E-02	3.96E-02	3.47E-02	2.63E-04	2.46E-03	7.37E-03	1.55E-01
MSH6_0_multinomial_train1.47	1.17E-01	6.92E-02	4.02E-02	3.29E-02	1.57E-03	7.37E-04	7.33E-03	1.58E-01
MSH6_0_multinomial_train1.48	1.16E-01	6.88E-02	4.21E-02	3.22E-02	9.25E-04	3.89E-03	7.10E-03	1.57E-01
MSH6_0_multinomial_train1.49	1.16E-01	6.96E-02	3.87E-02	3.54E-02	8.23E-58	4.56E-03	6.80E-03	1.57E-01
MSH6_0_multinomial_train1.50	1.15E-01	6.89E-02	4.19E-02	3.20E-02	3.41E-03	1.12E-04	9.04E-03	1.55E-01
MSH6_0_multinomial_train1.51	1.16E-01	6.88E-02	3.95E-02	3.41E-02	2.07E-03	4.06E-03	8.68E-03	1.56E-01
MSH6_0_multinomial_train1.52	1.15E-01	6.91E-02	4.24E-02	3.17E-02	1.58E-03	2.80E-06	7.23E-03	1.54E-01
MSH6_1_multinomial_train1.43	1.12E-01	6.93E-02	4.24E-02	3.07E-02	5.06E-03	0.00E+00	1.09E-02	1.49E-01
MSH6_0_multinomial_train1.53	1.14E-01	6.86E-02	4.05E-02	3.35E-02	2.34E-03	8.42E-04	8.35E-03	1.54E-01
PMS1_0_multinomial_train1	2.14E-02	1.50E-02	1.25E-02	1.52E-02	3.05E-03	3.39E-02	2.78E-02	2.97E-45
PMS1_0_multinomial_train1.1	1.78E-02	1.61E-02	3.60E-03	9.98E-03	7.41E-03	3.38E-02	3.02E-02	6.16E-88
PMS1_0_multinomial_train1.2	2.69E-02	1.73E-02	9.32E-03	8.35E-04	0.00E+00	4.38E-02	2.66E-02	1.76E-90
PMS1_0_multinomial_train1.3	2.93E-02	1.96E-02	8.55E-03	1.05E-22	0.00E+00	4.44E-02	2.51E-02	2.12E-75
PMS1_0_multinomial_train1.4	2.16E-02	1.66E-02	6.49E-03	1.52E-02	8.96E-03	3.51E-02	3.14E-02	1.94E-118
PMS1_0_multinomial_train1.5	2.63E-02	1.52E-02	8.36E-03	2.88E-38	5.44E-03	4.49E-02	3.10E-02	5.62E-154
PMS1_0_multinomial_train1.6	2.53E-02	1.68E-02	6.62E-03	9.83E-03	0.00E+00	4.24E-02	2.56E-02	1.39E-06
PMS1_0_multinomial_train1.7	2.33E-02	1.37E-02	7.01E-03	3.74E-03	7.72E-03	4.33E-02	3.27E-02	3.96E-156
PMS1_0_multinomial_train1.8	1.34E-02	8.38E-03	9.67E-03	1.71E-02	0.00E+00	3.71E-02	2.59E-02	1.88E-127
PMS1_0_multinomial_train1.9	2.33E-02	1.66E-02	6.28E-03	1.14E-02	0.00E+00	4.22E-02	2.58E-02	4.97E-99
PMS1_0_multinomial_train1.10	2.19E-02	1.36E-02	3.18E-03	3.47E-03	5.84E-03	4.29E-02	3.08E-02	2.06E-84
PMS1_0_multinomial_train1.11	2.24E-02	1.51E-02	4.06E-03	4.27E-03	6.82E-03	4.24E-02	3.10E-02	8.17E-117
PMS1_0_multinomial_train1.12	2.14E-02	1.44E-02	9.28E-03	3.01E-03	6.76E-03	3.91E-02	3.03E-02	5.74E-138
PMS1_0_multinomial_train1.13	2.72E-02	2.08E-02	3.07E-03	2.17E-04	5.09E-03	4.21E-02	2.87E-02	4.14E-03
PMS1_0_multinomial_train1.14	1.72E-02	1.01E-02	3.71E-65	1.64E-02	3.10E-03	3.48E-02	3.19E-02	1.01E-120
PMS1_0_multinomial_train1.15	1.70E-02	9.83E-03	8.21E-03	8.51E-03	3.12E-07	4.16E-02	2.91E-02	1.09E-67
PMS1_0_multinomial_train1.16	2.38E-02	1.85E-02	8.93E-03	1.12E-02	1.00E-02	3.70E-02	3.11E-02	3.25E-83
PMS1_0_multinomial_train1.17	2.03E-02	1.30E-02	7.40E-03	9.83E-03	1.83E-82	4.28E-02	2.87E-02	6.02E-23
PMS1_0_multinomial_train1.18	2.58E-02	1.78E-02	1.01E-02	2.33E-03	2.84E-03	4.35E-02	2.77E-02	4.96E-66
PMS1_0_multinomial_train1.19	2.01E-02	1.41E-02	1.09E-02	1.30E-02	7.56E-03	3.61E-02	3.16E-02	1.46E-62
PMS1_0_multinomial_train1.20	1.86E-02	1.15E-02	6.53E-03	8.40E-03	1.09E-02	3.88E-02	3.36E-02	2.08E-74
PMS1_0_multinomial_train1.21	2.76E-02	1.79E-02	1.17E-02	3.82E-03	5.00E-03	4.04E-02	2.88E-02	1.63E-28
